source_id,family,modality,representation,task,policy,recipe,fold_id,n,accuracy,balanced_accuracy,macro_f1,majority_accuracy,true_0,true_1,pred_0,pred_1,tn,fp,fn,tp,one_class_pred,prob1_mean,prob1_std,prob1_q05,prob1_median,prob1_q95,brier,ece_10,best_threshold,best_threshold_macro_f1,best_threshold_balanced_accuracy,best_threshold_accuracy,best_threshold_pred_0,best_threshold_pred_1,threshold_macro_f1_gain,threshold_balanced_accuracy_gain,prediction_skew_abs
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,valence,midpoint_as_high,ce_class_weighted,6,320,0.528125,0.5137048880767474,0.5115195260768912,0.621875,121,199,140,180,55,66,85,114,False,,,,,,,,,,,,0,0,,,0.0625
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,1,352,0.5085227272727273,0.527643240749893,0.5067672096093566,0.5710227272727273,201,151,130,222,79,122,51,100,False,0.5182069507004186,0.07953308546023627,0.3892750069499016,0.5209942758083344,0.6388190686702728,0.24908749077563722,0.06195653577081183,0.5492982268333435,0.5662187773556683,0.5676419228361503,0.5880681818181818,230,122,0.05945156774631166,0.03999868208625734,0.13068181818181823
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,2,352,0.48863636363636365,0.4838477870325004,0.48382051031381373,0.5539772727272727,195,157,191,161,103,92,88,69,False,0.4924482151188634,0.1091211402741384,0.3030165001749992,0.48241743445396423,0.6685241162776947,0.2656171633465275,0.10082043165510352,0.5084679126739502,0.5036075036075036,0.5037399967336273,0.5113636363636364,201,151,0.01978699329368988,0.01989220970112693,0.042613636363636354
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,3,352,0.5397727272727273,0.54099525301127,0.5379679144385027,0.5085227272727273,173,179,201,151,106,67,95,84,False,0.4859215616756542,0.09977183128937028,0.32746181041002276,0.48259842395782465,0.6646060764789581,0.253659066674911,0.03763250638307495,0.4840697050094604,0.5596555369926475,0.5597733070688152,0.5596590909090909,178,174,0.021687622554144803,0.01877805405754518,0.07102272727272729
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,4,320,0.525,0.5272906403940887,0.5247029393370857,0.546875,175,145,153,167,88,87,65,80,False,0.5066741965711117,0.0787807360263476,0.388959527015686,0.5051533579826355,0.6432163089513779,0.2493401455409173,0.040812300145626076,0.5142717957496643,0.552826326562746,0.5529064039408866,0.55625,173,147,0.028123387225660323,0.025615763546797954,0.021874999999999978
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,5,320,0.534375,0.53,0.5293699598266723,0.53125,170,150,183,137,102,68,81,69,False,0.48542477991431954,0.09750613749057441,0.3224412500858307,0.47983345389366144,0.6412778526544571,0.2598062047324244,0.08039640095084905,0.4796056151390075,0.5402613395361565,0.5409803921568628,0.540625,159,161,0.010891379709484172,0.01098039215686275,0.07187500000000002
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,6,320,0.5,0.507865540652426,0.4961423397890097,0.61875,198,122,150,170,94,104,56,66,False,0.5103212193585932,0.09741979286126144,0.342875836789608,0.5071412622928619,0.6720335811376572,0.2623535360071657,0.07821425478905439,0.5244428515434265,0.5249558658321296,0.5287299221725451,0.5375,174,146,0.02881352604311993,0.020864381520119157,0.03125
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,1,352,0.5369318181818182,0.5467529900168034,0.536898179910408,0.5710227272727273,201,151,154,198,96,105,58,93,False,0.5112547973509539,0.08131919191063991,0.38168734312057495,0.5112548172473907,0.6512356758117676,0.24503831641526733,0.036107475022700716,0.5163038372993469,0.5808430118752447,0.582451978518006,0.5852272727272727,187,165,0.04394483196483667,0.035698988501202567,0.0625
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,2,352,0.48579545454545453,0.4843867385268659,0.4835906788247214,0.5539772727272727,195,157,180,172,97,98,83,74,False,0.49799684227698227,0.09281605227943515,0.34217352420091623,0.4984370619058609,0.6425420105457306,0.26114055151948534,0.08932326230305165,0.5149999999999999,0.5202154563668013,0.5203658337416299,0.5284090909090909,203,149,0.036624777542079934,0.035979095214764,0.011363636363636354
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,3,352,0.5227272727272727,0.5238479671908807,0.5211815001943256,0.5085227272727273,173,179,199,153,102,71,97,82,False,0.49625199935822323,0.10081030306098901,0.3607215419411659,0.48517343401908875,0.6995162844657896,0.2559761540835383,0.05528646500103854,0.5243848562240601,0.5378174160782856,0.551022055736752,0.5482954545454546,232,120,0.016635915883959962,0.027174088545871333,0.06534090909090912
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,4,320,0.515625,0.518128078817734,0.5153931080302097,0.546875,175,145,152,168,86,89,66,79,False,0.5064787736162544,0.09075165683693265,0.3779430970549584,0.5084786117076874,0.6683971852064132,0.25294372921709574,0.059832155518233815,0.5213175415992737,0.5477143563133184,0.5476847290640394,0.553125,180,140,0.03232124828310878,0.029556650246305383,0.025000000000000022
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,5,320,0.528125,0.5213725490196078,0.5186052303860523,0.53125,170,150,195,125,107,63,88,62,False,0.48043648097664116,0.09437714099892826,0.3305765867233276,0.4776031970977783,0.6448210537433624,0.2599180251806543,0.04775125887244937,0.4830333292484283,0.534426487357949,0.5345098039215687,0.5375,176,144,0.015821256971896624,0.013137254901960826,0.109375
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,6,320,0.5375,0.5208643815201193,0.5194610170867324,0.61875,198,122,184,136,117,81,67,55,False,0.48694680193439127,0.0897463696647042,0.33790902793407435,0.48458378016948694,0.6363275766372681,0.2539788947154908,0.04926222665235399,0.5262108445167542,0.5614063047843687,0.5609786388474913,0.596875,213,107,0.04194528769763628,0.04011425732737206,0.07500000000000001
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,1,352,0.4772727272727273,0.471450693552107,0.47110893352931577,0.5710227272727273,151,201,163,189,65,86,98,103,False,0.4962018038230864,0.07455621319012651,0.37457827031612395,0.5043401122093201,0.6155019164085388,0.260008685650002,0.0832811792973768,0.5257784724235535,0.4765607859389094,0.5019439227702547,0.48011363636363635,230,122,0.005451852409593616,0.030493229218147677,0.03693181818181823
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,2,352,0.5454545454545454,0.5280869104398516,0.5278336686787392,0.5795454545454546,148,204,136,216,62,86,74,130,False,0.511896546845409,0.05379837225685149,0.4206712946295738,0.5168267488479614,0.5908018857240677,0.2479307702586531,0.005082005042244096,0.5125732421875,0.5414526238171316,0.5425940646528882,0.5482954545454546,161,191,0.013618955138392397,0.01450715421303661,0.11363636363636365
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,3,352,0.5625,0.5280158650129407,0.5257392825896763,0.5994318181818182,141,211,113,239,50,91,63,148,False,0.5341489437798207,0.0764720237690634,0.4150687307119369,0.5267777144908905,0.6757022589445114,0.25084336476638025,0.06684537341987548,0.4842406213283539,0.5474431406634797,0.5529225908372828,0.5965909090909091,95,257,0.021703858073803373,0.024906725824342058,0.1789772727272727
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,4,320,0.48125,0.5072874493927125,0.4802551759226644,0.59375,130,190,204,116,84,46,120,70,False,0.4804515783675015,0.06351416746810543,0.3887678012251854,0.47327542304992676,0.5908827602863312,0.2576043641960311,0.07438403954729433,0.43499999999999994,0.5363379852055213,0.5431174089068826,0.584375,87,233,0.056082809282856916,0.03582995951417012,0.1375
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,5,320,0.55,0.5474895136841231,0.5405049658968529,0.621875,121,199,153,167,65,56,88,111,False,0.5090531697496772,0.0756338148933239,0.3990133821964264,0.5035524964332581,0.6436285376548767,0.2486406535773308,0.016426591575145668,0.4896115958690643,0.5572916666666667,0.5594916732422444,0.575,135,185,0.01678670076981381,0.012002159558121228,0.021874999999999978
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,6,320,0.4375,0.5218239960131235,0.40923076923076923,0.621875,121,199,269,51,105,16,164,35,False,0.4507032728753984,0.055989405708065265,0.35960454046726226,0.4466632902622223,0.5456366539001465,0.2614788901020222,0.12462819451466196,0.4372397363185882,0.5626453429072662,0.564516798870385,0.58125,133,187,0.15341457367649697,0.042692802857261514,0.340625
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,1,352,0.4772727272727273,0.47804026226483476,0.475222816399287,0.5710227272727273,151,201,179,173,73,78,106,95,False,0.4863022854551673,0.07525795641150788,0.3447300717234611,0.49815353751182556,0.5935279309749603,0.26065818406846275,0.08352106394754215,0.4621897339820862,0.49210660329315903,0.4955685150406906,0.5170454545454546,123,229,0.016883786893872044,0.017528252775855846,0.008522727272727293
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,2,352,0.5227272727272727,0.5316640169581346,0.5223417660172531,0.5795454545454546,148,204,194,158,87,61,107,97,False,0.48685583870180626,0.06134868051357994,0.3816124632954597,0.4876388013362884,0.578018844127655,0.2554801899613386,0.026314404285089497,0.5015126466751099,0.5252578277056766,0.535042395336513,0.5255681818181818,195,157,0.00291606168842351,0.0033783783783783994,0.051136363636363646
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,3,352,0.5198863636363636,0.5124701690699472,0.5103989201912711,0.5994318181818182,141,211,162,190,67,74,95,116,False,0.5181461023166776,0.07549472974507884,0.41601338684558864,0.5056760013103485,0.6796549350023269,0.2520096259703299,0.03720867168158292,0.4637728631496429,0.5391621129326047,0.5529898154683877,0.6079545454545454,75,277,0.028763192741333654,0.04051964639844041,0.03977272727272729
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,4,320,0.48125,0.4793522267206478,0.476010101010101,0.59375,130,190,158,162,61,69,97,93,False,0.5038558721542359,0.07182305565857028,0.38870883733034134,0.5017888247966766,0.6236865133047104,0.25214247948774327,0.07888371944427487,0.4610081315040588,0.5367058422755919,0.5400809716599191,0.575,98,222,0.06069574126549093,0.06072874493927127,0.006249999999999978
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,5,320,0.58125,0.5483201129615017,0.5486505831333417,0.621875,121,199,113,207,50,71,63,136,False,0.5135658863931895,0.06615844841228609,0.3817203715443611,0.51958829164505,0.6144749879837036,0.2442812341081148,0.035977194830775217,0.5034496784210205,0.5625997767088555,0.5623364757672661,0.590625,118,202,0.01394919357551383,0.014016362805764349,0.14687499999999998
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,6,320,0.553125,0.5710577681797416,0.5511921458625526,0.621875,121,199,178,142,78,43,100,99,False,0.49289549347013234,0.06453041667012586,0.3724639937281608,0.48887982964515686,0.5964901208877564,0.2502966997869997,0.036080926656722995,0.4890795052051544,0.5562423233884068,0.5672577764857345,0.5625,161,159,0.005050177525854238,-0.003799991694007132,0.05625000000000002
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,1,315,0.4666666666666667,0.5080518460329929,0.46661828737300437,0.638095238095238,201,114,111,204,72,129,39,75,False,0.6066485767873625,0.3575890719868748,0.02155562378466123,0.723721981048584,0.9756409823894501,0.42221100467236483,0.3803915080969178,0.8969072699546814,0.5001086956521739,0.5001309243257397,0.5365079365079365,199,116,0.03349040827916949,-0.007920921707253226,0.14761904761904765
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,2,321,0.5700934579439252,0.5141636141636141,0.5015976597659766,0.6074766355140186,195,126,245,76,151,44,94,32,False,0.26205355821270204,0.32554854974848296,0.0104208756238222,0.0838307663798332,0.9476723670959472,0.34780653889186525,0.31163034501204095,0.3245404660701751,0.5317889317889317,0.5347374847374847,0.5763239875389408,225,96,0.03019127202295513,0.020573870573870612,0.2632398753894081
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,3,307,0.5179153094462541,0.5058019152790959,0.5053131260343176,0.5635179153094463,173,134,183,124,104,69,79,55,False,0.4185288658938962,0.3692318047130781,0.011050547845661582,0.3011374771595001,0.9722014188766479,0.39069508394056357,0.33969137375470526,0.4649999999999999,0.5111306099899255,0.5112155983090328,0.5211726384364821,178,129,0.005817483955607994,0.005413683029936944,0.09609120521172637
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,4,287,0.5923344947735192,0.5564285714285714,0.5560975609756098,0.6097560975609756,175,112,194,93,126,49,68,44,False,0.3481485344330011,0.3612832362172614,0.008411115221679151,0.1799511760473251,0.9560459196567536,0.33081355859536793,0.27869892087748815,0.5292035341262817,0.5645959757266049,0.565,0.6027874564459931,197,90,0.008498414750995109,0.008571428571428563,0.1759581881533101
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,5,282,0.5354609929078015,0.4989495798319328,0.49589945826453613,0.6028368794326241,170,112,191,91,115,55,76,36,False,0.3333575804016044,0.35970103832906797,0.00585661528166382,0.1493611261248588,0.9406975507736206,0.3682072827900934,0.3350740892834076,0.8365734219551086,0.5108523507141888,0.5307773109243697,0.5921985815602837,227,55,0.014952892449652644,0.03182773109243697,0.17730496453900707
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,balanced_sampler_ce,6,287,0.5574912891986062,0.540120304165248,0.5277709399494721,0.6898954703832753,198,89,161,126,116,82,45,44,False,0.4273225114208675,0.3620226040553292,0.007757788337767091,0.3377293348312378,0.9583139121532439,0.3262909937027389,0.283611258615996,0.715,0.5467555518287144,0.5476393144932471,0.6062717770034843,193,94,0.018984611879242275,0.007519010327999065,0.06097560975609756
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,1,315,0.5619047619047619,0.5029457973291438,0.4997928748964374,0.638095238095238,201,114,225,90,144,57,81,33,False,0.32210992345261197,0.31638589165665393,0.01575224353000519,0.1839386522769928,0.9036767542362214,0.33301089898326897,0.2719100681798799,0.245,0.5250460713687385,0.5297852841057868,0.5428571428571428,175,140,0.025253196472301065,0.02683948677664305,0.2142857142857143
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,2,321,0.5607476635514018,0.5177045177045176,0.5135370428090842,0.6074766355140186,195,126,226,95,140,55,86,40,False,0.3451790803828715,0.2928623135964179,0.030726708471775,0.2692204117774963,0.8819200396537781,0.30873544783578183,0.2389796844384752,0.4099999999999999,0.5408582089552239,0.5408424908424909,0.5700934579439252,207,114,0.027321166146139664,0.023137973137973278,0.20404984423676015
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,3,307,0.46254071661237783,0.49536278146838064,0.4411962625070326,0.5635179153094463,173,134,74,233,41,132,33,101,False,0.7023241903378055,0.32483178618976066,0.05079536959528917,0.8744903206825256,0.978860455751419,0.4205925343864265,0.39709694542791635,0.9090976715087892,0.5078910847417513,0.5079587611077561,0.5146579804560261,170,137,0.06669482223471868,0.01259597963937542,0.25895765472312704
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,4,287,0.578397212543554,0.5048214285714285,0.4737137228157915,0.6097560975609756,175,112,240,47,147,28,93,19,False,0.20488206588238062,0.299592648593887,0.007904212176799721,0.0418333262205123,0.9446760058403014,0.35609347537471625,0.32385190368308736,0.20999999999999996,0.5252826268232336,0.5305357142857143,0.578397212543554,208,79,0.051568904007442073,0.0257142857142858,0.3362369337979094
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,5,282,0.46808510638297873,0.4857142857142857,0.46797806510036727,0.6028368794326241,170,112,116,166,68,102,48,64,False,0.5478769674507492,0.3579624674998778,0.018431935459375336,0.6471042335033417,0.9630307942628862,0.3879121091141322,0.3657357656225192,0.8198944926261902,0.5348020434227331,0.5347689075630252,0.5602836879432624,178,104,0.0668239783223658,0.04905462184873949,0.08865248226950351
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,discard_midpoint,ce_class_weighted,6,287,0.47735191637630664,0.5377085461355124,0.4762773722627738,0.6898954703832753,198,89,102,185,75,123,27,62,False,0.6215857702326874,0.36324121978324797,0.01833719909191128,0.7704033851623535,0.9839926421642303,0.4101332685316457,0.376954782833686,0.9554386734962464,0.5580615942028986,0.5568607422540006,0.6445993031358885,216,71,0.0817842219401248,0.019152196118488174,0.14459930313588854
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,1,352,0.5056818181818182,0.5070343646008368,0.5037433155080214,0.5710227272727273,201,151,173,179,100,101,73,78,False,0.5070701568726111,0.31888075822190687,0.058380804769694726,0.5236846804618835,0.934077897667885,0.3436874808656439,0.2839220898987894,0.6648034453392029,0.5367649508579044,0.5369510065566209,0.5511363636363636,213,139,0.033021635349883005,0.02991664195578403,0.008522727272727293
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,2,352,0.5113636363636364,0.5180140454025804,0.5113478611783697,0.5539772727272727,195,157,155,197,89,106,66,91,False,0.5357794395954856,0.3629371950667266,0.029446040466427764,0.628362387418747,0.9593339443206788,0.36313654397802614,0.3291618492062712,0.6975951194763184,0.5359375,0.5362077413032826,0.5397727272727273,189,163,0.024589638821630233,0.01819369590070219,0.05965909090909094
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,3,352,0.5056818181818182,0.5006942874673039,0.45638513153690485,0.5085227272727273,173,179,73,279,36,137,37,142,False,0.7429131857405248,0.2827606041006049,0.12904751300811762,0.8848661482334137,0.976025566458702,0.3881381611097768,0.34145092943535105,0.9448558688163756,0.49465346534653465,0.5083475958278167,0.5056818181818182,231,121,0.038268333809629795,0.007653308360512812,0.29261363636363635
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,4,320,0.5125,0.4916256157635468,0.4745484400656815,0.546875,175,145,231,89,125,50,106,39,False,0.2834027378063183,0.336281445971521,0.0071450412739067805,0.0791203640401363,0.9303585082292558,0.38630461581236075,0.36248483972740364,0.1742404848337173,0.5238095238095237,0.5241379310344827,0.53125,185,135,0.04926108374384225,0.0325123152709359,0.221875
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,5,320,0.496875,0.4884313725490196,0.4826841782892028,0.53125,170,150,203,117,106,64,97,53,False,0.3880409622332081,0.3526903568267493,0.017415618617087587,0.26262956857681274,0.9555778622627258,0.3755056267431258,0.34569840154144915,0.6849999999999999,0.5091768486732958,0.5268627450980392,0.540625,231,89,0.02649267038409303,0.03843137254901963,0.13437500000000002
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,6,320,0.571875,0.5517883755588674,0.5509990884789889,0.61875,198,122,191,129,126,72,65,57,False,0.39934855869505553,0.395935099604434,0.012474954593926585,0.1784843578934669,0.9772188514471055,0.34898332317586067,0.3174262361368164,0.677888810634613,0.5672751859364435,0.5666501076337142,0.6,210,110,0.01627609745745462,0.014861732074846756,0.09687499999999999
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,1,352,0.5511363636363636,0.560014497051168,0.5510059095165822,0.5710227272727273,201,151,157,195,100,101,57,94,False,0.5243269261766479,0.3255958813303006,0.05217346064746378,0.5931051671504974,0.9451756626367569,0.32638589139001706,0.2479571098176001,0.575,0.575467650939349,0.5807551645744786,0.5767045454545454,170,182,0.024461741422766803,0.020740667523310607,0.05397727272727271
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,2,352,0.5170454545454546,0.5082475910501388,0.5078947368421053,0.5539772727272727,195,157,205,147,115,80,90,67,False,0.438869264196414,0.3647629719842737,0.012472218973562064,0.3642274737358093,0.9660574913024903,0.37482618839348114,0.32329264125754975,0.3999999999999999,0.5288735307716642,0.5297566552343622,0.53125,182,170,0.020978793929558925,0.02150906418422338,0.08238636363636365
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,3,352,0.53125,0.5323247327800562,0.5298802845972658,0.5085227272727273,173,179,198,154,103,70,95,84,False,0.44092948869696225,0.35779284925287086,0.025384566187858493,0.3523874431848526,0.9583830386400223,0.36358763074725126,0.3192482636447742,0.5092843174934387,0.535277775527891,0.5381050796008654,0.5369318181818182,200,152,0.005397490930625248,0.00578034682080919,0.0625
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,4,320,0.55,0.563743842364532,0.5460098522167487,0.546875,175,145,115,205,73,102,42,103,False,0.5786561499116942,0.3200568443674777,0.02912409370765083,0.7116318643093109,0.917259731888771,0.3286527562339837,0.2775441893609241,0.70305997133255,0.5618838992332968,0.5639408866995075,0.5625,157,163,0.015874047016548154,0.00019704433497547136,0.140625
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,5,320,0.509375,0.5107843137254902,0.5093318748718149,0.53125,170,150,153,167,83,87,70,80,False,0.48121353749884294,0.30937819874553263,0.02172926869243383,0.5343382358551025,0.898728159070015,0.34519851916295596,0.274874350160826,0.4648966491222381,0.5155067155067155,0.5186274509803921,0.515625,145,175,0.006174840634900591,0.007843137254901933,0.021874999999999978
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,6,320,0.54375,0.5746812386156648,0.5437321770381656,0.61875,198,122,124,196,88,110,36,86,False,0.5626960123132448,0.32815710692847394,0.04756940994411702,0.6398213505744934,0.9540975570678711,0.33464228735000534,0.26227363700163553,0.5099999999999999,0.5498417412371537,0.5781586355356847,0.55,128,192,0.0061095641989881155,0.003477396920019915,0.11250000000000004
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,1,352,0.5198863636363636,0.48499926286303996,0.48216819436102343,0.6761363636363636,238,114,209,143,139,99,70,44,False,0.4107065259767379,0.38230956657897086,0.01118751014582807,0.26030406355857844,0.9836878836154939,0.3732181101546337,0.3473824847116537,0.7499999999999999,0.5016423150979725,0.5020639834881321,0.5738636363636364,248,104,0.019474120736949097,0.017064720625092122,0.09375
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,2,352,0.5880681818181818,0.5387343728051692,0.5388465743275599,0.6420454545454546,226,126,241,111,161,65,80,46,False,0.32706073998468294,0.3785729436943904,0.005277397111058185,0.0929595530033111,0.9813485324382782,0.341276480846916,0.30561235287909355,0.615,0.5569767767077184,0.557346537435033,0.6164772727272727,255,97,0.0181302023801585,0.018612164629863814,0.18465909090909088
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,3,352,0.5767045454545454,0.5389223606736957,0.538728089848113,0.6193181818181818,218,134,235,117,152,66,83,51,False,0.3376441807214922,0.3808781073529856,0.004117388231679764,0.11323021724820134,0.9768759191036225,0.34908544010052756,0.31555451324212225,0.135,0.547692003558367,0.5544981514446118,0.5568181818181818,184,168,0.008963913710253957,0.015575790770916087,0.16761363636363635
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,4,320,0.5875,0.5199175824175825,0.5173453996983408,0.65,208,112,234,86,155,53,79,33,False,0.29196025370620193,0.3106868754839634,0.00862220721319309,0.13376078754663465,0.8988686382770539,0.32488517765598796,0.27310030353255577,0.5094774961471558,0.5196571598812892,0.5223214285714286,0.590625,235,85,0.0023117601829484302,0.0024038461538461453,0.23125
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,5,320,0.465625,0.5024038461538461,0.4652019663992025,0.65,208,112,121,199,79,129,42,70,False,0.6098220058251173,0.37324480252256087,0.022864680923521476,0.7885896265506744,0.9816674619913102,0.4383163522405951,0.39929020176641644,0.8779369592666626,0.5164762377877132,0.5192307692307692,0.54375,188,132,0.051274271388510706,0.016826923076923017,0.12187499999999996
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,6,320,0.609375,0.5636704119850187,0.5537258314645602,0.721875,231,89,202,118,154,77,48,41,False,0.36419712864008036,0.3751058273355953,0.006183891394175496,0.18042266368865964,0.9633513033390045,0.3042952774914436,0.2630734596386901,0.6849999999999999,0.5719636169074371,0.5719636169074371,0.65625,231,89,0.018237785442876908,0.008293204922418473,0.13124999999999998
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,1,352,0.4659090909090909,0.525062656641604,0.4657538670197307,0.6761363636363636,238,114,120,232,85,153,35,79,False,0.624124946966979,0.33901904533109783,0.04681508578360075,0.7700673043727875,0.9681440621614457,0.4134666685261976,0.3958504893764092,0.8967283964157104,0.5286002568336086,0.5287483414418399,0.5852272727272727,236,116,0.06284638981387786,0.0036856848002359,0.15909090909090906
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,2,352,0.5653409090909091,0.5368380390504284,0.5356560875300691,0.6420454545454546,226,126,215,137,144,82,71,55,False,0.40718824470373377,0.33294421581065137,0.021549110580235623,0.31799158453941345,0.9463912487030028,0.31314899471957447,0.2501762998396192,0.32499999999999996,0.543631033486106,0.5560823149318724,0.5539772727272727,179,173,0.007974945956036872,0.019244275881444062,0.11079545454545453
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,3,352,0.5255681818181818,0.5206422018348624,0.5153953323495709,0.6193181818181818,218,134,185,167,118,100,67,67,False,0.46833148314776324,0.3692595152071219,0.010278538707643704,0.42083048820495605,0.9725782543420791,0.3624866172525836,0.3195995442511048,0.3935998976230621,0.531758273146448,0.5427564014788443,0.5369318181818182,171,181,0.016362940796877057,0.02211419964398187,0.025568181818181823
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,4,320,0.54375,0.4677197802197802,0.4600342101613425,0.65,208,112,238,82,150,58,88,24,False,0.36891694262158126,0.18397254468494928,0.14099881649017332,0.31738924980163574,0.7385811775922776,0.2625568294874078,0.15588482760358602,0.3195469677448272,0.5131131131131131,0.5254120879120879,0.525,162,158,0.053078902951770646,0.05769230769230771,0.24375000000000002
