global_run_id,epoch,ce_loss,supcon_loss,vrex_loss,total_loss,active_lambda_supcon,active_lambda_vrex,positive_pair_coverage,anchors_without_positive,vrex_environment_count
3,9,0.6798789501190186,7.314964294433594,0.0,1.4113754034042358,0.1,0.0,1.0,0.0,0
3,10,0.6784117817878723,7.293328762054443,0.0,1.4077446460723877,0.1,0.0,1.0,0.0,0
3,11,0.6764202117919922,7.277937889099121,0.0,1.4042140245437622,0.1,0.0,1.0,0.0,0
3,12,0.6746784448623657,7.265820503234863,0.0,1.401260495185852,0.1,0.0,1.0,0.0,0
4,1,0.6972809433937073,7.4610066413879395,0.0,0.6972809433937073,0.0,0.0,1.0,0.0,0
4,2,0.6939100623130798,7.474140644073486,0.0,0.6939100623130798,0.0,0.0,1.0,0.0,0
4,3,0.6903684735298157,7.484274864196777,0.0,0.6903684735298157,0.0,0.0,1.0,0.0,0
4,4,0.6877309679985046,7.4933180809021,0.0,1.4370627403259277,0.1,0.0,1.0,0.0,0
4,5,0.6864228248596191,7.443978786468506,0.0,1.4308207035064697,0.1,0.0,1.0,0.0,0
4,6,0.6856012344360352,7.3922648429870605,0.0,1.4248278141021729,0.1,0.0,1.0,0.0,0
4,7,0.6851561665534973,7.352583408355713,0.0,1.4204144477844238,0.1,0.0,1.0,0.0,0
4,8,0.6839651465415955,7.323647975921631,0.0,1.4163299798965454,0.1,0.0,1.0,0.0,0
4,9,0.682009756565094,7.301489353179932,0.0,1.412158727645874,0.1,0.0,1.0,0.0,0
4,10,0.6819524168968201,7.2869954109191895,0.0,1.4106519222259521,0.1,0.0,1.0,0.0,0
4,11,0.6802234053611755,7.276469707489014,0.0,1.4078704118728638,0.1,0.0,1.0,0.0,0
4,12,0.6785672307014465,7.2667975425720215,0.0,1.4052469730377197,0.1,0.0,1.0,0.0,0
5,1,0.7036005854606628,7.432246208190918,0.0,0.7036005854606628,0.0,0.0,1.0,0.0,0
5,2,0.6981412768363953,7.431152820587158,0.0,0.6981412768363953,0.0,0.0,1.0,0.0,0
5,3,0.6942627429962158,7.4292683601379395,0.0,0.6942627429962158,0.0,0.0,1.0,0.0,0
5,4,0.6910519599914551,7.4336137771606445,0.0,1.4344134330749512,0.1,0.0,1.0,0.0,0
5,5,0.6891348958015442,7.3896684646606445,0.0,1.4281017780303955,0.1,0.0,1.0,0.0,0
5,6,0.6882131695747375,7.352835178375244,0.0,1.4234967231750488,0.1,0.0,1.0,0.0,0
5,7,0.6858577132225037,7.320169448852539,0.0,1.4178746938705444,0.1,0.0,1.0,0.0,0
5,8,0.6851168274879456,7.29714298248291,0.0,1.4148311614990234,0.1,0.0,1.0,0.0,0
5,9,0.6832888722419739,7.281074047088623,0.0,1.4113962650299072,0.1,0.0,1.0,0.0,0
5,10,0.6818780899047852,7.2640814781188965,0.0,1.4082863330841064,0.1,0.0,1.0,0.0,0
5,11,0.6802524328231812,7.2548089027404785,0.0,1.405733346939087,0.1,0.0,1.0,0.0,0
5,12,0.6794083118438721,7.247113227844238,0.0,1.4041197299957275,0.1,0.0,1.0,0.0,0
6,1,0.6976459622383118,7.539913177490234,0.0,0.6976459622383118,0.0,0.0,1.0,0.0,0
6,2,0.6941871047019958,7.533477783203125,0.0,0.6941871047019958,0.0,0.0,1.0,0.0,0
6,3,0.6920584440231323,7.5232930183410645,0.0,0.6920584440231323,0.0,0.0,1.0,0.0,0
6,4,0.6896917819976807,7.5284528732299805,0.0,1.4425370693206787,0.1,0.0,1.0,0.0,0
6,5,0.6884194612503052,7.452406406402588,0.0,1.4336600303649902,0.1,0.0,1.0,0.0,0
6,6,0.686911404132843,7.392283916473389,0.0,1.4261398315429688,0.1,0.0,1.0,0.0,0
6,7,0.6858416199684143,7.34360408782959,0.0,1.4202020168304443,0.1,0.0,1.0,0.0,0
6,8,0.6851039528846741,7.311511039733887,0.0,1.416254997253418,0.1,0.0,1.0,0.0,0
6,9,0.6839435696601868,7.288788318634033,0.0,1.4128224849700928,0.1,0.0,1.0,0.0,0
6,10,0.6824234127998352,7.272231578826904,0.0,1.4096465110778809,0.1,0.0,1.0,0.0,0
6,11,0.6820961236953735,7.259493350982666,0.0,1.4080455303192139,0.1,0.0,1.0,0.0,0
6,12,0.680801510810852,7.250015735626221,0.0,1.4058030843734741,0.1,0.0,1.0,0.0,0
7,1,0.7006925940513611,7.6176981925964355,0.0,0.7006925940513611,0.0,0.0,1.0,0.0,0
7,2,0.6955580115318298,7.620075702667236,0.0,0.6955580115318298,0.0,0.0,1.0,0.0,0
7,3,0.6927201151847839,7.622743129730225,0.0,0.6927201151847839,0.0,0.0,1.0,0.0,0
7,4,0.6891937255859375,7.629099369049072,0.0,1.452103614807129,0.1,0.0,1.0,0.0,0
7,5,0.6875821948051453,7.533919811248779,0.0,1.440974235534668,0.1,0.0,1.0,0.0,0
7,6,0.6869998574256897,7.448814868927002,0.0,1.4318814277648926,0.1,0.0,1.0,0.0,0
7,7,0.6865047216415405,7.384461879730225,0.0,1.4249508380889893,0.1,0.0,1.0,0.0,0
7,8,0.6854259967803955,7.340129375457764,0.0,1.4194389581680298,0.1,0.0,1.0,0.0,0
7,9,0.6849858164787292,7.309359073638916,0.0,1.415921688079834,0.1,0.0,1.0,0.0,0
7,10,0.6837645769119263,7.287764549255371,0.0,1.4125410318374634,0.1,0.0,1.0,0.0,0
7,11,0.6825866103172302,7.271908760070801,0.0,1.4097775220870972,0.1,0.0,1.0,0.0,0
7,12,0.6813656687736511,7.259884834289551,0.0,1.4073541164398193,0.1,0.0,1.0,0.0,0
8,1,0.6931889653205872,7.49122428894043,0.0,0.6931889653205872,0.0,0.0,1.0,0.0,0
8,2,0.689027726650238,7.4884514808654785,0.0,0.689027726650238,0.0,0.0,1.0,0.0,0
8,3,0.6866180300712585,7.486417770385742,0.0,0.6866180300712585,0.0,0.0,1.0,0.0,0
8,4,0.6846659779548645,7.482016086578369,0.0,1.4328675270080566,0.1,0.0,1.0,0.0,0
8,5,0.6812405586242676,7.422064304351807,0.0,1.4234470129013062,0.1,0.0,1.0,0.0,0
8,6,0.6806831955909729,7.369725227355957,0.0,1.4176557064056396,0.1,0.0,1.0,0.0,0
8,7,0.6790090799331665,7.327567100524902,0.0,1.4117658138275146,0.1,0.0,1.0,0.0,0
8,8,0.677395761013031,7.301092624664307,0.0,1.4075050354003906,0.1,0.0,1.0,0.0,0
8,9,0.6744556427001953,7.276023864746094,0.0,1.4020581245422363,0.1,0.0,1.0,0.0,0
8,10,0.6726810336112976,7.26002836227417,0.0,1.3986839056015015,0.1,0.0,1.0,0.0,0
8,11,0.6708970665931702,7.2479248046875,0.0,1.3956894874572754,0.1,0.0,1.0,0.0,0
8,12,0.668952465057373,7.238893985748291,0.0,1.3928418159484863,0.1,0.0,1.0,0.0,0
9,1,0.6942137479782104,7.574660778045654,0.0,0.6942137479782104,0.0,0.0,1.0,0.0,0
9,2,0.6908119320869446,7.579520225524902,0.0,0.6908119320869446,0.0,0.0,1.0,0.0,0
9,3,0.6892682909965515,7.5882673263549805,0.0,0.6892682909965515,0.0,0.0,1.0,0.0,0
9,4,0.6871184706687927,7.595311641693115,0.0,1.4466496706008911,0.1,0.0,1.0,0.0,0
9,5,0.6866790056228638,7.515664100646973,0.0,1.438245415687561,0.1,0.0,1.0,0.0,0
9,6,0.684260368347168,7.445178508758545,0.0,1.4287781715393066,0.1,0.0,1.0,0.0,0
9,7,0.6834140419960022,7.3867363929748535,0.0,1.4220876693725586,0.1,0.0,1.0,0.0,0
9,8,0.6821263432502747,7.346710681915283,0.0,1.416797399520874,0.1,0.0,1.0,0.0,0
9,9,0.6815803647041321,7.317408561706543,0.0,1.4133212566375732,0.1,0.0,1.0,0.0,0
9,10,0.6800188422203064,7.296911239624023,0.0,1.4097099304199219,0.1,0.0,1.0,0.0,0
9,11,0.678712010383606,7.283315658569336,0.0,1.4070435762405396,0.1,0.0,1.0,0.0,0
9,12,0.6772525310516357,7.271923542022705,0.0,1.404444932937622,0.1,0.0,1.0,0.0,0
10,1,0.7038957476615906,7.49234676361084,0.0,0.7038957476615906,0.0,0.0,1.0,0.0,0
10,2,0.6987498998641968,7.484281063079834,0.0,0.6987498998641968,0.0,0.0,1.0,0.0,0
10,3,0.6938711404800415,7.48219633102417,0.0,0.6938711404800415,0.0,0.0,1.0,0.0,0
10,4,0.6907893419265747,7.477066516876221,0.0,1.4384959936141968,0.1,0.0,1.0,0.0,0
10,5,0.6890255212783813,7.433452606201172,0.0,1.4323707818984985,0.1,0.0,1.0,0.0,0
10,6,0.6875417828559875,7.386205673217773,0.0,1.4261623620986938,0.1,0.0,1.0,0.0,0
10,7,0.6866928339004517,7.348072528839111,0.0,1.4215000867843628,0.1,0.0,1.0,0.0,0
10,8,0.6857139468193054,7.318490982055664,0.0,1.4175630807876587,0.1,0.0,1.0,0.0,0
10,9,0.6837666034698486,7.298157215118408,0.0,1.4135823249816895,0.1,0.0,1.0,0.0,0
10,10,0.6827057003974915,7.283023834228516,0.0,1.4110081195831299,0.1,0.0,1.0,0.0,0
10,11,0.6818236112594604,7.271439552307129,0.0,1.4089674949645996,0.1,0.0,1.0,0.0,0
10,12,0.6800486445426941,7.2626752853393555,0.0,1.4063161611557007,0.1,0.0,1.0,0.0,0
11,1,0.6930354237556458,7.580109119415283,0.0,0.6930354237556458,0.0,0.0,1.0,0.0,0
11,2,0.6896489262580872,7.569052696228027,0.0,0.6896489262580872,0.0,0.0,1.0,0.0,0
11,3,0.6882948875427246,7.56510591506958,0.0,0.6882948875427246,0.0,0.0,1.0,0.0,0
11,4,0.6850586533546448,7.559025764465332,0.0,1.440961241722107,0.1,0.0,1.0,0.0,0
11,5,0.6840192675590515,7.490592002868652,0.0,1.4330785274505615,0.1,0.0,1.0,0.0,0
11,6,0.6824157238006592,7.427370071411133,0.0,1.4251527786254883,0.1,0.0,1.0,0.0,0
11,7,0.6817532777786255,7.378750801086426,0.0,1.419628381729126,0.1,0.0,1.0,0.0,0
11,8,0.6793095469474792,7.34163761138916,0.0,1.41347336769104,0.1,0.0,1.0,0.0,0
11,9,0.6786884665489197,7.3179216384887695,0.0,1.4104806184768677,0.1,0.0,1.0,0.0,0
11,10,0.677128255367279,7.299095630645752,0.0,1.4070378541946411,0.1,0.0,1.0,0.0,0
11,11,0.675764799118042,7.286621570587158,0.0,1.4044270515441895,0.1,0.0,1.0,0.0,0
11,12,0.6732398271560669,7.276804447174072,0.0,1.4009202718734741,0.1,0.0,1.0,0.0,0
12,1,0.696246862411499,7.737818241119385,0.0,0.696246862411499,0.0,0.0,1.0,0.0,0
12,2,0.6919050812721252,7.732085227966309,0.0,0.6919050812721252,0.0,0.0,1.0,0.0,0
12,3,0.6901019215583801,7.715795993804932,0.0,0.6901019215583801,0.0,0.0,1.0,0.0,0
12,4,0.6882118582725525,7.719188690185547,0.0,1.4601306915283203,0.1,0.0,1.0,0.0,0
12,5,0.6863436102867126,7.60148811340332,0.0,1.4464924335479736,0.1,0.0,1.0,0.0,0
12,6,0.6861286759376526,7.485903263092041,0.0,1.4347190856933594,0.1,0.0,1.0,0.0,0
12,7,0.6837522387504578,7.406402587890625,0.0,1.4243924617767334,0.1,0.0,1.0,0.0,0
12,8,0.6833596229553223,7.358702659606934,0.0,1.4192299842834473,0.1,0.0,1.0,0.0,0
12,9,0.6829872131347656,7.328407287597656,0.0,1.415827989578247,0.1,0.0,1.0,0.0,0
12,10,0.6814001202583313,7.310001373291016,0.0,1.412400245666504,0.1,0.0,1.0,0.0,0
12,11,0.6790496110916138,7.295217514038086,0.0,1.4085713624954224,0.1,0.0,1.0,0.0,0
12,12,0.6788110733032227,7.283885955810547,0.0,1.4071996212005615,0.1,0.0,1.0,0.0,0
13,1,0.6925468444824219,7.543745994567871,0.0,0.6925468444824219,0.0,0.0,1.0,0.0,0
13,2,0.6909723281860352,7.531853199005127,0.0,0.6909723281860352,0.0,0.0,1.0,0.0,0
13,3,0.6907471418380737,7.529258728027344,0.0,0.6907471418380737,0.0,0.0,1.0,0.0,0
13,4,0.6897987723350525,7.526104927062988,0.0,1.4424092769622803,0.1,0.0,1.0,0.0,0
13,5,0.6897410750389099,7.451846599578857,0.0,1.4349257946014404,0.1,0.0,1.0,0.0,0
13,6,0.689420759677887,7.383347988128662,0.0,1.42775559425354,0.1,0.0,1.0,0.0,0
13,7,0.6880504488945007,7.3330583572387695,0.0,1.4213563203811646,0.1,0.0,1.0,0.0,0
13,8,0.6887089014053345,7.298722267150879,0.0,1.4185811281204224,0.1,0.0,1.0,0.0,0
13,9,0.6889230608940125,7.276953220367432,0.0,1.4166183471679688,0.1,0.0,1.0,0.0,0
13,10,0.6881229877471924,7.260648250579834,0.0,1.4141879081726074,0.1,0.0,1.0,0.0,0
13,11,0.6881435513496399,7.251053333282471,0.0,1.413248896598816,0.1,0.0,1.0,0.0,0
13,12,0.687285304069519,7.242938995361328,0.0,1.4115791320800781,0.1,0.0,1.0,0.0,0
14,1,0.6960220336914062,7.83668327331543,0.0,0.6960220336914062,0.0,0.0,1.0,0.0,0
14,2,0.6948187947273254,7.81574821472168,0.0,0.6948187947273254,0.0,0.0,1.0,0.0,0
14,3,0.6929974555969238,7.798496246337891,0.0,0.6929974555969238,0.0,0.0,1.0,0.0,0
14,4,0.6930699944496155,7.781294345855713,0.0,1.4711995124816895,0.1,0.0,1.0,0.0,0
14,5,0.6921860575675964,7.65554666519165,0.0,1.4577407836914062,0.1,0.0,1.0,0.0,0
14,6,0.6914456486701965,7.521714210510254,0.0,1.4436171054840088,0.1,0.0,1.0,0.0,0
14,7,0.6915432214736938,7.425941467285156,0.0,1.4341373443603516,0.1,0.0,1.0,0.0,0
14,8,0.6911638379096985,7.360037803649902,0.0,1.4271676540374756,0.1,0.0,1.0,0.0,0
14,9,0.6906984448432922,7.315866470336914,0.0,1.4222850799560547,0.1,0.0,1.0,0.0,0
14,10,0.6911753416061401,7.288708209991455,0.0,1.420046091079712,0.1,0.0,1.0,0.0,0
14,11,0.6908252835273743,7.271581649780273,0.0,1.4179835319519043,0.1,0.0,1.0,0.0,0
14,12,0.6902812719345093,7.256788730621338,0.0,1.4159600734710693,0.1,0.0,1.0,0.0,0
15,1,0.698844313621521,7.473455429077148,0.0,0.698844313621521,0.0,0.0,1.0,0.0,0
15,2,0.6973592042922974,7.488199234008789,0.0,0.6973592042922974,0.0,0.0,1.0,0.0,0
15,3,0.6956530809402466,7.492606163024902,0.0,0.6956530809402466,0.0,0.0,1.0,0.0,0
15,4,0.6946150660514832,7.499906063079834,0.0,1.4446057081222534,0.1,0.0,1.0,0.0,0
15,5,0.6948978900909424,7.440499782562256,0.0,1.4389479160308838,0.1,0.0,1.0,0.0,0
15,6,0.693376362323761,7.386407375335693,0.0,1.4320170879364014,0.1,0.0,1.0,0.0,0
15,7,0.6931726336479187,7.344264030456543,0.0,1.4275990724563599,0.1,0.0,1.0,0.0,0
15,8,0.6927265524864197,7.315964698791504,0.0,1.4243230819702148,0.1,0.0,1.0,0.0,0
15,9,0.691519558429718,7.292100429534912,0.0,1.420729637145996,0.1,0.0,1.0,0.0,0
15,10,0.6919004917144775,7.276620864868164,0.0,1.419562578201294,0.1,0.0,1.0,0.0,0
15,11,0.6921660304069519,7.263605117797852,0.0,1.418526530265808,0.1,0.0,1.0,0.0,0
15,12,0.6911805868148804,7.25577449798584,0.0,1.4167580604553223,0.1,0.0,1.0,0.0,0
16,1,0.6937008500099182,7.537806987762451,0.0,0.6937008500099182,0.0,0.0,1.0,0.0,0
16,2,0.693302571773529,7.534358501434326,0.0,0.693302571773529,0.0,0.0,1.0,0.0,0
16,3,0.6922356486320496,7.535392761230469,0.0,0.6922356486320496,0.0,0.0,1.0,0.0,0
16,4,0.6920556426048279,7.543506622314453,0.0,1.446406364440918,0.1,0.0,1.0,0.0,0
16,5,0.690281867980957,7.470678329467773,0.0,1.437349796295166,0.1,0.0,1.0,0.0,0
16,6,0.6916143298149109,7.406953811645508,0.0,1.4323097467422485,0.1,0.0,1.0,0.0,0
16,7,0.6908033490180969,7.35776424407959,0.0,1.4265797138214111,0.1,0.0,1.0,0.0,0
16,8,0.6901724934577942,7.322892189025879,0.0,1.422461748123169,0.1,0.0,1.0,0.0,0
16,9,0.6897414922714233,7.298555850982666,0.0,1.4195971488952637,0.1,0.0,1.0,0.0,0
16,10,0.6898288130760193,7.284666061401367,0.0,1.4182953834533691,0.1,0.0,1.0,0.0,0
16,11,0.689397394657135,7.273493766784668,0.0,1.4167468547821045,0.1,0.0,1.0,0.0,0
16,12,0.6890852451324463,7.265470504760742,0.0,1.4156322479248047,0.1,0.0,1.0,0.0,0
17,1,0.7069525718688965,7.6908159255981445,0.0,0.7069525718688965,0.0,0.0,1.0,0.0,0
17,2,0.7004379034042358,7.6905131340026855,0.0,0.7004379034042358,0.0,0.0,1.0,0.0,0
17,3,0.6981091499328613,7.7007737159729,0.0,0.6981091499328613,0.0,0.0,1.0,0.0,0
17,4,0.6949721574783325,7.694141864776611,0.0,1.4643863439559937,0.1,0.0,1.0,0.0,0
17,5,0.6942899823188782,7.586650848388672,0.0,1.4529550075531006,0.1,0.0,1.0,0.0,0
17,6,0.6940033435821533,7.493513584136963,0.0,1.4433547258377075,0.1,0.0,1.0,0.0,0
17,7,0.6938744187355042,7.409902095794678,0.0,1.4348646402359009,0.1,0.0,1.0,0.0,0
17,8,0.6923094391822815,7.356572151184082,0.0,1.427966594696045,0.1,0.0,1.0,0.0,0
17,9,0.6933770179748535,7.317087173461914,0.0,1.4250857830047607,0.1,0.0,1.0,0.0,0
17,10,0.6927677989006042,7.292168140411377,0.0,1.4219846725463867,0.1,0.0,1.0,0.0,0
17,11,0.6912859082221985,7.274973392486572,0.0,1.418783187866211,0.1,0.0,1.0,0.0,0
17,12,0.6916154026985168,7.260809898376465,0.0,1.417696475982666,0.1,0.0,1.0,0.0,0
18,1,0.7136214375495911,7.754939079284668,0.0,0.7136214375495911,0.0,0.0,1.0,0.0,0
18,2,0.7073087096214294,7.7591872215271,0.0,0.7073087096214294,0.0,0.0,1.0,0.0,0
18,3,0.701744556427002,7.760475158691406,0.0,0.701744556427002,0.0,0.0,1.0,0.0,0
18,4,0.6975865960121155,7.756016254425049,0.0,1.4731881618499756,0.1,0.0,1.0,0.0,0
18,5,0.6966675519943237,7.646325588226318,0.0,1.4613001346588135,0.1,0.0,1.0,0.0,0
18,6,0.6955581903457642,7.538529872894287,0.0,1.449411153793335,0.1,0.0,1.0,0.0,0
18,7,0.6958343386650085,7.447981834411621,0.0,1.4406325817108154,0.1,0.0,1.0,0.0,0
18,8,0.6956108212471008,7.3882341384887695,0.0,1.434434175491333,0.1,0.0,1.0,0.0,0
18,9,0.6953369379043579,7.343223571777344,0.0,1.429659366607666,0.1,0.0,1.0,0.0,0
18,10,0.6954060792922974,7.310903549194336,0.0,1.4264965057373047,0.1,0.0,1.0,0.0,0
18,11,0.6950488090515137,7.290576934814453,0.0,1.4241065979003906,0.1,0.0,1.0,0.0,0
18,12,0.6950839757919312,7.274728298187256,0.0,1.4225568771362305,0.1,0.0,1.0,0.0,0
19,1,0.6986351013183594,7.577866077423096,0.0,0.6986351013183594,0.0,0.0,1.0,0.0,0
19,2,0.695874035358429,7.576272964477539,0.0,0.695874035358429,0.0,0.0,1.0,0.0,0
19,3,0.6954135298728943,7.5810747146606445,0.0,0.6954135298728943,0.0,0.0,1.0,0.0,0
19,4,0.6945322155952454,7.590880870819092,0.0,1.4536203145980835,0.1,0.0,1.0,0.0,0
19,5,0.6930924654006958,7.514965057373047,0.0,1.4445888996124268,0.1,0.0,1.0,0.0,0
19,6,0.6929954290390015,7.431289196014404,0.0,1.436124324798584,0.1,0.0,1.0,0.0,0
19,7,0.6928178071975708,7.370489120483398,0.0,1.4298667907714844,0.1,0.0,1.0,0.0,0
19,8,0.6925377249717712,7.328312397003174,0.0,1.4253690242767334,0.1,0.0,1.0,0.0,0
19,9,0.6918366551399231,7.2962117195129395,0.0,1.4214577674865723,0.1,0.0,1.0,0.0,0
19,10,0.6928384304046631,7.274672508239746,0.0,1.4203057289123535,0.1,0.0,1.0,0.0,0
19,11,0.6931598782539368,7.259293079376221,0.0,1.4190891981124878,0.1,0.0,1.0,0.0,0
19,12,0.691806435585022,7.249717712402344,0.0,1.4167782068252563,0.1,0.0,1.0,0.0,0
20,1,0.6963174343109131,7.490718364715576,0.0,0.6963174343109131,0.0,0.0,1.0,0.0,0
20,2,0.6946524977684021,7.482501983642578,0.0,0.6946524977684021,0.0,0.0,1.0,0.0,0
20,3,0.6931671500205994,7.4745306968688965,0.0,0.6931671500205994,0.0,0.0,1.0,0.0,0
20,4,0.6919326782226562,7.468567371368408,0.0,1.4387893676757812,0.1,0.0,1.0,0.0,0
20,5,0.6914666295051575,7.413803577423096,0.0,1.432847023010254,0.1,0.0,1.0,0.0,0
20,6,0.691944420337677,7.3637776374816895,0.0,1.428322196006775,0.1,0.0,1.0,0.0,0
20,7,0.6908738613128662,7.325377464294434,0.0,1.4234116077423096,0.1,0.0,1.0,0.0,0
20,8,0.6917405128479004,7.292135715484619,0.0,1.4209541082382202,0.1,0.0,1.0,0.0,0
20,9,0.6914240121841431,7.270359516143799,0.0,1.4184598922729492,0.1,0.0,1.0,0.0,0
20,10,0.6909103989601135,7.253600597381592,0.0,1.4162704944610596,0.1,0.0,1.0,0.0,0
20,11,0.6906778812408447,7.242870330810547,0.0,1.4149649143218994,0.1,0.0,1.0,0.0,0
20,12,0.6904733777046204,7.234292984008789,0.0,1.413902759552002,0.1,0.0,1.0,0.0,0
21,1,0.6972984075546265,7.738894939422607,0.0,0.6972984075546265,0.0,0.0,1.0,0.0,0
21,2,0.696174681186676,7.732571125030518,0.0,0.696174681186676,0.0,0.0,1.0,0.0,0
21,3,0.6942585706710815,7.729774475097656,0.0,0.6942585706710815,0.0,0.0,1.0,0.0,0
21,4,0.6937848925590515,7.734157085418701,0.0,1.4672006368637085,0.1,0.0,1.0,0.0,0
21,5,0.6934207677841187,7.624711036682129,0.0,1.4558918476104736,0.1,0.0,1.0,0.0,0
21,6,0.6927956938743591,7.518863677978516,0.0,1.4446821212768555,0.1,0.0,1.0,0.0,0
21,7,0.6927761435508728,7.433466911315918,0.0,1.4361228942871094,0.1,0.0,1.0,0.0,0
21,8,0.6925786137580872,7.374629497528076,0.0,1.4300415515899658,0.1,0.0,1.0,0.0,0
21,9,0.6923480033874512,7.337836742401123,0.0,1.4261317253112793,0.1,0.0,1.0,0.0,0
21,10,0.6921370029449463,7.312394142150879,0.0,1.423376441001892,0.1,0.0,1.0,0.0,0
21,11,0.6912991404533386,7.294661045074463,0.0,1.4207652807235718,0.1,0.0,1.0,0.0,0
21,12,0.6916365027427673,7.282633304595947,0.0,1.419899821281433,0.1,0.0,1.0,0.0,0
22,1,0.6965393424034119,7.975382328033447,0.0,0.6965393424034119,0.0,0.0,1.0,0.0,0
22,2,0.6955928802490234,7.943572998046875,0.0,0.6955928802490234,0.0,0.0,1.0,0.0,0
22,3,0.693929135799408,7.91856050491333,0.0,0.693929135799408,0.0,0.0,1.0,0.0,0
22,4,0.6930103302001953,7.898742198944092,0.0,1.4828846454620361,0.1,0.0,1.0,0.0,0
22,5,0.6930360794067383,7.756063461303711,0.0,1.4686424732208252,0.1,0.0,1.0,0.0,0
22,6,0.6931135058403015,7.614537715911865,0.0,1.454567313194275,0.1,0.0,1.0,0.0,0
22,7,0.6931003332138062,7.496560573577881,0.0,1.4427564144134521,0.1,0.0,1.0,0.0,0
22,8,0.693503737449646,7.411168575286865,0.0,1.4346206188201904,0.1,0.0,1.0,0.0,0
22,9,0.6919398903846741,7.357888221740723,0.0,1.4277286529541016,0.1,0.0,1.0,0.0,0
22,10,0.6928134560585022,7.322140216827393,0.0,1.4250274896621704,0.1,0.0,1.0,0.0,0
22,11,0.692328929901123,7.297636032104492,0.0,1.4220925569534302,0.1,0.0,1.0,0.0,0
22,12,0.6929211020469666,7.2815985679626465,0.0,1.4210809469223022,0.1,0.0,1.0,0.0,0
23,1,0.6960000991821289,7.650155067443848,0.0,0.6960000991821289,0.0,0.0,1.0,0.0,0
23,2,0.6942949295043945,7.641891956329346,0.0,0.6942949295043945,0.0,0.0,1.0,0.0,0
