cache_row,subject_id,subject_col,stimulus_id,eeg_file,eeg_begin_raw,energy_ratio_gt40hz,energy_ratio_gt64hz,stride_vs_poly_z_nrmse,stride_vs_poly_z_corr,stride_vs_lowpass_z_nrmse,stride_vs_lowpass_z_corr,poly_vs_lowpass_z_nrmse,poly_vs_lowpass_z_corr
470,16,sbj_P_16,2491,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_16.mat,396808.0,0.007340077613323761,0.0002773829119927233,0.024344232756796355,0.9997036791657409,0.01691888765663351,0.999856875620231,0.02129440440586038,0.9997732741704995
471,16,sbj_P_16,9360,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_16.mat,405680.0,0.0068694364905397464,0.00023611232827009792,0.02302463918241674,0.9997349329952598,0.01621514223284587,0.999868534581184,0.020344041103267804,0.9997930599957945
472,16,sbj_P_16,Lake_3,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_16.mat,414198.0,0.007695681025376815,0.0002927057252090172,0.037445547220410096,0.9992989154966824,0.018364104670341132,0.9998313798298283,0.035372840935730655,0.999374381062068
473,16,sbj_P_16,3170,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_16.mat,423550.0,0.009751933152756532,0.0003124340666278831,0.02030848117199575,0.9997937827962431,0.016772901002255824,0.999859334895984,0.01697333617582122,0.9998559529295313
474,16,sbj_P_16,8080,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_16.mat,432648.0,0.008392228255233189,0.00030840977862932074,0.040461111848581414,0.9991814492139889,0.01817031509761748,0.9998349198246265,0.03856651334707265,0.9992563120241252
475,16,sbj_P_16,Snow_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_16.mat,441330.0,0.0071466328244208415,0.00023318047452970114,0.020644222994811726,0.9997869080284706,0.01659389089484712,0.9998623213924852,0.017842039902459812,0.9998408308060598
476,16,sbj_P_16,4220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_16.mat,449302.0,0.009421647269491016,0.00034638497237265124,0.023178874311485412,0.9997313698928267,0.019082607219608295,0.9998179270508509,0.019703042503765318,0.9998058950580472
477,16,sbj_P_16,5760,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_16.mat,458289.0,0.01114239401687624,0.0004702831925612197,0.041037099838886315,0.9991579782184066,0.022771853961947197,0.9997407213335681,0.03858761448909343,0.999255498004021
478,16,sbj_P_16,3063,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_16.mat,466054.0,0.00756165035793756,0.00030035991297570376,0.024964271305230837,0.9996883925790988,0.016910399967938864,0.9998570191864625,0.022181370876756906,0.9997539933930137
479,16,sbj_P_16,3080,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_16.mat,474508.0,0.011555633399296274,0.00046083904197732146,0.03493976161221121,0.9993896065292412,0.020753717684504267,0.9997846416011364,0.03196575375867462,0.9994890952933199
480,17,sbj_P_17,Dummy_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,199877.0,0.03054678965381425,0.0012760303090078487,0.03992740111554911,0.9992029013200789,0.036284949554935456,0.9993417012178979,0.031482314069573115,0.9995044319504124
481,17,sbj_P_17,3053,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,217702.0,0.033596188269642016,0.0013357283982896049,0.0395563757389996,0.9992176465691979,0.04059422867957344,0.9991760542989551,0.029313343374988234,0.9995703639500902
482,17,sbj_P_17,Tumor_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,229117.0,0.03515001211408132,0.0013356545960375302,0.03533608394322865,0.9993756805857783,0.03979463531859553,0.9992081934999301,0.023801259426514693,0.9997167500248555
483,17,sbj_P_17,Dog_18,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,241083.0,0.03988312794220037,0.0016131607290979586,0.035345274059988746,0.999375355800812,0.040524013771974655,0.9991789021539046,0.021714403036512637,0.999764242350384
484,17,sbj_P_17,Miserable_pose_3,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,254031.0,0.03933549231233999,0.0014415605101479427,0.03473350454022264,0.999396791831177,0.040651399057448655,0.9991737318773359,0.022254478606080267,0.9997523690909854
485,17,sbj_P_17,Pinecone_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,263463.0,0.03624187984125791,0.0016736395033449315,0.03779006374623846,0.9992859555410281,0.04108911296976017,0.9991558423976791,0.02450195910177589,0.9996998270000869
486,17,sbj_P_17,Garbage_dump_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,274292.0,0.03303068482780229,0.001202470375484756,0.030978348891247762,0.999520170949986,0.03527691798386174,0.9993777695287805,0.017520522163933922,0.9998465156515516
487,17,sbj_P_17,Depressed_pose_4,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,285086.0,0.028393283647381806,0.0010675373681891087,0.03113084697936006,0.9995154351831739,0.03208171331281096,0.9994853818354574,0.021057787586221177,0.9997782847909867
488,17,sbj_P_17,Angry_face_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,296257.0,0.02634710571410426,0.0012095569637742012,0.03037090124033766,0.9995388041789255,0.0325815153886304,0.9994692224274903,0.020431454622761074,0.9997912778309993
489,17,sbj_P_17,Dog_26,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,307380.0,0.030721258219030975,0.0012811331598609203,0.03245049805250019,0.9994734825880726,0.03752822688059156,0.9992958160935994,0.020309472930273242,0.9997937626546474
490,17,sbj_P_17,8370,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,319136.0,0.03695841995597863,0.0014867629211916796,0.04198750770002426,0.9991185245985705,0.03956066987050025,0.9992174766996991,0.031802798345468175,0.9994942910086987
491,17,sbj_P_17,Dog_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,328521.0,0.03134411132254872,0.0012427383187093167,0.03692108274976241,0.9993184168242922,0.03671675420727291,0.999325939980242,0.02792961438783476,0.9996099683200734
492,17,sbj_P_17,9220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,340790.0,0.03680462538660452,0.0012974051114979619,0.031873160602835404,0.9994920508165925,0.03595774963784105,0.9993535201204913,0.020635560480300852,0.9997870868218317
493,17,sbj_P_17,Lake_12,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,353523.0,0.03056372602426133,0.0010867356254680833,0.03085686654351909,0.9995239268935583,0.03348201744580429,0.9994394772538792,0.021459192131339806,0.999769751536535
494,17,sbj_P_17,2314,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,363987.0,0.028398440845184832,0.0010962430411813038,0.03857181532681474,0.9992561075311971,0.03455292916533718,0.9994030475430477,0.030319587146646832,0.9995403613176287
495,17,sbj_P_17,1750,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,374522.0,0.025985373375107652,0.0010331661816270757,0.03887896961640153,0.9992442128607842,0.03352541261405931,0.9994380233545285,0.03085790259391894,0.9995238949237527
496,17,sbj_P_17,8492,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,385350.0,0.03918989088032916,0.001564194957772116,0.038046224808733466,0.9992762423889023,0.040326766648963334,0.9991868759458203,0.02633803340859871,0.9996531539980842
497,17,sbj_P_17,1441,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,395864.0,0.03802505404849721,0.0014149773675972044,0.033294038773563794,0.9994457534910725,0.037567702520376084,0.9992943338636712,0.021582241843018397,0.999767103418515
498,17,sbj_P_17,Flowers_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,405184.0,0.034596326746672346,0.001362294255827588,0.037018348528020106,0.999314820936129,0.03585642928761749,0.9993571582393709,0.026939996378004833,0.9996371182975771
499,17,sbj_P_17,Yarn_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,413758.0,0.02745894694915131,0.0012769275410210211,0.033333036945073634,0.9994444543240092,0.03704984901753098,0.9993136543438889,0.020830512907864307,0.9997830448659977
500,17,sbj_P_17,9331,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,424597.0,0.0268816322978017,0.0009319919529401201,0.028496943404604305,0.9995939621082974,0.02958902871954318,0.9995622446897169,0.01971952489123951,0.9998055701690322
501,17,sbj_P_17,Beach_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,435274.0,0.027938217375113126,0.0010820328188606535,0.033113921675924585,0.9994517340956204,0.03245426552465141,0.999473360324628,0.023320738488006955,0.9997280715781872
502,17,sbj_P_17,2491,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,444947.0,0.029739808166638262,0.0011537525310395783,0.03135591736835993,0.9995084032229942,0.032905725291894644,0.9994586066215065,0.021210041922897768,0.9997750670608136
503,17,sbj_P_17,9360,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,456238.0,0.030348259333689766,0.0011995789658207747,0.0369549443938423,0.9993171660424237,0.03483309820329039,0.9993933276347796,0.026899981338757536,0.9996381955019871
504,17,sbj_P_17,Lake_3,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,468390.0,0.029745847108708205,0.0011368814237905866,0.03614810370400867,0.9993466572993023,0.03390540487396235,0.9994252117601663,0.027165963074157924,0.999631005225127
505,17,sbj_P_17,3170,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,478518.0,0.026118188871577144,0.0010769571912063844,0.02936860854999842,0.999568742415919,0.029683510417480047,0.9995594446046474,0.021274906247870096,0.9997736891820718
506,17,sbj_P_17,8080,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,488247.0,0.025245891103895995,0.0010174078321271685,0.02602865439668629,0.9996612545751488,0.028157828585300828,0.9996035683446804,0.01754766954384134,0.9998460396467903
507,17,sbj_P_17,Snow_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,497983.0,0.030082835908782864,0.0011280054809046632,0.03329635322669378,0.9994456764309012,0.033601122168419845,0.9994354822945115,0.02483829716780706,0.9996915294969014
508,17,sbj_P_17,4220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,506766.0,0.02931835745275186,0.0014544367586086476,0.0361629216993859,0.999346121547082,0.039975799368192726,0.9992009677324368,0.024087904151373712,0.9997098864367975
509,17,sbj_P_17,5760,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,515989.0,0.03338601156125368,0.0015684669202885443,0.0369381597628322,0.9993177861766676,0.03700304153700279,0.9993153874585051,0.025580845935427633,0.9996728101606138
510,17,sbj_P_17,3063,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,524739.0,0.03380260457151477,0.0012276201759072185,0.03184680926643559,0.999492890369774,0.03431489703916621,0.9994112439205963,0.020756216618475116,0.9997845897358436
511,17,sbj_P_17,3080,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_17.mat,533847.0,0.02826248783386137,0.0010841788756137227,0.030847618493931445,0.9995242122166265,0.03502581652984815,0.9993865960882096,0.019967242411904635,0.999800654615233
512,18,sbj_P_18,Dummy_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,180898.0,0.007834582879901889,0.0002277764068669076,0.02297865774789833,0.9997359906440529,0.01229193340906405,0.9999244541865338,0.02156095604899188,0.9997675625871264
513,18,sbj_P_18,3053,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,194496.0,0.008351979188268488,0.00022299872340509952,0.022831378375728753,0.9997393640807327,0.011380159490500492,0.9999352459849856,0.021413834393799333,0.9997707238482776
514,18,sbj_P_18,Tumor_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,208054.0,0.008136830175347436,0.00023977886347758921,0.01697096107206355,0.9998559932401454,0.014404690549034732,0.9998962524450931,0.01375242380255406,0.9999054354197779
515,18,sbj_P_18,Dog_18,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,216803.0,0.00595656696867683,0.00015625618891152313,0.02281993668548199,0.999739625244836,0.011004654468073569,0.9999394487900194,0.021476555026023466,0.9997693787921071
516,18,sbj_P_18,Miserable_pose_3,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,228574.0,0.0071525143062009435,0.0002256726372655134,0.017140952950852998,0.999853093865969,0.012935763932670385,0.999916333005739,0.014806930796449288,0.9998903774001947
517,18,sbj_P_18,Pinecone_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,237747.0,0.005111203732007944,0.00015820088000657883,0.018029000195261883,0.99983747757598,0.009578094257614907,0.999954130055196,0.016879567102458637,0.999857540107217
518,18,sbj_P_18,Garbage_dump_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,247312.0,0.00511334563626771,0.00014967340630433592,0.012811798568239415,0.999917928908724,0.011201081934254679,0.9999372678817503,0.01038819472869931,0.9999460427051389
519,18,sbj_P_18,Depressed_pose_4,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,258183.0,0.005990392348165869,0.00016083686888919906,0.02491036005335428,0.9996897369810062,0.009677438758000943,0.9999531735895427,0.024071172203292718,0.9997102893343797
520,18,sbj_P_18,Angry_face_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,265847.0,0.02989726405898814,0.001938638217711531,0.027879108807874094,0.9996113776460388,0.030407934054223686,0.9995376787732768,0.01482177976190451,0.9998901574223444
521,18,sbj_P_18,Dog_26,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,274850.0,0.006081906518884243,0.0001947582221874627,0.021940637157410937,0.9997593042205631,0.012383174021326682,0.9999233285005791,0.020135224970900045,0.9997972863576857
522,18,sbj_P_18,8370,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,283662.0,0.005247660686081591,0.00014988573703192528,0.012623882406473655,0.999920318796494,0.010838123984557921,0.9999412675342472,0.010282117566427803,0.9999471390291752
523,18,sbj_P_18,Dog_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,291650.0,0.005570624532129013,0.00015099350237045262,0.01707053059448724,0.9998542984926121,0.011350772837763859,0.9999355799779933,0.015232107685541322,0.9998839914477281
524,18,sbj_P_18,9220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,300173.0,0.0058277286143856395,0.00017070109663136658,0.018730169313214286,0.9998245903787487,0.010589259186388344,0.9999439337949413,0.017308572934375942,0.9998502066514874
525,18,sbj_P_18,Lake_12,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,309485.0,0.014614235345249676,0.0007016588777490231,0.024675502551375128,0.9996955597869188,0.022636073782101758,0.9997438040818651,0.018594043397755666,0.9998271307750617
526,18,sbj_P_18,2314,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,317360.0,0.011928285083538314,0.0005356579397184793,0.02773025258151561,0.999615516545883,0.019752525681056354,0.9998049188646098,0.023492897800451357,0.9997240418764693
527,18,sbj_P_18,1750,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,325886.0,0.024706927957449304,0.001839347937934723,0.03283970578975084,0.9994607768618213,0.033705761963318745,0.9994319608052363,0.02138297542690571,0.9997713841809471
528,18,sbj_P_18,8492,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,334539.0,0.012375095768693292,0.0006642106585198496,0.026467199049034683,0.9996497436872489,0.022655487207544383,0.9997433644496947,0.020677230897849102,0.9997862260611977
529,18,sbj_P_18,1441,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,343549.0,0.008045556502224846,0.00035783472259679546,0.02139530431931361,0.9997711204765417,0.0169603762416077,0.9998561728188715,0.01728074737442696,0.9998506878850906
530,18,sbj_P_18,Flowers_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,354136.0,0.009540992385454217,0.0005111532503577101,0.02352781149371179,0.9997232210431573,0.020619677847947764,0.9997874144427231,0.018386354882866114,0.9998309709770595
531,18,sbj_P_18,Yarn_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,365138.0,0.010339902145228154,0.00047583670033569996,0.02871693984957865,0.9995876686828375,0.018563962186679956,0.999827689653966,0.025433992924282677,0.9996765560019635
532,18,sbj_P_18,9331,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,379025.0,0.014055494175388946,0.0006554026144485999,0.033917589652809714,0.999424798556072,0.021744256516078617,0.9997635936542814,0.030071898985519846,0.9995478404457023
533,18,sbj_P_18,Beach_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,387369.0,0.00729834535533903,0.0003097196770796387,0.02121948091955738,0.9997748668147524,0.017457229535353915,0.9998476225684753,0.017337432872249585,0.9998497067107006
534,18,sbj_P_18,2491,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,395287.0,0.020147282516351877,0.001207051354648354,0.027597182606643095,0.999619197756088,0.027015544499219443,0.9996350801777052,0.018443535445699915,0.9998299180001317
535,18,sbj_P_18,9360,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,405260.0,0.007654096838213479,0.00024197490967210232,0.045414298061020604,0.9989687707658125,0.01401005346711932,0.9999018592009241,0.04442361196408454,0.9990132713500322
536,18,sbj_P_18,Lake_3,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,415274.0,0.006289324520736603,0.00017058643434068193,0.016586064888405,0.9998624512257586,0.011820077353958762,0.9999301428856726,0.014678494160693611,0.9998922709045873
537,18,sbj_P_18,3170,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,428147.0,0.007470164564290916,0.00022489917043759704,0.017393362885330364,0.9998487354637695,0.010296036174104753,0.9999469958195509,0.015817231045754488,0.9998749076010223
538,18,sbj_P_18,8080,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,436627.0,0.01318249636541598,0.0012623982285158782,0.02299787312791014,0.9997355489157966,0.020657772544365335,0.9997866282167523,0.015047545297588437,0.9998867856902589
539,18,sbj_P_18,Snow_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,447002.0,0.006626581298591795,0.00014652606788155347,0.026091015375119733,0.9996596294583481,0.00874329022149589,0.9999617774380515,0.025625147656420707,0.9996716759037935
540,18,sbj_P_18,4220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,455007.0,0.006366665898555547,0.00015368606167163667,0.024402016592296114,0.9997022707931148,0.010565621098709411,0.9999441838253992,0.02339811780344694,0.999726264041628
541,18,sbj_P_18,5760,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,463799.0,0.004235316025343378,0.0001011238416375846,0.012053084273385065,0.9999273615797503,0.01044940969888469,0.999945404918473,0.009830328455102373,0.9999516823212323
542,18,sbj_P_18,3063,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,475146.0,0.0061638088007990284,0.00014016153778361362,0.013229570132733187,0.9999124892370523,0.011170153494156227,0.9999376138354582,0.010864269459689128,0.9999409838245539
543,18,sbj_P_18,3080,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_18.mat,485982.0,0.028037268615337046,0.0016789416021165018,0.029367916589786557,0.9995687627375881,0.034605696620131805,0.9994012228807174,0.018371761382519478,0.999831239191852
544,19,sbj_P_19,Dummy_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,172477.0,0.04395964972845314,0.002747836448252591,0.047903848836316106,0.9988526106333337,0.04986572083605422,0.9987567049427499,0.03093890936699172,0.9995213919435904
545,19,sbj_P_19,3053,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,186409.0,0.058077514538500415,0.004117149463570585,0.05625107490176715,0.998417908286198,0.053301569759535566,0.9985794713305852,0.03799669124489886,0.9992781257272199
546,19,sbj_P_19,Tumor_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,196173.0,0.08157012298854853,0.005350367198070745,0.06170983769040662,0.9980959479661116,0.06879443341407881,0.997633662965618,0.036219856743265395,0.9993440609887486
547,19,sbj_P_19,Dog_18,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,206191.0,0.08283767181266385,0.005794842386560639,0.0642931322714059,0.9979331965713657,0.07036381326318489,0.9975244668915324,0.034826121076210664,0.9993935706453927
548,19,sbj_P_19,Miserable_pose_3,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,215442.0,0.047876021016981095,0.0031967373441061,0.04610116795245529,0.9989373411567104,0.05284278251815104,0.9986038201678699,0.02354065815312402,0.9997229187068591
549,19,sbj_P_19,Pinecone_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,227989.0,0.05327128099386891,0.003932988335485049,0.05257127185719311,0.9986181306876581,0.06080334195712739,0.9981514768034221,0.027197314587250995,0.9996301530396212
550,19,sbj_P_19,Garbage_dump_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,237182.0,0.04405898389009462,0.0028195145582263744,0.04719567679068131,0.9988862840461347,0.05156784329967356,0.9986703787687109,0.02822431351966064,0.9996016940631721
551,19,sbj_P_19,Depressed_pose_4,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,247040.0,0.04305287468926221,0.0031089457492215413,0.047416772308680036,0.998875824851913,0.05040546451638585,0.998729644573444,0.026804304866485426,0.9996407646203124
552,19,sbj_P_19,Angry_face_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,257713.0,0.07147756605544178,0.004350007100421269,0.06279112913314376,0.9980286370510925,0.0663530543951897,0.9977986360862143,0.03899354582933508,0.9992397516918279
553,19,sbj_P_19,Dog_26,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,266159.0,0.03642295001411797,0.0023297729473287856,0.04745040773576366,0.9988742294028548,0.04695303085759187,0.9988977064466428,0.031495257912912654,0.9995040243644989
554,19,sbj_P_19,8370,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,275956.0,0.05342849269361353,0.0033289376347798143,0.049278538318987056,0.9987858128305723,0.05868924801809418,0.9982777860835358,0.02494546513643521,0.9996888618845633
555,19,sbj_P_19,Dog_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,285246.0,0.04214790967878638,0.0021496273127102343,0.04332747864123574,0.9990613647972967,0.04765429382915371,0.998864534139823,0.025200576768462987,0.9996824654652687
556,19,sbj_P_19,9220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,295653.0,0.03730892648301934,0.002034966774970496,0.042143023243227704,0.9991119827959599,0.04777570331396231,0.998858741086428,0.022718391331250077,0.9997419373476601
557,19,sbj_P_19,Lake_12,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,305006.0,0.038225727582135056,0.002258640258938577,0.04497092295002843,0.9989888080445115,0.04502197280488315,0.9989865109823783,0.029268084975068838,0.9995716896009461
558,19,sbj_P_19,2314,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,315429.0,0.03984655403399833,0.0023723990187324534,0.04307275421564049,0.9990723689221395,0.049891783780626565,0.998755404955593,0.022876459755570552,0.9997383337945257
559,19,sbj_P_19,1750,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,326100.0,0.018474908823406404,0.0007719112671899176,0.027099904101886736,0.9996327975988343,0.030116408640950085,0.9995465009652859,0.01742819965011273,0.9998481289284781
560,19,sbj_P_19,8492,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,334564.0,0.07510012506931882,0.0044763991984873575,0.06203220978535555,0.9980760024745731,0.06836086278707508,0.9976633962195032,0.037582890700700484,0.9992937631632894
561,19,sbj_P_19,1441,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,344514.0,0.05339591253714337,0.003891196581879341,0.059906440309267964,0.9982056092047368,0.06380225454483635,0.9979646361574979,0.03808819133927179,0.9992746448402509
562,19,sbj_P_19,Flowers_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,353827.0,0.055321004234362224,0.003999424078937692,0.05911684171613979,0.9982525995127545,0.06327515701825924,0.9979981272521574,0.03702701677269811,0.9993145000144573
563,19,sbj_P_19,Yarn_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,365274.0,0.03468316310910181,0.0019293165923110864,0.040286616824760306,0.9991884942524076,0.04258215855485366,0.9990933798864045,0.024655785050522603,0.9996960461317713
564,19,sbj_P_19,9331,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,374261.0,0.08702008274750168,0.0059759853772008,0.06780980613281665,0.9977009150961147,0.08007606496239361,0.996793911910069,0.03600269578132414,0.9993519029482391
565,19,sbj_P_19,Beach_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,384009.0,0.07880037373307641,0.006378894948397038,0.058763804379832155,0.9982734076474042,0.06759677021317013,0.9977153383283741,0.02551762922530476,0.9996744252993597
566,19,sbj_P_19,2491,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,392561.0,0.05453780422352524,0.002941551611371434,0.04573230967594549,0.9989542779258521,0.0536801896580051,0.9985592186191401,0.024786403942296243,0.9996928170898051
567,19,sbj_P_19,9360,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,400778.0,0.0572999745471696,0.0037948364283218483,0.05183681492498469,0.9986564723092164,0.059313213678073275,0.9982409713415893,0.026054189440869766,0.9996605896062893
568,19,sbj_P_19,Lake_3,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,410237.0,0.049098854853687215,0.0036194263623219405,0.05208424742074784,0.9986436155853078,0.05936169596734413,0.99823809452594,0.026147576789312635,0.9996581521140231
569,19,sbj_P_19,3170,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_19.mat,419998.0,0.14860152417007905,0.009717547864747851,0.08358880839070663,0.9965064555559113,0.09769907160126841,0.9952274457041247,0.03968221679755138,0.9992126608350159
