source_group,source_name,modality,variant,task,label_policy,recipe,level,fold_id,n,default_macro_f1,default_balanced_accuracy,default_accuracy,default_pred_0,default_pred_1,best_threshold,best_macro_f1,best_balanced_accuracy,best_accuracy,best_pred_0,best_pred_1,threshold_one_class,macro_f1_gain,balanced_accuracy_gain
broader_eval_primary,idare_broader_eval_eeg_stim_bsl_only_primary_predictions.csv,EEG,stim_bsl_only,arousal,midpoint_as_high,ce_class_weighted,fold,6,320,0.5726495726495726,0.5742672627918529,0.625,234,86,0.26,0.6028645833333334,0.605398244742507,0.61875,186,134,False,0.030215010683760757,0.031130981950654113
broader_eval_primary,idare_broader_eval_eeg_stim_bsl_only_primary_predictions.csv,EEG,stim_bsl_only,valence,midpoint_as_high,balanced_sampler_ce,fold,1,352,0.49277877845095797,0.4929985832427267,0.5,159,193,0.5700000000000001,0.5003204114244925,0.5028994102336002,0.5028409090909091,176,176,False,0.007541632973534496,0.009900826990873468
broader_eval_primary,idare_broader_eval_eeg_stim_bsl_only_primary_predictions.csv,EEG,stim_bsl_only,valence,midpoint_as_high,balanced_sampler_ce,fold,2,352,0.47949651963789813,0.4950980392156863,0.5340909090909091,90,262,0.8102778494358063,0.5139701104613384,0.5174880763116056,0.5170454545454546,176,176,False,0.034473590823440314,0.022390037095919357
broader_eval_primary,idare_broader_eval_eeg_stim_bsl_only_primary_predictions.csv,EEG,stim_bsl_only,valence,midpoint_as_high,balanced_sampler_ce,fold,3,352,0.4794074148346828,0.4793956505663675,0.4971590909090909,146,206,0.64,0.5010650964256498,0.5111929010789553,0.5028409090909091,190,162,False,0.021657681590966982,0.031797250512587805
broader_eval_primary,idare_broader_eval_eeg_stim_bsl_only_primary_predictions.csv,EEG,stim_bsl_only,valence,midpoint_as_high,balanced_sampler_ce,fold,4,320,0.4791666666666667,0.47935222672064776,0.5,126,194,0.29000000000000004,0.5156817905633072,0.5265182186234818,0.571875,81,239,False,0.03651512389664052,0.04716599190283405
broader_eval_primary,idare_broader_eval_eeg_stim_bsl_only_primary_predictions.csv,EEG,stim_bsl_only,valence,midpoint_as_high,balanced_sampler_ce,fold,5,320,0.48251673360107095,0.4845508534407575,0.528125,104,216,0.25,0.517981547731124,0.5310021180281573,0.6,67,253,False,0.03546481413005309,0.04645126458739984
broader_eval_primary,idare_broader_eval_eeg_stim_bsl_only_primary_predictions.csv,EEG,stim_bsl_only,valence,midpoint_as_high,balanced_sampler_ce,fold,6,320,0.5215078067948673,0.5317288923958636,0.596875,72,248,0.68,0.5405128205128205,0.5413430790315212,0.5625,129,191,False,0.019005013717953156,0.009614186635657607
broader_eval_primary,idare_broader_eval_eeg_stim_bsl_only_primary_predictions.csv,EEG,stim_bsl_only,valence,midpoint_as_high,ce_class_weighted,fold,1,352,0.4838502330065885,0.5330302131725478,0.5852272727272727,45,307,0.8421558618545532,0.5435563239792526,0.5435735231129123,0.5568181818181818,141,211,False,0.05970609097266405,0.010543309940364454
broader_eval_primary,idare_broader_eval_eeg_stim_bsl_only_primary_predictions.csv,EEG,stim_bsl_only,valence,midpoint_as_high,ce_class_weighted,fold,2,352,0.5037433155080213,0.5086115527291998,0.5056818181818182,182,170,0.47845761924982066,0.5259959930370808,0.5266295707472177,0.5340909090909091,158,194,False,0.02225267752905946,0.018018018018017945
broader_eval_primary,idare_broader_eval_eeg_stim_bsl_only_primary_predictions.csv,EEG,stim_bsl_only,valence,midpoint_as_high,ce_class_weighted,fold,3,352,0.4921066032931591,0.4924540351584821,0.5170454545454546,133,219,0.6052918583154678,0.4971220942235435,0.49828577190682666,0.5085227272727273,158,194,False,0.005015490930384392,0.005831736748344585
broader_eval_primary,idare_broader_eval_eeg_stim_bsl_only_primary_predictions.csv,EEG,stim_bsl_only,valence,midpoint_as_high,ce_class_weighted,fold,4,320,0.5108315863032844,0.5198380566801619,0.5625,86,234,0.65,0.5322946792300276,0.5329959514170041,0.559375,113,207,False,0.0214630929267432,0.013157894736842146
broader_eval_primary,idare_broader_eval_eeg_stim_bsl_only_primary_predictions.csv,EEG,stim_bsl_only,valence,midpoint_as_high,ce_class_weighted,fold,5,320,0.5309293462327763,0.5336392707338344,0.546875,140,180,0.4,0.5579116465863454,0.5576435898500769,0.596875,104,216,False,0.026982300353569078,0.024004319116242456
broader_eval_primary,idare_broader_eval_eeg_stim_bsl_only_primary_predictions.csv,EEG,stim_bsl_only,valence,midpoint_as_high,ce_class_weighted,fold,6,320,0.5223281942592782,0.5299431039494996,0.590625,78,242,0.56,0.539313399778516,0.5421736783089,0.59375,89,231,False,0.016985205519237767,0.012230574359400337
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,arousal,midpoint_as_high,balanced_sampler_ce,fold,1,352,0.5424326833797585,0.5509044183058218,0.5426136363636364,158,194,0.51,0.5562171087414493,0.5584165266383315,0.5596590909090909,182,170,False,0.013784425361690777,0.007512108332509704
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,arousal,midpoint_as_high,balanced_sampler_ce,fold,2,352,0.5028738463559628,0.5031193859219337,0.5113636363636364,203,149,0.56,0.5285714285714286,0.5581577658010779,0.5909090909090909,285,67,False,0.02569758221546581,0.05503837987914417
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,arousal,midpoint_as_high,balanced_sampler_ce,fold,3,352,0.5241818638045053,0.5248005941809022,0.5255681818181818,160,192,0.4792000874876976,0.5453100158982512,0.5542674459908936,0.5568181818181818,123,229,False,0.021128152093745967,0.029466851809991423
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,arousal,midpoint_as_high,balanced_sampler_ce,fold,4,320,0.5217900561412011,0.5251231527093596,0.5375,203,117,0.48000000000000004,0.5242174499551985,0.5242364532019704,0.528125,174,146,False,0.0024273938139973694,-0.000886699507389177
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,arousal,midpoint_as_high,balanced_sampler_ce,fold,5,320,0.4777118619220282,0.47823529411764704,0.478125,159,161,0.59,0.489013796627491,0.5152941176470589,0.53125,242,78,False,0.011301934705462813,0.037058823529411866
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,arousal,midpoint_as_high,balanced_sampler_ce,fold,6,320,0.4927086718065361,0.5037671799966882,0.496875,151,169,0.5056468546390533,0.4991877649669163,0.5066236131809903,0.50625,160,160,False,0.0064790931603802004,0.002856433184302065
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,arousal,midpoint_as_high,ce_class_weighted,fold,1,352,0.5550802139037433,0.5592237488056406,0.5568181818181818,173,179,0.51,0.56,0.5601133405818589,0.5681818181818182,199,153,False,0.004919786096256762,0.0008895917762182792
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,arousal,midpoint_as_high,ce_class_weighted,fold,2,352,0.5087493290391842,0.5095704719908541,0.5198863636363636,210,142,0.51,0.5181623931623931,0.5205291523762862,0.5340909090909091,221,131,False,0.009413064123208859,0.010958680385432018
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,arousal,midpoint_as_high,ce_class_weighted,fold,3,352,0.5084452719776567,0.5257855136112636,0.5227272727272727,239,113,0.4437352359294891,0.5400947248081005,0.5437724028804857,0.5454545454545454,141,211,False,0.03164945283044385,0.017986889269222095
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,arousal,midpoint_as_high,ce_class_weighted,fold,4,320,0.4894499621076144,0.4908374384236453,0.5,191,129,0.52,0.4981635095538772,0.507783251231527,0.525,219,101,False,0.008713547446262848,0.01694581280788171
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,arousal,midpoint_as_high,ce_class_weighted,fold,5,320,0.46216385240775487,0.46588235294117647,0.4625,142,178,0.52,0.47467166979362097,0.4752941176470588,0.475,158,162,False,0.012507817385866093,0.009411764705882342
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,arousal,midpoint_as_high,ce_class_weighted,fold,6,320,0.4554554554554555,0.4574432853121378,0.46875,172,148,0.5013802498579025,0.45961159583450606,0.46092068223215765,0.475,176,144,False,0.0041561403790505436,0.0034773969200198596
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,valence,midpoint_as_high,balanced_sampler_ce,fold,1,352,0.48804137039431156,0.5036407367137821,0.48863636363636365,213,139,0.47403395324945446,0.5068452746712547,0.5070837863661823,0.5142045454545454,158,194,False,0.018803904276943173,0.0034430496524002763
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,valence,midpoint_as_high,balanced_sampler_ce,fold,2,352,0.5258220534294153,0.5300741918388978,0.5284090909090909,178,174,0.5,0.5258220534294153,0.5300741918388978,0.5284090909090909,178,174,False,0.0,0.0
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,valence,midpoint_as_high,balanced_sampler_ce,fold,3,352,0.48213535098781,0.5110752579745219,0.48295454545454547,225,127,0.4576107800006866,0.5393939393939394,0.5398137877718396,0.5681818181818182,123,229,False,0.05725858840612941,0.028738529797317725
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,valence,midpoint_as_high,balanced_sampler_ce,fold,4,320,0.48545151015475374,0.4860323886639676,0.509375,121,199,0.52,0.5184467547284869,0.524493927125506,0.521875,163,157,False,0.03299524457373315,0.038461538461538436
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,valence,midpoint_as_high,balanced_sampler_ce,fold,5,320,0.5427598577204876,0.5453091905810041,0.559375,138,182,0.48796776682138443,0.5579504592380129,0.5574774699946011,0.590625,112,208,False,0.01519060151752527,0.012168279413596994
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,valence,midpoint_as_high,balanced_sampler_ce,fold,6,320,0.5322191932361424,0.543917936791395,0.5375,165,155,0.48000000000000004,0.5534504710975299,0.5553594418372856,0.571875,134,186,False,0.021231277861387454,0.011441505045890588
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,valence,midpoint_as_high,ce_class_weighted,fold,1,352,0.4743257533560975,0.48214226878850774,0.4744318181818182,196,156,0.4885960668325424,0.4946097875550581,0.4971005897663998,0.4971590909090909,176,176,False,0.020284034198960577,0.01495832097789207
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,valence,midpoint_as_high,ce_class_weighted,fold,2,352,0.540294778510533,0.5451112877583466,0.5426136363636364,179,173,0.4912221029400825,0.5664597497290373,0.5674350821409644,0.5738636363636364,158,194,False,0.026164971218504363,0.02232379438261778
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,valence,midpoint_as_high,ce_class_weighted,fold,3,352,0.5267385970219488,0.5267385970219488,0.5454545454545454,141,211,0.52,0.543982381137453,0.5561493731303149,0.5454545454545454,191,161,False,0.0172437841155042,0.029410776108366066
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,valence,midpoint_as_high,ce_class_weighted,fold,4,320,0.48295566502463055,0.4870445344129555,0.4875,160,160,0.48000000000000004,0.5012987012987014,0.501417004048583,0.521875,125,195,False,0.0183430362740708,0.01437246963562755
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,valence,midpoint_as_high,ce_class_weighted,fold,5,320,0.5336987876564994,0.5431911624236887,0.540625,160,160,0.48000000000000004,0.5714481551391423,0.5707670584326592,0.603125,112,208,False,0.037749367482642904,0.02757589600897048
broader_eval_primary,idare_broader_eval_emg_bsl_stats_primary_predictions.csv,EMG,bsl_stats,valence,midpoint_as_high,ce_class_weighted,fold,6,320,0.5115195260768912,0.5137048880767474,0.528125,140,180,0.48000000000000004,0.5230795435189917,0.5235267245317496,0.5625,107,213,False,0.011560017442100445,0.00982183645500223
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,arousal,midpoint_as_high,balanced_sampler_ce,fold,1,352,0.5067672096093566,0.527643240749893,0.5085227272727273,130,222,0.547937598824501,0.5638092004753013,0.5651543606470957,0.5852272727272727,229,123,False,0.057041990865944636,0.03751111989720268
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,arousal,midpoint_as_high,balanced_sampler_ce,fold,2,352,0.48382051031381373,0.4838477870325004,0.48863636363636365,191,161,0.51,0.4963157894736842,0.49674995917034137,0.5056818181818182,205,147,False,0.012495279159870476,0.01290217213784095
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,arousal,midpoint_as_high,balanced_sampler_ce,fold,3,352,0.5379679144385027,0.54099525301127,0.5397727272727273,201,151,0.48259842395782465,0.553944872674442,0.5539929602480059,0.5539772727272727,176,176,False,0.015976958235939365,0.012997707236735878
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,arousal,midpoint_as_high,balanced_sampler_ce,fold,4,320,0.5247029393370857,0.5272906403940887,0.525,153,167,0.52,0.5448619177432736,0.5448275862068965,0.55,179,141,False,0.020158978406187966,0.017536945812807847
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,arousal,midpoint_as_high,balanced_sampler_ce,fold,5,320,0.5293699598266723,0.53,0.534375,183,137,0.47983345389366144,0.5370478983382209,0.5376470588235294,0.5375,160,160,False,0.007677938511548521,0.00764705882352934
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,arousal,midpoint_as_high,balanced_sampler_ce,fold,6,320,0.4961423397890097,0.507865540652426,0.5,150,170,0.53,0.5206477732793522,0.5224374896506044,0.5375,182,138,False,0.02450543349034251,0.014571948998178486
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,arousal,midpoint_as_high,ce_class_weighted,fold,1,352,0.536898179910408,0.5467529900168034,0.5369318181818182,154,198,0.5272939682006836,0.5728155339805825,0.5725676254489144,0.5852272727272727,211,141,False,0.03591735407017449,0.025814635432110933
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,arousal,midpoint_as_high,ce_class_weighted,fold,2,352,0.4835906788247214,0.4843867385268659,0.48579545454545453,180,172,0.51,0.5024145510405857,0.502417115792912,0.5085227272727273,196,156,False,0.018823872215864346,0.018030377266046116
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,arousal,midpoint_as_high,ce_class_weighted,fold,3,352,0.5211815001943256,0.5238479671908807,0.5227272727272727,199,153,0.52,0.5302955421567659,0.5423515355055382,0.5397727272727273,229,123,False,0.009114041962440256,0.018503568314657493
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,arousal,midpoint_as_high,ce_class_weighted,fold,4,320,0.5153931080302097,0.518128078817734,0.515625,152,168,0.519757017493248,0.5425822415441792,0.5425615763546798,0.546875,176,144,False,0.027189133513969566,0.024433497536945792
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,arousal,midpoint_as_high,ce_class_weighted,fold,5,320,0.5186052303860523,0.5213725490196078,0.528125,195,125,0.4830000877380371,0.534426487357949,0.5345098039215687,0.5375,176,144,False,0.015821256971896624,0.013137254901960826
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,arousal,midpoint_as_high,ce_class_weighted,fold,6,320,0.5194610170867324,0.5208643815201193,0.5375,184,136,0.52,0.556972646417184,0.5565490975327041,0.5875,206,114,False,0.0375116293304516,0.03568471601258483
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,valence,midpoint_as_high,balanced_sampler_ce,fold,1,352,0.47110893352931577,0.471450693552107,0.4772727272727273,163,189,0.5251033782958985,0.47394411955815463,0.49863266449210897,0.4772727272727273,229,123,False,0.0028351860288388653,0.027181970940001965
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,valence,midpoint_as_high,balanced_sampler_ce,fold,2,352,0.5278336686787392,0.5280869104398516,0.5454545454545454,136,216,0.5111350536346435,0.5375570663776399,0.5382882882882883,0.5454545454545454,158,194,False,0.009723397698900738,0.010201377848436777
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,valence,midpoint_as_high,balanced_sampler_ce,fold,3,352,0.5257392825896763,0.5280158650129407,0.5625,113,239,0.49,0.5380948555207413,0.54225068064939,0.5823863636363636,102,250,False,0.01235557293106504,0.014234815636449238
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,valence,midpoint_as_high,balanced_sampler_ce,fold,4,320,0.4802551759226644,0.5072874493927125,0.48125,204,116,0.44,0.5230795435189917,0.5271255060728746,0.5625,98,222,False,0.04282436759632724,0.01983805668016203
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,valence,midpoint_as_high,balanced_sampler_ce,fold,5,320,0.5405049658968529,0.5474895136841231,0.55,153,167,0.49,0.5546118600847294,0.5569791104281739,0.571875,136,184,False,0.014106894187876473,0.00948959674405081
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,valence,midpoint_as_high,balanced_sampler_ce,fold,6,320,0.40923076923076923,0.5218239960131235,0.4375,269,51,0.44,0.5561095251497727,0.560945221977657,0.56875,145,175,False,0.1468787559190035,0.03912122596453349
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,valence,midpoint_as_high,ce_class_weighted,fold,1,352,0.475222816399287,0.47804026226483476,0.4772727272727273,179,173,0.4619563728570938,0.49210660329315903,0.4955685150406906,0.5170454545454546,123,229,False,0.016883786893872044,0.017528252775855846
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,valence,midpoint_as_high,ce_class_weighted,fold,2,352,0.5223417660172531,0.5316640169581346,0.5227272727272727,194,158,0.49929543584585184,0.5223417660172531,0.5316640169581346,0.5227272727272727,194,158,False,0.0,0.0
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,valence,midpoint_as_high,ce_class_weighted,fold,3,352,0.5103989201912711,0.5124701690699472,0.5198863636363636,162,190,0.46,0.5367537669273317,0.5518133844240529,0.6079545454545454,73,279,False,0.02635484673606059,0.039343215354105676
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,valence,midpoint_as_high,ce_class_weighted,fold,4,320,0.476010101010101,0.4793522267206478,0.48125,158,162,0.46,0.534863836518319,0.5388663967611336,0.575,96,224,False,0.05885373550821804,0.05951417004048576
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,valence,midpoint_as_high,ce_class_weighted,fold,5,320,0.5486505831333417,0.5483201129615017,0.58125,113,207,0.5246056497097016,0.5570869040256796,0.5760828938078824,0.559375,176,144,False,0.008436320892337923,0.02776278084638062
broader_eval_primary,idare_broader_eval_emg_feature_only_primary_predictions.csv,EMG,feature_only,valence,midpoint_as_high,ce_class_weighted,fold,6,320,0.5511921458625526,0.5710577681797416,0.553125,178,142,0.48887982964515686,0.5527314902011321,0.5631255450807757,0.559375,160,160,False,0.0015393443385794958,-0.007932223098965907
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,discard_midpoint,balanced_sampler_ce,fold,1,315,0.46661828737300437,0.5080518460329929,0.4666666666666667,111,204,0.7100000000000001,0.49987195902688863,0.5119141136423148,0.5079365079365079,154,161,False,0.033253671653884265,0.0038622676093218455
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,discard_midpoint,balanced_sampler_ce,fold,2,321,0.5015976597659766,0.5141636141636141,0.5700934579439252,245,76,0.32,0.529340625234115,0.5321733821733822,0.573208722741433,224,97,False,0.02774296546813837,0.018009768009768057
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,discard_midpoint,balanced_sampler_ce,fold,3,307,0.5053131260343176,0.5058019152790959,0.5179153094462541,183,124,0.47000000000000003,0.5111306099899255,0.5112155983090328,0.5211726384364821,178,129,False,0.005817483955607994,0.005413683029936944
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,discard_midpoint,balanced_sampler_ce,fold,4,287,0.5560975609756098,0.5564285714285714,0.5923344947735192,194,93,0.27,0.5610520509477485,0.5630357142857143,0.5749128919860628,163,124,False,0.004954489972138654,0.0066071428571429225
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,discard_midpoint,balanced_sampler_ce,fold,5,282,0.49589945826453613,0.4989495798319328,0.5354609929078015,191,91,0.5700000000000001,0.5101104857202419,0.5150735294117648,0.5567375886524822,199,83,False,0.014211027455705738,0.016123949579831987
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,discard_midpoint,balanced_sampler_ce,fold,6,287,0.5277709399494721,0.540120304165248,0.5574912891986062,161,126,0.72,0.5467555518287144,0.5476393144932471,0.6062717770034843,193,94,False,0.018984611879242275,0.007519010327999065
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,discard_midpoint,ce_class_weighted,fold,1,315,0.4997928748964374,0.5029457973291438,0.5619047619047619,225,90,0.26,0.5225263157894737,0.525988478659335,0.5428571428571428,179,136,False,0.022733440893036305,0.02304268133019116
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,discard_midpoint,ce_class_weighted,fold,2,321,0.5135370428090842,0.5177045177045176,0.5607476635514018,226,95,0.41000000000000003,0.5408582089552239,0.5408424908424909,0.5700934579439252,207,114,False,0.027321166146139664,0.023137973137973278
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,discard_midpoint,ce_class_weighted,fold,3,307,0.4411962625070326,0.49536278146838064,0.46254071661237783,74,233,0.87,0.5068036981477344,0.509748943145544,0.50814332247557,150,157,False,0.06560743564070182,0.014386161677163334
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,discard_midpoint,ce_class_weighted,fold,4,287,0.4737137228157915,0.5048214285714285,0.578397212543554,240,47,0.21000000000000002,0.5252826268232336,0.5305357142857143,0.578397212543554,208,79,False,0.051568904007442073,0.0257142857142858
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,discard_midpoint,ce_class_weighted,fold,5,282,0.46797806510036727,0.4857142857142857,0.46808510638297873,116,166,0.72,0.5336916081025218,0.5351890756302521,0.5460992907801419,158,124,False,0.06571354300215454,0.04947478991596638
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,discard_midpoint,ce_class_weighted,fold,6,287,0.4762773722627738,0.5377085461355124,0.47735191637630664,102,185,0.9500000000000001,0.556636113522341,0.5554704346839179,0.6341463414634146,209,78,False,0.08035874125956721,0.017761888548405436
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_high,balanced_sampler_ce,fold,1,352,0.5037433155080214,0.5070343646008368,0.5056818181818182,173,179,0.66,0.5343101769801053,0.5344634443675662,0.5482954545454546,212,140,False,0.030566861472083873,0.02742907976672937
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_high,balanced_sampler_ce,fold,2,352,0.5113478611783697,0.5180140454025804,0.5113636363636364,155,197,0.7000000000000001,0.5354384592824323,0.5355871304915891,0.5397727272727273,191,161,False,0.024090598104062555,0.017573085089008678
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_high,balanced_sampler_ce,fold,3,352,0.45638513153690485,0.5006942874673039,0.5056818181818182,73,279,0.9408732831478119,0.4897037988863629,0.5025672490070074,0.5,229,123,False,0.03331866734945804,0.0018729615397035104
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_high,balanced_sampler_ce,fold,4,320,0.4745484400656815,0.4916256157635468,0.5125,231,89,0.17,0.5210103192934109,0.5212807881773399,0.528125,184,136,False,0.04646187922772943,0.02965517241379312
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_high,balanced_sampler_ce,fold,5,320,0.4826841782892028,0.4884313725490196,0.496875,203,117,0.7000000000000001,0.5074912837264818,0.5264705882352941,0.540625,233,87,False,0.024807105437278987,0.03803921568627455
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_high,balanced_sampler_ce,fold,6,320,0.5509990884789889,0.5517883755588674,0.571875,191,129,0.67,0.5646993071885775,0.5641248551084617,0.596875,209,111,False,0.013700218709588596,0.01233647954959427
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_high,ce_class_weighted,fold,1,352,0.5510059095165822,0.560014497051168,0.5511363636363636,157,195,0.56,0.5727463990937045,0.5782676023854239,0.5738636363636364,169,183,False,0.02174048957712227,0.018253105334255837
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_high,ce_class_weighted,fold,2,352,0.5078947368421053,0.5082475910501388,0.5170454545454546,205,147,0.4,0.5288735307716642,0.5297566552343622,0.53125,182,170,False,0.020978793929558925,0.02150906418422338
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_high,ce_class_weighted,fold,3,352,0.5298802845972658,0.5323247327800562,0.53125,198,154,0.51,0.5349463019250253,0.5382019569218846,0.5369318181818182,202,150,False,0.0050660173277595755,0.005877224141828341
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_high,ce_class_weighted,fold,4,320,0.5460098522167487,0.563743842364532,0.55,115,205,0.7000000000000001,0.5588537236382836,0.5610837438423646,0.559375,156,164,False,0.01284387142153487,-0.00266009852216742
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_high,ce_class_weighted,fold,5,320,0.5093318748718149,0.5107843137254902,0.509375,153,167,0.53,0.5152415484905051,0.5158823529411765,0.515625,159,161,False,0.005909673618690214,0.005098039215686301
label_policy_ablation,idare_label_policy_ablation_eeg_primary_predictions.csv,EEG,mainline_label_policy_ablation,arousal,midpoint_as_high,ce_class_weighted,fold,6,320,0.5437321770381656,0.5746812386156648,0.54375,124,196,0.51,0.5498417412371537,0.5781586355356847,0.55,128,192,False,0.0061095641989881155,0.003477396920019915
