source_id,family,modality,representation,task,policy,recipe,subject_id,n,accuracy,balanced_accuracy,macro_f1,majority_accuracy,true_0,true_1,pred_0,pred_1,tn,fp,fn,tp,one_class_pred,prob1_mean,prob1_std,prob1_q05,prob1_median,prob1_q95,brier,ece_10,best_threshold,best_threshold_macro_f1,best_threshold_balanced_accuracy,best_threshold_accuracy,best_threshold_pred_0,best_threshold_pred_1,threshold_macro_f1_gain,threshold_balanced_accuracy_gain,prediction_skew_abs
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,ce_class_weighted,60,32,0.4375,0.4920634920634921,0.34545454545454546,0.5625,14,18,30,2,13,1,17,1,False,0.36330963438376784,0.10024677174861808,0.22415859475731847,0.36252357065677643,0.49430483132600783,0.2883606805746194,0.2114915349520743,0.27499999999999997,0.5883040935672514,0.6150793650793651,0.65625,5,27,0.24284954811270598,0.12301587301587302,0.4375
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,balanced_sampler_ce,57,32,0.4375,0.4920634920634921,0.34545454545454546,0.5625,14,18,30,2,13,1,17,1,False,0.47518711630254984,0.02303908732086033,0.43975509256124495,0.4732388108968735,0.5095892921090126,0.2550824574898657,0.0928410803899169,0.4599999999999999,0.5636363636363637,0.5873015873015872,0.625,6,26,0.21818181818181825,0.09523809523809512,0.4375
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,arousal,midpoint_as_high,balanced_sampler_ce,10,32,0.4375,0.5263157894736842,0.34545454545454546,0.59375,19,13,1,31,1,18,0,13,False,,,,,,,,,,,,0,0,,,0.46875
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,arousal,midpoint_as_high,ce_class_weighted,15,32,0.4375,0.5263157894736842,0.34545454545454546,0.59375,19,13,1,31,1,18,0,13,False,,,,,,,,,,,,0,0,,,0.46875
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,15,32,0.4375,0.5263157894736842,0.34545454545454546,0.59375,13,19,31,1,13,0,18,1,False,0.450157537125051,0.026924013196690275,0.40242085158824914,0.44908177852630615,0.4830543205142021,0.26884278925719396,0.11268033552914856,0.4549999999999999,0.4682306940371457,0.4797570850202429,0.46875,18,14,0.12277614858260022,-0.04655870445344129,0.46875
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,15,32,0.4375,0.5263157894736842,0.34545454545454546,0.59375,13,19,31,1,13,0,18,1,False,0.450157537125051,0.026924013196690275,0.40242085158824914,0.44908177852630615,0.4830543205142021,0.26884278925719396,0.11268033552914856,0.4549999999999999,0.4682306940371457,0.4797570850202429,0.46875,18,14,0.12277614858260022,-0.04655870445344129,0.46875
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,discard_midpoint,ce_class_weighted,13,24,0.375,0.3951048951048951,0.34664246823956446,0.5416666666666666,13,11,6,18,2,11,4,7,False,0.5298583855231603,0.05228381751953489,0.443912523984909,0.5296684503555298,0.5964329332113266,0.25954043223606055,0.17699729899565375,0.565,0.53125,0.5594405594405594,0.5833333333333334,19,5,0.18460753176043554,0.16433566433566427,0.25
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,arousal,midpoint_as_high,balanced_sampler_ce,41,32,0.53125,0.265625,0.3469387755102041,1.0,32,0,17,15,17,15,0,0,False,,,,,,,,,,,,0,0,,,0.03125
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,41,32,0.53125,0.265625,0.3469387755102041,1.0,32,0,17,15,17,15,0,0,False,0.45663434121524915,0.37456337822864205,0.013074316689744535,0.4570591151714325,0.9642285704612732,0.34881264588713734,0.30969716008985415,0.991300404071808,0.49206349206349204,0.484375,0.96875,31,1,0.14512471655328796,0.21875,0.03125
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,41,32,0.53125,0.265625,0.3469387755102041,1.0,32,0,17,15,17,15,0,0,False,0.4927548123523593,0.06888838757354356,0.3991991445422173,0.4898773580789566,0.6154421120882034,0.24755291503889157,0.024096184410154868,0.6649999999999999,0.5,0.5,1.0,32,0,0.15306122448979592,0.234375,0.03125
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,ce_class_weighted,13,32,0.53125,0.265625,0.3469387755102041,1.0,32,0,17,15,17,15,0,0,False,0.48770406004041433,0.07179417651015561,0.3560838237404823,0.495214432477951,0.588898453116417,0.24300965396067545,0.11011574324220415,0.6,0.5,0.5,1.0,32,0,0.15306122448979592,0.234375,0.03125
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,25,32,0.53125,0.425,0.3469387755102041,0.625,20,12,29,3,17,3,12,0,False,0.16052526861312796,0.2660170351633026,0.00892822891473766,0.038072893396019894,0.8919516414403915,0.41522408643417325,0.4137848310929257,0.0144411996006965,0.49206349206349204,0.5666666666666667,0.5,8,24,0.14512471655328796,0.14166666666666666,0.40625
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,valence,midpoint_as_high,ce_class_weighted,11,32,0.53125,0.4722222222222222,0.3469387755102041,0.5625,14,18,1,31,0,14,1,17,False,,,,,,,,,,,,0,0,,,0.46875
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,59,32,0.53125,0.5,0.3469387755102041,0.53125,15,17,0,32,0,15,0,17,True,0.8740206379443407,0.11537503820753107,0.5966755628585816,0.9205772578716278,0.9650217175483704,0.364836476459819,0.34277063794434065,0.835,0.5844155844155844,0.6078431372549019,0.625,7,25,0.2374768089053803,0.10784313725490191,0.5
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,valence,midpoint_as_high,balanced_sampler_ce,3,32,0.53125,0.5,0.3469387755102041,0.53125,15,17,0,32,0,15,0,17,True,,,,,,,,,,,,0,0,,,0.5
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,13,32,0.53125,0.2833333333333333,0.34693877551020413,0.9375,30,2,19,13,17,13,2,0,False,0.3747526293154806,0.29709558123991037,0.04792217649519439,0.3181687295436859,0.8813365489244461,0.28117652944972904,0.2612864060793072,0.9149999999999999,0.4838709677419355,0.5,0.9375,32,0,0.13693219223173136,0.21666666666666667,0.09375
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,arousal,midpoint_as_high,balanced_sampler_ce,37,32,0.53125,0.38636363636363635,0.34693877551020413,0.6875,10,22,5,27,0,10,5,17,False,,,,,,,,,,,,0,0,,,0.34375
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,7,32,0.53125,0.4473684210526316,0.34693877551020413,0.59375,13,19,2,30,0,13,2,17,False,0.8585577392950654,0.12922327341897663,0.5548370406031609,0.9051945507526398,0.9616309702396394,0.33980509011400317,0.3836430413648486,0.9099999999999999,0.718475073313783,0.7388663967611335,0.71875,18,14,0.3715362978035789,0.29149797570850194,0.4375
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,balanced_sampler_ce,58,31,0.3548387096774194,0.40217391304347827,0.34873949579831937,0.7419354838709677,23,8,11,20,7,16,4,4,False,0.5237079378097288,0.09098882109756216,0.3478661477565765,0.5152305364608765,0.6626076996326447,0.2805118905861116,0.21827686025250342,0.625,0.5620094191522763,0.5597826086956521,0.7096774193548387,26,5,0.21326992335395695,0.15760869565217384,0.14516129032258063
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,14,32,0.375,0.4230769230769231,0.3522267206477732,0.8125,26,6,12,20,9,17,3,3,False,0.5496054803952575,0.08751505508090988,0.44689232409000396,0.5476178228855133,0.7073351740837097,0.2960991006986644,0.2028080495074391,0.6499999999999999,0.5259259259259259,0.5256410256410257,0.75,28,4,0.1736992052781527,0.10256410256410259,0.125
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,14,32,0.375,0.4230769230769231,0.3522267206477732,0.8125,26,6,12,20,9,17,3,3,False,0.5496054803952575,0.08751505508090988,0.44689232409000396,0.5476178228855133,0.7073351740837097,0.2960991006986644,0.2028080495074391,0.6499999999999999,0.5259259259259259,0.5256410256410257,0.75,28,4,0.1736992052781527,0.10256410256410259,0.125
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,5,32,0.375,0.45,0.3522267206477732,0.625,12,20,26,6,9,3,17,3,False,0.24273759976495055,0.23660271506592287,0.046832090243697076,0.13377667963504786,0.7177129119634627,0.44141103324864006,0.44914574443828315,0.13,0.5835835835835836,0.5916666666666667,0.59375,15,17,0.23135686293581043,0.14166666666666666,0.3125
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,arousal,midpoint_as_high,ce_class_weighted,49,32,0.375,0.4666666666666667,0.3522267206477732,0.84375,27,5,11,21,9,18,2,3,False,,,,,,,,,,,,0,0,,,0.15625
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,8,32,0.375,0.48051948051948057,0.3522267206477732,0.65625,21,11,5,27,3,18,2,9,False,0.7395170864183456,0.25734044961807534,0.2043214440345764,0.8250145316123962,0.9688970297574996,0.4894574879700532,0.4476870510261506,0.9698088765144348,0.46907993966817496,0.5216450216450216,0.65625,30,2,0.11685321902040174,0.04112554112554101,0.34375
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,ce_class_weighted,46,32,0.375,0.35,0.3522267206477733,0.625,20,12,18,14,9,11,9,3,False,0.5033391453325748,0.09478952964772738,0.3867814898490905,0.47446930408477783,0.6836862832307815,0.2721667358419579,0.2022761553525925,0.5449999999999999,0.49090909090909085,0.5,0.5625,24,8,0.13868237026131758,0.15000000000000002,0.0625
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,valence,midpoint_as_high,ce_class_weighted,7,32,0.375,0.3522267206477733,0.3522267206477733,0.59375,13,19,13,19,3,10,10,9,False,,,,,,,,,,,,0,0,,,0.09375
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,65,32,0.375,0.3522267206477733,0.3522267206477733,0.59375,13,19,13,19,3,10,10,9,False,0.5244843503460288,0.0789029391938006,0.40817230492830275,0.5140478014945984,0.6313091486692428,0.26833239734933445,0.19652569759637123,0.57,0.4980392156862745,0.5303643724696356,0.5,21,11,0.14581249503850124,0.17813765182186236,0.09375
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,65,32,0.375,0.3522267206477733,0.3522267206477733,0.59375,13,19,13,19,3,10,10,9,False,0.5244843503460288,0.0789029391938006,0.40817230492830275,0.5140478014945984,0.6313091486692428,0.26833239734933445,0.19652569759637123,0.57,0.4980392156862745,0.5303643724696356,0.5,21,11,0.14581249503850124,0.17813765182186236,0.09375
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,43,32,0.375,0.35454545454545455,0.3522267206477733,0.6875,22,10,16,16,9,13,7,3,False,0.5431767461122945,0.3764030971391542,0.038613852299749785,0.5025891661643982,0.9845418602228165,0.5000405397925833,0.5089043135521933,0.8099999999999999,0.4231177094379639,0.42272727272727273,0.46875,19,13,0.07089098879019062,0.06818181818181818,0.0
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,10,32,0.375,0.35714285714285715,0.3522267206477733,0.5625,14,18,12,20,3,11,9,9,False,0.5203231461346149,0.04353620441162251,0.45977602601051326,0.5272642970085144,0.5891975402832031,0.26035744631913854,0.16481449827551842,0.4792681038379669,0.4385964912280702,0.48809523809523814,0.53125,5,27,0.08636977058029693,0.130952380952381,0.125
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,10,32,0.375,0.35714285714285715,0.3522267206477733,0.5625,14,18,12,20,3,11,9,9,False,0.5203231461346149,0.04353620441162251,0.45977602601051326,0.5272642970085144,0.5891975402832031,0.26035744631913854,0.16481449827551842,0.4792681038379669,0.4385964912280702,0.48809523809523814,0.53125,5,27,0.08636977058029693,0.130952380952381,0.125
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,19,32,0.375,0.36231884057971014,0.3522267206477733,0.71875,9,23,17,15,3,6,14,9,False,0.4863978223875165,0.05648567985685061,0.4033551797270774,0.4934087991714477,0.5605403453111648,0.26804097084900225,0.1826241174712777,0.38499999999999995,0.5259259259259259,0.5555555555555556,0.75,1,31,0.17369920527815264,0.19323671497584544,0.03125
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,19,32,0.375,0.36231884057971014,0.3522267206477733,0.71875,9,23,17,15,3,6,14,9,False,0.4863978223875165,0.05648567985685061,0.4033551797270774,0.4934087991714477,0.5605403453111648,0.26804097084900225,0.1826241174712777,0.38499999999999995,0.5259259259259259,0.5555555555555556,0.75,1,31,0.17369920527815264,0.19323671497584544,0.03125
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,12,32,0.375,0.3647058823529412,0.3522267206477733,0.53125,17,15,21,11,9,8,12,3,False,0.4608960133045912,0.08639770809087206,0.3366863876581192,0.46172682940959925,0.611420851945877,0.26936803248682467,0.20317482016980645,0.5299999999999999,0.46843853820598,0.5117647058823529,0.53125,26,6,0.11621181755820675,0.1470588235294117,0.15625
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,12,32,0.375,0.3647058823529412,0.3522267206477733,0.53125,17,15,21,11,9,8,12,3,False,0.4608960133045912,0.08639770809087206,0.3366863876581192,0.46172682940959925,0.611420851945877,0.26936803248682467,0.20317482016980645,0.5299999999999999,0.46843853820598,0.5117647058823529,0.53125,26,6,0.11621181755820675,0.1470588235294117,0.15625
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,42,32,0.375,0.39428571428571424,0.3522267206477733,0.78125,7,25,19,13,3,4,16,9,False,0.3946561233024113,0.3369630218562536,0.023452236969023852,0.3420695811510086,0.9109848022460937,0.4991154331682677,0.4758439811994321,0.0595306381583213,0.5428571428571429,0.5428571428571429,0.6875,7,25,0.19063042220936965,0.1485714285714287,0.09375
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_low,ce_class_weighted,45,32,0.375,0.4251012145748988,0.3522267206477733,0.59375,19,13,7,25,3,16,4,9,False,0.6074885427951813,0.12378188748365794,0.3852716445922851,0.6324688494205475,0.7776978224515915,0.3183011922749177,0.2809388116002083,0.6849999999999999,0.5151515151515151,0.5222672064777327,0.5625,23,9,0.16292479450374187,0.09716599190283393,0.28125
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,arousal,midpoint_as_high,balanced_sampler_ce,39,32,0.375,0.5181818181818182,0.3522267206477733,0.6875,22,10,4,28,3,19,1,9,False,,,,,,,,,,,,0,0,,,0.375
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,ce_class_weighted,16,32,0.375,0.5652173913043478,0.3522267206477733,0.71875,23,9,3,29,3,20,0,9,False,0.5882170684635639,0.07638268955542335,0.4916450813412666,0.5999831259250641,0.6818340599536896,0.28582039184620606,0.24553772248327735,0.615,0.6631578947368422,0.6690821256038648,0.71875,22,10,0.3109311740890689,0.10386473429951704,0.40625
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,valence,midpoint_as_high,balanced_sampler_ce,55,32,0.375,0.375,0.35222672064777333,0.75,8,24,18,14,3,5,15,9,False,,,,,,,,,,,,0,0,,,0.0625
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,valence,midpoint_as_high,balanced_sampler_ce,42,32,0.375,0.40476190476190477,0.35222672064777333,0.5625,14,18,24,8,9,5,15,3,False,,,,,,,,,,,,0,0,,,0.25
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,ce_class_weighted,25,32,0.375,0.40476190476190477,0.35222672064777333,0.5625,18,14,8,24,3,15,5,9,False,0.5117730516940355,0.020479031337362737,0.4696390315890312,0.5143475532531738,0.5372037798166275,0.25499944302672595,0.14471430145204067,0.5199999999999999,0.5835835835835836,0.5833333333333333,0.59375,19,13,0.23135686293581031,0.1785714285714285,0.25
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,discard_midpoint,ce_class_weighted,11,28,0.35714285714285715,0.3571428571428571,0.3538461538461538,0.5,14,14,12,16,4,10,8,6,False,0.501220529632909,0.03318608348212306,0.44826972186565395,0.5041276812553406,0.5526726484298706,0.2566995106105227,0.1700111616935049,0.5193403363227844,0.5508021390374331,0.5714285714285714,0.5714285714285714,20,8,0.19695598519127933,0.2142857142857143,0.0714285714285714
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,discard_midpoint,ce_class_weighted,61,30,0.4,0.354066985645933,0.354066985645933,0.6333333333333333,11,19,11,19,2,9,9,10,False,0.5075618892908096,0.05562960701178655,0.4247887775301933,0.5202534794807434,0.5871635764837265,0.253450916552254,0.17446213265260058,0.5299999999999999,0.53125,0.5550239234449761,0.5333333333333333,17,13,0.17718301435406703,0.2009569377990431,0.1333333333333333
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,5,30,0.4,0.4722222222222222,0.354066985645933,0.6,12,18,26,4,10,2,16,2,False,0.39946110745271046,0.08686584718944114,0.2658399626612663,0.4070241302251816,0.5389357894659041,0.28642833223195535,0.21009137928485871,0.3499999999999999,0.625,0.625,0.6666666666666666,8,22,0.270933014354067,0.1527777777777778,0.3666666666666667
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,discard_midpoint,ce_class_weighted,21,30,0.4,0.3492063492063492,0.35406698564593303,0.7,21,9,17,13,10,11,7,2,False,0.48259078959623974,0.08157175835466003,0.3702821135520935,0.4978556782007217,0.5960927724838256,0.27127334782021123,0.16849137643973028,0.565,0.5111111111111112,0.5158730158730158,0.6333333333333333,24,6,0.15704412546517815,0.16666666666666663,0.06666666666666665
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,62,32,0.40625,0.3528138528138528,0.35524920466595966,0.65625,21,11,20,12,11,10,9,2,False,0.39695783058414236,0.3733959681440173,0.02019660696387285,0.21963528543710706,0.9773011237382888,0.45071458565255507,0.5068678361712955,0.9834502339363098,0.4871794871794872,0.5454545454545454,0.6875,31,1,0.13193028251352756,0.1926406926406926,0.125
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,10,32,0.40625,0.3528138528138528,0.35524920466595966,0.65625,21,11,20,12,11,10,9,2,False,0.3757188399322331,0.3859381856340004,0.00539646162651473,0.19354694336652756,0.9774177700281143,0.45881522782910283,0.4786822679452598,0.8999999999999999,0.4793491864831039,0.4956709956709957,0.59375,26,6,0.12409998181714421,0.1428571428571429,0.125
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,14,32,0.40625,0.3782051282051282,0.35524920466595966,0.8125,26,6,15,17,11,15,4,2,False,0.5182703965692781,0.3156561029526836,0.04458148702979085,0.519987553358078,0.880321079492569,0.404435453828881,0.38555313186952844,0.8564394116401672,0.5897435897435898,0.5897435897435898,0.75,26,6,0.2344943850776301,0.21153846153846156,0.03125
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,52,32,0.40625,0.42549019607843136,0.35524920466595966,0.53125,15,17,26,6,11,4,15,2,False,0.4126101699657738,0.09611579383604997,0.2591232396662235,0.40453763306140894,0.5729128748178482,0.27234998422429646,0.20245031220838428,0.36999999999999994,0.6190476190476191,0.6196078431372549,0.625,13,19,0.2637984143816594,0.19411764705882356,0.3125
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,ce_class_weighted,52,32,0.40625,0.42549019607843136,0.35524920466595966,0.53125,15,17,26,6,11,4,15,2,False,0.4126101699657738,0.09611579383604997,0.2591232396662235,0.40453763306140894,0.5729128748178482,0.27234998422429646,0.20245031220838428,0.36999999999999994,0.6190476190476191,0.6196078431372549,0.625,13,19,0.2637984143816594,0.19411764705882356,0.3125
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_high,balanced_sampler_ce,7,32,0.40625,0.4464285714285714,0.35524920466595966,0.875,28,4,13,19,11,17,2,2,False,0.5659056637668982,0.2840325960565948,0.08538188822567455,0.6031612753868103,0.9017215758562088,0.42882198931343174,0.45453291793819517,0.9199999999999999,0.4666666666666667,0.5,0.875,32,0,0.11141746200070701,0.0535714285714286,0.09375
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,42,32,0.40625,0.4484126984126984,0.35524920466595966,0.5625,14,18,27,5,11,3,16,2,False,0.4509899104014039,0.0683386473594147,0.37989932149648664,0.4383604973554611,0.5652681708335876,0.2731012837535669,0.1677708318457008,0.4445700049400329,0.530791788856305,0.5436507936507937,0.53125,19,13,0.1755425841903453,0.09523809523809534,0.34375
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,balanced_sampler_ce,19,32,0.40625,0.4484126984126984,0.35524920466595966,0.5625,14,18,27,5,11,3,16,2,False,0.19233095113304438,0.2218062316152771,0.016595523571595522,0.11462705582380289,0.6599835544824599,0.4559073224908846,0.4947468468162697,0.05,0.6476476476476477,0.6468253968253967,0.65625,13,19,0.29239844298168804,0.19841269841269837,0.34375
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,42,32,0.40625,0.4484126984126984,0.35524920466595966,0.5625,14,18,27,5,11,3,16,2,False,0.4509899104014039,0.0683386473594147,0.37989932149648664,0.4383604973554611,0.5652681708335876,0.2731012837535669,0.1677708318457008,0.4445700049400329,0.530791788856305,0.5436507936507937,0.53125,19,13,0.1755425841903453,0.09523809523809534,0.34375
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,balanced_sampler_ce,60,32,0.40625,0.4484126984126984,0.35524920466595966,0.5625,18,14,5,27,2,16,3,11,False,0.5280218860134482,0.04315215096577001,0.4657866507768631,0.5245429575443268,0.6000291794538498,0.25678061180141476,0.18168570939451456,0.5191247463226318,0.530791788856305,0.5436507936507937,0.53125,13,19,0.1755425841903453,0.09523809523809534,0.34375
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,valence,midpoint_as_high,ce_class_weighted,38,32,0.40625,0.4757085020242915,0.35524920466595966,0.59375,19,13,4,28,2,17,2,11,False,,,,,,,,,,,,0,0,,,0.375
broader_emg_feature_only,broader_primary,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,32,32,0.40625,0.4757085020242915,0.35524920466595966,0.59375,13,19,28,4,11,2,17,2,False,0.4528651814907789,0.03887560576877854,0.3956689938902855,0.4529350697994232,0.5140288025140762,0.26086281459027116,0.14490820281207561,0.4481482207775116,0.5835835835835836,0.5850202429149798,0.59375,14,18,0.22833437891762398,0.10931174089068829,0.375
label_emg_mainline,label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,32,32,0.40625,0.4757085020242915,0.35524920466595966,0.59375,13,19,28,4,11,2,17,2,False,0.4528651814907789,0.03887560576877854,0.3956689938902855,0.4529350697994232,0.5140288025140762,0.26086281459027116,0.14490820281207561,0.4481482207775116,0.5835835835835836,0.5850202429149798,0.59375,14,18,0.22833437891762398,0.10931174089068829,0.375
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,valence,midpoint_as_high,balanced_sampler_ce,58,32,0.40625,0.5476190476190477,0.35524920466595966,0.65625,11,21,30,2,11,0,19,2,False,,,,,,,,,,,,0,0,,,0.4375
broader_emg_feature_only,broader_primary,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,16,32,0.40625,0.5476190476190477,0.35524920466595966,0.65625,21,11,2,30,2,19,0,11,False,0.6237586699426174,0.06297528056912555,0.4976028338074684,0.6280883550643921,0.7157579690217971,0.2891469031167598,0.2884879149496556,0.6499999999999999,0.722943722943723,0.722943722943723,0.75,21,11,0.36769451827776334,0.17532467532467533,0.4375
label_emg_mainline,label_policy_ablation,EMG,feature-only,arousal,midpoint_as_high,balanced_sampler_ce,16,32,0.40625,0.5476190476190477,0.35524920466595966,0.65625,21,11,2,30,2,19,0,11,False,0.6237586699426174,0.06297528056912555,0.4976028338074684,0.6280883550643921,0.7157579690217971,0.2891469031167598,0.2884879149496556,0.6499999999999999,0.722943722943723,0.722943722943723,0.75,21,11,0.36769451827776334,0.17532467532467533,0.4375
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,arousal,midpoint_as_high,balanced_sampler_ce,58,32,0.40625,0.3502415458937198,0.3552492046659597,0.71875,23,9,18,14,11,12,7,2,False,,,,,,,,,,,,0,0,,,0.0625
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,valence,midpoint_as_high,ce_class_weighted,44,32,0.40625,0.3502415458937198,0.3552492046659597,0.71875,9,23,14,18,2,7,12,11,False,0.5203256169334054,0.08537851485668682,0.3827236086130142,0.5249858796596527,0.6467361956834793,0.2666522207316564,0.1651104493066668,0.44499999999999995,0.5428571428571428,0.5458937198067633,0.6875,5,27,0.1876079381911831,0.19565217391304346,0.0625
label_eeg_mainline,label_policy_ablation,EEG,STIM-BSL-only,arousal,midpoint_as_low,ce_class_weighted,36,32,0.40625,0.36639676113360325,0.3552492046659597,0.59375,19,13,22,10,11,8,11,2,False,0.39797058841213584,0.1811367605805528,0.17851241379976268,0.3631587326526642,0.7321190476417542,0.3295303274390009,0.31466816226020455,0.22499999999999998,0.48178137651821856,0.5546558704453441,0.5,7,25,0.12653217185225885,0.1882591093117409,0.1875
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,arousal,midpoint_as_high,balanced_sampler_ce,46,32,0.40625,0.376984126984127,0.3552492046659597,0.5625,18,14,23,9,11,7,12,2,False,,,,,,,,,,,,0,0,,,0.21875
broader_emg_bsl_stats,broader_primary,EMG,feature-plus-BSL-stats,arousal,midpoint_as_high,ce_class_weighted,46,32,0.40625,0.376984126984127,0.3552492046659597,0.5625,18,14,23,9,11,7,12,2,False,,,,,,,,,,,,0,0,,,0.21875
broader_eeg_bsl_stats,broader_primary,EEG,STIM-BSL-plus-BSL-stats,arousal,midpoint_as_high,ce_class_weighted,48,32,0.40625,0.40625,0.3552492046659597,0.5,16,16,7,25,2,14,5,11,False,,,,,,,,,,,,0,0,,,0.28125
broader_eeg_stim_bsl_only,broader_primary,EEG,STIM-BSL-only,arousal,midpoint_as_high,ce_class_weighted,56,32,0.40625,0.40625,0.3552492046659597,0.5,16,16,25,7,11,5,14,2,False,0.23330113902920857,0.2698967647080831,0.01793717499822376,0.08085320889949796,0.75957792699337,0.46030412009604577,0.44350937515264377,0.6549999999999999,0.4181818181818182,0.5,0.5,28,4,0.0629326135158585,0.09375,0.28125
