subject_col,stimulus_id,eeg_file,eeg_begin_raw,energy_ratio_gt_40hz,energy_ratio_45_64hz,energy_ratio_gt_64hz,line_50hz_energy_ratio,line_100hz_energy_ratio,stride_vs_poly_z_nrmse,stride_vs_poly_z_corr,status
sbj_P_03,Dog_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,320053.0,0.06093393945069179,0.03381586388755602,0.0017151701725876165,0.0026215759933383505,4.976405585855255e-06,0.03931380813501309,0.9992272122449599,passed
sbj_P_03,9220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,328709.0,0.061077482542125285,0.03544993699957273,0.0020416723437067428,0.004246645819997977,1.1046003261142486e-05,0.038752361673026925,0.9992491272323804,passed
sbj_P_03,Lake_12,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,337460.0,0.08804423675217593,0.049246795386426026,0.0029955563253146024,0.006283418008936794,1.1226107652529707e-05,0.05070507217688327,0.9987144978277658,passed
sbj_P_03,2314,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,346142.0,0.0618878630917035,0.03225027203642111,0.0026103576028225378,0.008924981558120139,7.571563089563339e-06,0.04243967926140942,0.9990994368120932,passed
sbj_P_03,1750,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,355095.0,0.0733695646818333,0.04536869410613029,0.002209893551060891,0.0068768770480862156,8.999461999122286e-06,0.04533015067940183,0.9989725887196891,passed
sbj_P_03,8492,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,365298.0,0.0849892129287907,0.04461373293431243,0.002821490581266136,0.00619869886219181,1.5018174105204094e-05,0.045121183647412154,0.998982039393126,passed
sbj_P_03,1441,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,374634.0,0.08102094139209816,0.040260649411572556,0.003214123468581792,0.00701050754002271,1.6837899818948466e-05,0.047933093066059584,0.9988512092945577,passed
sbj_P_03,Flowers_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,383606.0,0.004316165182205299,0.001625112665833089,0.0002305226574155368,0.00047670484993615465,2.0315883497219356e-06,0.012106542417567622,0.9999267158153455,passed
sbj_P_03,Yarn_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,391162.0,0.0062029264583941335,0.002389564428467544,0.00023089690678081704,0.00031842243563417647,2.062887325994667e-06,0.013049774055517296,0.9999148516985501,passed
sbj_P_03,9331,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,399320.0,0.003373175474866411,0.0016019298578552649,0.00010709051129819659,0.00021112225804636596,3.988550615115424e-07,0.008010552671083243,0.9999679155229523,passed
sbj_P_03,Beach_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,409620.0,0.007813585144663,0.0029615914739528075,0.0013031838234002298,0.0006431649129802037,1.9124592978466224e-05,0.0407803368069189,0.9991684820649553,passed
sbj_P_03,2491,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,418566.0,0.00549023507099416,0.0031547356012438907,0.0004745946197182192,0.0005808603214782177,4.8017016209001475e-06,0.015578774076898162,0.9998786508991307,passed
sbj_P_03,9360,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,427471.0,0.0045183869681031585,0.0022398463883720947,0.0001724959156965252,0.00033985968885190686,4.973729103200627e-07,0.012672526352278139,0.9999197035379247,passed
sbj_P_03,Lake_3,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,434477.0,0.005073225233389359,0.002332456312412658,0.0001952871498223304,0.00026981263124458674,2.2475968734329413e-06,0.014909736932717124,0.9998888498722985,passed
sbj_P_03,3170,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,441798.0,0.037567431028375946,0.013686179945830686,0.0021636396930552904,0.0031871064587752763,1.8251617795297347e-05,0.037735153214866285,0.9992880291059234,passed
sbj_P_03,8080,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,449368.0,0.006510383338082535,0.0021320817094797272,0.00025688633809534947,0.0005832403874228969,1.4796932594618987e-06,0.012966507064593437,0.9999159348472721,passed
sbj_P_03,Snow_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,458404.0,0.016818895009709577,0.005810925732661776,0.0005912341005252892,0.0015229609495086562,4.5370237182708665e-06,0.029952867321520228,0.9995514128696089,passed
sbj_P_03,4220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,467481.0,0.007679055833569879,0.0036968678120653424,0.0002305619365937823,0.0008995822766784822,6.164615507401585e-07,0.015296237135460878,0.9998830125647479,passed
sbj_P_03,5760,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,478720.0,0.012597641287351049,0.006663463496447768,0.0004519391576866422,0.001047498630750507,1.1648309139907472e-06,0.026008817347826098,0.9996617707100828,passed
sbj_P_03,3063,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,487664.0,0.05108490152051582,0.028226253348332193,0.001945463970858975,0.00610381638825056,5.0265536363220845e-06,0.042179908554585074,0.9991104276571614,passed
sbj_P_03,3080,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,495832.0,0.04457452101105891,0.02514797205869124,0.0018651105836018226,0.0043595038154059275,4.229245931044284e-06,0.04350137788691953,0.9990538150609678,passed
sbj_P_05,Dummy_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,187037.0,0.0024078131976989674,0.0016099716764104907,0.00013225971445540488,0.00015371782222816415,1.5141604879401432e-06,0.013730243360833097,0.9999057402086259,passed
sbj_P_05,3053,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,198139.0,0.0030648329032040857,0.002038189679771504,0.00028982099081541364,0.000211757775174012,4.085423004229771e-06,0.011942020298799982,0.999928694075591,passed
sbj_P_05,Tumor_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,209010.0,0.002815508915564043,0.0016655826913080146,0.00033286974498637284,0.0001833912212807979,4.513104330304267e-06,0.01873292104564364,0.9998245388345485,passed
sbj_P_05,Dog_18,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,218857.0,0.003117361939856205,0.0017424921576501954,0.0005518506863885903,0.00020036527052683751,8.753059408745175e-06,0.017132604884112786,0.9998532369249423,passed
sbj_P_05,Miserable_pose_3,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,229396.0,0.0030655418335177576,0.0018954595876418611,0.0003656112810283024,0.00018077366745678544,5.217472725399238e-06,0.014850862999669145,0.9998897259340825,passed
sbj_P_05,Pinecone_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,238919.0,0.003656282330951758,0.0020238135434827533,0.0006035848190221942,0.00019730718375674463,9.264497903124671e-06,0.01631013676649927,0.9998669897193285,passed
sbj_P_05,Garbage_dump_6,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,248427.0,0.002338672689313292,0.001484091430500183,0.00017350004769851535,0.0001640026197107183,2.1880469396360266e-06,0.010858797025961424,0.9999410432635747,passed
sbj_P_05,Depressed_pose_4,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,256540.0,0.004484388059243314,0.00259447234484105,0.0006341198521616342,0.0002722140436241392,9.56396362316805e-06,0.018252913840496106,0.9998334155681654,passed
