target,model,n,mae,rmse,pearson,spearman,ccc,balanced_accuracy,macro_f1,auroc,dev_rmse,dev_mae,dev_pearson,dev_spearman,dev_sign_acc,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,lift_vs_stimulus_pearson,lift_vs_stimulus_spearman,lift_vs_stimulus_ccc,lift_vs_stimulus_balanced_accuracy,lift_vs_stimulus_macro_f1,lift_vs_stimulus_auroc,lift_vs_stimulus_dev_mae,lift_vs_stimulus_dev_rmse,lift_vs_stimulus_dev_pearson,lift_vs_stimulus_dev_spearman,lift_vs_stimulus_dev_sign_acc,lift_vs_stimulus_pred_dev_std
arousal,stimulus_only,2016,1.5799251152073732,1.9442049821165959,0.6343754946304894,0.5984999661777204,0.5793812998802726,0.7686230248306998,0.7739110736354597,0.816073636699185,1.9442049821165959,1.5799251152073732,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
arousal,emg_direct_extratrees,2016,2.2036354783810217,2.543898630937756,-0.08796819031377318,-0.07341519509588638,-0.015461484697726461,0.5010300945321202,0.40262962044157774,0.46501566773235725,2.543898630937756,2.2036354783810217,0.0028308633028894044,-0.05139420877860838,0.4310515873015873,1.6460844361036016,-0.6237103631736485,-0.5996936488211599,-0.7223436849442626,-0.6719151612736067,-0.5948427845779991,-0.26759293029857956,-0.371281453193882,-0.3510579689668277,-0.6237103631736485,-0.5996936488211599,,,0.4310515873015873,1.6460844361036016
arousal,emg_residual_extratrees,2016,1.6006079808494995,1.968874378776272,0.622850065631582,0.5994220929517171,0.5707009004287692,0.765237020316027,0.769642122583299,0.8160528267086371,1.9688743787762721,1.6006079808494995,-0.09255977986407661,-0.06578008410667498,0.48462301587301587,0.17904720435656196,-0.02068286564212629,-0.024669396659676046,-0.011525428998907405,0.0009221267739967232,-0.008680399451503451,-0.003386004514672747,-0.004268951052160741,-2.0809990547876467e-05,-0.02068286564212629,-0.024669396659676268,,,0.48462301587301587,0.17904720435656196
valence,stimulus_only,2016,1.02206541218638,1.257773694673858,0.8663072234664694,0.8413570547514742,0.8580903005604849,0.8795593635250918,0.8658039779535107,0.943285935194,1.257773694673858,1.02206541218638,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
valence,emg_direct_extratrees,2016,2.1089054004887298,2.525183279474229,-0.033314925085915915,-0.03948719600417023,-0.0033061648078666814,0.4909198059748855,0.4214987683790853,0.48173433871788285,2.525183279474229,2.1089054004887298,0.008200520890646198,-0.028721214091819672,0.5094246031746031,2.1999823550984967,-1.0868399883023498,-1.2674095848003708,-0.8996221485523853,-0.8808442507556444,-0.8613964653683516,-0.3886395575502063,-0.44430520957442543,-0.4615515964761171,-1.0868399883023498,-1.2674095848003708,,,0.5094246031746031,2.1999823550984967
valence,emg_residual_extratrees,2016,1.0205084927579282,1.2603429801483192,0.865721464935686,0.8509584479343599,0.8575051704222296,0.8805748220680901,0.8667980225612624,0.9471135490175338,1.2603429801483192,1.0205084927579282,0.006606937702645916,-0.0183627363162615,0.5133928571428571,0.08914862562260949,0.0015569194284517085,-0.002569285474461225,-0.0005857585307833535,0.009601393182885776,-0.0005851301382552299,0.0010154585429983376,0.000994044607751654,0.003827613823533804,0.0015569194284517085,-0.002569285474461225,,,0.5133928571428571,0.08914862562260949
