scope,run_group,test_subject,n,subjects,mae,rmse,accuracy,balanced_accuracy,macro_f1,mcc,pred_dev_std,true_dev_std,dev_pearson,auroc,tn,fp,fn,tp
subject,stimulus_only_clean_file,7,32,1,1.3487903225806452,1.6252851346734933,0.6875,0.6875,0.4074074074074074,0.0,0.0,1.2461858921407156,,,22,10,0,0
subject,stimulus_only_clean_file,8,32,1,1.7182459677419355,1.9187893074403857,0.8125,0.7916666666666667,0.7681159420289855,0.5449492609130661,0.0,1.630470033705313,,0.90625,20,4,2,6
subject,stimulus_only_clean_file,9,32,1,1.6965725806451613,2.170411362822948,0.65625,0.6686274509803922,0.6476476476476476,0.36309228459184417,0.0,1.8981830747933253,,0.7686274509803921,13,2,9,8
subject,stimulus_only_clean_file,10,32,1,1.4380040322580645,1.7173703785641625,0.90625,0.8852813852813852,0.893687707641196,0.7895918772038132,0.0,1.7129972872947774,,0.8939393939393939,20,1,2,9
subject,stimulus_only_clean_file,11,32,1,1.671875,2.026535642212376,0.59375,0.5607287449392713,0.5588547189819725,0.1286949299057178,0.0,1.9006477694544373,,0.5870445344129556,14,5,8,5
subject,stimulus_only_clean_file,12,32,1,1.0922379032258065,1.3301654805004859,0.84375,0.8236714975845411,0.8128654970760234,0.6279257387790121,0.0,1.2274284576871455,,0.9347826086956522,20,3,2,7
subject,stimulus_only_clean_file,13,32,1,2.081149193548387,2.4172453841383996,0.6875,0.6875,0.4074074074074074,0.0,0.0,1.4088788982214433,,,22,10,0,0
subject,stimulus_only_clean_file,14,32,1,1.610383064516129,1.7966571854818605,0.75,0.8666666666666667,0.5897435897435898,0.38297084310253526,0.0,0.8494495885699882,,0.9333333333333333,22,8,0,2
subject,stimulus_only_clean_file,15,32,1,1.4349798387096775,1.6951581251313257,0.75,0.7090909090909091,0.7090909090909091,0.41818181818181815,0.0,1.6186477056527646,,0.7818181818181819,18,4,4,6
subject,stimulus_only_clean_file,16,32,1,1.1154233870967742,1.3937183709424947,0.90625,0.9009661835748792,0.887719298245614,0.777878154009821,0.0,1.371204820434612,,0.9371980676328503,21,2,1,8
subject,stimulus_only_clean_file,17,32,1,1.1703629032258065,1.443007647866153,0.90625,0.94,0.8798498122653317,0.7848566748139434,0.0,1.3129056407007988,,0.9828571428571429,22,3,0,7
subject,stimulus_only_clean_file,18,32,1,1.862399193548387,2.2144458644257767,0.8125,0.8125,0.8056680161943319,0.674199862463242,0.0,2.1200614760696554,,0.81640625,16,0,6,10
subject,stimulus_only_clean_file,19,32,1,1.478326612903226,1.8649160854374134,0.6875,0.7142857142857143,0.6825396825396826,0.458682472293863,0.0,1.4699453361764527,,0.8908730158730158,13,1,9,9
subject,stimulus_only_clean_file,20,32,1,1.2222782258064515,1.6061071539303806,0.75,0.7777777777777778,0.746031746031746,0.5945883900105632,0.0,1.2400897101370107,,0.8809523809523809,14,0,8,10
subject,stimulus_only_clean_file,21,32,1,1.277217741935484,1.6322030782527182,0.96875,0.9782608695652174,0.9625730994152046,0.9278305692406299,0.0,1.631799589761145,,0.9903381642512078,22,1,0,9
subject,stimulus_only_clean_file,22,32,1,1.9672379032258065,2.2019212090640568,0.875,0.8545454545454545,0.8545454545454545,0.7090909090909091,0.0,2.143575596227557,,0.9181818181818182,20,2,2,8
subject,stimulus_only_clean_file,23,32,1,1.2278225806451613,1.4444266565960073,0.90625,0.8846153846153846,0.8981972428419936,0.8150678894028793,0.0,1.1590966729438268,,0.9352226720647774,19,0,3,10
subject,stimulus_only_clean_file,24,32,1,1.310483870967742,1.48257196823593,0.90625,0.8852813852813852,0.893687707641196,0.7895918772038132,0.0,1.4823221092336485,,0.987012987012987,20,1,2,9
subject,stimulus_only_clean_file,25,32,1,1.7767137096774193,2.1900265994374353,0.90625,0.8852813852813852,0.893687707641196,0.7895918772038132,0.0,2.18923247648393,,0.9047619047619048,20,1,2,9
subject,stimulus_only_clean_file,26,32,1,1.861391129032258,2.0975708009095437,0.8125,0.7916666666666667,0.7681159420289855,0.5449492609130661,0.0,1.7189293581328962,,0.84375,20,4,2,6
subject,stimulus_only_clean_file,27,32,1,1.2263104838709675,1.535350762562059,0.78125,0.7550607287449393,0.7624602332979851,0.5405187056040147,0.0,1.3302540014938895,,0.8603238866396762,17,2,5,8
subject,stimulus_only_clean_file,28,32,1,1.3870967741935485,1.736794234893714,0.9375,0.9583333333333333,0.9227053140096618,0.8563488385776753,0.0,1.2832399966930983,,0.9947916666666667,22,2,0,8
subject,stimulus_only_clean_file,29,32,1,1.0892137096774195,1.4303522584477637,0.875,0.8545454545454545,0.8545454545454545,0.7090909090909091,0.0,1.3387930792556502,,0.9181818181818182,20,2,2,8
subject,stimulus_only_clean_file,30,32,1,0.755040322580645,0.956852374832003,0.9375,0.9272727272727272,0.9272727272727272,0.8545454545454545,0.0,0.9561639397658943,,0.959090909090909,21,1,1,9
subject,stimulus_only_clean_file,31,32,1,2.011592741935484,2.3482477221801465,0.84375,0.8333333333333333,0.8358974358974359,0.7177405625652734,0.0,2.1966185537351026,,0.9372549019607842,17,0,5,10
subject,stimulus_only_clean_file,32,32,1,1.0398185483870968,1.2891028761453294,0.875,0.8545454545454545,0.8545454545454545,0.7090909090909091,0.0,1.2823728733282098,,0.9659090909090908,20,2,2,8
subject,stimulus_only_clean_file,33,32,1,1.466733870967742,1.7088498453534822,0.75,0.75,0.6342857142857142,0.3567530340063379,0.0,1.5470529366384678,,0.8482142857142857,21,7,1,3
subject,stimulus_only_clean_file,34,32,1,1.1975806451612905,1.370932162726182,0.84375,0.8236714975845411,0.8128654970760234,0.6279257387790121,0.0,1.2872001029750018,,0.9130434782608695,20,3,2,7
subject,stimulus_only_clean_file,35,32,1,1.1804435483870968,1.552764938493383,0.84375,0.8236714975845411,0.8128654970760234,0.6279257387790121,0.0,1.5253824941246354,,0.8695652173913043,20,3,2,7
subject,stimulus_only_clean_file,36,32,1,1.3986895161290325,1.6137422213029617,0.84375,0.819838056680162,0.8303287380699894,0.6777932975034471,0.0,1.5074025758264082,,0.9190283400809717,18,1,4,9
subject,stimulus_only_clean_file,37,32,1,1.2988911290322582,1.579093729239403,0.75,0.7090909090909091,0.7090909090909091,0.41818181818181815,0.0,1.513886625498777,,0.8318181818181819,18,4,4,6
subject,stimulus_only_clean_file,38,32,1,1.113407258064516,1.3992196939083654,0.875,0.85,0.8614718614718615,0.731126155013931,0.0,1.3855566244123854,,0.9541666666666666,19,1,3,9
subject,stimulus_only_clean_file,39,32,1,1.719758064516129,2.042019248651355,0.90625,0.9009661835748792,0.887719298245614,0.777878154009821,0.0,1.9867742000953235,,0.932367149758454,21,2,1,8
subject,stimulus_only_clean_file,40,32,1,2.4994959677419355,2.919191928710636,0.65625,0.6686274509803922,0.6476476476476476,0.36309228459184417,0.0,2.710396573079377,,0.7431372549019608,13,2,9,8
subject,stimulus_only_clean_file,41,32,1,2.0055443548387095,2.4690247430071826,0.6875,0.6875,0.4074074074074074,0.0,0.0,1.4959771670373037,,,22,10,0,0
subject,stimulus_only_clean_file,42,32,1,2.253024193548387,2.6523340250498326,0.625,0.7272727272727273,0.625,0.45454545454545453,0.0,1.660115463055621,,0.8454545454545455,10,0,12,10
subject,stimulus_only_clean_file,43,32,1,1.5972782258064515,1.8068903377094594,0.9375,0.9272727272727272,0.9272727272727272,0.8545454545454545,0.0,1.802734417937777,,0.9909090909090909,21,1,1,9
subject,stimulus_only_clean_file,44,32,1,1.9823588709677418,2.461961855606203,0.875,0.8545454545454545,0.8545454545454545,0.7090909090909091,0.0,2.4099202277826843,,0.8681818181818182,20,2,2,8
subject,stimulus_only_clean_file,45,32,1,1.142641129032258,1.5219490856302587,0.78125,0.7467532467532467,0.751937984496124,0.5056936741642399,0.0,1.4722953086219466,,0.7792207792207793,18,3,4,7
subject,stimulus_only_clean_file,46,32,1,1.4858870967741935,1.9311611674675555,0.625,0.5833333333333334,0.5844155844155844,0.17407765595569785,0.0,1.9285807571028841,,0.7041666666666667,15,5,7,5
subject,stimulus_only_clean_file,47,32,1,2.0151209677419355,2.441804445284562,0.84375,0.8333333333333333,0.8358974358974359,0.7177405625652734,0.0,2.3476946080537613,,0.7784313725490196,17,0,5,10
subject,stimulus_only_clean_file,48,32,1,1.0493951612903225,1.3047018848475165,0.84375,0.8160173160173161,0.82281284606866,0.6476427756840265,0.0,1.300879429561996,,0.9393939393939394,19,2,3,8
subject,stimulus_only_clean_file,49,32,1,2.065524193548387,2.3836409706151227,0.71875,0.8548387096774194,0.5060034305317325,0.26639771383306554,0.0,1.692520509403907,,0.8064516129032258,22,9,0,1
subject,stimulus_only_clean_file,50,32,1,1.2056451612903225,1.3913277090479512,0.9375,0.9166666666666667,0.9307359307359306,0.8703882797784892,0.0,1.3910614610751582,,0.9916666666666666,20,0,2,10
subject,stimulus_only_clean_file,52,32,1,1.702116935483871,2.018432152260223,0.6875,0.6666666666666667,0.6666666666666667,0.3567530340063379,0.0,1.9522573515044046,,0.7539682539682541,15,3,7,7
subject,stimulus_only_clean_file,53,32,1,0.8991935483870968,1.1178085559441453,0.9375,0.9272727272727272,0.9272727272727272,0.8545454545454545,0.0,1.0633145558549586,,0.9954545454545455,21,1,1,9
subject,stimulus_only_clean_file,54,32,1,1.4773185483870968,1.699382711426694,0.71875,0.6774891774891775,0.681063122923588,0.36374457264445326,0.0,1.6942831997212953,,0.7943722943722944,17,4,5,6
subject,stimulus_only_clean_file,55,32,1,2.25,2.4616497908979853,0.6875,0.6875,0.4074074074074074,0.0,0.0,0.9986088789050975,,,22,10,0,0
subject,stimulus_only_clean_file,56,32,1,1.2288306451612903,1.4504419560416728,0.875,0.8571428571428572,0.8666666666666667,0.7644707871564383,0.0,1.3444179697621401,,0.9662698412698413,18,0,4,10
subject,stimulus_only_clean_file,57,32,1,1.836693548387097,2.166632480586249,0.625,0.5416666666666667,0.536231884057971,0.0778498944161523,0.0,2.1643328274237774,,0.546875,17,7,5,3
subject,stimulus_only_clean_file,58,32,1,1.3074596774193548,1.5841130079171237,0.9375,0.9583333333333333,0.9227053140096618,0.8563488385776753,0.0,1.133263600349544,,0.9947916666666667,22,2,0,8
subject,stimulus_only_clean_file,59,32,1,1.5524193548387097,2.058506247467732,0.71875,0.763157894736842,0.716256157635468,0.5576780295914437,0.0,1.6408958852975948,,0.8805668016194331,13,0,9,10
subject,stimulus_only_clean_file,60,32,1,2.089717741935484,2.415655774314542,0.75,0.7777777777777778,0.746031746031746,0.5945883900105632,0.0,2.0713483906629713,,0.9424603174603174,14,0,8,10
subject,stimulus_only_clean_file,61,32,1,1.611391129032258,1.8649160854374134,0.9375,0.9583333333333333,0.9227053140096618,0.8563488385776753,0.0,1.641778371653087,,1.0,22,2,0,8
subject,stimulus_only_clean_file,62,32,1,1.742439516129032,2.092926447829683,0.96875,0.9545454545454546,0.964562569213732,0.9315409787235999,0.0,2.058781133828381,,0.9155844155844155,21,0,1,10
subject,stimulus_only_clean_file,63,32,1,1.8578629032258065,2.1826475464845028,0.90625,0.8852813852813852,0.893687707641196,0.7895918772038132,0.0,2.1644511428246234,,0.9155844155844155,20,1,2,9
subject,stimulus_only_clean_file,64,32,1,1.2545362903225805,1.5094466023232982,0.84375,0.8160173160173161,0.82281284606866,0.6476427756840265,0.0,1.5037030977647274,,0.8917748917748918,19,2,3,8
subject,stimulus_only_clean_file,65,32,1,1.908266129032258,2.0286826907965585,0.9375,0.9583333333333333,0.9227053140096618,0.8563488385776753,0.0,1.7398221083540357,,1.0,22,2,0,8
subject,clean_gaussian10,1,32,1,1.526553386022293,1.8611566954997714,0.75,0.7166666666666667,0.722943722943723,0.4526019054848144,0.13404789795576558,1.8730758315387523,0.1756097614684855,0.775,17,3,5,7
subject,clean_gaussian10,2,32,1,2.739687910515928,3.1332119461665555,0.625,0.7272727272727273,0.625,0.45454545454545453,0.17661716244773762,1.5829340702617387,0.31770197931389715,0.8681818181818182,10,0,12,10
subject,clean_gaussian10,3,32,1,1.4121148826032686,1.612569274731476,0.71875,0.8548387096774194,0.5060034305317325,0.26639771383306554,0.04732324640691918,1.353914241378173,-0.021981146001508536,0.967741935483871,22,9,0,1
subject,clean_gaussian10,5,32,1,1.5174295222801983,1.8938427579561918,0.75,0.7777777777777778,0.746031746031746,0.5945883900105632,0.17601683966709192,1.5102454224184472,0.006781162305216313,0.8690476190476191,14,0,8,10
subject,clean_gaussian10,6,32,1,3.381458464452637,3.778845112591574,0.375,0.6666666666666666,0.3333333333333333,0.17407765595569785,0.14872856043862673,1.790167901902087,0.0818795137810304,0.5,2,0,20,10
subject,clean_gaussian10,7,32,1,1.5730026788659055,1.8531043693078315,0.625,0.625,0.38461538461538464,0.0,0.2900083452996128,1.2461858921407156,0.1470691054099421,,20,12,0,0
subject,clean_gaussian10,8,32,1,1.5729662122081574,1.7915225264836387,0.8125,0.7916666666666667,0.7681159420289855,0.5449492609130661,0.1502316732815107,1.630470033705313,0.18291503789377542,0.90625,20,4,2,6
subject,clean_gaussian10,9,32,1,1.7691064696146166,2.179154763332932,0.6875,0.6980392156862745,0.6825396825396826,0.4161455870818984,0.7150762848217298,1.8981830747933253,-0.060008784697948556,0.7803921568627451,13,2,8,9
subject,clean_gaussian10,10,32,1,1.415141427528356,1.7058864729063028,0.90625,0.8852813852813852,0.893687707641196,0.7895918772038132,0.14992130568118137,1.7129972872947774,0.09451709546550191,0.8831168831168831,20,1,2,9
subject,clean_gaussian10,11,32,1,1.7096971147224076,2.120586136259715,0.59375,0.5607287449392713,0.5588547189819725,0.1286949299057178,0.22721336605724238,1.9006477694544373,0.06034421796408764,0.5910931174089069,14,5,8,5
subject,clean_gaussian10,12,32,1,1.1973394422910384,1.4469887840194147,0.84375,0.8236714975845411,0.8128654970760234,0.6279257387790121,0.1326607951448318,1.2274284576871455,-0.011416962969232473,0.9275362318840579,20,3,2,7
subject,clean_gaussian10,13,32,1,2.1540823740961086,2.5000306957716427,0.6875,0.6875,0.4074074074074074,0.0,0.1384914828528087,1.4088788982214433,-0.054980566295684354,,22,10,0,0
subject,clean_gaussian10,14,32,1,1.3636695567640231,1.5556950500457907,0.75,0.8666666666666667,0.5897435897435898,0.38297084310253526,0.20066580986592394,0.8494495885699882,0.04542680152898638,0.9166666666666667,22,8,0,2
subject,clean_gaussian10,15,32,1,1.4577588145545284,1.7036616810230985,0.75,0.7090909090909091,0.7090909090909091,0.41818181818181815,0.08935269344362047,1.6186477056527646,-0.08909641177925204,0.7772727272727273,18,4,4,6
subject,clean_gaussian10,16,32,1,1.0742309470894686,1.3625050536053003,0.90625,0.9009661835748792,0.887719298245614,0.777878154009821,0.1871981753875531,1.371204820434612,0.1184455641792114,0.9371980676328503,21,2,1,8
subject,clean_gaussian10,17,32,1,1.78065285102258,2.1189025925116183,0.75,0.8400000000000001,0.722943722943723,0.5633234713140696,0.5992040409393705,1.3129056407007988,0.19298312983278185,0.9771428571428572,17,8,0,7
subject,clean_gaussian10,18,32,1,1.8889385118327287,2.2427139350775325,0.8125,0.8125,0.8056680161943319,0.674199862463242,0.12163449792663239,2.1200614760696554,0.020936482228323065,0.8203125,16,0,6,10
subject,clean_gaussian10,19,32,1,1.552643211478539,1.9465656578330282,0.6875,0.7142857142857143,0.6825396825396826,0.458682472293863,0.0820105480824473,1.4699453361764527,0.3221795960830828,0.8888888888888888,13,1,9,9
subject,clean_gaussian10,20,32,1,1.2896326732951358,1.6713952389362499,0.75,0.7777777777777778,0.746031746031746,0.5945883900105632,0.10004026385302162,1.2400897101370107,-0.1036080210646184,0.873015873015873,14,0,8,10
subject,clean_gaussian10,21,32,1,1.3902061416417033,1.708501977060225,0.96875,0.9782608695652174,0.9625730994152046,0.9278305692406299,0.43356778903427445,1.631799589761145,-0.014697373823059036,0.9806763285024155,22,1,0,9
subject,clean_gaussian10,22,32,1,2.025980329236695,2.270771276791362,0.84375,0.8318181818181818,0.82281284606866,0.6476427756840265,0.11942246345941475,2.143575596227557,-0.319086519368139,0.9181818181818182,19,3,2,8
subject,clean_gaussian10,23,32,1,1.3999023729377644,1.6406319989063163,0.90625,0.8846153846153846,0.8981972428419936,0.8150678894028793,0.04335192208634313,1.1590966729438268,-0.2578507415792575,0.9352226720647774,19,0,3,10
subject,clean_gaussian10,24,32,1,1.2967237732785932,1.4682046326482692,0.9375,0.9307359307359306,0.9307359307359306,0.8614718614718615,0.1229079095959881,1.4823221092336485,0.2830693685593466,0.987012987012987,20,1,1,10
subject,clean_gaussian10,25,32,1,1.6567115471288099,2.134748588356721,0.875,0.8614718614718615,0.8614718614718615,0.7229437229437229,0.5847673706091772,2.18923247648393,0.2345741517598086,0.9047619047619048,19,2,2,9
subject,clean_gaussian10,26,32,1,1.8559507433209843,2.126141093709453,0.8125,0.7916666666666667,0.7681159420289855,0.5449492609130661,0.16055785453428287,1.7189293581328962,-0.3856537615364997,0.8385416666666666,20,4,2,6
subject,clean_gaussian10,27,32,1,1.2732199411070637,1.6316752026384183,0.78125,0.7550607287449393,0.7624602332979851,0.5405187056040147,0.44060560609986454,1.3302540014938895,0.14967199287606897,0.8502024291497976,17,2,5,8
subject,clean_gaussian10,28,32,1,1.2630669587529038,1.6150111321200555,0.90625,0.9375,0.887719298245614,0.7977240352174656,0.40795888395012486,1.2832399966930983,0.08556017999877867,0.9947916666666667,21,3,0,8
subject,clean_gaussian10,29,32,1,1.1083441413415929,1.4314515753896355,0.875,0.8545454545454545,0.8545454545454545,0.7090909090909091,0.10779070168603859,1.3387930792556502,-0.07844129733529599,0.9227272727272727,20,2,2,8
subject,clean_gaussian10,30,32,1,0.7463412721311724,0.9809773032294409,0.9375,0.9272727272727272,0.9272727272727272,0.8545454545454545,0.06094910898732051,0.9561639397658943,0.16126994861341887,0.9636363636363636,21,1,1,9
subject,clean_gaussian10,31,32,1,2.1921265174053977,2.681933408197751,0.8125,0.8,0.8,0.6659416347320276,0.4488414913744401,2.1966185537351026,-0.06326050331899653,0.8784313725490197,17,0,6,9
subject,clean_gaussian10,32,32,1,1.1675863110082636,1.3451789069057467,0.875,0.8545454545454545,0.8545454545454545,0.7090909090909091,0.38631295482231237,1.2823728733282098,-0.012868531002258241,0.9545454545454545,20,2,2,8
subject,clean_gaussian10,33,32,1,1.4085788589867092,1.5560866346631583,0.78125,0.7678571428571428,0.6621417797888387,0.39405520311955033,0.4197811422491952,1.5470529366384678,0.19278673433824253,0.8214285714285715,22,6,1,3
subject,clean_gaussian10,34,32,1,1.22940120815512,1.418120348159529,0.84375,0.8236714975845411,0.8128654970760234,0.6279257387790121,0.19578247246216898,1.2872001029750018,-0.010574016601580588,0.9130434782608696,20,3,2,7
subject,clean_gaussian10,35,32,1,1.2331876144067004,1.5515586446228775,0.8125,0.8019323671497585,0.7818181818181817,0.5716350506349809,0.07253210807929945,1.5253824941246354,-0.3172131097548742,0.8695652173913043,19,4,2,7
subject,clean_gaussian10,36,32,1,1.4350887133551247,1.7085582613298138,0.84375,0.819838056680162,0.8303287380699894,0.6777932975034471,0.18065655165277103,1.5074025758264082,0.06486290552064762,0.9149797570850202,18,1,4,9
subject,clean_gaussian10,37,32,1,1.2714281715849622,1.5729953848607852,0.78125,0.759090909090909,0.751937984496124,0.5056936741642399,0.1345756584456097,1.513886625498777,0.271294049119685,0.8363636363636364,18,4,3,7
subject,clean_gaussian10,38,32,1,1.2959728534584973,1.5401822662597522,0.875,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.7077911240900931,1.3855566244123854,0.03571712472003603,0.9375,18,2,2,10
subject,clean_gaussian10,39,32,1,1.7400433460013387,2.0079003000226785,0.90625,0.9009661835748792,0.887719298245614,0.777878154009821,0.34201036033686,1.9867742000953235,0.08207074492787707,0.9227053140096618,21,2,1,8
subject,clean_gaussian10,40,32,1,2.5946356646186866,3.058590524473479,0.65625,0.6686274509803922,0.6476476476476476,0.36309228459184417,0.18124322579171614,2.710396573079377,-0.1311743005697997,0.7294117647058823,13,2,9,8
subject,clean_gaussian10,41,32,1,2.013011646907574,2.4932913617112757,0.6875,0.6875,0.4074074074074074,0.0,0.33910727170029914,1.4959771670373037,0.09310907368661368,,22,10,0,0
subject,clean_gaussian10,42,32,1,2.1991094213661198,2.60635049069771,0.625,0.7272727272727273,0.625,0.45454545454545453,0.062225257930781694,1.660115463055621,-0.28562045120977547,0.8454545454545455,10,0,12,10
subject,clean_gaussian10,43,32,1,1.586018635592131,1.9119929292285744,0.9375,0.9272727272727272,0.9272727272727272,0.8545454545454545,0.30656623097823527,1.802734417937777,-0.06527725891957753,0.9681818181818183,21,1,1,9
subject,clean_gaussian10,44,32,1,1.9630102640715494,2.4368811914891952,0.875,0.8545454545454545,0.8545454545454545,0.7090909090909091,0.12446448983913251,2.4099202277826843,0.2230843308239681,0.8772727272727272,20,2,2,8
subject,clean_gaussian10,45,32,1,1.101885871681234,1.46782868168204,0.78125,0.7467532467532467,0.751937984496124,0.5056936741642399,0.3188651667449164,1.4722953086219466,0.2383167576840623,0.7489177489177489,18,3,4,7
subject,clean_gaussian10,46,32,1,1.513527943476411,1.9689339496901408,0.625,0.5833333333333334,0.5844155844155844,0.17407765595569785,0.07771324419247236,1.9285807571028841,-0.21141092831124877,0.7041666666666667,15,5,7,5
subject,clean_gaussian10,47,32,1,1.978954447725027,2.464586832397346,0.8125,0.803921568627451,0.8056680161943319,0.6386392673039035,0.46928438219907015,2.3476946080537613,-0.033635038173855644,0.7764705882352941,16,1,5,10
subject,clean_gaussian10,48,32,1,1.1879190132921127,1.4301274403949227,0.84375,0.8160173160173161,0.82281284606866,0.6476427756840265,0.4850963728082192,1.300879429561996,-0.07758115169885366,0.9090909090909092,19,2,3,8
subject,clean_gaussian10,49,32,1,2.0269083035521067,2.354524964875116,0.71875,0.8548387096774194,0.5060034305317325,0.26639771383306554,0.10166854616176738,1.692520509403907,-0.16704788915671162,0.8064516129032258,22,9,0,1
subject,clean_gaussian10,50,32,1,1.1943104991930196,1.3809071201409593,0.9375,0.9166666666666667,0.9307359307359306,0.8703882797784892,0.04108214550350295,1.3910614610751582,0.30162911746992993,0.9916666666666666,20,0,2,10
subject,clean_gaussian10,52,32,1,1.684366844799208,1.9981959845096742,0.6875,0.6666666666666667,0.6666666666666667,0.3567530340063379,0.07640362695977888,1.9522573515044046,-0.0669849356545405,0.75,15,3,7,7
subject,clean_gaussian10,53,32,1,0.9667819984187842,1.178208349935856,0.96875,0.9772727272727273,0.964562569213732,0.9315409787235999,0.2951470677754802,1.0633145558549586,-0.11709426808490225,0.9954545454545455,21,1,0,10
subject,clean_gaussian10,54,32,1,1.4990905848552138,1.7809010083903267,0.71875,0.6774891774891775,0.681063122923588,0.36374457264445326,0.15407390967199164,1.6942831997212953,0.0038586748064658874,0.7965367965367964,17,4,5,6
subject,clean_gaussian10,55,32,1,2.2168898493877602,2.422953327283694,0.6875,0.6875,0.4074074074074074,0.0,0.10988459063572316,0.9986088789050975,0.24237335657703316,,22,10,0,0
subject,clean_gaussian10,56,32,1,1.2430797898698103,1.4906910865769958,0.875,0.8571428571428572,0.8666666666666667,0.7644707871564383,0.08582683598632736,1.3444179697621401,-0.06838928405421975,0.9722222222222222,18,0,4,10
subject,clean_gaussian10,57,32,1,1.7291363098673656,2.1115094860262418,0.65625,0.6041666666666667,0.5883040935672514,0.18993429409939658,0.5694602980049787,2.1643328274237774,0.22740689974127304,0.5885416666666667,17,7,4,4
subject,clean_gaussian10,58,32,1,1.329845631561792,1.6118790856223517,0.9375,0.9583333333333333,0.9227053140096618,0.8563488385776753,0.054852678620950404,1.133263600349544,-0.041819330964604634,0.9947916666666667,22,2,0,8
subject,clean_gaussian10,59,32,1,1.7646504617671241,2.2672399585154603,0.71875,0.763157894736842,0.716256157635468,0.5576780295914437,0.4824572923887576,1.6408958852975948,0.05548255137645972,0.8906882591093117,13,0,9,10
subject,clean_gaussian10,60,32,1,2.2271521841569886,2.600909303514089,0.75,0.7777777777777778,0.746031746031746,0.5945883900105632,0.16667745070645137,2.0713483906629713,-0.2544483551905654,0.9444444444444444,14,0,8,10
subject,clean_gaussian10,61,32,1,1.5755784503790857,1.811359016225626,0.9375,0.9583333333333333,0.9227053140096618,0.8563488385776753,0.20207273612523147,1.641778371653087,0.08543825623805726,1.0,22,2,0,8
subject,clean_gaussian10,62,32,1,1.7857707375357812,2.1593547865315337,0.96875,0.9545454545454546,0.964562569213732,0.9315409787235999,0.2607027756564867,2.058781133828381,0.09638084275342902,0.9090909090909091,21,0,1,10
subject,clean_gaussian10,63,32,1,1.8553248199913184,2.197503911286077,0.90625,0.8852813852813852,0.893687707641196,0.7895918772038132,0.18160024131629007,2.1644511428246234,-0.11071054060123466,0.922077922077922,20,1,2,9
subject,clean_gaussian10,64,32,1,1.2858091161886835,1.5348372730656112,0.8125,0.7922077922077921,0.7922077922077921,0.5844155844155844,0.08568901681708327,1.5037030977647274,-0.3310533534083744,0.8744588744588745,18,3,3,8
subject,clean_gaussian10,65,32,1,1.815137359447876,1.9312417013465712,0.9375,0.9583333333333333,0.9227053140096618,0.8563488385776753,0.2123270332119599,1.7398221083540357,-0.10887628387264041,1.0,22,2,0,8
