target,model,test_subject,n,mae,rmse,pearson,spearman,ccc,y_true_std,y_pred_std,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_std,pred_dev_std
arousal,physio_eeg_cov_riemannian_ridge,15,32,1.3890353740335954,1.6633042460238543,0.692695292426129,0.6706356774369123,0.652653096983836,2.214123697989794,1.6946821396499996,1.3890353740335954,1.6633042460238543,0.1454825711925364,0.10521492116410107,0.4375,1.6186477056527644,0.34231124534751173
arousal,physio_eeg_cov_riemannian_ridge,16,32,1.119377437205535,1.419104560000906,0.8325117557355033,0.765310359580665,0.7708713299026013,2.4486922530199666,1.6617920340079513,1.119377437205535,1.419104560000906,-0.09753216087091328,-0.04454220530117868,0.53125,1.371204820434612,0.21265465545564802
arousal,physio_eeg_cov_riemannian_ridge,17,32,1.1637588280799112,1.4754530255132234,0.8059899675869118,0.780852142344928,0.7415511310343139,2.3747943989954163,1.6316672346566143,1.1637588280799112,1.4754530255132232,-0.20691125154007556,-0.0817523603470193,0.625,1.3129056407007988,0.36540243791711907
arousal,physio_eeg_cov_riemannian_ridge,18,32,1.9963107030062228,2.3514955043308166,0.6275870712819026,0.6023109642844499,0.5411701512713837,2.9679275176459416,1.7507059313834958,1.9963107030062228,2.3514955043308166,-0.244505081310839,-0.19904692082111436,0.53125,2.1200614760696554,0.542653699098759
arousal,physio_eeg_cov_riemannian_ridge,19,32,1.4889937214826752,1.883323435139488,0.6491658639448791,0.7183089810958538,0.5279577897874623,1.9354828209002528,1.578676691692617,1.4889937214826752,1.883323435139488,-0.03895154517520424,-0.05755659450440372,0.625,1.4699453361764527,0.28008322393798163
arousal,physio_eeg_cov_riemannian_ridge,20,32,1.1805680423216613,1.4520060136460147,0.7718314985238766,0.7658367919379906,0.7122127975229666,2.1423920626253263,1.5776972958887556,1.1805680423216613,1.4520060136460147,-0.09500697210328891,-0.09091742316619188,0.65625,1.2400897101370107,0.4630259358577935
arousal,physio_eeg_cov_riemannian_ridge,21,32,1.5787671174624864,1.9025361992063425,0.7360096530866262,0.5733827189881268,0.6435925852699058,2.745557491202834,1.6172833326731952,1.5787671174624864,1.9025361992063423,-0.28887274018751385,-0.4175219941348973,0.3125,1.631799589761145,0.6134448306960409
arousal,physio_eeg_cov_riemannian_ridge,22,32,2.002228119242864,2.2565333085259733,0.7536539692451129,0.7466227728065953,0.5856726753535398,3.0355961111452228,1.5730731177979709,2.002228119242864,2.2565333085259733,0.1510400469929977,0.13709677419354838,0.46875,2.143575596227557,0.283868634849384
arousal,physio_eeg_cov_riemannian_ridge,23,32,1.232628634711089,1.5135937620526714,0.8291591072812676,0.8065180291114442,0.7046138352412604,2.108159371940366,1.5631777486962786,1.2326286347110893,1.5135937620526714,0.09788745137929039,0.10723123498431905,0.5625,1.1590966729438268,0.4173704415108403
arousal,physio_eeg_cov_riemannian_ridge,24,32,1.336110568950769,1.5224289336687753,0.8841929544948129,0.8516351038352273,0.7629931567802819,2.706870598587971,1.5587959711594468,1.3361105689507693,1.5224289336687753,-0.02807450455691925,-0.04087618017350965,0.5,1.4823221092336487,0.2743188983902623
arousal,physio_eeg_cov_riemannian_ridge,25,32,1.783106540302361,2.2883827705408764,0.707597042210103,0.7050549864136606,0.5654973869279033,3.0413812651491097,1.5834657621990185,1.7831065403023612,2.2883827705408764,0.06523908275384137,0.010263929618768328,0.46875,2.18923247648393,0.554597309571419
