target,block,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,y_true_std,y_pred_std,lift_vs_fewshot_rmse,lift_vs_fewshot_mae,lift_vs_fewshot_pearson,fewshot_reference_model
arousal,eeg_entropy_complexity,0,stimulus_only,128,2.0989583333333335,2.497915797886977,0.32168392505425797,0.32174376903329116,0.30142272070849035,2.4547541365875625,1.7047070729093263,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias,128,2.0989583333333335,2.497915797886977,0.32168392505425797,0.32174376903329116,0.30142272070849035,2.4547541365875625,1.7047070729093263,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_plus_physio,128,2.0720788602145688,2.4672975349623676,0.340572056092948,0.3354658950927236,0.3191411314313507,2.4547541365875625,1.7065606359248457,0.03061826292460923,0.026879473118764707,0.018888131038690026,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_shrink4,128,2.0989583333333335,2.497915797886977,0.32168392505425797,0.32174376903329116,0.30142272070849035,2.4547541365875625,1.7047070729093263,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,128,2.0720788602145688,2.4672975349623676,0.340572056092948,0.3354658950927236,0.3191411314313507,2.4547541365875625,1.7065606359248457,0.03061826292460923,0.026879473118764707,0.018888131038690026,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,0,stimulus_plus_physio,128,2.0720788602145688,2.4672975349623676,0.340572056092948,0.3354658950927236,0.3191411314313507,2.4547541365875625,1.7065606359248457,0.03061826292460923,0.026879473118764707,0.018888131038690026,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_only,2240,2.0791666666666666,2.4811391712883797,0.32689502617432414,0.3277640854329815,0.30687393115485356,2.4433490458690055,1.706185288822969,-0.3954619184099286,-0.3710565476190475,-0.22438710831057102,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias,2240,1.6786458333333334,2.109161328096196,0.6089072133308359,0.6060521951832645,0.6058609769384182,2.4433490458690055,2.298140188091517,-0.02348407521774476,0.02946428571428572,0.0576250788459407,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_plus_physio,2240,1.686233946470612,2.110434600177155,0.6124481178893557,0.6140901620177738,0.6109064623696306,2.4433490458690055,2.3365747843338225,-0.024757347298703714,0.021876172577007136,0.061165983404460555,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_shrink4,2240,1.7081101190476191,2.085677252878451,0.5512821344848952,0.5465979061877069,0.5236435985347951,2.4433490458690055,1.775041761738847,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,2240,1.6982030310189786,2.068306705776214,0.5610512977560103,0.5587625848106694,0.5357463855958937,2.4433490458690055,1.8005938252888858,0.017370547102236955,0.009907088028640487,0.0097691632711151,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_plus_physio,2240,2.053820972654883,2.450788637476046,0.3451884194934206,0.34115790764271714,0.3241162445875186,2.4433490458690055,1.7075317205357001,-0.36511138459759485,-0.3457108536072637,-0.20609371499147455,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,16,stimulus_only,1280,2.111197916666667,2.507506092825211,0.31159291811159384,0.3089141118804826,0.2925480352490458,2.443973650051988,1.7071438948658597,-0.5502377653965072,-0.5366666666666666,-0.3090478311488464,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias,1280,1.5410481770833333,1.9457583296572458,0.6430423929449037,0.6392418253440558,0.6357422599484421,2.443973650051988,2.102248103650284,0.011509997771457892,0.033483072916666856,0.022401643684463513,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_plus_physio,1280,1.548181338324485,1.9413128962571113,0.6476474224195339,0.6525568318986353,0.6416063999949408,2.443973650051988,2.13124984429221,0.01595543117159237,0.02634991167551526,0.027006673159093664,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_shrink4,1280,1.5745312500000002,1.9572683274287037,0.6206407492604402,0.6166547779007632,0.6024829659569773,2.443973650051988,1.913916403154508,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,1280,1.577917439532719,1.9464828602435607,0.6272125208382203,0.6311600205785882,0.6107706607025122,2.443973650051988,1.9392443344448314,0.01078546718514306,-0.003386189532718742,0.006571771577780106,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,16,stimulus_plus_physio,1280,2.0860975344803783,2.4791504127247026,0.3284439517960059,0.3217738882650338,0.3082810500092555,2.443973650051988,1.7062203819737973,-0.5218820852959989,-0.5115662844803781,-0.29219679746443433,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,0,stimulus_only,128,2.0989583333333335,2.497915797886977,0.32168392505425797,0.32174376903329116,0.30142272070849035,2.4547541365875625,1.7047070729093263,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias,128,2.0989583333333335,2.497915797886977,0.32168392505425797,0.32174376903329116,0.30142272070849035,2.4547541365875625,1.7047070729093263,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_plus_physio,128,2.09131246507562,2.5062656738663924,0.32592063808263577,0.34057831625567475,0.3078701929856139,2.4547541365875625,1.7461616466496515,-0.00834987597941561,0.007645868257713406,0.004236713028377803,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,0,stimulus_plus_fewshot_bias_shrink4,128,2.0989583333333335,2.497915797886977,0.32168392505425797,0.32174376903329116,0.30142272070849035,2.4547541365875625,1.7047070729093263,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
