target,model,test_subject,n,mae,rmse,pearson,spearman,ccc,balanced_accuracy,macro_f1,auroc,dev_rmse,dev_mae,dev_pearson,dev_spearman,dev_sign_acc,pred_dev_std
valence,emg_expanded_ridge_residual_noaug,33,32,0.726382473229354,0.9144103216498705,0.919928821309971,0.9251442479352943,0.9036468144214301,0.8562753036437247,0.8423645320197044,0.97165991902834,0.9144103216498705,0.726382473229354,-0.10538276612674227,-0.052062329014112285,0.5625,0.26505218352485627
valence,emg_expanded_ridge_residual_noaug,34,32,1.2225401038271841,1.4276124248636004,0.8713647446771384,0.8770896619326841,0.7977731800378215,0.8409090909090908,0.7757757757757757,0.9727272727272728,1.4276124248636004,1.2225401038271841,-0.06712018175725472,-0.09038408995175988,0.46875,0.23179732079228887
valence,emg_expanded_ridge_residual_noaug,35,32,0.6975016562525388,0.8801232165447062,0.9230685405446639,0.9324498799543034,0.9183635799853411,0.8947368421052632,0.8745098039215686,1.0,0.8801232165447062,0.6975016562525388,0.24067398731917206,0.0751466275659824,0.5,0.3804329236515493
valence,emg_expanded_ridge_residual_noaug,36,32,0.7740761257905705,1.0325192032812274,0.9444767510585852,0.938384588363195,0.9163178678789144,0.8947368421052632,0.8745098039215686,0.9878542510121457,1.0325192032812274,0.7740761257905705,-0.0468516338501757,-0.17215144110487327,0.6875,0.26002273633698536
valence,emg_expanded_ridge_residual_noaug,37,32,1.0783549534069667,1.2157609943161576,0.9251388339382957,0.9160921125850056,0.7594885513978943,0.8260869565217391,0.7408906882591093,0.9565217391304348,1.2157609943161576,1.0783549534069667,0.15915986282496103,0.06416132096809612,0.40625,0.3556269859404583
valence,emg_expanded_ridge_residual_noaug,38,32,1.4581601701501945,1.6550693458213375,0.6821201607535208,0.7167373386268634,0.6718598912681533,0.7878787878787878,0.746031746031746,0.8961038961038961,1.6550693458213375,1.4581601701501945,-0.14038925960199267,-0.14135118327141352,0.40625,0.19853067034518493
valence,emg_expanded_ridge_residual_noaug,39,32,0.9931124419559382,1.2091617109279529,0.916084858133112,0.8813942730709134,0.8851434840978282,0.9117647058823529,0.906158357771261,0.9607843137254902,1.2091617109279529,0.9931124419559382,-0.028804724214609834,-0.006231671554252198,0.53125,0.3082887421509697
valence,emg_expanded_ridge_residual_noaug,40,32,1.1705555266324439,1.3630445455083438,0.9315254629647722,0.9143170446909811,0.879403110879175,0.8784313725490196,0.875,0.9568627450980393,1.3630445455083438,1.1705555266324439,0.2616073189678594,0.2362753194782688,0.625,0.33323548873721603
valence,emg_expanded_ridge_residual_noaug,41,32,1.2665476056546996,1.5628874018699022,0.7483712188868599,0.7684145718906423,0.6495488466039753,0.8571428571428572,0.8095238095238095,0.961038961038961,1.5628874018699022,1.2665476056546996,-0.09065809024632805,-0.07112740724463228,0.5625,0.2749648093067385
valence,emg_expanded_ridge_residual_noaug,42,32,0.8384164649984289,1.0381920246011354,0.9498399979151229,0.8888641373098499,0.9218213209842603,0.96875,0.9687194525904204,0.99609375,1.0381920246011354,0.8384164649984289,0.27099976982148344,0.2063782991202346,0.53125,0.450526507858592
valence,emg_expanded_ridge_residual_noaug,43,32,1.0660057633316513,1.2300340979354483,0.9373269198607717,0.9249149251974194,0.8858652765906809,0.90625,0.906158357771261,0.984375,1.2300340979354483,1.0660057633316513,-0.1293649807524443,0.007334067233118265,0.34375,0.29598315969507344
valence,emg_expanded_ridge_residual_noaug,44,32,1.2408990918339429,1.5224397979224025,0.7939999068566433,0.7955000831006332,0.7782226926149781,0.868421052631579,0.8435972629521017,0.9433198380566802,1.5224397979224025,1.2408990918339429,-0.296549866181506,-0.4688846138288686,0.625,0.22321791642612318
valence,emg_expanded_ridge_residual_noaug,45,32,0.8797292805942556,1.0773500863077283,0.885445302766946,0.8668376936604265,0.8763373788852917,0.8947368421052632,0.8745098039215686,0.9676113360323887,1.0773500863077283,0.8797292805942556,-0.1898237248216579,-0.21173235919471725,0.3125,0.3050204332656382
valence,emg_expanded_ridge_residual_noaug,46,32,1.2156429928898718,1.470336610951843,0.8807768953564924,0.8663312588066756,0.8356040362689974,0.85,0.8117647058823529,0.9166666666666666,1.470336610951843,1.2156429928898718,-0.21013241750578487,-0.25073313782991197,0.4375,0.31254761653508734
valence,emg_expanded_ridge_residual_noaug,47,32,1.5313042933355445,1.7967128272348833,0.834202083264913,0.8222998376059413,0.7849622574006222,0.868421052631579,0.8435972629521017,0.9271255060728745,1.7967128272348833,1.5313042933355445,0.16998951495971448,0.1613346838895511,0.53125,0.25327556277259305
