epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_outer_mean,y_outer_std,oracle_test_checkpoint_selection,early_stop,arch_config,arch_description
7,0.3659829968406308,1.3391709506506089,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
8,0.3365392800300352,1.404977983476349,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
9,0.31222940572807867,1.4015987591686974,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
10,0.2965213930414569,1.474995917647365,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
11,0.26427251232727883,1.5205071339721266,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
12,0.23304028472592753,1.517104942241289,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
13,0.22014451952230546,1.5648764011877974,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
14,0.19837355517571972,1.6887323945927264,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
15,0.18809946362049348,1.5747482956460428,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
16,0.16884639775080065,1.560906786900815,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
17,0.14946664070650453,1.6382928803730157,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
18,0.14002424370377295,1.5887272563918067,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
19,0.14150091452944663,1.6042763379088538,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
20,0.12680427501759223,1.6304803743295067,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
21,0.1235894168456716,1.5730275335073924,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
1,0.43980640221026635,0.9457740491087668,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
2,0.4342511676011547,0.9221014798045291,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
3,0.4229097395173965,0.912456399087342,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
4,0.41312913861005535,0.8998145397572346,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
5,0.40909939307358956,0.9513405233479584,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
6,0.39627184502540097,0.893357208393914,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
7,0.3744544425318318,0.9068380472741465,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
8,0.3621491210595254,0.9170709555271993,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
9,0.34243485692047304,0.9523009779518494,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
10,0.3174070718307649,0.9760818725219825,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
11,0.29874691174876306,0.9489035096080657,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
12,0.2802831662758704,1.1044691604835921,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
13,0.25417846357149465,0.9449980012967703,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
14,0.22593490022324747,0.931748174111552,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
15,0.1972633112342127,1.0699822114874034,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
16,0.19863162177704996,1.011769642607041,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
17,0.15974976759283774,1.1820362462831475,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
18,0.14386883918796817,1.1855371803701846,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
19,0.13121447201457717,1.2165019703282984,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
20,0.12289642001832685,1.1351046170004644,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
21,0.11977510652955502,1.118798478099924,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
22,0.11138855713990427,1.204647138286772,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
23,0.10369719889375471,1.1558008122823753,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
24,0.1045063840405595,1.102797726737072,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
25,0.09469281629689279,1.1910037561940998,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
26,0.09319540702046887,1.2146457506042816,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
1,0.4397502935701801,1.1941075169615527,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
2,0.42821993558637556,1.1666936046401015,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
3,0.4234436639854985,1.1663649190562753,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
4,0.4153764070041718,1.1506475953585462,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
5,0.3988577564877848,1.1758793568557688,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
6,0.39085186224791313,1.1478999124143345,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
7,0.3581559588351557,1.265368283258248,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
8,0.3255392541327784,1.1380366265477566,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
9,0.28876242930850676,1.216037091248085,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
10,0.26236077277891096,1.1495773071764714,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
11,0.2288553617413967,1.1531256292005247,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
12,0.20687156675323362,1.1119514694060677,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
13,0.185936335714594,1.2529935303094197,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
14,0.17449979892661494,1.1308611525723125,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
15,0.16036333972888608,1.1249028305373396,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
16,0.143388552471034,1.1427446112634896,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
17,0.12649771186613268,1.1408503577198934,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
18,0.12151156161581317,1.1391143542234201,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
19,0.12008327389917066,1.1948404086238515,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
20,0.10706977798573432,1.1348730604736894,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
21,0.10870236717164516,1.1668057495493933,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
22,0.09928887241309689,1.1545938092373753,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
23,0.09645640543631968,1.2971891183665016,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
24,0.10179431814580195,1.236173013479725,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
25,0.09644576979260291,1.1314945447764664,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
26,0.0826318287440846,1.1206804030185704,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
27,0.0857332663670663,1.1718253366706275,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
28,0.07932027477410532,1.1773095882340747,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
29,0.07748659658095529,1.2093139200920513,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
30,0.07617439984554245,1.1458109883138679,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
31,0.07003321949272387,1.1328504180961543,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
32,0.07055525367538776,1.1251603262965628,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
1,0.4369992051393755,0.9272757526861705,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
2,0.42730208726659896,0.9452399360706312,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
3,0.42118895846989846,0.9521250582103171,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
4,0.405459368901868,0.9770396657585214,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
5,0.395257223517664,0.9806399555643481,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
6,0.38292436061366913,1.021082582915827,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
7,0.3617478407198383,1.027307329079548,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
8,0.3380989290533527,1.0426559985003587,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
9,0.3112272701917156,0.9854547576696777,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
10,0.2908674978440808,1.0804931138045613,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
11,0.2527735348670713,1.0916040457993312,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
12,0.23660270701492986,1.1403638785745387,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
13,0.20504350767981622,1.2356916649081129,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
14,0.1831589299103906,1.094260721537072,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
15,0.1684383425501085,1.2237862311784204,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
16,0.1574841062988966,1.2189239722127536,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
17,0.14012688194071093,1.175574384511072,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
18,0.13850047174961336,1.2445313105168432,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
19,0.1270375978802481,1.1443008577392975,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
20,0.11492274551381988,1.147047758372467,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
21,0.10910445920402004,1.1590331392574826,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
1,0.4374050925816259,0.6009354086438077,gaussian_0p10,oracle_test_checkpoint_selection,7,valence,-3.223228136008519e-17,1.2643525652675267,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
2,0.432687561358175,0.6001891384525417,gaussian_0p10,oracle_test_checkpoint_selection,7,valence,-3.223228136008519e-17,1.2643525652675267,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
3,0.4275323311167379,0.6219629633105026,gaussian_0p10,oracle_test_checkpoint_selection,7,valence,-3.223228136008519e-17,1.2643525652675267,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
