target,subject_id,k_calibration,repeat,model,eval_n,calibration_n,calibration_stimuli,tau2_train_subject_residual,sigma2_train_within_residual,fold_rmse,fold_mae,fold_pearson
valence,6,16,18,bias_empirical_bayes,16,16,"Tumor_1,Dog_18,Miserable_pose_3,Pinecone_1,Garbage_dump_6,Depressed_pose_4,Lake_12,8492,1441,Flowers_6,9331,Beach_1,2491,8080,Snow_1,4220",0.17982313368055558,1.6413879546586947,1.119118053664492,0.9853328628512072,0.970213031456935
valence,6,16,18,bias_median,16,16,"Tumor_1,Dog_18,Miserable_pose_3,Pinecone_1,Garbage_dump_6,Depressed_pose_4,Lake_12,8492,1441,Flowers_6,9331,Beach_1,2491,8080,Snow_1,4220",0.17982313368055558,1.6413879546586947,0.9569829290695901,0.8571428571428571,0.970213031456935
valence,6,16,18,bias_huber,16,16,"Tumor_1,Dog_18,Miserable_pose_3,Pinecone_1,Garbage_dump_6,Depressed_pose_4,Lake_12,8492,1441,Flowers_6,9331,Beach_1,2491,8080,Snow_1,4220",0.17982313368055558,1.6413879546586947,1.1346859316689382,0.9950613660689942,0.970213031456935
valence,6,16,18,bias_trimmed_mean,16,16,"Tumor_1,Dog_18,Miserable_pose_3,Pinecone_1,Garbage_dump_6,Depressed_pose_4,Lake_12,8492,1441,Flowers_6,9331,Beach_1,2491,8080,Snow_1,4220",0.17982313368055558,1.6413879546586947,1.0948394719719212,0.9696428571428571,0.970213031456935
valence,6,16,18,affine_residual_ridge1,16,16,"Tumor_1,Dog_18,Miserable_pose_3,Pinecone_1,Garbage_dump_6,Depressed_pose_4,Lake_12,8492,1441,Flowers_6,9331,Beach_1,2491,8080,Snow_1,4220",0.17982313368055558,1.6413879546586947,0.9353124385272905,0.6243140186208462,0.9702130314569349
valence,6,16,18,affine_residual_ridge4,16,16,"Tumor_1,Dog_18,Miserable_pose_3,Pinecone_1,Garbage_dump_6,Depressed_pose_4,Lake_12,8492,1441,Flowers_6,9331,Beach_1,2491,8080,Snow_1,4220",0.17982313368055558,1.6413879546586947,0.938260696558682,0.6303151496485252,0.9702130314569346
valence,6,16,18,kernel_residual_shrink4,16,16,"Tumor_1,Dog_18,Miserable_pose_3,Pinecone_1,Garbage_dump_6,Depressed_pose_4,Lake_12,8492,1441,Flowers_6,9331,Beach_1,2491,8080,Snow_1,4220",0.17982313368055558,1.6413879546586947,0.9294837833687056,0.7309720064548235,0.9749673132209632
valence,6,16,19,stimulus_only,16,16,"3053,Tumor_1,Dog_18,Miserable_pose_3,Depressed_pose_4,Dog_26,8370,Lake_12,2314,1750,8492,Flowers_6,Beach_1,8080,Snow_1,5760",0.17982313368055558,1.6413879546586947,1.0600587199754166,0.9196428571428572,0.9616669161950918
valence,6,16,19,bias_mean,16,16,"3053,Tumor_1,Dog_18,Miserable_pose_3,Depressed_pose_4,Dog_26,8370,Lake_12,2314,1750,8492,Flowers_6,Beach_1,8080,Snow_1,5760",0.17982313368055558,1.6413879546586947,1.1517511068997928,1.0,0.9616669161950916
valence,6,16,19,bias_shrink1,16,16,"3053,Tumor_1,Dog_18,Miserable_pose_3,Depressed_pose_4,Dog_26,8370,Lake_12,2314,1750,8492,Flowers_6,Beach_1,8080,Snow_1,5760",0.17982313368055558,1.6413879546586947,1.1454512852968506,0.9952731092436975,0.9616669161950916
valence,6,16,19,bias_shrink2,16,16,"3053,Tumor_1,Dog_18,Miserable_pose_3,Depressed_pose_4,Dog_26,8370,Lake_12,2314,1750,8492,Flowers_6,Beach_1,8080,Snow_1,5760",0.17982313368055558,1.6413879546586947,1.1399392313834826,0.9910714285714286,0.9616669161950916
valence,6,16,19,bias_shrink4,16,16,"3053,Tumor_1,Dog_18,Miserable_pose_3,Depressed_pose_4,Dog_26,8370,Lake_12,2314,1750,8492,Flowers_6,Beach_1,8080,Snow_1,5760",0.17982313368055558,1.6413879546586947,1.1307618887191024,0.9839285714285714,0.9616669161950916
valence,6,16,19,bias_shrink8,16,16,"3053,Tumor_1,Dog_18,Miserable_pose_3,Depressed_pose_4,Dog_26,8370,Lake_12,2314,1750,8492,Flowers_6,Beach_1,8080,Snow_1,5760",0.17982313368055558,1.6413879546586947,1.1174634176544296,0.9732142857142857,0.9616669161950914
valence,6,16,19,bias_empirical_bayes,16,16,"3053,Tumor_1,Dog_18,Miserable_pose_3,Depressed_pose_4,Dog_26,8370,Lake_12,2314,1750,8492,Flowers_6,Beach_1,8080,Snow_1,5760",0.17982313368055558,1.6413879546586947,1.1145579214025674,0.9708098814653177,0.9616669161950916
valence,6,16,19,bias_median,16,16,"3053,Tumor_1,Dog_18,Miserable_pose_3,Depressed_pose_4,Dog_26,8370,Lake_12,2314,1750,8492,Flowers_6,Beach_1,8080,Snow_1,5760",0.17982313368055558,1.6413879546586947,1.0195787445442999,0.8660714285714286,0.9616669161950918
valence,6,16,19,bias_huber,16,16,"3053,Tumor_1,Dog_18,Miserable_pose_3,Depressed_pose_4,Dog_26,8370,Lake_12,2314,1750,8492,Flowers_6,Beach_1,8080,Snow_1,5760",0.17982313368055558,1.6413879546586947,1.1416037222755684,0.9923469387714592,0.9616669161950916
valence,6,16,19,bias_trimmed_mean,16,16,"3053,Tumor_1,Dog_18,Miserable_pose_3,Depressed_pose_4,Dog_26,8370,Lake_12,2314,1750,8492,Flowers_6,Beach_1,8080,Snow_1,5760",0.17982313368055558,1.6413879546586947,1.1174634176544296,0.9732142857142857,0.9616669161950914
valence,6,16,19,affine_residual_ridge1,16,16,"3053,Tumor_1,Dog_18,Miserable_pose_3,Depressed_pose_4,Dog_26,8370,Lake_12,2314,1750,8492,Flowers_6,Beach_1,8080,Snow_1,5760",0.17982313368055558,1.6413879546586947,0.9047458773411796,0.6621650635520439,0.9616669161950917
valence,6,16,19,affine_residual_ridge4,16,16,"3053,Tumor_1,Dog_18,Miserable_pose_3,Depressed_pose_4,Dog_26,8370,Lake_12,2314,1750,8492,Flowers_6,Beach_1,8080,Snow_1,5760",0.17982313368055558,1.6413879546586947,0.9105671458643237,0.6719030774555084,0.9616669161950914
valence,6,16,19,kernel_residual_shrink4,16,16,"3053,Tumor_1,Dog_18,Miserable_pose_3,Depressed_pose_4,Dog_26,8370,Lake_12,2314,1750,8492,Flowers_6,Beach_1,8080,Snow_1,5760",0.17982313368055558,1.6413879546586947,0.910431150054273,0.7185240530254443,0.9667053963833869
valence,7,0,0,stimulus_only,32,0,,0.17665834780092593,1.6580639636273045,1.0273678474030377,0.8616071428571428,0.9319164264674973
valence,7,1,0,stimulus_only,31,1,9220,0.17665834780092593,1.6580639636273045,1.0282385534068983,0.8571428571428571,0.9303109286287067
valence,7,1,0,bias_mean,31,1,9220,0.17665834780092593,1.6580639636273045,1.5575423323885473,1.2949308755760367,0.9303109286287069
valence,7,1,0,bias_shrink1,31,1,9220,0.17665834780092593,1.6580639636273045,1.2213133586215021,0.9746543778801844,0.9303109286287069
valence,7,1,0,bias_shrink2,31,1,9220,0.17665834780092593,1.6580639636273045,1.1363421573834043,0.923195084485407,0.9303109286287072
valence,7,1,0,bias_shrink4,31,1,9220,0.17665834780092593,1.6580639636273045,1.0821308800724245,0.8930875576036866,0.9303109286287069
valence,7,1,0,bias_shrink8,31,1,9220,0.17665834780092593,1.6580639636273045,1.0538419347000947,0.875064004096262,0.9303109286287069
valence,7,1,0,bias_empirical_bayes,31,1,9220,0.17665834780092593,1.6580639636273045,1.0497822362689369,0.8726728813464624,0.9303109286287069
valence,7,1,0,bias_median,31,1,9220,0.17665834780092593,1.6580639636273045,1.5575423323885473,1.2949308755760367,0.9303109286287069
valence,7,1,0,bias_huber,31,1,9220,0.17665834780092593,1.6580639636273045,1.5575423323885473,1.2949308755760367,0.9303109286287069
valence,7,1,0,bias_trimmed_mean,31,1,9220,0.17665834780092593,1.6580639636273045,1.5575423323885473,1.2949308755760367,0.9303109286287069
valence,7,1,0,affine_residual_ridge1,31,1,9220,0.17665834780092593,1.6580639636273045,1.5575423323885473,1.2949308755760367,0.9303109286287069
valence,7,1,0,affine_residual_ridge4,31,1,9220,0.17665834780092593,1.6580639636273045,1.5575423323885473,1.2949308755760367,0.9303109286287069
valence,7,1,0,kernel_residual_shrink4,31,1,9220,0.17665834780092593,1.6580639636273045,1.0314622988861646,0.8394081249894758,0.929432322248874
valence,7,1,1,stimulus_only,31,1,Snow_1,0.17665834780092593,1.6580639636273045,1.0434913796391285,0.8847926267281105,0.9316111635764667
valence,7,1,1,bias_mean,31,1,Snow_1,0.17665834780092593,1.6580639636273045,1.033029254387953,0.8801843317972349,0.9316111635764665
valence,7,1,1,bias_shrink1,31,1,Snow_1,0.17665834780092593,1.6580639636273045,1.0358135976540006,0.8824884792626726,0.9316111635764667
valence,7,1,1,bias_shrink2,31,1,Snow_1,0.17665834780092593,1.6580639636273045,1.0378330817953987,0.8832565284178188,0.9316111635764663
valence,7,1,1,bias_shrink4,31,1,Snow_1,0.17665834780092593,1.6580639636273045,1.0398384439261485,0.8838709677419355,0.9316111635764667
valence,7,1,1,bias_shrink8,31,1,Snow_1,0.17665834780092593,1.6580639636273045,1.0413667795472525,0.8842805939580133,0.9316111635764667
valence,7,1,1,bias_empirical_bayes,31,1,Snow_1,0.17665834780092593,1.6580639636273045,1.041636520710002,0.8843489117508647,0.9316111635764667
valence,7,1,1,bias_median,31,1,Snow_1,0.17665834780092593,1.6580639636273045,1.033029254387953,0.8801843317972349,0.9316111635764665
valence,7,1,1,bias_huber,31,1,Snow_1,0.17665834780092593,1.6580639636273045,1.033029254387953,0.8801843317972349,0.9316111635764665
valence,7,1,1,bias_trimmed_mean,31,1,Snow_1,0.17665834780092593,1.6580639636273045,1.033029254387953,0.8801843317972349,0.9316111635764665
valence,7,1,1,affine_residual_ridge1,31,1,Snow_1,0.17665834780092593,1.6580639636273045,1.033029254387953,0.8801843317972349,0.9316111635764665
valence,7,1,1,affine_residual_ridge4,31,1,Snow_1,0.17665834780092593,1.6580639636273045,1.033029254387953,0.8801843317972349,0.9316111635764665
valence,7,1,1,kernel_residual_shrink4,31,1,Snow_1,0.17665834780092593,1.6580639636273045,1.0349958307722085,0.877127697630229,0.9312572611779713
valence,7,1,2,stimulus_only,31,1,Lake_3,0.17665834780092593,1.6580639636273045,0.9890779448760133,0.8294930875576036,0.9414331985699494
valence,7,1,2,bias_mean,31,1,Lake_3,0.17665834780092593,1.6580639636273045,2.021119564077683,1.764976958525345,0.9414331985699497
valence,7,1,2,bias_shrink1,31,1,Lake_3,0.17665834780092593,1.6580639636273045,1.2920351538211634,1.085253456221198,0.9414331985699494
valence,7,1,2,bias_shrink2,31,1,Lake_3,0.17665834780092593,1.6580639636273045,1.1168639019574294,0.944700460829493,0.9414331985699494
valence,7,1,2,bias_shrink4,31,1,Lake_3,0.17665834780092593,1.6580639636273045,1.0236055239191326,0.8728110599078343,0.9414331985699494
valence,7,1,2,bias_shrink8,31,1,Lake_3,0.17665834780092593,1.6580639636273045,0.991372006835343,0.8351254480286737,0.9414331985699494
valence,7,1,2,bias_empirical_bayes,31,1,Lake_3,0.17665834780092593,1.6580639636273045,0.9885793165359339,0.8306847914933315,0.9414331985699493
valence,7,1,2,bias_median,31,1,Lake_3,0.17665834780092593,1.6580639636273045,2.021119564077683,1.764976958525345,0.9414331985699497
valence,7,1,2,bias_huber,31,1,Lake_3,0.17665834780092593,1.6580639636273045,2.021119564077683,1.764976958525345,0.9414331985699497
valence,7,1,2,bias_trimmed_mean,31,1,Lake_3,0.17665834780092593,1.6580639636273045,2.021119564077683,1.764976958525345,0.9414331985699497
valence,7,1,2,affine_residual_ridge1,31,1,Lake_3,0.17665834780092593,1.6580639636273045,2.021119564077683,1.764976958525345,0.9414331985699497
valence,7,1,2,affine_residual_ridge4,31,1,Lake_3,0.17665834780092593,1.6580639636273045,2.021119564077683,1.764976958525345,0.9414331985699497
valence,7,1,2,kernel_residual_shrink4,31,1,Lake_3,0.17665834780092593,1.6580639636273045,0.9528742487205654,0.7914182019239354,0.9366318502602609
valence,7,1,3,stimulus_only,31,1,2491,0.17665834780092593,1.6580639636273045,1.0387489310089097,0.8709677419354839,0.9335031167783957
valence,7,1,3,bias_mean,31,1,2491,0.17665834780092593,1.6580639636273045,1.2650671905904287,1.0184331797235022,0.9335031167783957
valence,7,1,3,bias_shrink1,31,1,2491,0.17665834780092593,1.6580639636273045,1.121634751658949,0.9262672811059907,0.9335031167783957
valence,7,1,3,bias_shrink2,31,1,2491,0.17665834780092593,1.6580639636273045,1.0863864575160374,0.9047619047619048,0.9335031167783957
valence,7,1,3,bias_shrink4,31,1,2491,0.17665834780092593,1.6580639636273045,1.0635006228113881,0.8894009216589859,0.9335031167783957
valence,7,1,3,bias_shrink8,31,1,2491,0.17665834780092593,1.6580639636273045,1.0510386554356073,0.8812083973374295,0.9335031167783957
valence,7,1,3,bias_empirical_bayes,31,1,2491,0.17665834780092593,1.6580639636273045,1.0491851214826753,0.8798420414804012,0.9335031167783957
valence,7,1,3,bias_median,31,1,2491,0.17665834780092593,1.6580639636273045,1.2650671905904287,1.0184331797235022,0.9335031167783957
valence,7,1,3,bias_huber,31,1,2491,0.17665834780092593,1.6580639636273045,1.2650671905904287,1.0184331797235022,0.9335031167783957
valence,7,1,3,bias_trimmed_mean,31,1,2491,0.17665834780092593,1.6580639636273045,1.2650671905904287,1.0184331797235022,0.9335031167783957
valence,7,1,3,affine_residual_ridge1,31,1,2491,0.17665834780092593,1.6580639636273045,1.2650671905904287,1.0184331797235022,0.9335031167783957
valence,7,1,3,affine_residual_ridge4,31,1,2491,0.17665834780092593,1.6580639636273045,1.2650671905904287,1.0184331797235022,0.9335031167783957
valence,7,1,3,kernel_residual_shrink4,31,1,2491,0.17665834780092593,1.6580639636273045,1.0572389819313888,0.8852255638039793,0.9337153071276113
valence,7,1,4,stimulus_only,31,1,1441,0.17665834780092593,1.6580639636273045,1.0358930403505668,0.8663594470046082,0.9289270380319644
valence,7,1,4,bias_mean,31,1,1441,0.17665834780092593,1.6580639636273045,1.1827707620009769,1.0092165898617511,0.9289270380319647
valence,7,1,4,bias_shrink1,31,1,1441,0.17665834780092593,1.6580639636273045,1.052834038601238,0.9055299539170505,0.9289270380319647
valence,7,1,4,bias_shrink2,31,1,1441,0.17665834780092593,1.6580639636273045,1.0335955693784173,0.8771121351766512,0.9289270380319644
valence,7,1,4,bias_shrink4,31,1,1441,0.17665834780092593,1.6580639636273045,1.0279183794762319,0.8617511520737325,0.9289270380319646
valence,7,1,4,bias_shrink8,31,1,1441,0.17665834780092593,1.6580639636273045,1.0290247305412417,0.863799283154122,0.9289270380319646
valence,7,1,4,bias_empirical_bayes,31,1,1441,0.17665834780092593,1.6580639636273045,1.029590163888626,0.864140872118379,0.9289270380319646
valence,7,1,4,bias_median,31,1,1441,0.17665834780092593,1.6580639636273045,1.1827707620009769,1.0092165898617511,0.9289270380319647
valence,7,1,4,bias_huber,31,1,1441,0.17665834780092593,1.6580639636273045,1.1827707620009769,1.0092165898617511,0.9289270380319647
valence,7,1,4,bias_trimmed_mean,31,1,1441,0.17665834780092593,1.6580639636273045,1.1827707620009769,1.0092165898617511,0.9289270380319647
valence,7,1,4,affine_residual_ridge1,31,1,1441,0.17665834780092593,1.6580639636273045,1.1827707620009769,1.0092165898617511,0.9289270380319647
valence,7,1,4,affine_residual_ridge4,31,1,1441,0.17665834780092593,1.6580639636273045,1.1827707620009769,1.0092165898617511,0.9289270380319647
valence,7,1,4,kernel_residual_shrink4,31,1,1441,0.17665834780092593,1.6580639636273045,1.0051295022170326,0.8484070784451847,0.9313685250442142
valence,7,1,5,stimulus_only,31,1,1441,0.17665834780092593,1.6580639636273045,1.0358930403505668,0.8663594470046082,0.9289270380319644
valence,7,1,5,bias_mean,31,1,1441,0.17665834780092593,1.6580639636273045,1.1827707620009769,1.0092165898617511,0.9289270380319647
valence,7,1,5,bias_shrink1,31,1,1441,0.17665834780092593,1.6580639636273045,1.052834038601238,0.9055299539170505,0.9289270380319647
valence,7,1,5,bias_shrink2,31,1,1441,0.17665834780092593,1.6580639636273045,1.0335955693784173,0.8771121351766512,0.9289270380319644
valence,7,1,5,bias_shrink4,31,1,1441,0.17665834780092593,1.6580639636273045,1.0279183794762319,0.8617511520737325,0.9289270380319646
valence,7,1,5,bias_shrink8,31,1,1441,0.17665834780092593,1.6580639636273045,1.0290247305412417,0.863799283154122,0.9289270380319646
valence,7,1,5,bias_empirical_bayes,31,1,1441,0.17665834780092593,1.6580639636273045,1.029590163888626,0.864140872118379,0.9289270380319646
valence,7,1,5,bias_median,31,1,1441,0.17665834780092593,1.6580639636273045,1.1827707620009769,1.0092165898617511,0.9289270380319647
valence,7,1,5,bias_huber,31,1,1441,0.17665834780092593,1.6580639636273045,1.1827707620009769,1.0092165898617511,0.9289270380319647
valence,7,1,5,bias_trimmed_mean,31,1,1441,0.17665834780092593,1.6580639636273045,1.1827707620009769,1.0092165898617511,0.9289270380319647
valence,7,1,5,affine_residual_ridge1,31,1,1441,0.17665834780092593,1.6580639636273045,1.1827707620009769,1.0092165898617511,0.9289270380319647
valence,7,1,5,affine_residual_ridge4,31,1,1441,0.17665834780092593,1.6580639636273045,1.1827707620009769,1.0092165898617511,0.9289270380319647
valence,7,1,5,kernel_residual_shrink4,31,1,1441,0.17665834780092593,1.6580639636273045,1.0051295022170326,0.8484070784451847,0.9313685250442142
valence,7,1,6,stimulus_only,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.880184331797235,0.9302692725843167
valence,7,1,6,bias_mean,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.8986175115207373,0.9302692725843169
valence,7,1,6,bias_shrink1,31,1,8370,0.17665834780092593,1.6580639636273045,1.032710565731784,0.8755760368663591,0.9302692725843169
valence,7,1,6,bias_shrink2,31,1,8370,0.17665834780092593,1.6580639636273045,1.0338078575200556,0.8771121351766515,0.930269272584317
valence,7,1,6,bias_shrink4,31,1,8370,0.17665834780092593,1.6580639636273045,1.0362615747723025,0.8783410138248849,0.9302692725843167
valence,7,1,6,bias_shrink8,31,1,8370,0.17665834780092593,1.6580639636273045,1.038670684859454,0.8791602662570405,0.9302692725843167
valence,7,1,6,bias_empirical_bayes,31,1,8370,0.17665834780092593,1.6580639636273045,1.039132330425637,0.8792969018427433,0.9302692725843167
valence,7,1,6,bias_median,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.8986175115207373,0.9302692725843169
valence,7,1,6,bias_huber,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.8986175115207373,0.9302692725843169
valence,7,1,6,bias_trimmed_mean,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.8986175115207373,0.9302692725843169
valence,7,1,6,affine_residual_ridge1,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.8986175115207373,0.9302692725843169
valence,7,1,6,affine_residual_ridge4,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.8986175115207373,0.9302692725843169
valence,7,1,6,kernel_residual_shrink4,31,1,8370,0.17665834780092593,1.6580639636273045,1.0287176800108178,0.8723199838837075,0.9304138333849884
valence,7,1,7,stimulus_only,31,1,9331,0.17665834780092593,1.6580639636273045,1.01178051103075,0.8433179723502304,0.9386688792137577
valence,7,1,7,bias_mean,31,1,9331,0.17665834780092593,1.6580639636273045,1.9054338292584931,1.6359447004608287,0.9386688792137579
valence,7,1,7,bias_shrink1,31,1,9331,0.17665834780092593,1.6580639636273045,1.3479558073095397,1.0783410138248846,0.9386688792137577
valence,7,1,7,bias_shrink2,31,1,9331,0.17665834780092593,1.6580639636273045,1.1996573767815129,0.9508448540706606,0.9386688792137577
valence,7,1,7,bias_shrink4,31,1,9331,0.17665834780092593,1.6580639636273045,1.1038862465367325,0.8986175115207373,0.9386688792137577
valence,7,1,7,bias_shrink8,31,1,9331,0.17665834780092593,1.6580639636273045,1.0544201956409638,0.8699436763952895,0.9386688792137581
valence,7,1,7,bias_empirical_bayes,31,1,9331,0.17665834780092593,1.6580639636273045,1.0474415550884921,0.8655037212125236,0.9386688792137577
valence,7,1,7,bias_median,31,1,9331,0.17665834780092593,1.6580639636273045,1.9054338292584931,1.6359447004608287,0.9386688792137579
valence,7,1,7,bias_huber,31,1,9331,0.17665834780092593,1.6580639636273045,1.9054338292584931,1.6359447004608287,0.9386688792137579
valence,7,1,7,bias_trimmed_mean,31,1,9331,0.17665834780092593,1.6580639636273045,1.9054338292584931,1.6359447004608287,0.9386688792137579
valence,7,1,7,affine_residual_ridge1,31,1,9331,0.17665834780092593,1.6580639636273045,1.9054338292584931,1.6359447004608287,0.9386688792137579
valence,7,1,7,affine_residual_ridge4,31,1,9331,0.17665834780092593,1.6580639636273045,1.9054338292584931,1.6359447004608287,0.9386688792137579
valence,7,1,7,kernel_residual_shrink4,31,1,9331,0.17665834780092593,1.6580639636273045,1.0469973338639378,0.8590548089278695,0.9376252129467804
valence,7,1,8,stimulus_only,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.880184331797235,0.9302692725843167
valence,7,1,8,bias_mean,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.8986175115207373,0.9302692725843169
valence,7,1,8,bias_shrink1,31,1,8370,0.17665834780092593,1.6580639636273045,1.032710565731784,0.8755760368663591,0.9302692725843169
valence,7,1,8,bias_shrink2,31,1,8370,0.17665834780092593,1.6580639636273045,1.0338078575200556,0.8771121351766515,0.930269272584317
valence,7,1,8,bias_shrink4,31,1,8370,0.17665834780092593,1.6580639636273045,1.0362615747723025,0.8783410138248849,0.9302692725843167
valence,7,1,8,bias_shrink8,31,1,8370,0.17665834780092593,1.6580639636273045,1.038670684859454,0.8791602662570405,0.9302692725843167
valence,7,1,8,bias_empirical_bayes,31,1,8370,0.17665834780092593,1.6580639636273045,1.039132330425637,0.8792969018427433,0.9302692725843167
valence,7,1,8,bias_median,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.8986175115207373,0.9302692725843169
valence,7,1,8,bias_huber,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.8986175115207373,0.9302692725843169
valence,7,1,8,bias_trimmed_mean,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.8986175115207373,0.9302692725843169
valence,7,1,8,affine_residual_ridge1,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.8986175115207373,0.9302692725843169
valence,7,1,8,affine_residual_ridge4,31,1,8370,0.17665834780092593,1.6580639636273045,1.0425446157548213,0.8986175115207373,0.9302692725843169
valence,7,1,8,kernel_residual_shrink4,31,1,8370,0.17665834780092593,1.6580639636273045,1.0287176800108178,0.8723199838837075,0.9304138333849884
valence,7,1,9,stimulus_only,31,1,Angry_face_1,0.17665834780092593,1.6580639636273045,1.0438067767687849,0.8894009216589861,0.9316273211164446
valence,7,1,9,bias_mean,31,1,Angry_face_1,0.17665834780092593,1.6580639636273045,1.0438067767687849,0.8894009216589861,0.9316273211164446
valence,7,1,9,bias_shrink1,31,1,Angry_face_1,0.17665834780092593,1.6580639636273045,1.0438067767687849,0.8894009216589861,0.9316273211164446
valence,7,1,9,bias_shrink2,31,1,Angry_face_1,0.17665834780092593,1.6580639636273045,1.0438067767687849,0.8894009216589861,0.9316273211164446
valence,7,1,9,bias_shrink4,31,1,Angry_face_1,0.17665834780092593,1.6580639636273045,1.0438067767687849,0.8894009216589861,0.9316273211164446
valence,7,1,9,bias_shrink8,31,1,Angry_face_1,0.17665834780092593,1.6580639636273045,1.0438067767687849,0.8894009216589861,0.9316273211164446
valence,7,1,9,bias_empirical_bayes,31,1,Angry_face_1,0.17665834780092593,1.6580639636273045,1.0438067767687849,0.8894009216589861,0.9316273211164446
valence,7,1,9,bias_median,31,1,Angry_face_1,0.17665834780092593,1.6580639636273045,1.0438067767687849,0.8894009216589861,0.9316273211164446
valence,7,1,9,bias_huber,31,1,Angry_face_1,0.17665834780092593,1.6580639636273045,1.0438067767687849,0.8894009216589861,0.9316273211164446
valence,7,1,9,bias_trimmed_mean,31,1,Angry_face_1,0.17665834780092593,1.6580639636273045,1.0438067767687849,0.8894009216589861,0.9316273211164446
valence,7,1,9,affine_residual_ridge1,31,1,Angry_face_1,0.17665834780092593,1.6580639636273045,1.0438067767687849,0.8894009216589861,0.9316273211164446
valence,7,1,9,affine_residual_ridge4,31,1,Angry_face_1,0.17665834780092593,1.6580639636273045,1.0438067767687849,0.8894009216589861,0.9316273211164446
valence,7,1,9,kernel_residual_shrink4,31,1,Angry_face_1,0.17665834780092593,1.6580639636273045,1.0438067767687849,0.8894009216589861,0.9316273211164446
valence,7,1,10,stimulus_only,31,1,9331,0.17665834780092593,1.6580639636273045,1.01178051103075,0.8433179723502304,0.9386688792137577
valence,7,1,10,bias_mean,31,1,9331,0.17665834780092593,1.6580639636273045,1.9054338292584931,1.6359447004608287,0.9386688792137579
valence,7,1,10,bias_shrink1,31,1,9331,0.17665834780092593,1.6580639636273045,1.3479558073095397,1.0783410138248846,0.9386688792137577
valence,7,1,10,bias_shrink2,31,1,9331,0.17665834780092593,1.6580639636273045,1.1996573767815129,0.9508448540706606,0.9386688792137577
valence,7,1,10,bias_shrink4,31,1,9331,0.17665834780092593,1.6580639636273045,1.1038862465367325,0.8986175115207373,0.9386688792137577
valence,7,1,10,bias_shrink8,31,1,9331,0.17665834780092593,1.6580639636273045,1.0544201956409638,0.8699436763952895,0.9386688792137581
valence,7,1,10,bias_empirical_bayes,31,1,9331,0.17665834780092593,1.6580639636273045,1.0474415550884921,0.8655037212125236,0.9386688792137577
valence,7,1,10,bias_median,31,1,9331,0.17665834780092593,1.6580639636273045,1.9054338292584931,1.6359447004608287,0.9386688792137579
valence,7,1,10,bias_huber,31,1,9331,0.17665834780092593,1.6580639636273045,1.9054338292584931,1.6359447004608287,0.9386688792137579
valence,7,1,10,bias_trimmed_mean,31,1,9331,0.17665834780092593,1.6580639636273045,1.9054338292584931,1.6359447004608287,0.9386688792137579
valence,7,1,10,affine_residual_ridge1,31,1,9331,0.17665834780092593,1.6580639636273045,1.9054338292584931,1.6359447004608287,0.9386688792137579
valence,7,1,10,affine_residual_ridge4,31,1,9331,0.17665834780092593,1.6580639636273045,1.9054338292584931,1.6359447004608287,0.9386688792137579
valence,7,1,10,kernel_residual_shrink4,31,1,9331,0.17665834780092593,1.6580639636273045,1.0469973338639378,0.8590548089278695,0.9376252129467804
valence,7,1,11,stimulus_only,31,1,Pinecone_1,0.17665834780092593,1.6580639636273045,1.0179430394672073,0.847926267281106,0.9344369574544811
valence,7,1,11,bias_mean,31,1,Pinecone_1,0.17665834780092593,1.6580639636273045,1.5507648519584722,1.3225806451612905,0.9344369574544813
valence,7,1,11,bias_shrink1,31,1,Pinecone_1,0.17665834780092593,1.6580639636273045,1.1433610640179728,0.9700460829493087,0.9344369574544814
valence,7,1,11,bias_shrink2,31,1,Pinecone_1,0.17665834780092593,1.6580639636273045,1.0606989634108765,0.9078341013824883,0.9344369574544813
valence,7,1,11,bias_shrink4,31,1,Pinecone_1,0.17665834780092593,1.6580639636273045,1.0224729603150287,0.8617511520737327,0.9344369574544813
valence,7,1,11,bias_shrink8,31,1,Pinecone_1,0.17665834780092593,1.6580639636273045,1.0124309646569398,0.8433179723502303,0.9344369574544814
valence,7,1,11,bias_empirical_bayes,31,1,Pinecone_1,0.17665834780092593,1.6580639636273045,1.0120029875671377,0.8439328324858931,0.9344369574544811
valence,7,1,11,bias_median,31,1,Pinecone_1,0.17665834780092593,1.6580639636273045,1.5507648519584722,1.3225806451612905,0.9344369574544813
valence,7,1,11,bias_huber,31,1,Pinecone_1,0.17665834780092593,1.6580639636273045,1.5507648519584722,1.3225806451612905,0.9344369574544813
