scope,test_subject,task,eeg_accuracy,stimulus_accuracy,delta_accuracy_eeg_minus_stimulus,eeg_balanced_accuracy,stimulus_balanced_accuracy,delta_balanced_accuracy_eeg_minus_stimulus,eeg_macro_f1,stimulus_macro_f1,delta_macro_f1_eeg_minus_stimulus,eeg_weighted_f1,stimulus_weighted_f1,delta_weighted_f1_eeg_minus_stimulus,eeg_mcc,stimulus_mcc,delta_mcc_eeg_minus_stimulus,eeg_cohen_kappa,stimulus_cohen_kappa,delta_cohen_kappa_eeg_minus_stimulus,eeg_auroc,stimulus_auroc,delta_auroc_eeg_minus_stimulus,eeg_average_precision,stimulus_average_precision,delta_average_precision_eeg_minus_stimulus,eeg_accuracy_lift_vs_majority,stimulus_accuracy_lift_vs_majority,delta_accuracy_lift_vs_majority_eeg_minus_stimulus,eeg_dimension_hamming_accuracy,stimulus_dimension_hamming_accuracy,delta_dimension_hamming_accuracy_eeg_minus_stimulus,eeg_both_dimensions_correct_rate,stimulus_both_dimensions_correct_rate,delta_both_dimensions_correct_rate_eeg_minus_stimulus,eeg_neither_dimension_correct_rate,stimulus_neither_dimension_correct_rate,delta_neither_dimension_correct_rate_eeg_minus_stimulus
subject,42.0,valence_high_low,0.96875,0.96875,0.0,0.96875,0.96875,0.0,0.9687194525904204,0.9687194525904204,0.0,0.9687194525904204,0.9687194525904204,0.0,0.9393364366277243,0.9393364366277243,0.0,0.9375,0.9375,0.0,0.99609375,0.99609375,0.0,0.9963235294117647,0.9963235294117647,0.0,0.46875,0.46875,0.0,,,,,,,,,
subject,43.0,valence_high_low,0.96875,0.96875,0.0,0.96875,0.96875,0.0,0.9687194525904204,0.9687194525904204,0.0,0.9687194525904204,0.9687194525904204,0.0,0.9393364366277243,0.9393364366277243,0.0,0.9375,0.9375,0.0,0.984375,0.98046875,0.00390625,0.9837863270308124,0.97897863472312,0.004807692307692402,0.46875,0.46875,0.0,,,,,,,,,
subject,44.0,valence_high_low,0.84375,0.875,-0.03125,0.868421052631579,0.8947368421052632,-0.02631578947368418,0.8435972629521017,0.8745098039215686,-0.03091254096946694,0.8445136852394917,0.8759803921568627,-0.03146670691737108,0.7294955398698875,0.7769911005144381,-0.04749556064455063,0.6946564885496183,0.752895752895753,-0.05823926434613469,0.951417004048583,0.951417004048583,0.0,0.9199453324453324,0.9202905000981922,-0.00034516765285985684,0.25,0.28125,-0.03125,,,,,,,,,
subject,45.0,valence_high_low,0.875,0.875,0.0,0.8947368421052632,0.8947368421052632,0.0,0.8745098039215686,0.8745098039215686,0.0,0.8759803921568627,0.8759803921568627,0.0,0.7769911005144381,0.7769911005144381,0.0,0.752895752895753,0.752895752895753,0.0,0.9716599190283401,0.9676113360323887,0.004048582995951455,0.9576590076590077,0.9522349445426366,0.005424063116371114,0.28125,0.28125,0.0,,,,,,,,,
subject,46.0,valence_high_low,0.84375,0.84375,0.0,0.875,0.875,0.0,0.8423645320197044,0.8423645320197044,0.0,0.8460591133004927,0.8460591133004927,0.0,0.7276068751089989,0.7276068751089989,0.0,0.6923076923076923,0.6923076923076923,0.0,0.95,0.9416666666666668,0.008333333333333193,0.9116732804232803,0.9021647334147335,0.009508547008546864,0.21875,0.21875,0.0,,,,,,,,,
subject,47.0,valence_high_low,0.8125,0.8125,0.0,0.8299595141700404,0.8299595141700404,0.0,0.8117647058823529,0.8117647058823529,0.0,0.8139705882352941,0.8139705882352941,0.0,0.6494848686351458,0.6494848686351458,0.0,0.6293436293436294,0.6293436293436294,0.0,0.9433198380566803,0.945344129554656,-0.002024291497975672,0.9270545693622616,0.9270545693622614,2.220446049250313e-16,0.21875,0.21875,0.0,,,,,,,,,
subject,48.0,valence_high_low,0.875,0.875,0.0,0.8784313725490196,0.8784313725490196,0.0,0.875,0.875,0.0,0.875,0.875,0.0,0.7568627450980392,0.7568627450980392,0.0,0.7509727626459144,0.7509727626459144,0.0,0.9568627450980393,0.9607843137254901,-0.0039215686274508554,0.9588977688977688,0.9614896214896214,-0.0025918525918525726,0.34375,0.34375,0.0,,,,,,,,,
subject,49.0,valence_high_low,0.75,0.8125,-0.0625,0.8095238095238095,0.8571428571428572,-0.04761904761904767,0.7490196078431373,0.8095238095238095,-0.060504201680672276,0.753921568627451,0.8169642857142857,-0.06304271708683473,0.5986618327360926,0.6798418006783489,-0.08117996794225624,0.5276752767527675,0.632183908045977,-0.10450863129320953,0.8961038961038961,0.906926406926407,-0.010822510822510956,0.7762902435151239,0.8135224623860988,-0.03723221887097494,0.09375,0.15625,-0.0625,,,,,,,,,
subject,50.0,valence_high_low,0.9375,0.9375,0.0,0.9411764705882353,0.9411764705882353,0.0,0.9375,0.9375,0.0,0.9375,0.9375,0.0,0.8823529411764706,0.8823529411764706,0.0,0.8754863813229572,0.8754863813229572,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.40625,0.40625,0.0,,,,,,,,,
subject,52.0,valence_high_low,0.75,0.75,0.0,0.7878787878787878,0.7878787878787878,0.0,0.746031746031746,0.746031746031746,0.0,0.7559523809523809,0.7559523809523809,0.0,0.5479936938801236,0.5479936938801236,0.0,0.5095785440613028,0.5095785440613028,0.0,0.8398268398268398,0.8506493506493505,-0.010822510822510734,0.6592479416008828,0.6665861915861915,-0.007338249985308631,0.09375,0.09375,0.0,,,,,,,,,
subject,53.0,valence_high_low,0.9375,0.90625,0.03125,0.9444444444444444,0.9166666666666667,0.02777777777777768,0.9372549019607843,0.906158357771261,0.031096544189523345,0.9377450980392157,0.906524926686217,0.031220171352998705,0.8819171036881969,0.828416869579514,0.053500234108682876,0.875,0.813953488372093,0.061046511627906974,0.9761904761904762,0.9761904761904762,0.0,0.9680289948147092,0.9680289948147089,2.220446049250313e-16,0.375,0.34375,0.03125,,,,,,,,,
subject,54.0,valence_high_low,0.875,0.84375,0.03125,0.8888888888888888,0.8531746031746033,0.03571428571428559,0.875,0.8435972629521017,0.03140273704789831,0.875,0.844208211143695,0.030791788856304958,0.7777777777777778,0.7021819180245404,0.07559585975323735,0.7538461538461538,0.689922480620155,0.06392367322599879,0.9722222222222222,0.9722222222222222,0.0,0.9675780568637711,0.969108669108669,-0.001530612244897922,0.3125,0.28125,0.03125,,,,,,,,,
subject,55.0,valence_high_low,0.875,0.875,0.0,0.8947368421052632,0.8947368421052632,0.0,0.8745098039215686,0.8745098039215686,0.0,0.8759803921568627,0.8759803921568627,0.0,0.7769911005144381,0.7769911005144381,0.0,0.752895752895753,0.752895752895753,0.0,0.9878542510121457,0.9838056680161943,0.004048582995951455,0.9838264299802761,0.9787545787545787,0.005071851225697421,0.28125,0.28125,0.0,,,,,,,,,
subject,56.0,valence_high_low,0.9375,0.9375,0.0,0.9411764705882353,0.9411764705882353,0.0,0.9375,0.9375,0.0,0.9375,0.9375,0.0,0.8823529411764706,0.8823529411764706,0.0,0.8754863813229572,0.8754863813229572,0.0,0.9921568627450981,0.9921568627450981,0.0,0.9913888888888889,0.9913888888888889,0.0,0.40625,0.40625,0.0,,,,,,,,,
subject,57.0,valence_high_low,0.9375,0.96875,-0.03125,0.9365079365079365,0.9722222222222222,-0.0357142857142857,0.9365079365079365,0.9684729064039409,-0.03196496989600439,0.9375,0.9688423645320197,-0.03134236453201966,0.873015873015873,0.938872452190116,-0.06585657917424292,0.873015873015873,0.937007874015748,-0.06399200099987501,0.9880952380952381,0.988095238095238,1.1102230246251565e-16,0.991358024691358,0.9920634920634923,-0.000705467372134283,0.375,0.40625,-0.03125,,,,,,,,,
subject,58.0,valence_high_low,0.84375,0.84375,0.0,0.84375,0.84375,0.0,0.8435972629521017,0.8435972629521017,0.0,0.8435972629521017,0.8435972629521017,0.0,0.6888467201936644,0.6888467201936644,0.0,0.6875,0.6875,0.0,0.9453125,0.94140625,0.00390625,0.9543029532387117,0.9491926578323637,0.005110295406347998,0.34375,0.34375,0.0,,,,,,,,,
subject,59.0,valence_high_low,0.78125,0.78125,0.0,0.8083333333333333,0.8083333333333333,0.0,0.7793103448275862,0.7793103448275862,0.0,0.7844827586206896,0.7844827586206896,0.0,0.598254541756288,0.598254541756288,0.0,0.5692307692307692,0.5692307692307692,0.0,0.9041666666666666,0.9041666666666667,-1.1102230246251565e-16,0.8240502553002553,0.8240502553002553,0.0,0.15625,0.15625,0.0,,,,,,,,,
subject,60.0,valence_high_low,0.90625,0.90625,0.0,0.9166666666666667,0.9166666666666667,0.0,0.906158357771261,0.906158357771261,0.0,0.906524926686217,0.906524926686217,0.0,0.828416869579514,0.828416869579514,0.0,0.813953488372093,0.813953488372093,0.0,0.992063492063492,0.988095238095238,0.003968253968253954,0.9910714285714286,0.9846415489272631,0.006429879644165526,0.34375,0.34375,0.0,,,,,,,,,
subject,61.0,valence_high_low,0.90625,0.9375,-0.03125,0.9210526315789473,0.9473684210526316,-0.026315789473684292,0.9054187192118226,0.9365079365079365,-0.031089217296113913,0.9070812807881773,0.9379960317460316,-0.030914750957854342,0.827170191868511,0.8805899139163632,-0.05341972204785217,0.8125,0.8735177865612649,-0.061017786561264886,0.9919028340080972,0.9797570850202428,0.012145748987854366,0.9945983379501385,0.98755980861244,0.007038529337698551,0.3125,0.34375,-0.03125,,,,,,,,,
subject,62.0,valence_high_low,1.0,0.96875,0.03125,1.0,0.9722222222222222,0.02777777777777779,1.0,0.9684729064039409,0.0315270935960591,1.0,0.9688423645320197,0.031157635467980338,1.0,0.938872452190116,0.06112754780988405,1.0,0.937007874015748,0.06299212598425197,1.0,1.0,0.0,1.0,1.0,0.0,0.4375,0.40625,0.03125,,,,,,,,,
subject,63.0,valence_high_low,0.875,0.875,0.0,0.8947368421052632,0.8947368421052632,0.0,0.8745098039215686,0.8745098039215686,0.0,0.8759803921568627,0.8759803921568627,0.0,0.7769911005144381,0.7769911005144381,0.0,0.752895752895753,0.752895752895753,0.0,0.9919028340080972,0.9919028340080972,0.0,0.9885883347421809,0.9885883347421809,0.0,0.28125,0.28125,0.0,,,,,,,,,
subject,64.0,valence_high_low,0.75,0.75,0.0,0.8260869565217391,0.8260869565217391,0.0,0.7408906882591093,0.7408906882591093,0.0,0.7621457489878543,0.7621457489878543,0.0,0.5875955600576714,0.5875955600576714,0.0,0.5133079847908746,0.5133079847908746,0.0,0.8792270531400965,0.8792270531400965,0.0,0.7521302771302771,0.7521302771302771,0.0,0.03125,0.03125,0.0,,,,,,,,,
subject,65.0,valence_high_low,0.875,0.875,0.0,0.8784313725490196,0.8784313725490196,0.0,0.875,0.875,0.0,0.875,0.875,0.0,0.7568627450980392,0.7568627450980392,0.0,0.7509727626459144,0.7509727626459144,0.0,0.9803921568627451,0.9764705882352941,0.0039215686274509665,0.9796825396825397,0.9745543345543345,0.005128205128205221,0.34375,0.34375,0.0,,,,,,,,,
subject,1.0,arousal_high_low,0.75,0.75,0.0,0.7166666666666667,0.7166666666666667,0.0,0.722943722943723,0.722943722943723,0.0,0.7445887445887446,0.7445887445887446,0.0,0.4526019054848144,0.4526019054848144,0.0,0.4482758620689655,0.4482758620689655,0.0,0.8041666666666667,0.7583333333333333,0.04583333333333339,0.6426505146899884,0.6868082081317374,-0.044157693441749024,0.125,0.125,0.0,,,,,,,,,
subject,2.0,arousal_high_low,0.75,0.625,0.125,0.8181818181818181,0.7272727272727273,0.09090909090909083,0.746031746031746,0.625,0.12103174603174605,0.7579365079365079,0.625,0.1329365079365079,0.5945883900105632,0.45454545454545453,0.14004293546510865,0.5223880597014925,0.34246575342465757,0.17992230627683492,0.7818181818181819,0.8681818181818182,-0.08636363636363631,0.9130567271329735,0.9415146212427137,-0.0284578941097402,0.0625,-0.0625,0.125,,,,,,,,,
subject,3.0,arousal_high_low,0.75,0.71875,0.03125,0.8709677419354839,0.8548387096774194,0.016129032258064502,0.5259259259259259,0.5060034305317325,0.01992249539419344,0.8314814814814815,0.8099271012006862,0.02155438028079526,0.28711892307136966,0.26639771383306554,0.020721209238304117,0.152317880794702,0.1325301204819277,0.019787760312774294,0.967741935483871,0.967741935483871,0.0,0.5,0.5,0.0,-0.21875,-0.25,0.03125,,,,,,,,,
subject,5.0,arousal_high_low,0.78125,0.75,0.03125,0.7976190476190477,0.7777777777777778,0.019841269841269882,0.7810361681329423,0.746031746031746,0.03500442210119625,0.7801808406647116,0.7420634920634921,0.038117348601219514,0.6012325878048522,0.5945883900105632,0.006644197794289042,0.5725190839694656,0.5223880597014925,0.05013102426797311,0.9007936507936508,0.8650793650793651,0.0357142857142857,0.9374262311762311,0.9199946029043897,0.017431628271841415,0.21875,0.1875,0.03125,,,,,,,,,
subject,6.0,arousal_high_low,0.34375,0.375,-0.03125,0.41666666666666663,0.6666666666666666,-0.25,0.2873806998939554,0.3333333333333333,-0.04595263343937789,0.46275185577942735,0.4791666666666667,-0.01641481088723934,-0.0849411985729376,0.17407765595569785,-0.25901885452863543,-0.030674846625766916,0.05882352941176472,-0.08949837603753164,0.5333333333333333,0.5,0.033333333333333326,0.9534953039257266,0.9547205934621105,-0.0012252895363839,-0.59375,-0.5625,-0.03125,,,,,,,,,
subject,7.0,arousal_high_low,0.6875,0.6875,0.0,0.6875,0.6875,0.0,0.4074074074074074,0.4074074074074074,0.0,0.8148148148148148,0.8148148148148148,0.0,,,,,,,,,,,,,-0.3125,-0.3125,0.0,,,,,,,,,
subject,8.0,arousal_high_low,0.8125,0.8125,0.0,0.7916666666666667,0.7916666666666667,0.0,0.7681159420289855,0.7681159420289855,0.0,0.8188405797101449,0.8188405797101449,0.0,0.5449492609130661,0.5449492609130661,0.0,0.5384615384615384,0.5384615384615384,0.0,0.9166666666666667,0.90625,0.01041666666666674,0.8073232323232323,0.7656565656565657,0.04166666666666663,0.0625,0.0625,0.0,,,,,,,,,
subject,9.0,arousal_high_low,0.6875,0.65625,0.03125,0.6980392156862745,0.6686274509803922,0.02941176470588225,0.6825396825396826,0.6476476476476476,0.03489203489203496,0.6800595238095238,0.6442067067067067,0.03585281710281718,0.4161455870818984,0.36309228459184417,0.053053302490054244,0.3869731800766284,0.3282442748091603,0.0587289052674681,0.7764705882352941,0.7686274509803921,0.007843137254902044,0.7904482510783075,0.7807703876777381,0.00967786340056942,0.15625,0.125,0.03125,,,,,,,,,
subject,10.0,arousal_high_low,0.875,0.90625,-0.03125,0.8614718614718615,0.8852813852813852,-0.023809523809523725,0.8614718614718615,0.893687707641196,-0.03221584616933448,0.875,0.905107973421927,-0.030107973421926948,0.7229437229437229,0.7895918772038132,-0.0666481542600903,0.722943722943723,0.7876106194690266,-0.06466689652530355,0.8831168831168832,0.8939393939393939,-0.010822510822510734,0.8848193920774565,0.8870440861820172,-0.0022246941045607205,0.21875,0.25,-0.03125,,,,,,,,,
subject,11.0,arousal_high_low,0.5625,0.59375,-0.03125,0.5708502024291497,0.5607287449392713,0.010121457489878471,0.5607843137254902,0.5588547189819725,0.0019295947435177263,0.5659313725490196,0.5821182396606575,-0.01618686711163786,0.13945994111797608,0.1286949299057178,0.010765011212258285,0.1351351351351351,0.12605042016806722,0.009084714967067864,0.5708502024291499,0.5870445344129556,-0.01619433198380571,0.47809404389037735,0.5215781755112419,-0.04348413162086451,-0.03125,0.0,-0.03125,,,,,,,,,
subject,12.0,arousal_high_low,0.84375,0.84375,0.0,0.8236714975845411,0.8236714975845411,0.0,0.8128654970760234,0.8128654970760234,0.0,0.846125730994152,0.846125730994152,0.0,0.6279257387790121,0.6279257387790121,0.0,0.6261682242990654,0.6261682242990654,0.0,0.927536231884058,0.9347826086956522,-0.007246376811594235,0.8753205128205128,0.9000933706816061,-0.02477285786109329,0.125,0.125,0.0,,,,,,,,,
subject,13.0,arousal_high_low,0.71875,0.6875,0.03125,0.71875,0.6875,0.03125,0.41818181818181815,0.4074074074074074,0.01077441077441077,0.8363636363636363,0.8148148148148148,0.02154882154882154,,,,,,,,,,,,,-0.28125,-0.3125,0.03125,,,,,,,,,
subject,14.0,arousal_high_low,0.78125,0.75,0.03125,0.8833333333333333,0.8666666666666667,0.016666666666666607,0.6157804459691252,0.5897435897435898,0.02603685622553542,0.8364065180102916,0.8141025641025641,0.022303953907727547,0.4127594582445936,0.38297084310253526,0.029788615142058328,0.2911392405063291,0.2558139534883721,0.03532528701795701,0.9500000000000001,0.9333333333333333,0.01666666666666672,0.5,0.6666666666666666,-0.16666666666666663,-0.15625,-0.1875,0.03125,,,,,,,,,
subject,15.0,arousal_high_low,0.71875,0.75,-0.03125,0.6590909090909092,0.7090909090909091,-0.04999999999999993,0.6631578947368422,0.7090909090909091,-0.04593301435406694,0.7144736842105264,0.75,-0.03552631578947363,0.3280209083173944,0.41818181818181815,-0.09016090986442377,0.3271028037383178,0.4181818181818182,-0.09107901444350042,0.7909090909090909,0.7818181818181819,0.009090909090909038,0.6003698640540747,0.5263347763347763,0.07403508771929834,0.03125,0.0625,-0.03125,,,,,,,,,
subject,16.0,arousal_high_low,0.875,0.90625,-0.03125,0.8454106280193237,0.9009661835748792,-0.05555555555555558,0.8454106280193237,0.887719298245614,-0.04230867022629037,0.875,0.9076754385964912,-0.032675438596491246,0.6908212560386473,0.777878154009821,-0.08705689797117366,0.6908212560386473,0.7757009345794392,-0.08487967854079193,0.961352657004831,0.9371980676328503,0.024154589371980673,0.9188983855650523,0.9054093567251462,0.013489028839906103,0.15625,0.1875,-0.03125,,,,,,,,,
subject,17.0,arousal_high_low,0.90625,0.90625,0.0,0.94,0.94,0.0,0.8798498122653317,0.8798498122653317,0.0,0.9115300375469337,0.9115300375469337,0.0,0.7848566748139434,0.7848566748139434,0.0,0.7623762376237624,0.7623762376237624,0.0,0.9885714285714287,0.9828571428571429,0.005714285714285783,0.9682539682539683,0.9379251700680271,0.03032879818594114,0.125,0.125,0.0,,,,,,,,,
subject,18.0,arousal_high_low,0.8125,0.8125,0.0,0.8125,0.8125,0.0,0.8095238095238095,0.8056680161943319,0.003855793329477608,0.8095238095238095,0.8056680161943319,0.003855793329477608,0.6454972243679028,0.674199862463242,-0.02870263809533924,0.625,0.625,0.0,0.8203125,0.81640625,0.00390625,0.8853277197975964,0.884004120879121,0.0013235989184754438,0.3125,0.3125,0.0,,,,,,,,,
subject,19.0,arousal_high_low,0.6875,0.6875,0.0,0.7142857142857143,0.7142857142857143,0.0,0.6825396825396826,0.6825396825396826,0.0,0.6775793650793651,0.6775793650793651,0.0,0.458682472293863,0.458682472293863,0.0,0.4029850746268657,0.4029850746268657,0.0,0.8849206349206349,0.8908730158730158,-0.005952380952380931,0.9127964312948833,0.8929155405806594,0.019880890714223942,0.125,0.125,0.0,,,,,,,,,
