target,block,k_calibration,model,subjects,rmse_wins_vs_fewshot,rmse_losses_vs_fewshot,rmse_ties_vs_fewshot,rmse_win_margin_vs_fewshot,mean_delta_rmse_model_minus_fewshot,median_delta_rmse_model_minus_fewshot,worst_regression_delta_rmse,best_gain_delta_rmse
valence,eeg_bandpower,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,27,36,0,-9,0.012991044425711487,0.0069183657271837395,0.22635227318888562,-0.05852295947294994
valence,eeg_bandpower,4,stimulus_plus_physio,63,31,32,0,-1,0.009962165485340655,0.002440860579754345,0.36123307824098294,-0.08235598528366928
valence,eeg_bandpower,8,stimulus_only,63,41,22,0,19,0.003152750861402516,-0.02335119516106121,0.27725269422045207,-0.07174413957440273
valence,eeg_bandpower,8,stimulus_plus_fewshot_bias,63,2,61,0,-59,0.036295972886206666,0.03749975515369197,0.07093250118649452,-0.0037099751154583416
valence,eeg_bandpower,8,stimulus_plus_fewshot_bias_plus_physio,63,2,61,0,-59,0.04762512070376399,0.04965275613298448,0.2088837430735042,-0.010967617715605948
valence,eeg_bandpower,8,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,26,37,0,-11,0.013045145684404307,0.008445036106032866,0.19558430636600632,-0.048910561855698864
valence,eeg_bandpower,8,stimulus_plus_physio,63,29,34,0,-5,0.018894029024363414,0.004854198505533036,0.3750676366826704,-0.08235686053112046
valence,eeg_bandpower,16,stimulus_only,63,39,24,0,15,0.01578176697734011,-0.012210519904136241,0.3143015799928397,-0.05938293149831586
valence,eeg_bandpower,16,stimulus_plus_fewshot_bias,63,3,60,0,-57,0.01145090092883679,0.012011438880920267,0.024912254853891147,-0.00742041476599109
valence,eeg_bandpower,16,stimulus_plus_fewshot_bias_plus_physio,63,17,46,0,-29,0.022032181841903677,0.022421851535361803,0.160136562351878,-0.03946897517659198
valence,eeg_bandpower,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,24,39,0,-15,0.01175275051117187,0.009809764541383492,0.16167901827217968,-0.047807816713216766
valence,eeg_bandpower,16,stimulus_plus_physio,63,29,34,0,-5,0.031590303884975274,0.013187246954488141,0.37642516148988414,-0.07219525527967141
valence,eeg_entropy_complexity,0,stimulus_only,63,0,0,63,0,0.0,0.0,0.0,0.0
valence,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias,63,0,0,63,0,0.0,0.0,0.0,0.0
valence,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_plus_physio,63,27,36,0,-9,0.0060162288012029965,0.007673364338052879,0.20106796709769514,-0.08666341815860323
valence,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,27,36,0,-9,0.0060162288012029965,0.007673364338052879,0.20106796709769514,-0.08666341815860323
valence,eeg_entropy_complexity,0,stimulus_plus_physio,63,27,36,0,-9,0.0060162288012029965,0.007673364338052879,0.20106796709769514,-0.08666341815860323
valence,eeg_entropy_complexity,1,stimulus_only,63,45,18,0,27,-0.009317422936354128,-0.019425115096756373,0.09002959292500523,-0.052707510161385196
valence,eeg_entropy_complexity,1,stimulus_plus_fewshot_bias,63,0,63,0,-63,0.4453664656541917,0.43433220525902216,0.8250959399270388,0.24864252483437044
valence,eeg_entropy_complexity,1,stimulus_plus_fewshot_bias_plus_physio,63,0,63,0,-63,0.45076294549339396,0.4504095841663347,0.8294451703224179,0.2517344551714774
valence,eeg_entropy_complexity,1,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,27,36,0,-9,0.006164989684114446,0.00847215609767793,0.18562310785143676,-0.07595702970475537
valence,eeg_entropy_complexity,1,stimulus_plus_physio,63,38,25,0,13,-0.003364603203389964,-0.008154302957476434,0.21545780799200887,-0.12702346306318435
valence,eeg_entropy_complexity,2,stimulus_only,63,44,19,0,25,-0.009209939060973327,-0.022800973046002815,0.1562349382631656,-0.07541641991110026
valence,eeg_entropy_complexity,2,stimulus_plus_fewshot_bias,63,0,63,0,-63,0.2163863031214666,0.2101956521352526,0.42427994100666844,0.0678492124953185
valence,eeg_entropy_complexity,2,stimulus_plus_fewshot_bias_plus_physio,63,0,63,0,-63,0.22462727422932965,0.21667113557842566,0.43300833478028244,0.07549382542309635
valence,eeg_entropy_complexity,2,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,27,36,0,-9,0.00735427282133415,0.009461026444341103,0.1771360145286509,-0.0751582607321366
valence,eeg_entropy_complexity,2,stimulus_plus_physio,63,37,26,0,11,-0.0028702318949705404,-0.007147030095902007,0.2282570302557887,-0.12983554584567858
valence,eeg_entropy_complexity,4,stimulus_only,63,43,20,0,23,-0.005467184766499083,-0.02384010509703305,0.22811642521792597,-0.07573717485414289
valence,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias,63,0,63,0,-63,0.09287447619243949,0.09132885832152815,0.16221096679770808,0.003911230813575695
valence,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_plus_physio,63,0,63,0,-63,0.10070686490901773,0.09912095439169377,0.21745015940713852,0.004743891884483098
valence,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,28,35,0,-7,0.007202576509180679,0.007559378105109982,0.17773638835285,-0.07543582191661047
valence,eeg_entropy_complexity,4,stimulus_plus_physio,63,42,21,0,21,0.000664164894829036,-0.012920068054349532,0.2381799111150349,-0.1456877155553118
valence,eeg_entropy_complexity,8,stimulus_only,63,42,21,0,21,0.0021706072276923526,-0.024091811477224834,0.26409337878188666,-0.07296416552663576
valence,eeg_entropy_complexity,8,stimulus_plus_fewshot_bias,63,0,63,0,-63,0.03615555576715228,0.037138368025221524,0.06726080570150494,0.004886601102438881
valence,eeg_entropy_complexity,8,stimulus_plus_fewshot_bias_plus_physio,63,2,61,0,-59,0.04439124569777805,0.04062148084770789,0.15054847371702218,-0.02046689639041488
valence,eeg_entropy_complexity,8,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,27,36,0,-9,0.00770157768754331,0.007847224826568855,0.14908422329562288,-0.062417894221534986
valence,eeg_entropy_complexity,8,stimulus_plus_physio,63,38,25,0,13,0.008369158090204271,-0.010084524533700678,0.24804283029627872,-0.14016913174053092
valence,eeg_entropy_complexity,16,stimulus_only,63,36,27,0,9,0.016802740014786963,-0.014708579789587839,0.3150261307286555,-0.07492189016919748
valence,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias,63,2,61,0,-59,0.01099964403063292,0.01134334226972511,0.025041844940369984,-0.010482696543620662
valence,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_plus_physio,63,19,44,0,-25,0.019230769790669924,0.019394674284900715,0.14170335831936942,-0.03743424291517994
valence,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,27,36,0,-9,0.007838146221819307,0.008344667143978635,0.1543768599591493,-0.058829664748742516
valence,eeg_entropy_complexity,16,stimulus_plus_physio,63,31,32,0,-1,0.022794881302728255,0.0004223116097950008,0.28482471001221543,-0.12671933149262915
valence,emg_bsl_stats_22,0,stimulus_only,63,0,0,63,0,0.0,0.0,0.0,0.0
valence,emg_bsl_stats_22,0,stimulus_plus_fewshot_bias,63,0,0,63,0,0.0,0.0,0.0,0.0
valence,emg_bsl_stats_22,0,stimulus_plus_fewshot_bias_plus_physio,63,32,31,0,1,0.17069607112262142,-0.00010859957477338256,10.728688027403258,-0.026824586813151363
valence,emg_bsl_stats_22,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,32,31,0,1,0.17069607112262142,-0.00010859957477338256,10.728688027403258,-0.026824586813151363
valence,emg_bsl_stats_22,0,stimulus_plus_physio,63,32,31,0,1,0.17069607112262142,-0.00010859957477338256,10.728688027403258,-0.026824586813151363
valence,emg_bsl_stats_22,1,stimulus_only,63,47,16,0,31,-0.009569047837445516,-0.018735810387126683,0.08760633323776501,-0.04868373923052749
valence,emg_bsl_stats_22,1,stimulus_plus_fewshot_bias,63,0,63,0,-63,0.44669156723559966,0.45234533894217455,0.7532522066185867,0.08539628097482388
valence,emg_bsl_stats_22,1,stimulus_plus_fewshot_bias_plus_physio,63,0,63,0,-63,0.6139518478174831,0.45161897299739584,11.00068625218392,0.16226950875777324
valence,emg_bsl_stats_22,1,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,33,30,0,3,0.1737578885483689,-0.0006065862783490861,10.89485098783991,-0.02329065213344106
valence,emg_bsl_stats_22,1,stimulus_plus_physio,63,45,18,0,27,0.16417903854860405,-0.019173408033356765,10.886349837623866,-0.04946771158976104
valence,emg_bsl_stats_22,2,stimulus_only,63,41,22,0,19,-0.011174121905015627,-0.02785711860378448,0.14339625772945652,-0.08008823655724995
valence,emg_bsl_stats_22,2,stimulus_plus_fewshot_bias,63,0,63,0,-63,0.22074273355077662,0.2183144686215659,0.4337334566669373,0.06630702912494324
valence,emg_bsl_stats_22,2,stimulus_plus_fewshot_bias_plus_physio,63,0,63,0,-63,0.3864094230520486,0.21578483167454343,10.612191421382835,0.0644422558875608
valence,emg_bsl_stats_22,2,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,33,30,0,3,0.16876928470338182,-0.00027568412647416274,10.565409128172979,-0.020535795995008987
valence,emg_bsl_stats_22,2,stimulus_plus_physio,63,41,22,0,19,0.1576468566825955,-0.027434079657384314,10.557238954894089,-0.0772783412410265
valence,emg_bsl_stats_22,4,stimulus_only,63,42,21,0,21,-0.005263402722370154,-0.024472834039010793,0.22420955243345597,-0.07206776770842604
valence,emg_bsl_stats_22,4,stimulus_plus_fewshot_bias,63,0,63,0,-63,0.09057750069373609,0.0935510011564763,0.1544589264815006,0.004214138867430606
valence,emg_bsl_stats_22,4,stimulus_plus_fewshot_bias_plus_physio,63,0,63,0,-63,0.26430957887537204,0.09477178124223773,10.93546912864431,0.030231130527295536
valence,emg_bsl_stats_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,33,30,0,3,0.17422753516944922,-9.317628363580965e-05,10.890520504603375,-0.02349881237566409
valence,emg_bsl_stats_22,4,stimulus_plus_physio,63,41,22,0,19,0.16819141123897535,-0.027093995968378026,10.856714614602183,-0.07276710343006987
valence,emg_bsl_stats_22,8,stimulus_only,63,40,23,0,17,0.0044810592743751805,-0.020591304186733828,0.25797605446766947,-0.07445806867768234
valence,emg_bsl_stats_22,8,stimulus_plus_fewshot_bias,63,1,62,0,-61,0.034716270114840186,0.035085999862349615,0.06359629705646053,-0.008061095616171077
valence,emg_bsl_stats_22,8,stimulus_plus_fewshot_bias_plus_physio,63,0,63,0,-63,0.2101207303525603,0.03622297259790219,10.977933118786392,0.0015635333127923534
valence,emg_bsl_stats_22,8,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,35,28,0,7,0.17532483241683014,-0.00042386494934998353,10.956228915292547,-0.021455524084859734
valence,emg_bsl_stats_22,8,stimulus_plus_physio,63,39,24,0,15,0.17875954361539298,-0.02187127131572364,10.920110547741908,-0.07640951896788972
valence,emg_bsl_stats_22,16,stimulus_only,63,37,26,0,11,0.017595863698756552,-0.013936920242745732,0.3183774877905936,-0.059244268347364626
valence,emg_bsl_stats_22,16,stimulus_plus_fewshot_bias,63,2,61,0,-59,0.010505771315467233,0.010833240308244063,0.0200326436042757,-0.0014806542434038228
valence,emg_bsl_stats_22,16,stimulus_plus_fewshot_bias_plus_physio,63,4,59,0,-55,0.18696781458693082,0.01133696300296072,10.984260752889103,-0.0015296554676067498
valence,emg_bsl_stats_22,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,34,29,0,5,0.17623528063349794,-0.0005642646625546588,10.974926397577777,-0.014461254867356388
valence,emg_bsl_stats_22,16,stimulus_plus_physio,63,35,28,0,7,0.19228631660603704,-0.013993455682599354,10.941934791715388,-0.056914137949087173
valence,emg_existing_22,0,stimulus_only,63,0,0,63,0,0.0,0.0,0.0,0.0
valence,emg_existing_22,0,stimulus_plus_fewshot_bias,63,0,0,63,0,0.0,0.0,0.0,0.0
valence,emg_existing_22,0,stimulus_plus_fewshot_bias_plus_physio,63,31,32,0,-1,0.08730448954988171,0.0001175227069043494,5.458621376415565,-0.009646424550346255
valence,emg_existing_22,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,31,32,0,-1,0.08730448954988171,0.0001175227069043494,5.458621376415565,-0.009646424550346255
valence,emg_existing_22,0,stimulus_plus_physio,63,31,32,0,-1,0.08730448954988171,0.0001175227069043494,5.458621376415565,-0.009646424550346255
valence,emg_existing_22,1,stimulus_only,63,45,18,0,27,-0.00837459427808739,-0.016539061307464742,0.10096228399836837,-0.04794090822332886
valence,emg_existing_22,1,stimulus_plus_fewshot_bias,63,0,63,0,-63,0.4465759867442835,0.42442080864612586,0.7592624809570332,0.19744557618472158
valence,emg_existing_22,1,stimulus_plus_fewshot_bias_plus_physio,63,0,63,0,-63,0.530604947907813,0.4282234990298799,5.640319690281086,0.19806669057955184
valence,emg_existing_22,1,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,32,31,0,1,0.08869673267902538,-4.16092626756015e-05,5.5459787623808765,-0.00850565969424899
valence,emg_existing_22,1,stimulus_plus_physio,63,43,20,0,23,0.08050514104354169,-0.01663017720625759,5.537434803678333,-0.047451714835335945
valence,emg_existing_22,2,stimulus_only,63,45,18,0,27,-0.012583039788995835,-0.02773153699930897,0.1496392813526961,-0.06409355445590181
valence,emg_existing_22,2,stimulus_plus_fewshot_bias,63,0,63,0,-63,0.21859217880847662,0.21644347295757216,0.3648286666364773,0.06427415004847825
valence,emg_existing_22,2,stimulus_plus_fewshot_bias_plus_physio,63,0,63,0,-63,0.3038520511880293,0.2185434024322228,5.542698159751195,0.06352030635447736
valence,emg_existing_22,2,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,31,32,0,-1,0.08770069205575216,3.206810632905288e-05,5.484030602472767,-0.0072482731050751426
valence,emg_existing_22,2,stimulus_plus_physio,63,42,21,0,21,0.07535102672719943,-0.02422780418364623,5.468831933544161,-0.06459447300365273
valence,emg_existing_22,4,stimulus_only,63,42,21,0,21,-0.005214228211700637,-0.02821603704054232,0.2214034274373311,-0.07863498144074055
valence,emg_existing_22,4,stimulus_plus_fewshot_bias,63,0,63,0,-63,0.09398369971900454,0.09873989402206473,0.1734800228910942,0.011867489288739597
valence,emg_existing_22,4,stimulus_plus_fewshot_bias_plus_physio,63,0,63,0,-63,0.18174753038194177,0.10385337153735597,5.568056616590229,0.012955383599993597
valence,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,27,36,0,-9,0.08861741399357198,0.0004120504892739518,5.535725010113007,-0.006960415918588314
valence,emg_existing_22,4,stimulus_plus_physio,63,41,22,0,19,0.08346553776608588,-0.024681610353574523,5.513373662217739,-0.07904704993998068
valence,emg_existing_22,8,stimulus_only,63,41,22,0,19,0.004350024963532381,-0.021933297430068555,0.2666383703806876,-0.08162082337829002
valence,emg_existing_22,8,stimulus_plus_fewshot_bias,63,1,62,0,-61,0.034376945825163034,0.03663929846700609,0.0690639351313056,-0.0015361470957937495
valence,emg_existing_22,8,stimulus_plus_fewshot_bias_plus_physio,63,0,63,0,-63,0.12125598273879784,0.03541387228656934,5.465236552081509,0.0032404546626974007
valence,emg_existing_22,8,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,27,36,0,-9,0.08726625243135529,0.0004820506084393106,5.4465083258906235,-0.00718260850473551
valence,emg_existing_22,8,stimulus_plus_physio,63,40,23,0,17,0.09171855295154267,-0.019807446748631552,5.4174610034850925,-0.08180090880498447
valence,emg_existing_22,16,stimulus_only,63,38,25,0,13,0.015414407640525814,-0.012938068819638326,0.31466760459690835,-0.08139103749025489
valence,emg_existing_22,16,stimulus_plus_fewshot_bias,63,2,61,0,-59,0.011326963974274013,0.011657721772110552,0.026976421720007027,-0.007025029738771282
valence,emg_existing_22,16,stimulus_plus_fewshot_bias_plus_physio,63,2,61,0,-59,0.09358880091378242,0.011798541593326384,5.154122415761064,-0.0009211802061637187
valence,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,28,35,0,-7,0.0823465211065463,0.00030985078421252865,5.147427209595819,-0.006253512401962924
valence,emg_existing_22,16,stimulus_plus_physio,63,37,26,0,11,0.0977518695962339,-0.013490463978602873,5.124783088126768,-0.08176462670713214
valence,emg_lagged_interaction_experimental,0,stimulus_only,63,0,0,63,0,0.0,0.0,0.0,0.0
valence,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias,63,0,0,63,0,0.0,0.0,0.0,0.0
valence,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_plus_physio,63,22,41,0,-19,0.0012954881199708048,0.001096978615315214,0.009957891833862753,-0.0027695181023441595
valence,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,22,41,0,-19,0.0012954881199708048,0.001096978615315214,0.009957891833862753,-0.0027695181023441595
valence,emg_lagged_interaction_experimental,0,stimulus_plus_physio,63,22,41,0,-19,0.0012954881199708048,0.001096978615315214,0.009957891833862753,-0.0027695181023441595
valence,emg_lagged_interaction_experimental,1,stimulus_only,63,44,19,0,25,-0.007395600686339142,-0.014639320660787325,0.09687934855548819,-0.040027807899029266
valence,emg_lagged_interaction_experimental,1,stimulus_plus_fewshot_bias,63,0,63,0,-63,0.43505636816638166,0.44093945533974166,0.6657382482018179,0.19498125077462525
valence,emg_lagged_interaction_experimental,1,stimulus_plus_fewshot_bias_plus_physio,63,0,63,0,-63,0.43583805501500844,0.44147758515774926,0.6673186940925238,0.19333225298243562
valence,emg_lagged_interaction_experimental,1,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,21,42,0,-21,0.001243009394802972,0.0009834764096956494,0.009263930719159985,-0.002317896457855184
valence,emg_lagged_interaction_experimental,1,stimulus_plus_physio,63,43,20,0,23,-0.006098933301434577,-0.01377354646599227,0.09534186071723094,-0.038168929854138334
valence,emg_lagged_interaction_experimental,2,stimulus_only,63,44,19,0,25,-0.010962684627370838,-0.025452721487444152,0.14967963664747108,-0.06017317132236788
valence,emg_lagged_interaction_experimental,2,stimulus_plus_fewshot_bias,63,0,63,0,-63,0.21425974327433286,0.21274118828225785,0.3555694910677729,0.05058189057344853
valence,emg_lagged_interaction_experimental,2,stimulus_plus_fewshot_bias_plus_physio,63,0,63,0,-63,0.21519246183122512,0.21381423610262718,0.36101229652492384,0.05003595197863131
valence,emg_lagged_interaction_experimental,2,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,20,43,0,-23,0.0012269484992692946,0.0008883217930791831,0.0089210818053298,-0.0020423221211414155
valence,emg_lagged_interaction_experimental,2,stimulus_plus_physio,63,43,20,0,23,-0.009661482019306052,-0.02426550109072101,0.14819830976843873,-0.05536462901316752
valence,emg_lagged_interaction_experimental,4,stimulus_only,63,42,21,0,21,-0.0077950595194665,-0.029453394257606513,0.22185509879474075,-0.08248345519168576
valence,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias,63,1,62,0,-61,0.09438923722322291,0.0948136327576119,0.1766477528865722,-0.0040141571802534415
valence,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias_plus_physio,63,1,62,0,-61,0.09542951771179752,0.09754795414576711,0.17829943286044436,-0.0056377325720580185
valence,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,19,44,0,-25,0.0012078179405694484,0.0008442606826802868,0.008711330637059422,-0.002026690926113961
valence,emg_lagged_interaction_experimental,4,stimulus_plus_physio,63,41,22,0,19,-0.0064911575871062725,-0.027531507405824884,0.2203737205893419,-0.08061288615056661
valence,emg_lagged_interaction_experimental,8,stimulus_only,63,40,23,0,17,0.003919664996025171,-0.0236496657984262,0.2837652299387943,-0.07992581700651558
valence,emg_lagged_interaction_experimental,8,stimulus_plus_fewshot_bias,63,1,62,0,-61,0.03479074035219266,0.035488616175033405,0.06729539540777885,-0.004019624334316019
valence,emg_lagged_interaction_experimental,8,stimulus_plus_fewshot_bias_plus_physio,63,1,62,0,-61,0.03583410556040095,0.03697066058513099,0.069112612769332,-0.002215817322643421
valence,emg_lagged_interaction_experimental,8,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,20,43,0,-23,0.001139692535134589,0.0006801243021010706,0.00798986525535128,-0.002048215584487645
valence,emg_lagged_interaction_experimental,8,stimulus_plus_physio,63,40,23,0,17,0.005187999936104071,-0.022867946199579547,0.2821974099795894,-0.0779950013506423
valence,emg_lagged_interaction_experimental,16,stimulus_only,63,39,24,0,15,0.014394089632367718,-0.014224784887298059,0.31717662461868046,-0.07262631304776734
valence,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias,63,0,63,0,-63,0.012103771115876835,0.012571845668448267,0.02408157175419179,0.0007579240799915343
valence,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias_plus_physio,63,2,61,0,-59,0.013203188613909756,0.013492765194965228,0.025976957272756396,-0.000868348911572836
valence,emg_lagged_interaction_experimental,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,63,19,44,0,-25,0.0011611333583626397,0.0007407190310541045,0.00813178413432003,-0.00225093681213695
valence,emg_lagged_interaction_experimental,16,stimulus_plus_physio,63,39,24,0,15,0.015739033144452255,-0.012059407904514874,0.31569665722772333,-0.0707588292437058
