target,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,y_true_mean,y_true_std,y_pred_mean,y_pred_std,residual_mean,residual_std,stimulus_rmse_reference,lift_vs_stimulus_rmse,locked_reference_model,locked_reference_rmse,lift_vs_locked_reference_rmse,rmse_wins_vs_locked,rmse_losses_vs_locked,rmse_win_margin_vs_locked,mean_delta_rmse_model_minus_locked,median_delta_rmse_model_minus_locked,worst_regression_delta_rmse,best_gain_delta_rmse
arousal,1,bias_empirical_bayes,195300,1.5310467226960347,1.8944750476692052,0.6580358084977974,0.6455840048233845,0.6121787480516813,4.3085099846390165,2.514789491673669,4.3163631485239495,1.7117615382087152,-0.007853163884932879,1.8944587707464717,1.9445678743341894,0.05009282666498427,bias_shrink4,1.8904840712391418,-0.003990976430063409,21,42,-21,0.005729631880451825,0.016252311782592344,0.04825661028109218,-0.10383342612758661
arousal,2,bias_shrink2,189000,1.4872601126472091,1.8531222420706197,0.6769243517411555,0.669783233022137,0.6409641932065319,4.307597883597883,2.514008887188597,4.313737497866529,1.8012218270905909,-0.0061396142686465415,1.8531120714067657,1.9435688697160587,0.09044662764543898,bias_shrink4,1.8481950495622332,-0.004927192508386469,18,45,-27,0.005241854188413208,0.03621704042017071,0.10043196129381204,-0.3435757541429143
arousal,1,bias_shrink2,195300,1.529254689504429,1.8978162686139997,0.6573079447785214,0.6459723425472639,0.6165934526136659,4.3085099846390165,2.514789491673669,4.318844072257184,1.752052840726717,-0.01033408761816672,1.8977881325503816,1.9445678743341894,0.04675160572018977,bias_shrink4,1.8904840712391418,-0.007332197374857907,16,47,-31,0.011389795531496279,0.033955453737323005,0.09163644711031038,-0.31356623654030535
arousal,16,bias_mean,100800,1.3930699964797748,1.7419245633693081,0.7234037116947508,0.7231751420657302,0.6991144706341681,4.319345238095238,2.51743972040842,4.306290642601127,1.935690274020975,0.01305459549411162,1.7418756448167703,1.9459437177050949,0.20401915433578677,bias_shrink4,1.7343610762407864,-0.007563487128521729,13,50,-37,0.005584046458717788,0.012759255070156295,0.028250969360891887,-0.0920849358148943
arousal,16,bias_shrink8,100800,1.4070050083205323,1.7434400229654299,0.7216042576157791,0.7164556808006349,0.679299316845528,4.319345238095238,2.51743972040842,4.308466408516812,1.7720956235123528,0.010878829578426334,1.743406081423574,1.9459437177050949,0.202503694739665,bias_shrink4,1.7343610762407864,-0.009078946724643489,36,27,9,0.011005713776370179,-0.001744765628070244,0.17510260943928824,-0.015447138421942341
arousal,8,bias_shrink1,151200,1.4194931468206557,1.775914614154255,0.709634096982705,0.707331706887619,0.6838559905608114,4.30667328042328,2.513988465966169,4.313236936052797,1.9120361979700657,-0.006563655629515848,1.775902484707827,1.9431588530362547,0.16724423888199969,bias_shrink4,1.7662446364822941,-0.009669977671960872,16,47,-31,0.006066792915252818,0.02421293774587796,0.06621999420837898,-0.2273019472868052
arousal,1,bias_shrink8,195300,1.5468616061678844,1.9050494773089512,0.6527944064634026,0.6377487146448942,0.598168175534836,4.3085099846390165,2.514789491673669,4.3125625680186905,1.645445249524201,-0.004052583379673255,1.9050451668039419,1.9445678743341894,0.03951839702523818,bias_shrink4,1.8904840712391418,-0.014565406069809494,37,26,11,0.00981517500144007,-0.007667398483078625,0.23280887874024447,-0.03940927537978656
arousal,8,bias_shrink8,151200,1.4427380152329747,1.7823991498470892,0.7054898004493876,0.6986422650973609,0.6581596403019288,4.30667328042328,2.513988465966169,4.3111485001706775,1.724383374491728,-0.00447521974739718,1.7823935316825628,1.9431588530362547,0.16075970318916544,bias_shrink4,1.7662446364822941,-0.01615451336479512,39,24,15,0.01764607905799909,-0.007547695214502381,0.3007943790168781,-0.03695785997922352
arousal,16,bias_huber,100800,1.3952642565704345,1.7518490344879294,0.720485181323931,0.7209256101530866,0.6973702280669551,4.319345238095238,2.51743972040842,4.266118500028749,1.9495347447739524,0.053226738066488866,1.7510402491065393,1.9459437177050949,0.1940946832171655,bias_shrink4,1.7343610762407864,-0.017487958247143,14,49,-35,0.014576248310429873,0.02001873720305647,0.06594972121017983,-0.08727882636804463
arousal,4,bias_shrink1,176400,1.4552090922390462,1.8237006076874822,0.6921666466729296,0.6890302694720396,0.6677073815507243,4.307222222222222,2.5145634754683037,4.303555555555556,1.919858859247056,0.0036666666666666553,1.8236969216498797,1.9438976177651741,0.1201970100776919,bias_shrink4,1.803261391817789,-0.020439215869693106,17,46,-29,0.016065793950101184,0.0499814668492955,0.12014960519377293,-0.4051483294981839
