target,block,k_calibration,model,n,mae,rmse,pearson,ccc,y_true_std,y_pred_std,locked_reference_rmse,locked_reference_model,lift_vs_locked_rmse,subjects,rmse_wins_vs_locked,rmse_losses_vs_locked,rmse_ties_vs_locked,rmse_win_margin_vs_locked,mean_delta_rmse_model_minus_locked,median_delta_rmse_model_minus_locked,worst_regression_delta_rmse,best_gain_delta_rmse
arousal,eeg_entropy_complexity,16,physio_context_ridge100,1280,2.4056057596579192,2.827944000458632,0.15370891279356058,0.14403749543195157,2.5035477756263713,1.748547766542476,1.804905946663372,locked_kernel_residual_shrink4,-1.02303805379526,8.0,0.0,8.0,0.0,-8.0,0.9999291193735715,0.9898059256749047,1.7844742519435062,0.18863574105082392
valence,emg_lagged_interaction_experimental,4,physio_similarity_knn64,2240,1.024406459076064,1.287580402397503,0.8767533425141893,0.8731161962475197,2.669598661841536,2.4370316462819415,1.2914358861713804,locked_kernel_residual_shrink4,0.003855483773877344,8.0,4.0,4.0,0.0,0.0,0.0015476840481098292,-0.00995527681203312,0.1073969599066299,-0.07546850991441034
valence,emg_lagged_interaction_experimental,4,physio_residual_ridge1000,2240,1.031989343145064,1.2878745947599894,0.8764475221221795,0.8722233788355581,2.669598661841536,2.4194774939265873,1.2914358861713804,locked_kernel_residual_shrink4,0.0035612914113909433,8.0,4.0,4.0,0.0,0.0,0.0018058199401226743,0.0006561343249934515,0.09178908137532205,-0.06526188898765772
valence,emg_lagged_interaction_experimental,4,physio_residual_ridge100,2240,1.0330138946750334,1.2988160243297013,0.8743970235298828,0.8705001174581848,2.669598661841536,2.428902565801906,1.2914358861713804,locked_kernel_residual_shrink4,-0.007380138158320948,8.0,5.0,3.0,0.0,2.0,0.012004364709883183,-0.004016400115748109,0.10193079282671391,-0.07088287314166797
valence,emg_existing_22,4,physio_residual_ridge1000,2240,1.0469839944371155,1.2999544312813627,0.8746238172192394,0.8704807689864952,2.6754234105467365,2.4268188692803725,1.2758861241451407,locked_kernel_residual_shrink4,-0.02406830713622199,8.0,3.0,5.0,0.0,-2.0,0.03201573001492969,0.0066836923411702776,0.14488233544867346,-0.0436427362350984
valence,eeg_entropy_complexity,4,physio_similarity_knn64,2240,1.049243783258966,1.30875889785028,0.8727658899019091,0.868839689668263,2.673585240031498,2.431278534701863,1.2842191194898689,locked_kernel_residual_shrink4,-0.024539778360411102,8.0,4.0,4.0,0.0,0.0,0.03246094577518749,0.010908250466369007,0.14359834114420966,-0.04333527557968342
valence,emg_lagged_interaction_experimental,16,physio_similarity_knn64,1280,1.0200428005307913,1.2890203792296384,0.8756934425546185,0.8722902420075143,2.6600046992439697,2.4360825576831564,1.2629701962764748,locked_kernel_residual_shrink4,-0.026050182953163636,8.0,3.0,5.0,0.0,-2.0,0.03939716237339601,0.014292030712015902,0.25227835803197085,-0.0827515653313371
valence,emg_lagged_interaction_experimental,16,physio_residual_ridge1000,1280,1.0335333961993456,1.2922039104653555,0.8747167714626357,0.8706719822970471,2.6600046992439697,2.4157066634361204,1.2629701962764748,locked_kernel_residual_shrink4,-0.029233714188880766,8.0,4.0,4.0,0.0,0.0,0.04273785985474886,-0.0021897905875272183,0.2461880199232206,-0.07266419251990253
valence,emg_existing_22,4,physio_similarity_knn64,2240,1.045903227637921,1.3054010890465362,0.8737637964753272,0.869535062781108,2.6754234105467365,2.4292077945407518,1.2758861241451407,locked_kernel_residual_shrink4,-0.02951496490139549,8.0,4.0,4.0,0.0,0.0,0.03583611523687291,0.021554338069009638,0.12813618806091265,-0.0362661720617925
valence,emg_existing_22,16,physio_residual_ridge1000,1280,1.0527126163244247,1.316786697387672,0.8687817005584122,0.8651348447348485,2.6486983647338453,2.4168057463485337,1.2825401198519752,locked_kernel_residual_shrink4,-0.03424657753569682,8.0,3.0,5.0,0.0,-2.0,0.05012934338226674,0.03282772646356291,0.2720682683561546,-0.11145352327735814
valence,emg_existing_22,16,physio_similarity_knn64,1280,1.048433927167207,1.318185120079882,0.8685996244453331,0.8649126164378067,2.6486983647338453,2.4178431034852665,1.2825401198519752,locked_kernel_residual_shrink4,-0.03564500022790673,8.0,4.0,4.0,0.0,0.0,0.04873722962082602,0.03745191104245771,0.21584380853675,-0.1375045111324047
valence,emg_lagged_interaction_experimental,16,physio_residual_ridge100,1280,1.0321391732431948,1.3027222113204735,0.8727688127132489,0.8690631074791616,2.6600046992439697,2.4259469619767877,1.2629701962764748,locked_kernel_residual_shrink4,-0.03975201504399872,8.0,3.0,5.0,0.0,-2.0,0.051450973905347266,0.05014109169524261,0.22766248253895227,-0.07004948848973869
valence,emg_existing_22,4,physio_residual_ridge100,2240,1.0612451956740447,1.3181685162282055,0.8712663151686794,0.8670802113952027,2.6754234105467365,2.4312972546095413,1.2758861241451407,locked_kernel_residual_shrink4,-0.042282392083064835,8.0,2.0,6.0,0.0,-4.0,0.05145349167140989,0.03983165578172165,0.1715582021469264,-0.04027352566451814
valence,eeg_entropy_complexity,16,physio_similarity_knn64,1280,1.0452127468772232,1.3037338220000043,0.8728159564545543,0.8689909712392044,2.6615828819520164,2.4266058163155115,1.260152182636671,locked_kernel_residual_shrink4,-0.04358163936333326,8.0,3.0,5.0,0.0,-2.0,0.05939360118633036,0.01700239758233202,0.26755412621205454,-0.08202720265882713
valence,emg_existing_22,16,physio_residual_ridge100,1280,1.0705385299399495,1.3396808742375699,0.864498762797533,0.8606076718532026,2.6486983647338453,2.419592228157408,1.2825401198519752,locked_kernel_residual_shrink4,-0.05714075438559463,8.0,2.0,6.0,0.0,-4.0,0.07498916824658974,0.06929299327093863,0.3096709802935689,-0.12619320197473893
valence,eeg_entropy_complexity,4,physio_residual_ridge1000,2240,1.0896291026579483,1.380153866977411,0.8593509044666784,0.8553636365366356,2.673585240031498,2.4515103641669413,1.2842191194898689,locked_kernel_residual_shrink4,-0.09593474748754205,8.0,2.0,6.0,0.0,-4.0,0.09399947215662541,0.05068311738371056,0.45933064030541626,-0.0726159111150162
valence,eeg_entropy_complexity,16,physio_residual_ridge1000,1280,1.0845732665620744,1.3703178288414795,0.859724790818549,0.8562995203282997,2.6615828819520164,2.4450101083357034,1.260152182636671,locked_kernel_residual_shrink4,-0.1101656462048084,8.0,2.0,6.0,0.0,-4.0,0.11770346571303555,0.09166153652399117,0.3694666530229007,-0.08368124792348786
valence,eeg_entropy_complexity,4,physio_residual_ridge100,2240,1.1340351538466555,1.4503292435768025,0.8451971015931422,0.8434136454706619,2.673585240031498,2.506905064998635,1.2842191194898689,locked_kernel_residual_shrink4,-0.1661101240869336,8.0,2.0,6.0,0.0,-4.0,0.15017004046450133,0.06048918402910397,0.761621391008676,-0.09251861410434858
valence,emg_lagged_interaction_experimental,4,physio_context_ridge100,2240,1.2080108080591474,1.464107287887311,0.8706719217713649,0.7843111829944547,2.669598661841536,1.676779952749294,1.2914358861713804,locked_kernel_residual_shrink4,-0.17267140171593054,8.0,1.0,7.0,0.0,-6.0,0.15836891234737,0.15598200820610142,0.5859295576946462,-0.21737712085388416
valence,eeg_entropy_complexity,16,physio_residual_ridge100,1280,1.126934915687889,1.442286002093495,0.8457776161310925,0.8437533786596719,2.6615828819520164,2.495062847818314,1.260152182636671,locked_kernel_residual_shrink4,-0.18213381945682383,8.0,2.0,6.0,0.0,-4.0,0.1765864092185194,0.12300560696399648,0.658948515012229,-0.09744877537872765
valence,emg_lagged_interaction_experimental,16,physio_context_ridge100,1280,1.2086780989542603,1.4623880578586734,0.8685292874918542,0.7837568155797174,2.6600046992439697,1.6775184241751837,1.2629701962764748,locked_kernel_residual_shrink4,-0.19941786158219865,8.0,1.0,7.0,0.0,-6.0,0.192148243796119,0.1850413470727883,0.6362546908798761,-0.0804396286324458
valence,emg_existing_22,4,physio_context_ridge100,2240,1.235354864916631,1.4886899473666926,0.8655924569536336,0.7771138532516013,2.6754234105467365,1.6682998258695902,1.2758861241451407,locked_kernel_residual_shrink4,-0.2128038232215519,8.0,1.0,7.0,0.0,-6.0,0.20313557261173215,0.18277735546028218,0.6400058291493009,-0.13196094509075773
valence,emg_existing_22,16,physio_context_ridge100,1280,1.2409093840047718,1.4959386680224893,0.857428675950889,0.7709238852061049,2.6486983647338453,1.658054364443517,1.2825401198519752,locked_kernel_residual_shrink4,-0.21339854817051407,8.0,0.0,8.0,0.0,-8.0,0.21504750208490614,0.1537644647969515,0.6392004530779485,0.0006035276403784096
valence,eeg_entropy_complexity,4,physio_context_ridge100,2240,1.3720415988803973,1.7036615603269292,0.7808084813747125,0.7198827475032538,2.673585240031498,1.7865698635217169,1.2842191194898689,locked_kernel_residual_shrink4,-0.4194424408370603,8.0,1.0,7.0,0.0,-6.0,0.3939776138589924,0.43785862537646936,0.8028544541360827,-0.1736698831060457
valence,eeg_entropy_complexity,16,physio_context_ridge100,1280,1.379489481425844,1.7053783282985633,0.7785394700877549,0.7174463081714836,2.6615828819520164,1.781883363035327,1.260152182636671,locked_kernel_residual_shrink4,-0.4452261456618922,8.0,1.0,7.0,0.0,-6.0,0.42754973040578437,0.4832764198779752,0.817082007187353,-0.04389073211992833
valence,emg_lagged_interaction_experimental,4,physio_context_ridge1000,2240,1.9970403707453184,2.299726356587109,0.8503586744970764,0.278343933709983,2.669598661841536,0.44928891244663816,1.2914358861713804,locked_kernel_residual_shrink4,-1.0082904704157285,8.0,0.0,8.0,0.0,-8.0,0.9997333571128931,0.9481314673432703,1.6273728557360185,0.5588444744980424
valence,emg_existing_22,16,physio_context_ridge1000,1280,1.9926586631685494,2.297854087431827,0.8125289252414094,0.26852159787767593,2.6486983647338453,0.45032004739631143,1.2825401198519752,locked_kernel_residual_shrink4,-1.015313967579852,8.0,0.0,8.0,0.0,-8.0,1.0159572277899822,0.9473300080856678,1.6486826698740964,0.6338678879027855
valence,emg_lagged_interaction_experimental,16,physio_context_ridge1000,1280,1.9832222677767277,2.2911997387468253,0.8474017278711985,0.27887041211768865,2.6600046992439697,0.4503117518679857,1.2629701962764748,locked_kernel_residual_shrink4,-1.0282295424703505,8.0,0.0,8.0,0.0,-8.0,1.024252597298493,0.9919359874663186,1.668685207874861,0.6230143343928841
valence,emg_existing_22,4,physio_context_ridge1000,2240,2.008389788653169,2.3171581273564175,0.8229470338659094,0.2708410857156315,2.6754234105467365,0.4529072756966012,1.2758861241451407,locked_kernel_residual_shrink4,-1.0412720032112768,8.0,0.0,8.0,0.0,-8.0,1.0338891624755204,0.9807952515355188,1.6832677118940904,0.590539524291835
valence,eeg_entropy_complexity,4,physio_context_ridge1000,2240,2.021144879183599,2.3383401016175434,0.6329767965599667,0.27254077529716364,2.673585240031498,0.6052382492002023,1.2842191194898689,locked_kernel_residual_shrink4,-1.0541209821276745,8.0,0.0,8.0,0.0,-8.0,1.0469793828598248,1.0151945741544992,1.6652473326082449,0.621201471335064
valence,eeg_entropy_complexity,16,physio_context_ridge1000,1280,2.017936924286187,2.332472203071589,0.6330852249692438,0.2682845895050593,2.6615828819520164,0.5919081375198743,1.260152182636671,locked_kernel_residual_shrink4,-1.072320020434918,8.0,0.0,8.0,0.0,-8.0,1.0716489176761073,1.0330010743298452,1.7642754638026807,0.7484337380659819
