target,block,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,y_true_std,y_pred_std,lift_vs_fewshot_rmse,lift_vs_fewshot_mae,lift_vs_fewshot_pearson,fewshot_reference_model
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,2240,1.7150066945825806,2.108592417812721,0.5549313553113454,0.5563494897006784,0.530861907543473,2.470266382332303,1.83507195659165,-0.01540071304776447,-0.0012046112492474226,-0.0030018743031435813,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_plus_physio,2240,1.686233946470612,2.110434600177155,0.6124481178893557,0.6140901620177738,0.6109064623696306,2.4433490458690055,2.3365747843338225,-0.024757347298703714,0.021876172577007136,0.061165983404460555,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_plus_physio,1280,1.5742921922724018,1.9962424997989272,0.6343335250647519,0.6305878432941245,0.6286560509440351,2.4659378762197153,2.1564209952249676,-0.03002256466111719,0.00531718272759818,0.011790245923168352,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,1280,1.5900707309699773,1.999109220154236,0.6137033173933748,0.6103627973190269,0.5983182740539519,2.4659378762197153,1.9667657625526354,-0.03288928501642596,-0.010461355969977326,-0.00883996174820878,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,4,stimulus_plus_fewshot_bias_plus_physio,2240,1.6987472548403775,2.1476808628671327,0.6113351291157805,0.6116982769086211,0.6094058555115713,2.470266382332303,2.382688413803969,-0.05448915810217603,0.015054828492955696,0.05340189950129148,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,4,stimulus_plus_physio,2240,2.0341104501297025,2.4272553499848177,0.3631316737665447,0.35757009925986866,0.3380657881195587,2.4612555370295612,1.6833192718144943,-0.29610324940784327,-0.28150628346303574,-0.16921132008484635,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_plus_physio,2240,2.053820972654883,2.450788637476046,0.3451884194934206,0.34115790764271714,0.3241162445875186,2.4433490458690055,1.7075317205357001,-0.36511138459759485,-0.3457108536072637,-0.20609371499147455,stimulus_plus_fewshot_bias_shrink4
arousal,emg_existing_22,4,stimulus_plus_physio,2240,2.0875208381951835,2.5004633414340534,0.334012792717008,0.3481779136296607,0.3142965739601922,2.470266382332303,1.7366305108152642,-0.4072716366690967,-0.37371875486185036,-0.22392043689748098,stimulus_plus_fewshot_bias_shrink4
arousal,emg_lagged_interaction_experimental,16,stimulus_plus_physio,1280,1.9978998474084153,2.3923790968203305,0.3796104014072755,0.3722350456287091,0.35454567489592065,2.4462263667739337,1.692785508607053,-0.4554185984564061,-0.4537331807417486,-0.25327239148627084,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,16,stimulus_plus_physio,1280,2.0860975344803783,2.4791504127247026,0.3284439517960059,0.3217738882650338,0.3082810500092555,2.443973650051988,1.7062203819737973,-0.5218820852959989,-0.5115662844803781,-0.29219679746443433,stimulus_plus_fewshot_bias_shrink4
