target,quantile,feature_block,model,gamma,subject_id,n,locked_rmse,candidate_rmse,improvement_locked_minus_candidate,delta_candidate_minus_locked
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,12,299,1.982740772355779,1.982740772355779,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,13,411,1.4554697464709752,1.4554697464709752,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,14,150,1.499032216527787,1.499032216527787,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,15,414,1.575733980659737,1.575733980659737,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,16,289,1.8063842560307342,1.8063842560307342,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,17,413,1.8793142318584366,1.8793142318584366,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,18,578,2.9239355644503386,2.9239355644503386,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,19,357,2.1556102254221847,2.1556102254221847,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,2,494,2.5610232142707914,2.5610232142707914,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,20,293,1.7866994068092221,1.7866994068092221,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,21,343,1.6527086777568232,1.6527086777568232,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,22,435,1.4990070786852985,1.4990070786852985,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,23,275,1.9259170777780397,1.9259170777780397,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,24,292,1.916008663911097,1.916008663911097,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,25,504,2.4699163881159105,2.4699163881159105,0.0,0.0
