target,k_calibration,model,label_policy,binary_n,accuracy,balanced_accuracy,macro_f1,auroc,n_low,n_high,true_high_rate,pred_high_rate
arousal,8,bias_empirical_bayes,midpoint_as_high,3840,0.75,0.7521681106247202,0.7498436522826767,0.8463048656966862,1844,1996,0.5197916666666667,0.4552083333333333
arousal,8,bias_empirical_bayes,discard_midpoint,3469,0.7840876333237244,0.782547638912064,0.782905353043529,0.8743540797597197,1844,1625,0.46843470740847504,0.4577688094551744
arousal,8,bias_huber,midpoint_as_low,3840,0.7776041666666667,0.7747678416391734,0.7733184689706429,0.8598685882965793,2215,1625,0.4231770833333333,0.4393229166666667
arousal,8,bias_huber,midpoint_as_high,3840,0.7567708333333333,0.7595483809267125,0.7563790069260157,0.849028045244502,1844,1996,0.5197916666666667,0.4401041666666667
arousal,8,bias_huber,discard_midpoint,3469,0.7961948688382819,0.7938262973469048,0.794617614387418,0.8787683964625397,1844,1625,0.46843470740847504,0.4439319688671087
arousal,8,bias_mean,midpoint_as_low,3840,0.7783854166666667,0.7765105052960584,0.7744851394785921,0.8612748046535857,2215,1625,0.4231770833333333,0.4453125
arousal,8,bias_mean,midpoint_as_high,3840,0.76171875,0.7641014132386248,0.7615048490145004,0.851093184199201,1844,1996,0.5197916666666667,0.45026041666666666
arousal,8,bias_mean,discard_midpoint,3469,0.7985010089362928,0.7964705489738029,0.7971220276828508,0.8808232938428167,1844,1625,0.46843470740847504,0.44912078408763334
arousal,8,bias_median,midpoint_as_low,3840,0.7768229166666667,0.7723695085952422,0.7718486775372153,0.8569409967008161,2215,1625,0.4231770833333333,0.42916666666666664
arousal,8,bias_median,midpoint_as_high,3840,0.7544270833333333,0.7571699798729781,0.7540467678734186,0.8448807865188077,1844,1996,0.5197916666666667,0.44088541666666664
arousal,8,bias_median,discard_midpoint,3469,0.7927356586912655,0.7898051059569497,0.7907963200377777,0.8749776405806775,1844,1625,0.46843470740847504,0.4352839434995676
arousal,8,bias_shrink1,midpoint_as_low,3840,0.7630208333333334,0.7624545928112519,0.7595095051005127,0.8543380447994443,2215,1625,0.4231770833333333,0.45598958333333334
arousal,8,bias_shrink1,midpoint_as_high,3840,0.7497395833333333,0.7516285282060868,0.7496587541591087,0.8469737740122327,1844,1996,0.5197916666666667,0.4622395833333333
arousal,8,bias_shrink1,discard_midpoint,3469,0.7840876333237244,0.782584181545136,0.78292385319453,0.8751560153512431,1844,1625,0.46843470740847504,0.4583453444796771
arousal,8,bias_shrink2,midpoint_as_low,3840,0.7518229166666667,0.7529939225559993,0.7488900134663384,0.8463133182844244,2215,1625,0.4231770833333333,0.46875
arousal,8,bias_shrink2,midpoint_as_high,3840,0.7424479166666667,0.7439537426262504,0.742428894386528,0.8417737046761636,1844,1996,0.5197916666666667,0.47161458333333334
arousal,8,bias_shrink2,discard_midpoint,3469,0.772845200345921,0.7721189721341565,0.772017667644125,0.8683400634073085,1844,1625,0.46843470740847504,0.47131738253098876
arousal,8,bias_shrink4,midpoint_as_low,3840,0.7315104166666667,0.7331738148984199,0.7286975785664069,0.8280384789025873,2215,1625,0.4231770833333333,0.475
arousal,8,bias_shrink4,midpoint_as_high,3840,0.7296875,0.7309358413138642,0.7296856668136041,0.8288235907824325,1844,1996,0.5197916666666667,0.47760416666666666
arousal,8,bias_shrink4,discard_midpoint,3469,0.7555491496108389,0.7548633405639913,0.75470917767665,0.852102452861672,1844,1625,0.46843470740847504,0.473046987604497
arousal,8,bias_shrink8,midpoint_as_low,3840,0.70625,0.7061962146205939,0.7027275504918167,0.7945089077964924,2215,1625,0.4231770833333333,0.46796875
arousal,8,bias_shrink8,midpoint_as_high,3840,0.7130208333333333,0.7145321010785127,0.7129927274236654,0.8031525360917062,1844,1996,0.5197916666666667,0.4703125
arousal,8,bias_shrink8,discard_midpoint,3469,0.7313346785817239,0.7298211246454197,0.7300098739765268,0.821066577673953,1844,1625,0.46843470740847504,0.4615162871144422
arousal,8,bias_trimmed_mean,midpoint_as_low,3840,0.7752604166666667,0.7724903629102275,0.7709795628534258,0.860811807605487,2215,1625,0.4231770833333333,0.4401041666666667
arousal,8,bias_trimmed_mean,midpoint_as_high,3840,0.7559895833333333,0.7585697425219202,0.7556876225396583,0.8498270945361439,1844,1996,0.5197916666666667,0.44505208333333335
