split,fold_id,test_subject,n_high,zero_rmse_high,model_rmse_high,improvement_zero_minus_model,pearson_high,sign_acc_high
random_trial_kfold_subjects_overlap,random_fold_1,55,5,2.544151929955342,2.262382407554096,0.281769522401246,-0.9374261309809311,1.0
random_trial_kfold_subjects_overlap,random_fold_1,56,1,3.2823920265780733,3.3543244094597147,-0.07193238288164139,,0.0
random_trial_kfold_subjects_overlap,random_fold_1,57,2,2.684487880893795,2.6534124560459786,0.031075424847816446,1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_1,58,3,3.003419840851975,3.0780760375699283,-0.0746561967179531,0.5906869308593395,0.0
random_trial_kfold_subjects_overlap,random_fold_1,59,1,2.9529411764705884,3.152256843622993,-0.19931566715240479,,0.0
random_trial_kfold_subjects_overlap,random_fold_1,60,4,4.199990905360578,4.216079188906228,-0.01608828354564995,-0.4207277518914779,0.25
random_trial_kfold_subjects_overlap,random_fold_1,61,3,3.123598439004863,3.0973575055190894,0.02624093348577361,-0.2613868865446357,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_1,62,4,2.7154913642493446,2.66279578032182,0.05269558392752449,0.6632251429335622,0.5
random_trial_kfold_subjects_overlap,random_fold_1,63,4,2.8251708266055453,2.8334908313052165,-0.008320004699671202,-0.08601093598455142,0.5
random_trial_kfold_subjects_overlap,random_fold_1,64,2,4.307937978144372,4.2954212806101175,0.012516697534254106,1.0,1.0
random_trial_kfold_subjects_overlap,random_fold_1,65,1,2.7176079734219267,2.5753283782852843,0.14227959513664246,,1.0
random_trial_kfold_subjects_overlap,random_fold_2,2,1,2.511111111111111,2.6979185349411434,-0.18680742383003235,,0.0
random_trial_kfold_subjects_overlap,random_fold_2,3,2,3.4701072219692612,2.864579790755933,0.6055274312133281,0.9999999999999999,1.0
random_trial_kfold_subjects_overlap,random_fold_2,5,1,2.220735785953177,2.137683709553851,0.08305207639932632,,1.0
random_trial_kfold_subjects_overlap,random_fold_2,6,4,4.362253337545016,4.579517970315683,-0.2172646327706671,-0.6334201268507044,0.0
random_trial_kfold_subjects_overlap,random_fold_2,7,1,2.25,1.957789123058319,0.2922108769416809,,1.0
random_trial_kfold_subjects_overlap,random_fold_2,8,1,2.925,2.8125058367848395,0.11249416321516037,,1.0
random_trial_kfold_subjects_overlap,random_fold_2,9,4,3.521761369589093,3.6738508480556082,-0.15208947846651544,-0.1236089730386035,0.25
random_trial_kfold_subjects_overlap,random_fold_2,10,1,2.220735785953177,2.4772410368839632,-0.25650525093078613,,0.0
random_trial_kfold_subjects_overlap,random_fold_2,11,4,3.339574404386771,3.4788860143988223,-0.13931161001205128,0.3589396577410586,0.25
random_trial_kfold_subjects_overlap,random_fold_2,12,1,2.25,2.001689910888672,0.24831008911132812,,1.0
random_trial_kfold_subjects_overlap,random_fold_2,14,2,2.911337889308831,2.9405641136018628,-0.029226224293031677,1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_2,15,1,2.564885496183206,2.514340209796001,0.050545286387205124,,1.0
random_trial_kfold_subjects_overlap,random_fold_2,16,2,2.5386770116821156,2.559689882013089,-0.02101287033097332,-1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_2,17,3,3.4588693284154712,3.494147254799914,-0.035277926384442715,0.9190350219599593,0.3333333333333333
random_trial_kfold_subjects_overlap,random_fold_2,18,4,2.609198899906625,2.6730271428044325,-0.06382824289780764,-0.2545978371682025,0.5
random_trial_kfold_subjects_overlap,random_fold_2,19,1,2.925,2.649172830581665,0.27582716941833496,,1.0
random_trial_kfold_subjects_overlap,random_fold_2,20,2,2.607788750144028,2.5251210481415254,0.08266770200250262,1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_2,21,1,2.779264214046823,2.641097622521745,0.13816659152507782,,1.0
random_trial_kfold_subjects_overlap,random_fold_2,22,3,2.6292343082453113,2.3421003560126836,0.2871339522326277,0.8311826047503283,1.0
random_trial_kfold_subjects_overlap,random_fold_2,23,2,3.5070513436969186,3.7584534933494047,-0.2514021496524861,-1.0,0.0
random_trial_kfold_subjects_overlap,random_fold_2,24,2,2.5850468633548314,2.4514923825345534,0.133554480820278,1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_2,25,3,3.8233089322557903,3.8493488884747205,-0.026039956218930183,0.979557107217849,0.3333333333333333
random_trial_kfold_subjects_overlap,random_fold_2,26,4,3.037073565526,2.5920920685536246,0.44498149697237555,0.488789105715198,1.0
random_trial_kfold_subjects_overlap,random_fold_2,27,3,3.4588693284154712,3.4937010198138125,-0.0348316913983413,0.9705851980390403,0.3333333333333333
random_trial_kfold_subjects_overlap,random_fold_2,28,2,2.3989898957211184,2.374879767075334,0.024110128645784545,0.9999999999999998,0.5
random_trial_kfold_subjects_overlap,random_fold_2,29,1,2.220735785953177,2.3733503198543917,-0.1526145339012146,,0.0
random_trial_kfold_subjects_overlap,random_fold_2,30,2,4.747140861695486,4.967457368698947,-0.22031650700346095,1.0,0.0
random_trial_kfold_subjects_overlap,random_fold_2,31,5,4.478163544443497,4.622900992123898,-0.1447374476804013,-0.5483195913898359,0.4
random_trial_kfold_subjects_overlap,random_fold_2,33,1,2.625,2.109200656414032,0.515799343585968,,1.0
random_trial_kfold_subjects_overlap,random_fold_2,35,1,2.302325581395349,2.557290022456369,-0.2549644410610199,,0.0
random_trial_kfold_subjects_overlap,random_fold_2,38,2,2.3989898957211184,2.2065553068596766,0.19243458886144182,1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_2,39,4,3.3632046698308713,3.1480896949675286,0.21511497486334274,0.8149057996188872,0.75
random_trial_kfold_subjects_overlap,random_fold_2,40,4,3.2403072092641216,3.279427520671208,-0.03912031140708638,0.3153925483035182,0.5
random_trial_kfold_subjects_overlap,random_fold_2,41,3,4.122280617434006,3.835036785803322,0.287243831630684,0.04579967577754881,1.0
random_trial_kfold_subjects_overlap,random_fold_2,42,5,3.9802134885692344,4.219922599252628,-0.23970911068339396,0.6250961291069138,0.0
random_trial_kfold_subjects_overlap,random_fold_2,43,4,3.5687682546814417,3.6552155625949236,-0.08644730791348199,-0.3047936319354407,0.5
random_trial_kfold_subjects_overlap,random_fold_2,44,6,3.2246534275557672,3.0705104057294768,0.15414302182629047,-0.16566626920465413,0.8333333333333334
random_trial_kfold_subjects_overlap,random_fold_2,46,3,3.059264205165085,3.3681706172755583,-0.3089064121104732,-0.7738100611404258,0.0
random_trial_kfold_subjects_overlap,random_fold_2,47,4,3.8760904807870444,3.9812879594966817,-0.10519747870963725,-0.6363722526866435,0.5
random_trial_kfold_subjects_overlap,random_fold_2,48,1,2.779264214046823,2.578297736652719,0.200966477394104,,1.0
random_trial_kfold_subjects_overlap,random_fold_2,49,3,3.5240025985048473,3.186615655363141,0.3373869431417065,-0.9146183260573161,1.0
random_trial_kfold_subjects_overlap,random_fold_2,50,2,2.4994166750477076,2.7550278546740485,-0.25561117962634095,1.0,0.0
random_trial_kfold_subjects_overlap,random_fold_2,52,3,2.7969458679119206,2.7025481304738035,0.09439773743811708,0.9573685759169959,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_2,53,4,2.8054804290661868,2.7720731543703216,0.03340727469586513,-0.5458103146697146,0.75
random_trial_kfold_subjects_overlap,random_fold_2,54,4,2.7072706159291493,2.608898547719013,0.09837206821013611,-0.4117833060204088,0.75
random_trial_kfold_subjects_overlap,random_fold_2,55,3,2.637948532832519,2.2044715811143347,0.43347695171818446,0.33930075503445783,1.0
random_trial_kfold_subjects_overlap,random_fold_2,56,1,2.5238095238095237,2.9504928901081993,-0.42668336629867554,,0.0
random_trial_kfold_subjects_overlap,random_fold_2,58,3,2.424996516418148,2.259709357432354,0.16528715898579405,0.9983839011806613,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_2,59,3,3.714845921522905,4.1255599549735775,-0.4107140334506725,0.37952078456193367,0.0
random_trial_kfold_subjects_overlap,random_fold_2,61,2,2.6742239229365476,2.283109415754254,0.39111450718229346,-0.9999999999999998,1.0
random_trial_kfold_subjects_overlap,random_fold_2,62,2,4.182128149531853,4.339866100341066,-0.1577379508092127,-1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_2,63,4,3.3793661860576423,3.500757433895956,-0.1213912478383139,-0.8431394640111071,0.5
random_trial_kfold_subjects_overlap,random_fold_2,64,1,4.075,4.249830853939057,-0.1748308539390564,,0.0
random_trial_kfold_subjects_overlap,random_fold_2,65,4,3.8404416984008205,3.8642688132681062,-0.023827114867285726,-0.5709632253596315,0.5
random_trial_kfold_subjects_overlap,random_fold_3,1,4,3.1690859485566816,3.321780422865009,-0.1526944743083276,-0.9050866464969217,0.5
random_trial_kfold_subjects_overlap,random_fold_3,2,4,3.966920601172563,4.083640241443767,-0.1167196402712043,0.1339056983676585,0.25
random_trial_kfold_subjects_overlap,random_fold_3,5,5,2.90365987609182,2.671934915508512,0.23172496058330827,0.36472092674461787,0.8
random_trial_kfold_subjects_overlap,random_fold_3,6,4,3.4772301243406316,3.632394733586632,-0.1551646092460004,-0.12357368824765533,0.5
random_trial_kfold_subjects_overlap,random_fold_3,7,1,2.5588235294117645,3.2545909320606903,-0.6957674026489258,,0.0
random_trial_kfold_subjects_overlap,random_fold_3,8,5,2.691149824001193,3.049497520145799,-0.35834769614460615,-0.15340683487514492,0.0
random_trial_kfold_subjects_overlap,random_fold_3,9,1,2.571428571428571,2.325727139200483,0.24570143222808838,,1.0
random_trial_kfold_subjects_overlap,random_fold_3,10,1,2.6929133858267718,2.4989855315272265,0.1939278542995453,,1.0
random_trial_kfold_subjects_overlap,random_fold_3,11,2,3.5194959300127735,3.2687213227603125,0.25077460725246103,1.0,1.0
random_trial_kfold_subjects_overlap,random_fold_3,12,1,2.4358974358974357,2.7303531429706474,-0.29445570707321167,,0.0
random_trial_kfold_subjects_overlap,random_fold_3,13,2,3.417799820670667,3.23776941965976,0.18003040101090706,1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_3,14,4,2.7009513126796745,2.4412046790425785,0.25974663363709594,0.009154734523499944,0.75
random_trial_kfold_subjects_overlap,random_fold_3,15,3,2.8126459477722254,2.6620205902606804,0.15062535751154504,0.7928790966340578,1.0
random_trial_kfold_subjects_overlap,random_fold_3,16,1,2.3370786516853936,1.6528077333161004,0.6842709183692932,,1.0
random_trial_kfold_subjects_overlap,random_fold_3,18,1,3.893617021276596,3.58352415485585,0.31009286642074585,,1.0
random_trial_kfold_subjects_overlap,random_fold_3,19,2,3.210322376854376,3.2375749928772652,-0.02725261602288942,0.9999999999999999,0.5
random_trial_kfold_subjects_overlap,random_fold_3,20,2,2.7445892696549383,2.048300494399775,0.6962887752551632,-1.0,1.0
random_trial_kfold_subjects_overlap,random_fold_3,21,1,2.3095238095238093,2.5538512652828578,-0.24432745575904846,,0.0
random_trial_kfold_subjects_overlap,random_fold_3,22,3,3.761730858345919,3.78611379937089,-0.024382941024971405,0.2593752940678584,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_3,24,1,3.6629213483146064,3.554733069341504,0.10818827897310257,,1.0
random_trial_kfold_subjects_overlap,random_fold_3,25,5,3.6570328863170043,3.7445781657518955,-0.08754527943489121,-0.28714441351098763,0.4
random_trial_kfold_subjects_overlap,random_fold_3,26,2,2.8586580751679893,2.4441056943424395,0.4145523808255498,0.9999999999999999,0.5
random_trial_kfold_subjects_overlap,random_fold_3,27,1,3.560975609756097,3.387504904008493,0.17347070574760437,,1.0
random_trial_kfold_subjects_overlap,random_fold_3,28,1,2.282051282051282,1.5269077588350344,0.7551435232162476,,1.0
random_trial_kfold_subjects_overlap,random_fold_3,29,2,3.0009173068617314,2.7423892932592127,0.25852801360251876,1.0,1.0
random_trial_kfold_subjects_overlap,random_fold_3,30,1,2.3370786516853936,2.4219622000047334,-0.08488354831933975,,0.0
random_trial_kfold_subjects_overlap,random_fold_3,31,3,3.5632084738708083,3.4948729593142707,0.06833551455653764,-0.1184282037908456,0.3333333333333333
random_trial_kfold_subjects_overlap,random_fold_3,34,2,2.389694455858034,1.9818405790589944,0.4078538767990396,0.9999999999999998,1.0
random_trial_kfold_subjects_overlap,random_fold_3,36,2,3.3114960587989035,3.412650774009809,-0.10115471521090535,-1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_3,38,1,3.4358974358974357,3.046501781695928,0.38939565420150757,,1.0
random_trial_kfold_subjects_overlap,random_fold_3,39,2,3.1927442857980446,2.5365509480252095,0.6561933377728351,0.9999999999999998,1.0
random_trial_kfold_subjects_overlap,random_fold_3,40,3,4.767648903591645,5.168119785256709,-0.40047088166506395,0.6128314617054914,0.0
random_trial_kfold_subjects_overlap,random_fold_3,41,1,2.3370786516853936,2.89810677458731,-0.5610281229019165,,0.0
random_trial_kfold_subjects_overlap,random_fold_3,42,2,3.1302517339482607,2.8848607356736533,0.24539099827460742,-1.0,1.0
random_trial_kfold_subjects_overlap,random_fold_3,43,4,3.5866879206582314,3.4359655535341393,0.15072236712409204,0.5201742627995655,0.75
random_trial_kfold_subjects_overlap,random_fold_3,44,3,4.070872426852296,4.35362765720229,-0.28275523034999406,-0.649741673973015,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_3,45,1,3.074193548387097,2.6562981717048153,0.4178953766822815,,1.0
random_trial_kfold_subjects_overlap,random_fold_3,46,3,3.33510562911527,3.583857055208166,-0.24875142609289602,-0.9984242699119755,0.3333333333333333
random_trial_kfold_subjects_overlap,random_fold_3,47,2,4.195122533337858,4.7697666397866385,-0.5746441064487806,1.0,0.0
random_trial_kfold_subjects_overlap,random_fold_3,48,2,2.8292456633094325,2.278534945240072,0.5507107180693604,1.0,1.0
random_trial_kfold_subjects_overlap,random_fold_3,49,1,2.925806451612903,2.5116096623482242,0.41419678926467896,,1.0
random_trial_kfold_subjects_overlap,random_fold_3,50,1,2.925806451612903,2.427819598490192,0.4979868531227112,,1.0
random_trial_kfold_subjects_overlap,random_fold_3,52,3,3.7027783468475755,3.5754036984144513,0.12737464843312418,0.26561296563071557,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_3,53,1,2.925806451612903,3.146444458538486,-0.22063800692558289,,0.0
random_trial_kfold_subjects_overlap,random_fold_3,55,6,2.958508482141074,2.6402932165669997,0.3182152655740742,0.22565444484051003,0.8333333333333334
random_trial_kfold_subjects_overlap,random_fold_3,56,3,2.461915384703549,2.4692330999499514,-0.007317715246402567,0.0340482427065003,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_3,57,1,4.6521739130434785,3.8832295899805818,0.7689443230628967,,1.0
random_trial_kfold_subjects_overlap,random_fold_3,58,2,2.925806451612903,3.2751328423770296,-0.3493263907641264,,0.0
random_trial_kfold_subjects_overlap,random_fold_3,59,5,3.3470663345037166,3.421440759806018,-0.07437442530230154,-0.39125329570539785,0.2
random_trial_kfold_subjects_overlap,random_fold_3,60,6,3.374408610936444,3.331124999240786,0.043283611695657864,0.2928441829635214,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_3,61,1,3.7142857142857144,4.036363525050027,-0.32207781076431274,,0.0
random_trial_kfold_subjects_overlap,random_fold_3,62,3,3.3290356126986196,3.1974158812591904,0.13161973143942918,0.4397073028160143,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_3,63,2,4.5260140416720605,4.151944545297042,0.37406949637501885,1.0,1.0
random_trial_kfold_subjects_overlap,random_fold_3,64,2,3.0009173068617314,3.4025868041237053,-0.4016694972619739,-1.0,0.0
random_trial_kfold_subjects_overlap,random_fold_3,65,3,2.567810430520553,2.798079929476462,-0.23026949895590887,-0.024637507387833976,0.3333333333333333
random_trial_kfold_subjects_overlap,random_fold_4,1,3,2.8152187836160434,2.61942492792837,0.19579385568767327,0.8801594056421282,1.0
random_trial_kfold_subjects_overlap,random_fold_4,2,6,4.17264612950025,4.33128322640551,-0.1586370969052604,0.7072621051806067,0.3333333333333333
random_trial_kfold_subjects_overlap,random_fold_4,3,3,3.3416849185475805,2.768574174533846,0.5731107440137344,-0.9709819872082573,1.0
random_trial_kfold_subjects_overlap,random_fold_4,5,3,3.0460862650613527,2.9328789939502857,0.11320727111106699,0.6951633980385347,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_4,6,5,4.081530632534923,4.208367017540121,-0.12683638500519834,0.24828668883133848,0.4
random_trial_kfold_subjects_overlap,random_fold_4,7,1,3.1428571428571432,2.918991305998394,0.2238658368587494,,1.0
random_trial_kfold_subjects_overlap,random_fold_4,8,1,2.227272727272727,2.034393795511939,0.19287893176078796,,1.0
random_trial_kfold_subjects_overlap,random_fold_4,9,1,2.5483870967741935,2.799779550683114,-0.2513924539089203,,0.0
random_trial_kfold_subjects_overlap,random_fold_4,10,2,2.9576934133117403,2.957039213567762,0.0006541997439781788,1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_4,11,1,3.9459459459459456,4.190241781440941,-0.24429583549499512,,0.0
random_trial_kfold_subjects_overlap,random_fold_4,13,3,3.449524566249984,3.455878751367555,-0.006354185117571021,-0.9711779606492363,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_4,14,2,3.108884690924569,3.021706571942223,0.08717811898234595,-1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_4,15,1,4.463414634146341,4.364641907193311,0.09877272695302963,,1.0
random_trial_kfold_subjects_overlap,random_fold_4,16,1,2.8580858085808583,2.4346871648487873,0.4233986437320709,,1.0
random_trial_kfold_subjects_overlap,random_fold_4,18,3,4.030571975049305,3.775924552366901,0.2546474226824045,-0.5656856652029161,1.0
random_trial_kfold_subjects_overlap,random_fold_4,19,6,3.589516251687753,3.49405978674451,0.095456464943243,-0.14036137739401813,0.8333333333333334
random_trial_kfold_subjects_overlap,random_fold_4,20,1,2.340909090909091,2.8844445618716152,-0.5435354709625244,,0.0
random_trial_kfold_subjects_overlap,random_fold_4,21,2,2.428049573929579,2.1750047089954263,0.2530448649341528,0.9999999999999999,0.5
random_trial_kfold_subjects_overlap,random_fold_4,22,5,3.0029246022041587,2.9503733250868502,0.05255127711730845,0.2873746689600874,0.6
random_trial_kfold_subjects_overlap,random_fold_4,23,1,2.4042553191489358,2.173027325183787,0.23122799396514893,,1.0
random_trial_kfold_subjects_overlap,random_fold_4,24,1,2.340909090909091,2.003834215077487,0.337074875831604,,1.0
random_trial_kfold_subjects_overlap,random_fold_4,25,4,2.9239187265712996,3.044143439229638,-0.12022471265833845,-0.11674988563659519,0.5
random_trial_kfold_subjects_overlap,random_fold_4,26,4,2.6470362510856837,2.5620012064839663,0.0850350446017174,-0.5571368903943432,0.75
random_trial_kfold_subjects_overlap,random_fold_4,27,1,2.9148936170212765,2.654270221578314,0.26062339544296265,,1.0
random_trial_kfold_subjects_overlap,random_fold_4,28,2,3.108884690924569,2.59721762631622,0.511667064608349,0.9999999999999998,1.0
random_trial_kfold_subjects_overlap,random_fold_4,29,5,2.63669654416965,2.59676732078296,0.039929223386689916,-0.10702829548779061,0.6
random_trial_kfold_subjects_overlap,random_fold_4,31,2,2.817980714403868,2.86528434763808,-0.04730363323421205,-1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_4,32,1,3.1419141914191417,3.583165260726469,-0.44125106930732727,,0.0
random_trial_kfold_subjects_overlap,random_fold_4,33,3,2.729329270821305,2.6645773987246932,0.0647518720966116,0.8714447244319953,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_4,34,1,2.8580858085808583,2.762446050768835,0.09563975781202316,,1.0
random_trial_kfold_subjects_overlap,random_fold_4,35,3,3.381006684309788,3.3622446486321467,0.018762035677641453,0.757090007128297,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_4,36,3,3.3305193766798737,3.2568099790041103,0.07370939767576346,0.9947483214513912,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_4,38,2,2.536720500469573,2.4308850022413253,0.10583549822824789,-1.0,0.5
random_trial_kfold_subjects_overlap,random_fold_4,39,2,4.093289997955647,4.113463164251567,-0.02017316629591992,1.0,0.0
random_trial_kfold_subjects_overlap,random_fold_4,40,4,4.311919492661293,4.548869881220369,-0.23695038855907669,-0.7885680574220896,0.0
random_trial_kfold_subjects_overlap,random_fold_4,41,2,3.3124253461102664,3.082272484704328,0.2301528614059385,1.0,1.0
random_trial_kfold_subjects_overlap,random_fold_4,42,4,4.266024722950075,4.187212041278525,0.07881268167154953,0.7067734838368966,0.5
random_trial_kfold_subjects_overlap,random_fold_4,43,4,2.716060989989154,2.891991336321101,-0.17593034633194726,-0.30284296871099975,0.5
random_trial_kfold_subjects_overlap,random_fold_4,44,1,4.141914191419142,4.1040013830604725,0.03791280835866928,,1.0
random_trial_kfold_subjects_overlap,random_fold_4,45,2,2.963076215284263,2.862698387314104,0.10037782797015904,1.0,1.0
random_trial_kfold_subjects_overlap,random_fold_4,46,1,2.5250000000000004,2.682083481550217,-0.15708348155021667,,0.0
random_trial_kfold_subjects_overlap,random_fold_4,47,4,3.2800001203171574,3.26087214107113,0.019127979246027493,0.3227820929129923,0.75
random_trial_kfold_subjects_overlap,random_fold_4,48,3,2.823466321100365,2.8267883365772755,-0.003322015476910245,0.06961652227987428,0.6666666666666666
random_trial_kfold_subjects_overlap,random_fold_4,49,1,3.9772727272727275,3.981225014410236,-0.003952287137508392,,0.0
random_trial_kfold_subjects_overlap,random_fold_4,50,1,4.141914191419142,4.3859673168006115,-0.24405312538146973,,0.0
random_trial_kfold_subjects_overlap,random_fold_4,52,2,2.7271375762716166,3.06315351419136,-0.3360159379197434,-1.0,0.0
random_trial_kfold_subjects_overlap,random_fold_4,54,1,3.5483870967741935,3.4906627773757903,0.05772431939840317,,1.0
