scope,model_group,task,n,subjects,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,mcc,cohen_kappa,auroc,average_precision,true_high_rate,pred_high_rate,majority_class_accuracy,accuracy_lift_vs_majority,valence_mae_score,valence_rmse_score,valence_pearson_score,valence_spearman_score,valence_true_score_std,valence_pred_score_std,valence_pred_over_true_std_ratio,valence_mae_deviation,valence_rmse_deviation,valence_pearson_deviation,valence_spearman_deviation,valence_sign_accuracy_deviation,valence_true_deviation_std,valence_pred_deviation_std,valence_pred_over_true_deviation_std_ratio,valence_mean_abs_true_deviation,valence_mean_abs_pred_deviation,arousal_mae_score,arousal_rmse_score,arousal_pearson_score,arousal_spearman_score,arousal_true_score_std,arousal_pred_score_std,arousal_pred_over_true_std_ratio,arousal_mae_deviation,arousal_rmse_deviation,arousal_pearson_deviation,arousal_spearman_deviation,arousal_sign_accuracy_deviation,arousal_true_deviation_std,arousal_pred_deviation_std,arousal_pred_over_true_deviation_std_ratio,arousal_mean_abs_true_deviation,arousal_mean_abs_pred_deviation,dimension_hamming_accuracy,both_dimensions_correct_rate,only_valence_correct_rate,only_arousal_correct_rate,neither_dimension_correct_rate,true_rate_LV_LA,pred_rate_LV_LA,true_rate_LV_HA,pred_rate_LV_HA,true_rate_HV_LA,pred_rate_HV_LA,true_rate_HV_HA,pred_rate_HV_HA
pooled_trial,eeg_gaussian10,valence_high_low,2016,63,0.8635912698412699,0.8774060474182873,0.8703966621846081,0.8774060474182873,0.8633483451321915,0.8642228740848736,0.7477698583174359,0.7299477431347106,0.9473744654487208,0.9068535979488039,0.42410714285714285,0.5337301587301587,0.5758928571428572,0.2876984126984127,1.0258818471307745,1.2644734140506642,0.8648113678848652,0.8528645459518768,2.5179028270055928,2.194090006131643,0.8713958229834013,1.0258818471307745,1.2644734140506642,0.028393100879688382,0.04331811464191878,0.5133928571428571,1.257773694673858,0.16926393500793024,0.13457423678405514,1.02206541218638,0.12413646999984339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pooled_trial,eeg_gaussian10,arousal_high_low,2016,63,0.7971230158730159,0.7673711396098455,0.7753817413905133,0.7673711396098455,0.7709914886703078,0.7956264966940062,0.5426937627182583,0.5421763812265132,0.8118634470325501,0.6797561872179092,0.34077380952380953,0.32142857142857145,0.6592261904761905,0.13789682539682546,,,,,,,,,,,,,,,,,,1.6143471923203188,1.992522346291872,0.6128394685914433,0.5933217375016483,2.514611055537069,1.6786892771749233,0.6675741258187232,1.6143471923203188,1.992522346291872,-0.02722026674281535,-0.031247919233600784,0.49404761904761907,1.9442049821165959,0.3832389541274596,0.1971185948253471,1.5799251152073732,0.27760465384459154,,,,,,,,,,,,,
pooled_trial,eeg_gaussian10,joint_4class_valence_arousal,2016,63,0.6795634920634921,0.6284785223803018,0.6580907267454014,0.6284785223803018,0.6267300516760395,0.6650275597594151,0.5617416027440932,0.5478872828717789,,,,,0.3323412698412698,0.34722222222222227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8303571428571429,0.6795634920634921,0.1840277777777778,0.11755952380952381,0.018849206349206348,0.3323412698412698,0.21329365079365079,0.2435515873015873,0.25297619047619047,0.32688492063492064,0.4652777777777778,0.09722222222222222,0.06845238095238096
pooled_trial,stimulus_only,valence_high_low,2016,63,0.8660714285714286,0.8795593635250918,0.8722689075630252,0.8795593635250918,0.8658039779535107,0.8667133100544315,0.7517929225918613,0.7346600331674958,0.943285935194,0.8997271777821091,0.42410714285714285,0.53125,0.5758928571428572,0.2901785714285714,1.02206541218638,1.257773694673858,0.8663072234664694,0.8413570547514742,2.5179028270055928,2.192729356794927,0.8708554330517003,1.02206541218638,1.257773694673858,,,0.0,1.257773694673858,0.0,0.0,1.02206541218638,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pooled_trial,stimulus_only,arousal_high_low,2016,63,0.8010912698412699,0.7686230248306998,0.7808802308802308,0.7686230248306998,0.7739110736354597,0.798874858991869,0.5493665342344506,0.5482326432896776,0.8160736366991851,0.6677736286846027,0.34077380952380953,0.3125,0.6592261904761905,0.14186507936507942,,,,,,,,,,,,,,,,,,1.5799251152073732,1.9442049821165959,0.6343754946304894,0.5984999661777204,2.514611055537069,1.6319723102903876,0.6489959179556629,1.5799251152073732,1.9442049821165959,,,0.0,1.9442049821165959,0.0,0.0,1.5799251152073732,0.0,,,,,,,,,,,,,
pooled_trial,stimulus_only,joint_4class_valence_arousal,2016,63,0.6840277777777778,0.6309468121445123,0.6693924792139078,0.6309468121445123,0.6321081001359824,0.6696179918847066,0.5672305008791814,0.5531490453120547,,,,,0.3323412698412698,0.35168650793650796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8335813492063492,0.6840277777777778,0.18204365079365079,0.11706349206349206,0.016865079365079364,0.3323412698412698,0.21875,0.2435515873015873,0.25,0.32688492063492064,0.46875,0.09722222222222222,0.0625
