augmentation_config,target,model,test_subject,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,best_epoch,best_val_rmse_scaled,fit_subjects,val_subjects,outer_train_subjects,y_outer_mean,y_outer_std,final_train_last_loss,oracle_test_checkpoint_selection,arch_config,arch_description
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,30,32,0.7514415924365627,0.9439961909411787,0.8965422825755882,0.8669136820516022,0.9272727272727272,0.9272727272727272,0.9590909090909091,0.7514415924365627,0.9439961909411787,0.3048105952217084,0.22161121896759267,0.59375,0.03629032258064514,0.9561639397658944,0.036093860941028386,0.042809097306576886,1,0.48249272244159636,54,8,62,0.0,1.956498313063183,0.09857789919741693,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,31,32,2.0107402456989756,2.358060162643209,0.782750344570356,0.7713398913294948,0.8333333333333333,0.8358974358974359,0.9333333333333333,2.0107402456989756,2.358060162643209,-0.05804592521389497,-0.012463343108504396,0.5,0.8301411290322582,2.1966185537351026,-0.006838033834928314,0.09841116575543828,1,1.2172949894830813,54,8,62,-3.581364595565021e-18,1.9371312533252656,0.09950645562381513,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,32,32,1.152786334016308,1.357610443588082,0.7620475326989293,0.7168206131678162,0.8545454545454545,0.8545454545454545,0.9545454545454546,1.152786334016308,1.357610443588082,0.02747519421106198,0.032810924892637795,0.40625,0.13155241935483866,1.2823728733282098,-0.2767872491819067,0.2172390506616913,1,0.6950098190885551,54,8,62,-2.5069552168955147e-17,1.95336871967688,0.11607374641443452,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,33,32,1.3432350371488821,1.4795875994329473,0.5911385066535434,0.5749425362559473,0.7678571428571428,0.6621417797888387,0.8482142857142857,1.3432350371488821,1.4795875994329473,0.31766172474990667,0.35927046251156464,0.59375,-0.7258064516129032,1.5470529366384678,-0.539136583342854,0.4417019716682847,6,0.7595107856740468,54,8,62,1.4325458382260084e-17,1.9480797676103658,0.07899198843346487,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,34,32,0.9792820660580884,1.190780325038826,0.8663183776603115,0.8274211752035611,0.7463768115942029,0.7380116959064327,0.8985507246376812,0.9792820660580884,1.190780325038826,0.463448185440343,0.37521767181692495,0.65625,-0.4717741935483871,1.287200102975002,-0.38771101419370746,0.928031502298138,19,0.6100147548295944,54,8,62,-7.162729191130042e-18,1.9524548870584406,0.06383486344448981,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,35,32,1.1943062421592505,1.5299048733696032,0.5503068092688553,0.5376039300185607,0.8019323671497585,0.7818181818181817,0.8695652173913043,1.1943062421592505,1.5299048733696032,-0.061347895844279667,-0.02731188720113425,0.53125,0.29032258064516125,1.5253824941246354,0.2526687810493539,0.051873356921664435,1,0.7844776244061605,54,8,62,2.865091676452017e-17,1.9502211852312836,0.10364739506715728,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,36,32,1.3912507712135054,1.5775920386552225,0.8230548625247417,0.8496220692016576,0.819838056680162,0.8303287380699894,0.9352226720647774,1.3912507712135054,1.5775920386552225,0.00499069966941617,0.06231671554252198,0.5625,0.576108870967742,1.5074025758264082,0.1504881570442566,0.19577207887664783,4,0.8092667174984574,54,8,62,7.162729191130042e-18,1.9494092745631315,0.0995520165250186,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,37,32,1.2915336134912232,1.4743445901869907,0.5254756306328022,0.5415358589522742,0.8090909090909091,0.7922077922077921,0.8181818181818182,1.2915336134912232,1.4743445901869907,0.252784841474761,0.27513518583156044,0.53125,0.4490927419354839,1.513886625498777,0.6025331970376198,0.31380308936518314,5,0.7561228115488222,54,8,62,-7.162729191130042e-18,1.9498744955098317,0.08409560249457436,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,38,32,1.0526687518000037,1.3457248263292958,0.7503251822779159,0.7455104375450221,0.8916666666666666,0.8981972428419936,0.9541666666666667,1.0526687518000037,1.3457248263292958,0.3097563592464318,0.19391495601173017,0.5625,0.19506048387096772,1.3855566244123854,-0.07904211720343238,0.4457878677802201,4,0.6893637879318837,54,8,62,7.162729191130042e-18,1.9521258025940473,0.09720393919175671,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,39,32,1.7049125401669398,2.014690251485758,0.7746157454031017,0.6398856721290939,0.9009661835748792,0.887719298245614,0.927536231884058,1.7049125401669398,2.014690251485758,0.019070994074709257,-0.06873797114379426,0.59375,-0.47177419354838707,1.9867742000953235,-0.1627869067084685,0.1708091995456481,2,1.036996408278707,54,8,62,0.0,1.9428131607785057,0.08980984312872733,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,40,32,2.499605733388253,2.9524579758780085,0.4747079324834835,0.511999227140463,0.6686274509803922,0.6476476476476476,0.7372549019607844,2.499605733388253,2.9524579758780085,0.09542955439465833,0.16239002932551316,0.46875,1.0841733870967742,2.710396573079377,-0.1143792711625786,0.22502358661920296,2,1.53425421337462,54,8,62,1.4325458382260084e-17,1.9243603592519112,0.11222271350843291,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,41,32,1.9907856326257078,2.4487186162824277,0.4300121822458038,0.4526298320402719,0.6875,0.4074074074074074,,1.9907856326257078,2.4487186162824277,0.1502838057418508,0.19466593427922532,0.59375,-1.9642137096774193,1.4959771670373037,-0.012593967673017029,0.2244956816539787,4,1.2657053567324215,54,8,62,1.4325458382260084e-17,1.9346671668514144,0.08711017319752325,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,42,32,1.8610423162215304,2.3778030789079043,0.49495446064441795,0.4806360215408237,0.6909090909090909,0.6666666666666667,0.7681818181818182,1.8610423162215304,2.3778030789079048,-0.027408833831811922,-0.15249266862170086,0.8125,2.0685483870967745,1.660115463055621,1.181485698724861,1.4081674370638397,26,1.2317068971088505,54,8,62,0.0,1.930684593400425,0.05477884495931287,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,43,32,1.5468179005821372,1.8201296367723765,0.8558502845091384,0.8191394462765159,0.9272727272727272,0.9272727272727272,0.9954545454545455,1.5468179005821372,1.8201296367723765,0.08433138036319003,-0.009530791788856303,0.625,-0.12247983870967742,1.802734417937777,0.13899423534082436,0.285308945880483,3,0.9350164043540085,54,8,62,-1.4325458382260084e-17,1.9466285568929562,0.09498431088943635,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,44,32,1.944091864081203,2.4455524089309906,0.5199243510179673,0.39976692885711795,0.8545454545454545,0.8545454545454545,0.8681818181818182,1.9440918640812033,2.4455524089309906,0.04470547211488777,0.10998075383007082,0.71875,-0.5035282258064517,2.4099202277826843,-0.0799358111669808,0.03571074818227449,1,1.2639723725127263,54,8,62,-2.1488187573390126e-17,1.9348147532864926,0.11326116870247549,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,45,32,1.0959059519960554,1.4125960255680434,0.6333291738460851,0.6431262316883916,0.7922077922077921,0.7922077922077921,0.7878787878787878,1.0959059519960554,1.4125960255680434,0.39753400610954276,0.4452387517554034,0.53125,0.38558467741935476,1.4722953086219464,0.23378925945560186,0.20149895777427793,3,0.7241781565315858,54,8,62,7.162729191130042e-18,1.9506194793272416,0.09220214788952182,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
