epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_fit_mean,y_fit_std,early_stop,y_outer_mean,y_outer_std
7,0.34118782728910446,1.2482193452742063,gaussian_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
8,0.29613648023870254,1.279419378810327,gaussian_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
9,0.28172933282675566,1.3282985555355342,gaussian_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
10,0.23981130288706887,1.302340232914368,gaussian_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,True,,
1,0.4449587671026107,,gaussian_0p10,final,5,arousal,,,,-7.162729191130042e-18,1.9474092830945495
2,0.4292097860766995,,gaussian_0p10,final,5,arousal,,,,-7.162729191130042e-18,1.9474092830945495
1,0.4449720636562065,0.9442974124158262,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
2,0.43359049078490997,0.9558577456284526,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
3,0.4207685189666571,0.9585036657624195,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
4,0.41076465061417333,0.9725537011311614,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
5,0.3970817059830383,0.9871047828341315,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
6,0.3759882797797521,1.0094683818096803,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
7,0.3529929825001293,0.9937973909442945,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
8,0.3365230218127922,1.0258030219997818,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
9,0.3032628678613239,1.0950874519822615,gaussian_0p10,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,True,,
1,0.44033124874676427,,gaussian_0p10,final,6,arousal,,,,1.7906822977825105e-17,1.9011711549146475
1,0.43903132169334974,0.9158483703875344,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
2,0.420022580910612,0.9492673557173918,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
3,0.42147423051021715,0.9120362361122978,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
4,0.3948473877928875,0.9222795247333827,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
5,0.37607994896394237,0.9465297285038662,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
6,0.3643801601396667,0.9816779352800841,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
7,0.3279566235012478,0.9922827021212778,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
8,0.30236284738337554,1.0630691674415238,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
9,0.2828046938887349,1.035875005833142,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
10,0.2500997519603482,1.0927667686783575,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
11,0.23664647892669397,1.0738374548715584,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,True,,
1,0.44646779279555043,,gaussian_0p10,final,7,arousal,,,,7.162729191130042e-18,1.949252022010084
2,0.4267739071961372,,gaussian_0p10,final,7,arousal,,,,7.162729191130042e-18,1.949252022010084
3,0.42093070812763705,,gaussian_0p10,final,7,arousal,,,,7.162729191130042e-18,1.949252022010084
1,0.46029244308118467,1.0876098853414562,gaussian_0p10,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
2,0.4221834921174579,1.0935929436448508,gaussian_0p10,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
3,0.42762819429238635,1.0917017807209866,gaussian_0p10,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
4,0.4123694325486819,1.105641451772574,gaussian_0p10,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
5,0.3894737384937428,1.1269641266147288,gaussian_0p10,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
6,0.37943510076514,1.1286127302442046,gaussian_0p10,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
7,0.3563307766561155,1.1371187315444575,gaussian_0p10,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
8,0.34035008041946974,1.1652074728917188,gaussian_0p10,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
9,0.3053593944620203,1.1865952761128669,gaussian_0p10,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,True,,
1,0.43996732369545966,,gaussian_0p10,final,8,arousal,,,,7.162729191130042e-18,1.9448718565923315
1,0.4421608246586941,1.0066315125600924,gaussian_0p10,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
2,0.4305210637825507,0.9966354826313664,gaussian_0p10,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
3,0.4143928297691875,0.9953176483593218,gaussian_0p10,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
4,0.4062529131770134,0.9921137954007369,gaussian_0p10,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
5,0.3952649277117517,1.0103720000935312,gaussian_0p10,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
6,0.3846806204981274,1.0176030239245986,gaussian_0p10,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
7,0.3639034692336012,1.030236508161593,gaussian_0p10,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
8,0.33861951116058564,1.0331832277691226,gaussian_0p10,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
9,0.31067236568088885,1.0799532280861308,gaussian_0p10,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
10,0.2874121555575618,1.0345914450848865,gaussian_0p10,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
11,0.254487828248077,1.162448943259547,gaussian_0p10,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
12,0.224601108442854,1.1851465179892078,gaussian_0p10,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,True,,
1,0.4420013374859287,,gaussian_0p10,final,9,arousal,,,,-3.581364595565021e-18,1.9405294107485496
2,0.43259210307751933,,gaussian_0p10,final,9,arousal,,,,-3.581364595565021e-18,1.9405294107485496
3,0.4136888812626562,,gaussian_0p10,final,9,arousal,,,,-3.581364595565021e-18,1.9405294107485496
4,0.4104068610937365,,gaussian_0p10,final,9,arousal,,,,-3.581364595565021e-18,1.9405294107485496
1,0.44581597877873314,1.149576310957132,gaussian_0p10,inner,10,arousal,0.0,1.9100483061592637,,,
2,0.4252625759001131,1.1535781548529598,gaussian_0p10,inner,10,arousal,0.0,1.9100483061592637,,,
3,0.40774894284981267,1.1687466864680311,gaussian_0p10,inner,10,arousal,0.0,1.9100483061592637,,,
4,0.399812126049289,1.1649457194129458,gaussian_0p10,inner,10,arousal,0.0,1.9100483061592637,,,
5,0.3851762590584932,1.1911367601671068,gaussian_0p10,inner,10,arousal,0.0,1.9100483061592637,,,
6,0.36449762737309493,1.2003505623879194,gaussian_0p10,inner,10,arousal,0.0,1.9100483061592637,,,
7,0.3382768335717696,1.2396949817394285,gaussian_0p10,inner,10,arousal,0.0,1.9100483061592637,,,
8,0.30401506026585895,1.2661597751330085,gaussian_0p10,inner,10,arousal,0.0,1.9100483061592637,,,
9,0.2853020437889629,1.3043266372276898,gaussian_0p10,inner,10,arousal,0.0,1.9100483061592637,True,,
1,0.44059758248829073,,gaussian_0p10,final,10,arousal,,,,-7.162729191130042e-18,1.9479568986533093
1,0.4412569999694824,0.9350909303702313,gaussian_0p10,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
2,0.43191385489922984,0.9293507048983293,gaussian_0p10,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
3,0.41845500220855075,0.9261780037148059,gaussian_0p10,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
4,0.4057018491956923,0.9582269883768612,gaussian_0p10,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
5,0.3834335770871904,1.0115929384358076,gaussian_0p10,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
6,0.36907791870611684,0.9639969151624264,gaussian_0p10,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
7,0.3561814214896273,0.9987640708387461,gaussian_0p10,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
8,0.32441676794378843,1.0096751560498076,gaussian_0p10,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
9,0.2962931306273849,1.080151493025691,gaussian_0p10,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
10,0.27292796031192496,1.0680420217941327,gaussian_0p10,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
11,0.2502214696120333,1.1147589821673496,gaussian_0p10,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,True,,
1,0.44166094737668193,,gaussian_0p10,final,11,arousal,,,,1.7906822977825105e-17,1.9430789912245294
2,0.42854360851549333,,gaussian_0p10,final,11,arousal,,,,1.7906822977825105e-17,1.9430789912245294
3,0.4188599201940721,,gaussian_0p10,final,11,arousal,,,,1.7906822977825105e-17,1.9430789912245294
1,0.4361550239501176,0.8894993762771133,gaussian_0p10,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
2,0.42542537494941995,0.9343103032540643,gaussian_0p10,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
3,0.4081119254783348,0.9003703078192297,gaussian_0p10,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
4,0.39816806879308486,0.9139273514798414,gaussian_0p10,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
5,0.3755996964044041,0.9316271155641227,gaussian_0p10,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
6,0.34700645313218786,0.9583044262431353,gaussian_0p10,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
7,0.3219010680913925,1.0634140648431527,gaussian_0p10,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
8,0.2904203020864063,1.1037740093865955,gaussian_0p10,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
9,0.27474491932877787,1.0780011938720664,gaussian_0p10,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,True,,
1,0.4465530360898664,,gaussian_0p10,final,12,arousal,,,,2.865091676452017e-17,1.9529172322977033
1,0.4405653393930859,0.8449141768677256,gaussian_0p10,inner,13,arousal,0.0,1.961836060887117,,,
2,0.4327579554584291,0.9041904908779314,gaussian_0p10,inner,13,arousal,0.0,1.961836060887117,,,
3,0.42151723360573806,0.941404566476633,gaussian_0p10,inner,13,arousal,0.0,1.961836060887117,,,
4,0.4099552129153852,0.8922495048423308,gaussian_0p10,inner,13,arousal,0.0,1.961836060887117,,,
5,0.4016196324869438,0.8654435161696524,gaussian_0p10,inner,13,arousal,0.0,1.961836060887117,,,
6,0.37094413627077033,0.8797041025813976,gaussian_0p10,inner,13,arousal,0.0,1.961836060887117,,,
7,0.35110021437759753,1.027380725949258,gaussian_0p10,inner,13,arousal,0.0,1.961836060887117,,,
8,0.34462818172242904,0.8905430218114586,gaussian_0p10,inner,13,arousal,0.0,1.961836060887117,,,
9,0.31177513025425097,1.0617927981873518,gaussian_0p10,inner,13,arousal,0.0,1.961836060887117,True,,
1,0.43481152408546014,,gaussian_0p10,final,13,arousal,,,,2.1488187573390126e-17,1.9357390828385963
1,0.4530763703363913,1.1271134951164379,gaussian_0p10,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
2,0.4336768427380809,1.118357431590898,gaussian_0p10,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
3,0.4216516721579764,1.1350752094959724,gaussian_0p10,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
4,0.41018558928260096,1.1420443158361258,gaussian_0p10,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
5,0.3902061537460045,1.1876839506460355,gaussian_0p10,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
6,0.3780304381140956,1.2055564347480696,gaussian_0p10,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
7,0.34988877591159606,1.2773702511727052,gaussian_0p10,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
8,0.31968932295287095,1.3077380618252024,gaussian_0p10,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
9,0.2948775840578256,1.288761721613986,gaussian_0p10,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
10,0.26955018164934935,1.3450548781746974,gaussian_0p10,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,True,,
1,0.4388083008027846,,gaussian_0p10,final,14,arousal,,,,2.1488187573390126e-17,1.9467838643962188
2,0.43376262942629473,,gaussian_0p10,final,14,arousal,,,,2.1488187573390126e-17,1.9467838643962188
1,0.44525681215303914,0.9870457751243442,gaussian_0p10,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
2,0.4276424792629701,1.0151494545087938,gaussian_0p10,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
3,0.4231095333342199,1.0175552594257704,gaussian_0p10,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
4,0.40798016223642564,1.0407202162454345,gaussian_0p10,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
5,0.38591334334126226,1.0733036452492017,gaussian_0p10,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
6,0.36470980445543927,1.1515950910669615,gaussian_0p10,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
7,0.3512307681419231,1.0970443856126006,gaussian_0p10,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
8,0.31040113584862816,1.1384615744512099,gaussian_0p10,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,,,
9,0.280936432381471,1.1850428934461608,gaussian_0p10,inner,15,arousal,-1.644774851296528e-17,1.9545726434653499,True,,
1,0.43701186583888146,,gaussian_0p10,final,15,arousal,,,,2.1488187573390126e-17,1.9482759107620746
1,0.4605197884418346,0.9388318180906297,gaussian_0p10,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
2,0.43202003367521147,0.9507247271857261,gaussian_0p10,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
3,0.42020294318596524,0.9166784926868261,gaussian_0p10,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
4,0.40600756693769385,0.9208064500756292,gaussian_0p10,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
5,0.38589828737356047,0.9746127133719393,gaussian_0p10,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
6,0.35721074431030836,1.0149333020546665,gaussian_0p10,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
7,0.315210716591941,0.9972975941652297,gaussian_0p10,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
8,0.30931836683992986,1.029482590729243,gaussian_0p10,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
9,0.27087639106644523,1.0637299044003226,gaussian_0p10,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
10,0.23922199410972772,1.1017271086835236,gaussian_0p10,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,,,
11,0.22000423901610905,1.0767281429622715,gaussian_0p10,inner,16,arousal,8.22387425648264e-18,1.9756128195615528,True,,
1,0.4475677585409534,,gaussian_0p10,final,16,arousal,,,,3.581364595565021e-18,1.952190333331876
2,0.42797908956004727,,gaussian_0p10,final,16,arousal,,,,3.581364595565021e-18,1.952190333331876
3,0.4235006147815335,,gaussian_0p10,final,16,arousal,,,,3.581364595565021e-18,1.952190333331876
1,0.45352232069880877,0.9095919172507817,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
2,0.4389626168542438,0.940778700035195,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
3,0.42480321449262126,0.927545691522703,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
4,0.4108591350140395,0.9964766645027394,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
5,0.38939032124148476,0.9040571740442502,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
6,0.3721432211222472,0.9754500856219042,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
7,0.35048656938252626,0.8836212714913179,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
8,0.32961646991747395,1.0798056189728469,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
9,0.30644763592216706,0.9804968063834913,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
10,0.2712529320959692,1.0038705928224376,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
11,0.24714283245029273,1.044205651507656,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
12,0.2302135736853988,1.1495294892641192,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
13,0.19468357482994045,0.9982578237770502,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
14,0.18439352953875507,1.2059665613005361,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,,,
15,0.16873409447294693,1.0953091113550744,gaussian_0p10,inner,17,arousal,0.0,1.974728532428924,True,,
1,0.44406212385623683,,gaussian_0p10,final,17,arousal,,,,0.0,1.9516030249785987
2,0.4290464659852366,,gaussian_0p10,final,17,arousal,,,,0.0,1.9516030249785987
3,0.420607052022411,,gaussian_0p10,final,17,arousal,,,,0.0,1.9516030249785987
4,0.41906588909126097,,gaussian_0p10,final,17,arousal,,,,0.0,1.9516030249785987
5,0.3937864125736298,,gaussian_0p10,final,17,arousal,,,,0.0,1.9516030249785987
6,0.3713142840612319,,gaussian_0p10,final,17,arousal,,,,0.0,1.9516030249785987
7,0.3478851039563456,,gaussian_0p10,final,17,arousal,,,,0.0,1.9516030249785987
1,0.4376209720417305,1.1857471331876843,gaussian_0p10,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
2,0.4260076243016455,1.2268398477336133,gaussian_0p10,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
3,0.411823363215835,1.2125291482331817,gaussian_0p10,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
4,0.4029184149371253,1.229448347143198,gaussian_0p10,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
5,0.3836144457260768,1.267113018370375,gaussian_0p10,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
6,0.363103032388069,1.2448281121380311,gaussian_0p10,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
7,0.32782401779183634,1.2598790681227645,gaussian_0p10,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
8,0.3083446420453213,1.2877105836591638,gaussian_0p10,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
9,0.2735303254039199,1.2920135936369501,gaussian_0p10,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,True,,
1,0.44172289438786044,,gaussian_0p10,final,18,arousal,,,,3.581364595565021e-18,1.9397134433745502
1,0.4366129333222354,1.0029703850624878,gaussian_0p10,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
2,0.4248602699350428,1.0131475478543595,gaussian_0p10,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
3,0.4126469056915354,1.0246328683229065,gaussian_0p10,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
4,0.4018723926058522,1.0267230366345539,gaussian_0p10,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
5,0.39546857636283944,1.0181922266617451,gaussian_0p10,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
6,0.37060556533160033,1.0822918880890409,gaussian_0p10,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
7,0.3458824058373769,1.1842171413676206,gaussian_0p10,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
8,0.32641685395329084,1.0737994155158044,gaussian_0p10,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
9,0.2954933016940399,1.0875351115980996,gaussian_0p10,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,True,,
1,0.44387206339067026,,gaussian_0p10,final,19,arousal,,,,1.0744093786695063e-17,1.9457309819236928
1,0.44501889524636445,0.9501923522223152,gaussian_0p10,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
2,0.4329951653877894,0.9216375407416921,gaussian_0p10,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
3,0.42470550923435774,0.9176710953030004,gaussian_0p10,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
4,0.4118761745867906,0.9201032472342408,gaussian_0p10,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
5,0.39842023231365065,0.9658941001418022,gaussian_0p10,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
6,0.38063067722099797,0.941886465431168,gaussian_0p10,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
7,0.35717919993179814,1.006539617784047,gaussian_0p10,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
8,0.3361308155236421,1.1019037554373192,gaussian_0p10,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
9,0.31757117380146627,1.045687608846807,gaussian_0p10,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
10,0.2850102373847255,1.22898112193203,gaussian_0p10,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
11,0.256099622282717,1.123729665179737,gaussian_0p10,inner,20,arousal,1.644774851296528e-17,1.966457896110001,True,,
1,0.44236627749858365,,gaussian_0p10,final,20,arousal,,,,-3.581364595565021e-18,1.949512666589859
2,0.4366982242753429,,gaussian_0p10,final,20,arousal,,,,-3.581364595565021e-18,1.949512666589859
3,0.4350966989032684,,gaussian_0p10,final,20,arousal,,,,-3.581364595565021e-18,1.949512666589859
1,0.4443809064450087,1.009611042612573,gaussian_0p10,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
2,0.4357848929034339,1.010329227031945,gaussian_0p10,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
3,0.4183906714121501,1.0291064518968882,gaussian_0p10,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
4,0.4024945519588612,1.009778590423466,gaussian_0p10,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
5,0.39652489098133864,0.998273705209514,gaussian_0p10,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
6,0.3643573001027107,1.0232875202106808,gaussian_0p10,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
7,0.32808892373685483,1.0424276289548935,gaussian_0p10,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
8,0.298118989776682,1.0352284635383913,gaussian_0p10,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
