target,block,k_calibration,model,label_policy,binary_n,accuracy,balanced_accuracy,macro_f1,n_low,n_high
arousal,emg_existing_22,4,locked_kernel_residual_shrink4,midpoint_as_high,88200,0.7740816326530612,0.759651441440734,0.7628605294713006,48704,39496
arousal,emg_existing_22,4,locked_kernel_residual_shrink4,discard_midpoint,78765,0.8251761569224909,0.80263391411292,0.8096952686222343,48704,30061
arousal,emg_existing_22,4,physio_residual_ridge100,midpoint_as_low,88200,0.7976643990929705,0.7656089217431932,0.7704315281042479,58139,30061
arousal,emg_existing_22,4,physio_residual_ridge100,midpoint_as_high,88200,0.7581292517006802,0.7414206639165974,0.7436772582868745,48704,39496
arousal,emg_existing_22,4,physio_residual_ridge100,discard_midpoint,78765,0.8111851710785247,0.783190336091581,0.7920075650970948,48704,30061
arousal,emg_existing_22,4,physio_context_ridge100,midpoint_as_low,88200,0.7981859410430839,0.7660045253827465,0.7709298226793606,58139,30061
arousal,emg_existing_22,4,physio_context_ridge100,midpoint_as_high,88200,0.7586507936507937,0.7418929043896593,0.7441627373674107,48704,39496
arousal,emg_existing_22,4,physio_context_ridge100,discard_midpoint,78765,0.8117691868215579,0.7836625765646428,0.7925697781640315,48704,30061
arousal,emg_existing_22,4,physio_residual_ridge1000,midpoint_as_low,88200,0.8007256235827664,0.7686458594065817,0.77372002130373,58139,30061
arousal,emg_existing_22,4,physio_residual_ridge1000,midpoint_as_high,88200,0.760124716553288,0.7433280203594196,0.7456581422657688,48704,39496
arousal,emg_existing_22,4,physio_residual_ridge1000,discard_midpoint,78765,0.8140163778327938,0.7860463164643412,0.7950479257891288,48704,30061
arousal,emg_existing_22,4,physio_context_ridge1000,midpoint_as_low,88200,0.8012244897959183,0.76867082112121,0.7740205789397073,58139,30061
arousal,emg_existing_22,4,physio_context_ridge1000,midpoint_as_high,88200,0.7606235827664399,0.7436744184843349,0.7459942328927196,48704,39496
arousal,emg_existing_22,4,physio_context_ridge1000,discard_midpoint,78765,0.8145750015869992,0.7862178877735071,0.7954330250105726,48704,30061
arousal,emg_existing_22,4,physio_similarity_knn64,midpoint_as_low,88200,0.7962925170068027,0.7649137211688442,0.7692967302286058,58139,30061
arousal,emg_existing_22,4,physio_similarity_knn64,midpoint_as_high,88200,0.7587755102040816,0.7423217619203009,0.7446622336054444,48704,39496
arousal,emg_existing_22,4,physio_similarity_knn64,discard_midpoint,78765,0.8107788992572843,0.7831355911999959,0.7917682084257786,48704,30061
arousal,emg_existing_22,8,locked_kernel_residual_shrink4,midpoint_as_low,75600,0.8133068783068783,0.7925900139076523,0.7925300527733157,49773,25827
arousal,emg_existing_22,8,locked_kernel_residual_shrink4,midpoint_as_high,75600,0.7839153439153439,0.7706520704436359,0.774059003161688,41639,33961
arousal,emg_existing_22,8,locked_kernel_residual_shrink4,discard_midpoint,67466,0.8346129902469392,0.8142155783936759,0.8207759367312122,41639,25827
arousal,emg_existing_22,8,physio_residual_ridge100,midpoint_as_low,75600,0.7981481481481482,0.7664361750027784,0.7712547623106986,49773,25827
arousal,emg_existing_22,8,physio_residual_ridge100,midpoint_as_high,75600,0.7583068783068783,0.7420646285606656,0.7441421103648622,41639,33961
arousal,emg_existing_22,8,physio_residual_ridge100,discard_midpoint,67466,0.8117718554531171,0.7841545580550536,0.79293430760073,41639,25827
arousal,emg_existing_22,8,physio_context_ridge100,midpoint_as_low,75600,0.7986640211640211,0.7668279536779637,0.7717477910504786,49773,25827
arousal,emg_existing_22,8,physio_context_ridge100,midpoint_as_high,75600,0.7588227513227513,0.742532939519142,0.744622515984414,41639,33961
arousal,emg_existing_22,8,physio_context_ridge100,discard_midpoint,67466,0.8123499244063677,0.7846228690135301,0.7934909335814517,41639,25827
arousal,emg_existing_22,8,physio_residual_ridge1000,midpoint_as_low,75600,0.8012301587301587,0.769531233654666,0.7745826535251832,49773,25827
arousal,emg_existing_22,8,physio_residual_ridge1000,midpoint_as_high,75600,0.760462962962963,0.7441468088669714,0.7463056276961655,41639,33961
arousal,emg_existing_22,8,physio_residual_ridge1000,discard_midpoint,67466,0.8147066670619275,0.7871276173098534,0.7960905613386889,41639,25827
arousal,emg_existing_22,8,physio_context_ridge1000,midpoint_as_low,75600,0.8017857142857143,0.7695805900360408,0.7749287801503398,49773,25827
arousal,emg_existing_22,8,physio_context_ridge1000,midpoint_as_high,75600,0.7610185185185185,0.7445425518676435,0.7466887711885597,41639,33961
arousal,emg_existing_22,8,physio_context_ridge1000,discard_midpoint,67466,0.8153292028577358,0.7873378877227633,0.7965302246486103,41639,25827
arousal,emg_existing_22,8,physio_similarity_knn64,midpoint_as_low,75600,0.7966402116402116,0.7657566746921136,0.7700496807458752,49773,25827
arousal,emg_existing_22,8,physio_similarity_knn64,midpoint_as_high,75600,0.7587830687830688,0.7428362652170317,0.7450036259257073,41639,33961
arousal,emg_existing_22,8,physio_similarity_knn64,discard_midpoint,67466,0.8111937864998666,0.7840538276783887,0.7925810073707131,41639,25827
arousal,emg_existing_22,16,locked_kernel_residual_shrink4,midpoint_as_low,50400,0.825297619047619,0.8076593200299405,0.8063718037714146,33227,17173
arousal,emg_existing_22,16,locked_kernel_residual_shrink4,midpoint_as_high,50400,0.7980952380952381,0.7854222337358305,0.7892951312000065,27770,22630
arousal,emg_existing_22,16,locked_kernel_residual_shrink4,discard_midpoint,44943,0.8495427541552634,0.8309861384142198,0.8372686877959667,27770,17173
arousal,emg_existing_22,16,physio_residual_ridge100,midpoint_as_low,50400,0.7970238095238096,0.7647770930700251,0.7696291436344364,33227,17173
arousal,emg_existing_22,16,physio_residual_ridge100,midpoint_as_high,50400,0.7567658730158731,0.7403398457533642,0.7423465110927338,27770,22630
arousal,emg_existing_22,16,physio_residual_ridge100,discard_midpoint,44943,0.8105155419086398,0.782472999619769,0.7913008101159063,27770,17173
arousal,emg_existing_22,16,physio_context_ridge100,midpoint_as_low,50400,0.7974801587301588,0.7651231971420147,0.7700648934948892,33227,17173
arousal,emg_existing_22,16,physio_context_ridge100,midpoint_as_high,50400,0.7572222222222222,0.7407539617058309,0.7427710247530332,27770,22630
arousal,emg_existing_22,16,physio_context_ridge100,discard_midpoint,44943,0.8110273012482477,0.7828871155722357,0.7917931857140097,27770,17173
arousal,emg_existing_22,16,physio_residual_ridge1000,midpoint_as_low,50400,0.7997222222222222,0.7675129274684619,0.7725573684831524,33227,17173
arousal,emg_existing_22,16,physio_residual_ridge1000,midpoint_as_high,50400,0.7586309523809524,0.7421468262991675,0.7442253505770141,27770,22630
arousal,emg_existing_22,16,physio_residual_ridge1000,discard_midpoint,44943,0.8130743386066795,0.7850879904790624,0.7940669848455975,27770,17173
arousal,emg_existing_22,16,physio_context_ridge1000,midpoint_as_low,50400,0.8004166666666667,0.7677160557948797,0.7730590501436065,33227,17173
arousal,emg_existing_22,16,physio_context_ridge1000,midpoint_as_high,50400,0.7593253968253968,0.7426829437120874,0.7447542159104878,27770,22630
arousal,emg_existing_22,16,physio_context_ridge1000,discard_midpoint,44943,0.8138531028191265,0.7854626270258136,0.794676490480823,27770,17173
arousal,emg_existing_22,16,physio_similarity_knn64,midpoint_as_low,50400,0.7954761904761904,0.7639972379531771,0.7683528870406904,33227,17173
arousal,emg_existing_22,16,physio_similarity_knn64,midpoint_as_high,50400,0.7571230158730159,0.7409747402715093,0.7430652704657734,27770,22630
arousal,emg_existing_22,16,physio_similarity_knn64,discard_midpoint,44943,0.8098480297265425,0.7822439404328267,0.7908322904651921,27770,17173
valence,emg_bsl_stats_22,4,locked_kernel_residual_shrink4,midpoint_as_low,88200,0.8645918367346939,0.8783204944502663,0.8643302348328491,50825,37375
valence,emg_bsl_stats_22,4,locked_kernel_residual_shrink4,midpoint_as_high,88200,0.8877210884353741,0.8964275227742202,0.8858036046927625,35523,52677
valence,emg_bsl_stats_22,4,locked_kernel_residual_shrink4,discard_midpoint,72898,0.9551153666767264,0.9547704279774647,0.9550510272676599,35523,37375
valence,emg_bsl_stats_22,4,physio_residual_ridge100,midpoint_as_low,88200,0.8637641723356009,0.8776129646781285,0.8635116189672102,50825,37375
valence,emg_bsl_stats_22,4,physio_residual_ridge100,midpoint_as_high,88200,0.8865306122448979,0.8950091935873428,0.8845654502824041,35523,52677
valence,emg_bsl_stats_22,4,physio_residual_ridge100,discard_midpoint,72898,0.9538944827018574,0.9535156260812511,0.9538237547743535,35523,37375
valence,emg_bsl_stats_22,4,physio_context_ridge100,midpoint_as_low,88200,0.863265306122449,0.8771801068325802,0.8630176837554583,50825,37375
valence,emg_bsl_stats_22,4,physio_context_ridge100,midpoint_as_high,88200,0.8860317460317461,0.8943898765251577,0.8840425580980964,35523,52677
valence,emg_bsl_stats_22,4,physio_context_ridge100,discard_midpoint,72898,0.9532908996131582,0.9528963090190661,0.9532170150530743,35523,37375
valence,emg_bsl_stats_22,4,physio_residual_ridge1000,midpoint_as_low,88200,0.8657256235827664,0.8793148830253987,0.8654534413170647,50825,37375
valence,emg_bsl_stats_22,4,physio_residual_ridge1000,midpoint_as_high,88200,0.887562358276644,0.8964779806225606,0.8856741481401821,35523,52677
valence,emg_bsl_stats_22,4,physio_residual_ridge1000,discard_midpoint,72898,0.9557052319679552,0.9553735772678063,0.9556434326351011,35523,37375
valence,emg_bsl_stats_22,4,physio_context_ridge1000,midpoint_as_low,88200,0.8657256235827664,0.8793148830253987,0.8654534413170647,50825,37375
valence,emg_bsl_stats_22,4,physio_context_ridge1000,midpoint_as_high,88200,0.887562358276644,0.8964779806225606,0.8856741481401821,35523,52677
valence,emg_bsl_stats_22,4,physio_context_ridge1000,discard_midpoint,72898,0.9557052319679552,0.9553735772678063,0.9556434326351011,35523,37375
valence,emg_bsl_stats_22,4,physio_similarity_knn64,midpoint_as_low,88200,0.8632766439909297,0.8772005652552286,0.8630297031795955,50825,37375
valence,emg_bsl_stats_22,4,physio_similarity_knn64,midpoint_as_high,88200,0.8909863945578231,0.8995278499787696,0.8890820082333362,35523,52677
valence,emg_bsl_stats_22,4,physio_similarity_knn64,discard_midpoint,72898,0.956295097259184,0.9559767265581478,0.956235770163752,35523,37375
valence,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,midpoint_as_low,75600,0.8647619047619047,0.8784531869943771,0.8644980566341374,43563,32037
valence,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,midpoint_as_high,75600,0.88755291005291,0.8963275414964925,0.8856362550192458,30440,45160
valence,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,discard_midpoint,62477,0.9551675016406037,0.9548241793520853,0.955103222541815,30440,32037
valence,emg_bsl_stats_22,8,physio_residual_ridge100,midpoint_as_low,75600,0.8642857142857143,0.8781101908249349,0.8640319528458769,43563,32037
valence,emg_bsl_stats_22,8,physio_residual_ridge100,midpoint_as_high,75600,0.8864153439153439,0.8949577586016255,0.8844510249045086,30440,45160
valence,emg_bsl_stats_22,8,physio_residual_ridge100,discard_midpoint,62477,0.9541911423403813,0.9538082886422758,0.9541200701881342,30440,32037
valence,emg_bsl_stats_22,8,physio_context_ridge100,midpoint_as_low,75600,0.8638624338624339,0.877742906661769,0.8636128538038546,43563,32037
valence,emg_bsl_stats_22,8,physio_context_ridge100,midpoint_as_high,75600,0.8859920634920635,0.8944321344229134,0.8840073787742968,30440,45160
valence,emg_bsl_stats_22,8,physio_context_ridge100,discard_midpoint,62477,0.9536789538550187,0.9532826644635636,0.9536052014115036,30440,32037
valence,emg_bsl_stats_22,8,physio_residual_ridge1000,midpoint_as_low,75600,0.8663095238095239,0.8798662682300723,0.8660355277935791,43563,32037
valence,emg_bsl_stats_22,8,physio_residual_ridge1000,midpoint_as_high,75600,0.8873015873015873,0.896288506684948,0.8854136353999587,30440,45160
valence,emg_bsl_stats_22,8,physio_residual_ridge1000,discard_midpoint,62477,0.9559517902588153,0.9556151217565991,0.9558894356854268,30440,32037
valence,emg_bsl_stats_22,8,physio_context_ridge1000,midpoint_as_low,75600,0.8663095238095239,0.8798662682300723,0.8660355277935791,43563,32037
valence,emg_bsl_stats_22,8,physio_context_ridge1000,midpoint_as_high,75600,0.8873015873015873,0.896288506684948,0.8854136353999587,30440,45160
valence,emg_bsl_stats_22,8,physio_context_ridge1000,discard_midpoint,62477,0.9559517902588153,0.9556151217565991,0.9558894356854268,30440,32037
valence,emg_bsl_stats_22,8,physio_similarity_knn64,midpoint_as_low,75600,0.8635978835978836,0.8775257420328701,0.8633518304379637,43563,32037
valence,emg_bsl_stats_22,8,physio_similarity_knn64,midpoint_as_high,75600,0.8908862433862433,0.899449569875077,0.8889765816736518,30440,45160
valence,emg_bsl_stats_22,8,physio_similarity_knn64,discard_midpoint,62477,0.9564799846343455,0.9561547152875185,0.9564197878300853,30440,32037
valence,emg_bsl_stats_22,16,locked_kernel_residual_shrink4,midpoint_as_low,50400,0.8648214285714285,0.8784093786824789,0.8645879027823979,28986,21414
valence,emg_bsl_stats_22,16,locked_kernel_residual_shrink4,midpoint_as_high,50400,0.8902579365079365,0.8988246146770031,0.8883449573559214,20296,30104
valence,emg_bsl_stats_22,16,locked_kernel_residual_shrink4,discard_midpoint,41710,0.956197554543275,0.9558490168795006,0.9561321124137567,20296,21414
valence,emg_bsl_stats_22,16,physio_residual_ridge100,midpoint_as_low,50400,0.8633134920634921,0.8770374059286832,0.863089848380056,28986,21414
valence,emg_bsl_stats_22,16,physio_residual_ridge100,midpoint_as_high,50400,0.8877579365079366,0.8960014755312578,0.8857674285082476,20296,30104
valence,emg_bsl_stats_22,16,physio_residual_ridge100,discard_midpoint,41710,0.9537760728842004,0.9533737037230514,0.9536998821015774,20296,21414
valence,emg_bsl_stats_22,16,physio_context_ridge100,midpoint_as_low,50400,0.8627579365079365,0.8765544141395436,0.8625395244340188,28986,21414
valence,emg_bsl_stats_22,16,physio_context_ridge100,midpoint_as_high,50400,0.8872023809523809,0.895311684439417,0.8851848459244719,20296,30104
valence,emg_bsl_stats_22,16,physio_context_ridge100,discard_midpoint,41710,0.9531047710381203,0.9526839126312108,0.9530248898858378,20296,21414
valence,emg_bsl_stats_22,16,physio_residual_ridge1000,midpoint_as_low,50400,0.8654563492063492,0.8789003742582215,0.8652122063143888,28986,21414
valence,emg_bsl_stats_22,16,physio_residual_ridge1000,midpoint_as_high,50400,0.8889087301587302,0.8976309861983123,0.8870031618557468,20296,30104
valence,emg_bsl_stats_22,16,physio_residual_ridge1000,discard_midpoint,41710,0.9557660033565092,0.9554184416024365,0.9557000807085704,20296,21414
valence,emg_bsl_stats_22,16,physio_context_ridge1000,midpoint_as_low,50400,0.8654563492063492,0.8789003742582215,0.8652122063143888,28986,21414
valence,emg_bsl_stats_22,16,physio_context_ridge1000,midpoint_as_high,50400,0.8889087301587302,0.8976309861983123,0.8870031618557468,20296,30104
valence,emg_bsl_stats_22,16,physio_context_ridge1000,discard_midpoint,41710,0.9557660033565092,0.9554184416024365,0.9557000807085704,20296,21414
valence,emg_bsl_stats_22,16,physio_similarity_knn64,midpoint_as_low,50400,0.8630357142857142,0.876802009538155,0.8628151283721275,28986,21414
valence,emg_bsl_stats_22,16,physio_similarity_knn64,midpoint_as_high,50400,0.8923214285714286,0.9006803808026014,0.8904024901042387,20296,30104
valence,emg_bsl_stats_22,16,physio_similarity_knn64,discard_midpoint,41710,0.956365380004795,0.9560330403205253,0.956302199139799,20296,21414
arousal,emg_bsl_stats_22,4,locked_kernel_residual_shrink4,midpoint_as_low,88200,0.8073469387755102,0.7832001744882258,0.7846709981159775,58085,30115
arousal,emg_bsl_stats_22,4,locked_kernel_residual_shrink4,midpoint_as_high,88200,0.7735260770975056,0.7592247333538702,0.7623056690014227,48626,39574
arousal,emg_bsl_stats_22,4,locked_kernel_residual_shrink4,discard_midpoint,78741,0.8253260690110615,0.802814532118987,0.8099440081173952,48626,30115
arousal,emg_bsl_stats_22,4,physio_residual_ridge100,midpoint_as_low,88200,0.8007823129251701,0.7707248337343218,0.7748817221355773,58085,30115
arousal,emg_bsl_stats_22,4,physio_residual_ridge100,midpoint_as_high,88200,0.7602040816326531,0.7442380080635471,0.7465692928820246,48626,39574
arousal,emg_bsl_stats_22,4,physio_residual_ridge100,discard_midpoint,78741,0.8141882881853164,0.787874454632255,0.7961922768248657,48626,30115
arousal,emg_bsl_stats_22,4,physio_context_ridge100,midpoint_as_low,88200,0.8007823129251701,0.7707248337343218,0.7748817221355773,58085,30115
arousal,emg_bsl_stats_22,4,physio_context_ridge100,midpoint_as_high,88200,0.7602040816326531,0.7442380080635471,0.7465692928820246,48626,39574
arousal,emg_bsl_stats_22,4,physio_context_ridge100,discard_midpoint,78741,0.8141882881853164,0.787874454632255,0.7961922768248657,48626,30115
arousal,emg_bsl_stats_22,4,physio_residual_ridge1000,midpoint_as_low,88200,0.8018480725623582,0.7719417350416414,0.7761016087697972,58085,30115
arousal,emg_bsl_stats_22,4,physio_residual_ridge1000,midpoint_as_high,88200,0.7612698412698413,0.7453245208137166,0.7477068687668009,48626,39574
arousal,emg_bsl_stats_22,4,physio_residual_ridge1000,discard_midpoint,78741,0.8153820754117931,0.7891633590314713,0.7975150912529543,48626,30115
arousal,emg_bsl_stats_22,4,physio_context_ridge1000,midpoint_as_low,88200,0.8003968253968254,0.768809184888246,0.7737099199968271,58085,30115
arousal,emg_bsl_stats_22,4,physio_context_ridge1000,midpoint_as_high,88200,0.7589795918367347,0.7425630126977428,0.7447425487938895,48626,39574
arousal,emg_bsl_stats_22,4,physio_context_ridge1000,discard_midpoint,78741,0.8132865978334032,0.7858613397815675,0.7946296229450923,48626,30115
arousal,emg_bsl_stats_22,4,physio_similarity_knn64,midpoint_as_low,88200,0.802437641723356,0.7741802231213449,0.7775281664188114,58085,30115
arousal,emg_bsl_stats_22,4,physio_similarity_knn64,midpoint_as_high,88200,0.761859410430839,0.746386060655511,0.7488771258717133,48626,39574
arousal,emg_bsl_stats_22,4,physio_similarity_knn64,discard_midpoint,78741,0.8160424683455887,0.7911138347435887,0.7988928390344893,48626,30115
arousal,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,midpoint_as_low,75600,0.8148280423280423,0.7938075952807859,0.7939802907347386,49793,25807
arousal,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,midpoint_as_high,75600,0.7846428571428572,0.7711889091596861,0.7746563162553248,41659,33941
arousal,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,discard_midpoint,67466,0.8358728841194083,0.8152643433545645,0.8219899071953432,41659,25807
arousal,emg_bsl_stats_22,8,physio_residual_ridge100,midpoint_as_low,75600,0.7993915343915344,0.769022857976075,0.7732207045339787,49793,25807
arousal,emg_bsl_stats_22,8,physio_residual_ridge100,midpoint_as_high,75600,0.7591269841269841,0.7431758774453308,0.7454101880976867,41659,33941
arousal,emg_bsl_stats_22,8,physio_residual_ridge100,discard_midpoint,67466,0.8129279933596182,0.7863635929044268,0.7947198069006575,41659,25807
arousal,emg_bsl_stats_22,8,physio_context_ridge100,midpoint_as_low,75600,0.7993915343915344,0.769022857976075,0.7732207045339787,49793,25807
arousal,emg_bsl_stats_22,8,physio_context_ridge100,midpoint_as_high,75600,0.7591269841269841,0.7431758774453308,0.7454101880976867,41659,33941
arousal,emg_bsl_stats_22,8,physio_context_ridge100,discard_midpoint,67466,0.8129279933596182,0.7863635929044268,0.7947198069006575,41659,25807
arousal,emg_bsl_stats_22,8,physio_residual_ridge1000,midpoint_as_low,75600,0.8004365079365079,0.770198795836089,0.7744088776905709,49793,25807
arousal,emg_bsl_stats_22,8,physio_residual_ridge1000,midpoint_as_high,75600,0.7601719576719577,0.7442359506402795,0.746519603978929,41659,33941
arousal,emg_bsl_stats_22,8,physio_residual_ridge1000,discard_midpoint,67466,0.8140989535469718,0.7876140349437579,0.7960106679985532,41659,25807
arousal,emg_bsl_stats_22,8,physio_context_ridge1000,midpoint_as_low,75600,0.7989550264550265,0.7669275460381957,0.7719224689003794,49793,25807
arousal,emg_bsl_stats_22,8,physio_context_ridge1000,midpoint_as_high,75600,0.7577116402116402,0.7412748335075228,0.743333878525918,41659,33941
