target,block,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,y_true_std,y_pred_std,lift_vs_fewshot_rmse,lift_vs_fewshot_mae,lift_vs_fewshot_pearson,fewshot_reference_model
arousal,eeg_entropy_complexity,2,stimulus_plus_fewshot_bias,189000,1.6315551288615802,2.0700881950410293,0.6266535294003269,0.62815025880508,0.6224959272651728,2.5151283350131823,2.241686801585414,-0.22127975669882494,-0.13707265176082317,-0.05134236732329256,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,2,stimulus_plus_fewshot_bias_plus_physio,189000,1.6416842544796555,2.081174211771437,0.6240553011067238,0.6253836955014526,0.6203147192366589,2.5151283350131823,2.2541975564634766,-0.2323657734292328,-0.1472017773788985,-0.05394059561689568,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,2,stimulus_plus_fewshot_bias_shrink4,189000,1.494482477100757,1.8488084383422043,0.6779958967236195,0.6681574010055182,0.630302548358812,2.5151283350131823,1.7087133964048842,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,2,stimulus_plus_fewshot_bias_shrink4_plus_physio,189000,1.503702805972911,1.8598157046673487,0.6733165119872889,0.6637741075023819,0.6279314934086437,2.5151283350131823,1.7235336422141987,-0.011007266325144371,-0.00922032887215396,-0.004679384736330561,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,2,stimulus_plus_physio,189000,1.5868453229052766,1.954509696576412,0.6298720885621674,0.6099628462690391,0.5773404348278209,2.5151283350131823,1.646927275892158,-0.10570125823420762,-0.09236284580451959,-0.04812380816145212,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_only,176400,1.5799853704922826,1.944364871440602,0.6346487052001012,0.5987909569840782,0.5795357055359522,2.515579006531432,1.631944004486771,-0.1392453727314351,-0.12343121388340239,-0.06183725241631477,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias,176400,1.4960299173432814,1.8859862416723725,0.6774298837510118,0.6791903249531785,0.6646509495582615,2.515579006531432,2.0684321559086496,-0.0808667429632055,-0.03947576073440118,-0.0190560738654042,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_plus_physio,176400,1.5086889107483903,1.8992746070260265,0.673656809335746,0.6752322238791307,0.6617990476964459,2.515579006531432,2.082668622715144,-0.09415510831685947,-0.052134754139510076,-0.022829148280669953,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_shrink4,176400,1.4565541566088802,1.805119498709167,0.696485957616416,0.6891902922808114,0.6529401009797339,2.515579006531432,1.749445827070619,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,176400,1.4672270664521914,1.8174590981999947,0.6914822557960022,0.6843158623232414,0.6501793315132823,2.515579006531432,1.764688227781835,-0.012339599490827746,-0.010672909843311151,-0.005003701820413764,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,4,stimulus_plus_physio,176400,1.5870653250660973,1.9543943210610415,0.630086878728917,0.6098385371081471,0.5774467785801247,2.515579006531432,1.6465940313778047,-0.1492748223518745,-0.1305111684572171,-0.06639907888749896,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,8,stimulus_only,151200,1.579454471752859,1.9436198260406587,0.6346620019077294,0.5987942476449573,0.579589427550722,2.514635244972555,1.6316311026489128,-0.17962107576166897,-0.1601993905387722,-0.0780438831214858,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,8,stimulus_plus_fewshot_bias,151200,1.426282722094214,1.7911539930092704,0.7065517603045572,0.7065613499082362,0.6867613227439909,2.514635244972555,1.9794626953156516,-0.027155242730280582,-0.007027640880127306,-0.006154124724657928,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,8,stimulus_plus_fewshot_bias_plus_physio,151200,1.4388188113706435,1.8047801889632538,0.7023091170045265,0.7023281204855351,0.683779733142094,2.514635244972555,1.9940766750858652,-0.04078143868426398,-0.01956373015655677,-0.010396768024688696,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,8,stimulus_plus_fewshot_bias_shrink4,151200,1.4192550812140867,1.7639987502789898,0.7127058850292152,0.7069212854326997,0.6737226804724276,2.514635244972555,1.7925673811855425,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,8,stimulus_plus_fewshot_bias_shrink4_plus_physio,151200,1.4304823472568544,1.7768478510214223,0.7077549618977992,0.7022760780737639,0.6708461507092135,2.514635244972555,1.8077424643382378,-0.012849100742432507,-0.011227266042767692,-0.004950923131415985,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,8,stimulus_plus_physio,151200,1.5863351666275662,1.9534969425767672,0.6301769587498888,0.6101570166978889,0.5775563713960178,2.514635244972555,1.6462036966987983,-0.18949819229777742,-0.16708008541347952,-0.0825289262793264,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,16,stimulus_only,100800,1.580396505376344,1.9445778261760054,0.6332904157929942,0.5968114743725875,0.5785775490483588,2.5120858167622186,1.6316506738206766,-0.20972092374499374,-0.18572580645161274,-0.0899754754987171,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias,100800,1.394233230926779,1.7433374028272972,0.72162896643627,0.7201723400784923,0.6976246953516728,2.5120858167622186,1.9340157121883652,-0.008480500396285562,0.00043746799795219005,-0.001636924855441313,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_plus_physio,100800,1.405685091129675,1.7563405165901147,0.7174111675814591,0.716050197716094,0.6949234065813378,2.5120858167622186,1.9494535508701571,-0.02148361415910305,-0.011014392204943713,-0.0058547237102521965,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_shrink4,100800,1.3946706989247313,1.7348569024310116,0.7232658912917113,0.7182178844512703,0.6883560768302385,2.5120858167622186,1.8294449803706982,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,100800,1.4054436174501002,1.7473745613898533,0.7186550688650747,0.7138909286909758,0.6857380656965663,2.5120858167622186,1.8452428715332923,-0.012517658958841604,-0.01077291852536888,-0.004610822426636574,stimulus_plus_fewshot_bias_shrink4
arousal,eeg_entropy_complexity,16,stimulus_plus_physio,100800,1.586919706652681,1.9537919569332514,0.6291453920583338,0.6088277446771522,0.57695907179816,2.5120858167622186,1.6470385627084492,-0.2189350545022397,-0.19224900772794973,-0.09412049923337751,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,0,stimulus_only,2016,1.5799251152073732,1.944204982116596,0.6343754946304895,0.5984999661777204,0.5793812998802726,2.514611055537069,1.6319723102903874,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
arousal,emg_bsl_stats_22,0,stimulus_plus_fewshot_bias,2016,1.5799251152073732,1.944204982116596,0.6343754946304895,0.5984999661777204,0.5793812998802726,2.514611055537069,1.6319723102903874,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
