target,block,k_calibration,model,subject_id,n,mae,rmse,pearson,ccc,y_true_std,y_pred_std,locked_subject_rmse,delta_rmse_model_minus_locked
valence,emg_bsl_stats_22,4,physio_context_ridge100,27,1400,1.0519104826450347,1.317546387302816,0.8631418349970076,0.8395908101679683,2.523673626170501,2.0855706602749975,1.3564168993693322,-0.03887051206651626
valence,emg_bsl_stats_22,4,physio_residual_ridge1000,27,1400,1.0634362804889679,1.3220113628945507,0.8614804776386413,0.8448773615929637,2.523673626170501,2.189173798567975,1.3564168993693322,-0.034405536474781506
valence,emg_bsl_stats_22,4,physio_context_ridge1000,27,1400,1.289802326815469,1.5170766992295113,0.8603206239738669,0.7327065833486476,2.523673626170501,1.4528921878279708,1.3564168993693322,0.1606597998601791
valence,emg_bsl_stats_22,4,physio_similarity_knn64,27,1400,0.9966685180153165,1.2877843378486098,0.8624895192641934,0.8525608529412974,2.523673626170501,2.2028343702178987,1.3564168993693322,-0.06863256152072239
valence,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,27,1200,1.054697888592879,1.359842431324573,0.8468107275029826,0.8359484255376656,2.533569616173987,2.1959733700387156,1.359842431324573,0.0
valence,emg_bsl_stats_22,8,physio_residual_ridge100,27,1200,1.0479071754217149,1.2913011050364926,0.869517936118693,0.8527347817354156,2.533569616173987,2.1914292536350124,1.359842431324573,-0.0685413262880803
valence,emg_bsl_stats_22,8,physio_context_ridge100,27,1200,1.0472804568211238,1.2993680086449246,0.8693799040564595,0.8448562503403083,2.533569616173987,2.087086469807921,1.359842431324573,-0.06047442267964831
valence,emg_bsl_stats_22,8,physio_residual_ridge1000,27,1200,1.0582357569535574,1.302913761141995,0.8675260201779893,0.8501879332352007,2.533569616173987,2.1915638891859244,1.359842431324573,-0.05692867018257797
valence,emg_bsl_stats_22,8,physio_context_ridge1000,27,1200,1.2893142396211623,1.5108364755092516,0.8663369726573097,0.7365805466250804,2.533569616173987,1.4539773333187265,1.359842431324573,0.15099404418467866
valence,emg_bsl_stats_22,8,physio_similarity_knn64,27,1200,0.9914265183607737,1.2665158288194216,0.8686931895219843,0.8582447732561641,2.533569616173987,2.2062975140087326,1.359842431324573,-0.09332660250515135
valence,emg_bsl_stats_22,16,locked_kernel_residual_shrink4,27,800,1.0678317530453205,1.3840930701878789,0.8393819911619939,0.8289370096594821,2.5264720337854514,2.1887286397967682,1.3840930701878789,0.0
valence,emg_bsl_stats_22,16,physio_residual_ridge100,27,800,1.0688439787924289,1.318708138273708,0.8630163584670952,0.8458033497054162,2.5264720337854514,2.187400542191723,1.3840930701878789,-0.06538493191417083
valence,emg_bsl_stats_22,16,physio_context_ridge100,27,800,1.0708064150810241,1.325991956075144,0.8628680622168969,0.8378274698452018,2.5264720337854514,2.083388183156083,1.3840930701878789,-0.058101114112734775
valence,emg_bsl_stats_22,16,physio_residual_ridge1000,27,800,1.0786410719156265,1.3294587349189873,0.8611651070633882,0.8433635823013543,2.5264720337854514,2.186960350913162,1.3840930701878789,-0.05463433526889161
valence,emg_bsl_stats_22,16,physio_context_ridge1000,27,800,1.3032458743453026,1.529742511680034,0.8598760342760015,0.729379170812054,2.5264720337854514,1.4516050571027264,1.3840930701878789,0.1456494414921552
valence,emg_bsl_stats_22,16,physio_similarity_knn64,27,800,1.0078197215497493,1.2924965944175453,0.8621986652753627,0.8515132864984071,2.5264720337854514,2.198926998437418,1.3840930701878789,-0.09159647577033359
valence,emg_bsl_stats_22,4,locked_kernel_residual_shrink4,28,1400,0.8726346376112529,1.1529948252603575,0.8150429489380504,0.7947709029650477,1.590039789002855,1.986274460192644,1.1529948252603575,0.0
valence,emg_bsl_stats_22,4,physio_residual_ridge100,28,1400,1.0119931792361396,1.2623582562750089,0.8261473297589963,0.783903939827041,1.590039789002855,2.2003195449273507,1.1529948252603575,0.1093634310146514
valence,emg_bsl_stats_22,4,physio_context_ridge100,28,1400,0.9351471468380519,1.191445954504629,0.8262033102484667,0.7950866575226082,1.590039789002855,2.0963703253778,1.1529948252603575,0.03845112924427152
valence,emg_bsl_stats_22,4,physio_residual_ridge1000,28,1400,1.01448550258364,1.2639238812965303,0.8259595195408417,0.7834678267736843,1.590039789002855,2.2006137423793803,1.1529948252603575,0.11092905603617287
valence,emg_bsl_stats_22,4,physio_context_ridge1000,28,1400,0.6364306461811066,0.9110068841473205,0.8264207223119152,0.8223795658415146,1.590039789002855,1.4621216725693316,1.1529948252603575,-0.241987941113037
valence,emg_bsl_stats_22,4,physio_similarity_knn64,28,1400,0.9297247611624854,1.2067004408177213,0.8311708686742068,0.7951807893789591,1.590039789002855,2.138778614313288,1.1529948252603575,0.05370561555736386
valence,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,28,1200,0.8130586514870326,1.0992546698789365,0.8115582761842102,0.8007363425886062,1.593476283685035,1.8774257512955665,1.0992546698789365,0.0
valence,emg_bsl_stats_22,8,physio_residual_ridge100,28,1200,1.0205779684583347,1.2736769580866747,0.8239969543653248,0.7815728177138582,1.593476283685035,2.2104471782037276,1.0992546698789365,0.1744222882077382
valence,emg_bsl_stats_22,8,physio_context_ridge100,28,1200,0.9436182983716329,1.2022224972904845,0.8240488144756557,0.7928158108077666,1.593476283685035,2.1059926693916156,1.0992546698789365,0.10296782741154797
valence,emg_bsl_stats_22,8,physio_residual_ridge1000,28,1200,1.0230765501658121,1.274935175366294,0.8238649555571367,0.7812478249592204,1.593476283685035,2.2109606778236093,1.0992546698789365,0.17568050548735759
valence,emg_bsl_stats_22,8,physio_context_ridge1000,28,1200,0.6458209204673767,0.9174122118925928,0.8242796160973903,0.8209497456276921,1.593476283685035,1.4689956306959315,1.0992546698789365,-0.1818424579863437
valence,emg_bsl_stats_22,8,physio_similarity_knn64,28,1200,0.9442689589659373,1.2243213323384377,0.8282259535751622,0.7911446921976576,1.593476283685035,2.151180239462082,1.0992546698789365,0.12506666245950115
valence,emg_bsl_stats_22,16,locked_kernel_residual_shrink4,28,800,0.7698296763002872,1.0689024595586998,0.7996692419398227,0.7947517425371465,1.577695609900718,1.7533336113510194,1.0689024595586998,0.0
valence,emg_bsl_stats_22,16,physio_residual_ridge100,28,800,1.0323591960966587,1.2976496257565528,0.8175348297053364,0.7724761347801782,1.577695609900718,2.2162233630506947,1.0689024595586998,0.22874716619785307
valence,emg_bsl_stats_22,16,physio_context_ridge100,28,800,0.9538716214895249,1.2249009787598728,0.817590794920056,0.7840397753227369,1.577695609900718,2.111431917738935,1.0689024595586998,0.15599851920117302
valence,emg_bsl_stats_22,16,physio_residual_ridge1000,28,800,1.0346540580689907,1.2986276746832353,0.8174096752514811,0.7722309238852115,1.577695609900718,2.216811417475398,1.0689024595586998,0.22972521512453548
valence,emg_bsl_stats_22,16,physio_context_ridge1000,28,800,0.6522981414198875,0.9269513009772676,0.8178026554839802,0.8155812335246166,1.577695609900718,1.472564134908421,1.0689024595586998,-0.14195115858143215
valence,emg_bsl_stats_22,16,physio_similarity_knn64,28,800,0.9512599749863148,1.2465838256437565,0.8206589060251267,0.7814647919990815,1.577695609900718,2.1459276520994264,1.0689024595586998,0.1776813660850567
valence,emg_bsl_stats_22,4,locked_kernel_residual_shrink4,29,1400,0.7142310866287777,0.9479999303063296,0.9186768491905077,0.9100330085862588,2.2492624641542074,2.1996706239583212,0.9479999303063296,0.0
valence,emg_bsl_stats_22,4,physio_residual_ridge100,29,1400,0.7041791466304234,0.9461170715934627,0.9245901796656605,0.9103933317533893,2.2492624641542074,2.186548366237472,0.9479999303063296,-0.001882858712866864
valence,emg_bsl_stats_22,4,physio_context_ridge100,29,1400,0.6966379152025495,0.9402389803120191,0.9244909528665244,0.9074108238994097,2.2492624641542074,2.083279034108324,0.9479999303063296,-0.007760949994310429
valence,emg_bsl_stats_22,4,physio_residual_ridge1000,29,1400,0.7121175301926477,0.9525310076957396,0.9260509883218615,0.9094470862442074,2.2492624641542074,2.187400060600411,0.9479999303063296,0.004531077389410054
valence,emg_bsl_stats_22,4,physio_context_ridge1000,29,1400,0.9320821743352072,1.1370562143780432,0.9257778517874572,0.8240286111390533,2.2492624641542074,1.453741483762781,0.9479999303063296,0.1890562840717136
valence,emg_bsl_stats_22,4,physio_similarity_knn64,29,1400,0.7692430395739419,1.0296038419592466,0.9214182273083086,0.8977879310450778,2.2492624641542074,2.246388990467512,0.9479999303063296,0.08160391165291703
valence,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,29,1200,0.7234960594773292,0.9497810629405348,0.9165060629817761,0.9078470125265861,2.2530533294965642,2.1518572251344668,0.9497810629405348,0.0
valence,emg_bsl_stats_22,8,physio_residual_ridge100,29,1200,0.7114182206988334,0.9525280029981212,0.9243053665502384,0.9089837798404203,2.2530533294965642,2.1755842225113704,0.9497810629405348,0.0027469400575864666
valence,emg_bsl_stats_22,8,physio_context_ridge100,29,1200,0.7042934685945511,0.9491042505386521,0.9242119139636452,0.9055113540254996,2.2530533294965642,2.0728557543039505,0.9497810629405348,-0.0006768124018826649
valence,emg_bsl_stats_22,8,physio_residual_ridge1000,29,1200,0.7196486129363378,0.959165980441993,0.9257724973999673,0.9079958797138307,2.2530533294965642,2.1764986017648424,0.9497810629405348,0.009384917501458201
valence,emg_bsl_stats_22,8,physio_context_ridge1000,29,1200,0.9423284987608592,1.1554322004697837,0.9255205352337198,0.8188038482760311,2.2530533294965642,1.4465462112194951,0.9497810629405348,0.2056511375292489
valence,emg_bsl_stats_22,8,physio_similarity_knn64,29,1200,0.7772542877991995,1.035425779359674,0.9213217209743392,0.8964021004110279,2.2530533294965642,2.2344831544915236,0.9497810629405348,0.08564471641913918
valence,emg_bsl_stats_22,16,locked_kernel_residual_shrink4,29,800,0.7083283786475658,0.9341962506697035,0.9139881315068371,0.9097917613497417,2.2120094795230876,2.1767798105508485,0.9341962506697035,0.0
valence,emg_bsl_stats_22,16,physio_residual_ridge100,29,800,0.7096749691665173,0.9512901358486665,0.9223136623776881,0.9073667916030635,2.2120094795230876,2.172433743228123,0.9341962506697035,0.017093885178963042
valence,emg_bsl_stats_22,16,physio_context_ridge100,29,800,0.7008620601892471,0.9437392854524248,0.9222045235889468,0.9045970642824794,2.2120094795230876,2.0699186397182228,0.9341962506697035,0.009543034782721338
valence,emg_bsl_stats_22,16,physio_residual_ridge1000,29,800,0.7183933225274086,0.9575866102520587,0.9239503636161442,0.9064300319606791,2.2120094795230876,2.1731430459405687,0.9341962506697035,0.023390359582355247
valence,emg_bsl_stats_22,16,physio_context_ridge1000,29,800,0.9234932181239128,1.1292527431915862,0.9236090118481091,0.822320405671642,2.2120094795230876,1.4443773870089152,0.9341962506697035,0.19505649252188273
valence,emg_bsl_stats_22,16,physio_similarity_knn64,29,800,0.7814387172460556,1.039117227478813,0.9188832359842252,0.8937491735375193,2.2120094795230876,2.2342672444810905,0.9341962506697035,0.1049209768091095
valence,emg_bsl_stats_22,4,locked_kernel_residual_shrink4,30,1400,0.8000032076665333,0.9536565593834636,0.9372794873221993,0.9257877106468371,2.6615722490164897,2.2739568268059895,0.9536565593834636,0.0
valence,emg_bsl_stats_22,4,physio_residual_ridge100,30,1400,0.8446334736687796,0.9875335350285592,0.9366812826975274,0.9173083190203866,2.6615722490164897,2.169687161828507,0.9536565593834636,0.03387697564509562
valence,emg_bsl_stats_22,4,physio_context_ridge100,30,1400,0.8896188984598432,1.0261899298724744,0.9366011093144408,0.9072679831053007,2.6615722490164897,2.0665144834303533,0.9536565593834636,0.07253337048901076
valence,emg_bsl_stats_22,4,physio_residual_ridge1000,30,1400,0.8392850672347205,0.9815810478905197,0.9375171677235409,0.9183196221677482,2.6615722490164897,2.170605857752812,0.9536565593834636,0.02792448850705609
valence,emg_bsl_stats_22,4,physio_context_ridge1000,30,1400,1.2374906935010637,1.4053668988658712,0.9371132722815678,0.7843004744095091,2.6615722490164897,1.4396349585873112,0.9536565593834636,0.4517103394824076
valence,emg_bsl_stats_22,4,physio_similarity_knn64,30,1400,0.9100540964092527,1.0606979404752528,0.9234911185599087,0.9046663200068221,2.6615722490164897,2.171823546271174,0.9536565593834636,0.10704138109178918
valence,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,30,1200,0.7955552759766579,0.9562844789088574,0.9357544626499857,0.9273706791844364,2.6711981030158642,2.335702853845535,0.9562844789088574,0.0
valence,emg_bsl_stats_22,8,physio_residual_ridge100,30,1200,0.8513673437635104,0.9957276745050747,0.9358652349219972,0.9165887020617969,2.6711981030158642,2.179121111622254,0.9562844789088574,0.03944319559621734
valence,emg_bsl_stats_22,8,physio_context_ridge100,30,1200,0.8947367972135544,1.0339533041751259,0.935790317556279,0.9065932728636606,2.6711981030158642,2.0754943106064587,0.9562844789088574,0.0776688252662685
valence,emg_bsl_stats_22,8,physio_residual_ridge1000,30,1200,0.8456101513902347,0.9894025932305764,0.9367239789773377,0.9176680540704343,2.6711981030158642,2.1802966660079406,0.9562844789088574,0.03311811432171907
valence,emg_bsl_stats_22,8,physio_context_ridge1000,30,1200,1.240450950463613,1.4116297236617201,0.9363646319775494,0.7840218502453813,2.6711981030158642,1.4460351314049034,0.9562844789088574,0.45534524475286275
valence,emg_bsl_stats_22,8,physio_similarity_knn64,30,1200,0.9149960025151571,1.06815417692653,0.9228088547656373,0.9040127170205892,2.6711981030158642,2.179620485186063,0.9562844789088574,0.11186969801767255
valence,emg_bsl_stats_22,16,locked_kernel_residual_shrink4,30,800,0.7627059341967106,0.9223343923413256,0.9409259516947938,0.9343520470104992,2.690427184946658,2.3914399150332137,0.9223343923413256,0.0
valence,emg_bsl_stats_22,16,physio_residual_ridge100,30,800,0.855808918774128,0.9965492021054964,0.9383483829928707,0.9170161463786359,2.690427184946658,2.1735294405728403,0.9223343923413256,0.07421480976417072
valence,emg_bsl_stats_22,16,physio_context_ridge100,30,800,0.9008039873838425,1.037966754841732,0.9382683167039196,0.9065478358663047,2.690427184946658,2.070093492417694,0.9223343923413256,0.11563236250040632
valence,emg_bsl_stats_22,16,physio_residual_ridge1000,30,800,0.8495625592768192,0.9908507416229617,0.9390134055780619,0.9179854291307058,2.690427184946658,2.174894614671664,0.9223343923413256,0.06851634928163608
valence,emg_bsl_stats_22,16,physio_context_ridge1000,30,800,1.2574833965301513,1.427827124815258,0.9386061839353581,0.7812993632915098,2.690427184946658,1.4420623217917747,0.9223343923413256,0.5054927324739324
valence,emg_bsl_stats_22,16,physio_similarity_knn64,30,800,0.9185444687306881,1.0678421339623978,0.9253120341953076,0.9047019045329282,2.690427184946658,2.1741822220576115,0.9223343923413256,0.14550774162107216
valence,emg_bsl_stats_22,4,locked_kernel_residual_shrink4,31,1400,1.1355721477099827,1.3211643391723835,0.9656514403854125,0.906896686229741,3.50351747446442,2.512763907264958,1.3211643391723835,0.0
valence,emg_bsl_stats_22,4,physio_residual_ridge100,31,1400,1.4495499881676266,1.6529382010770184,0.9637365823892133,0.8422591845433808,3.50351747446442,2.1603408566768523,1.3211643391723835,0.33177386190463487
valence,emg_bsl_stats_22,4,physio_context_ridge100,31,1400,1.5338657791273935,1.72888943961273,0.9637498013534539,0.8229861801332836,3.50351747446442,2.0578855912146983,1.3211643391723835,0.4077251004403464
valence,emg_bsl_stats_22,4,physio_residual_ridge1000,31,1400,1.4444594621658324,1.6468297842982638,0.9642876767281959,0.8438971638056729,3.50351747446442,2.1698777133839746,1.3211643391723835,0.32566544512588025
valence,emg_bsl_stats_22,4,physio_context_ridge1000,31,1400,2.0611156150272913,2.235448829977007,0.9641270069906595,0.6607955677678776,3.50351747446442,1.4410084825841052,1.3211643391723835,0.9142844908046235
valence,emg_bsl_stats_22,4,physio_similarity_knn64,31,1400,1.4509277066162654,1.6389588489282634,0.9673281393073607,0.8458192278532529,3.50351747446442,2.1740790500448726,1.3211643391723835,0.31779450975587986
valence,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,31,1200,0.9793994330366452,1.1530196894999427,0.9705947946429915,0.9327500536102895,3.5225652545016426,2.696620220999559,1.1530196894999427,0.0
valence,emg_bsl_stats_22,8,physio_residual_ridge100,31,1200,1.448583249549071,1.655050348770654,0.9642428485134054,0.8431410911910225,3.5225652545016426,2.167394749791555,1.1530196894999427,0.5020306592707113
valence,emg_bsl_stats_22,8,physio_context_ridge100,31,1200,1.5331688076257706,1.731085011672828,0.9642478331766869,0.8239569570671997,3.5225652545016426,2.0646418975274106,1.1530196894999427,0.5780653221728853
valence,emg_bsl_stats_22,8,physio_residual_ridge1000,31,1200,1.4434435071547826,1.6486560274084903,0.9648782362209493,0.844798239077193,3.5225652545016426,2.1764811569269233,1.1530196894999427,0.49563633790854755
valence,emg_bsl_stats_22,8,physio_context_ridge1000,31,1200,2.062404421766599,2.2384894005668845,0.9646973454880913,0.6622286155428649,3.5225652545016426,1.4454898536815006,1.1530196894999427,1.0854697110669418
valence,emg_bsl_stats_22,8,physio_similarity_knn64,31,1200,1.4472376574079195,1.6372213165850131,0.96816743684782,0.8473184241376928,3.5225652545016426,2.180897641504109,1.1530196894999427,0.4842016270850704
valence,emg_bsl_stats_22,16,locked_kernel_residual_shrink4,31,800,0.7951303705573082,0.9655080961003775,0.9738673204358098,0.9550817182838469,3.5143845033661307,2.8956773798289728,0.9655080961003775,0.0
valence,emg_bsl_stats_22,16,physio_residual_ridge100,31,800,1.446207136362791,1.6491684497456884,0.9630149687012237,0.8426049699798333,3.5143845033661307,2.1510511049050502,0.9655080961003775,0.683660353645311
valence,emg_bsl_stats_22,16,physio_context_ridge100,31,800,1.5307854369282723,1.7248314939505613,0.963012941477744,0.823382373993418,3.5143845033661307,2.0490354657726164,0.9655080961003775,0.7593233978501839
valence,emg_bsl_stats_22,16,physio_residual_ridge1000,31,800,1.4404833237826824,1.6424030365279612,0.9636665746798899,0.8443487582811607,3.5143845033661307,2.1603429082297296,0.9655080961003775,0.6768949404275837
valence,emg_bsl_stats_22,16,physio_context_ridge1000,31,800,2.0563035982847215,2.2286135012538746,0.9634314121302378,0.6617233522035243,3.5143845033661307,1.4347422393804723,0.9655080961003775,1.2631054051534971
valence,emg_bsl_stats_22,16,physio_similarity_knn64,31,800,1.4423585142195225,1.6322090698567318,0.967094664380909,0.8467980857120966,3.5143845033661307,2.1663019524868194,0.9655080961003775,0.6667009737563543
valence,emg_bsl_stats_22,4,locked_kernel_residual_shrink4,32,1400,0.8635451654025487,1.0593995807406782,0.8862001493705228,0.875443620373872,2.0884028659749156,2.1311092008799717,1.0593995807406782,0.0
valence,emg_bsl_stats_22,4,physio_residual_ridge100,32,1400,0.8905596773113523,1.0803772829449871,0.8950401061456577,0.8757521296821908,2.0884028659749156,2.2006773001734157,1.0593995807406782,0.020977702204308946
valence,emg_bsl_stats_22,4,physio_context_ridge100,32,1400,0.8575869907651629,1.0533593135905133,0.8950338087981151,0.8760233629594394,2.0884028659749156,2.097225836946352,1.0593995807406782,-0.006040267150164924
valence,emg_bsl_stats_22,4,physio_residual_ridge1000,32,1400,0.8868294006586075,1.075819638695686,0.8947836420337677,0.876252127108701,2.0884028659749156,2.192845158680784,1.0593995807406782,0.016420057955007783
valence,emg_bsl_stats_22,4,physio_context_ridge1000,32,1400,0.8513445503371102,1.1028442125626952,0.8948832163532946,0.8175550590664391,2.0884028659749156,1.4581522856590323,1.0593995807406782,0.043444631822016966
valence,emg_bsl_stats_22,4,physio_similarity_knn64,32,1400,0.7638259858744485,1.016875121821843,0.8909759418782082,0.8882019758871066,2.0884028659749156,2.2075095851503344,1.0593995807406782,-0.04252445891883516
valence,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,32,1200,0.8538835687438647,1.0599199228190475,0.8803865018847568,0.8734774808924749,2.108293148497143,2.0892750846955814,1.0599199228190475,0.0
valence,emg_bsl_stats_22,8,physio_residual_ridge100,32,1200,0.8900155188639959,1.0814731076825108,0.8960977660568392,0.8771369188078548,2.108293148497143,2.20984111678319,1.0599199228190475,0.02155318486346336
valence,emg_bsl_stats_22,8,physio_context_ridge100,32,1200,0.8588031719128291,1.0556666274403286,0.8960938313031693,0.8771541214222903,2.108293148497143,2.10598087024182,1.0599199228190475,-0.00425329537871888
valence,emg_bsl_stats_22,8,physio_residual_ridge1000,32,1200,0.886312864124775,1.0767965093073157,0.8958179775095431,0.8776364316348253,2.108293148497143,2.201653757607636,1.0599199228190475,0.016876586488268286
valence,emg_bsl_stats_22,8,physio_context_ridge1000,32,1200,0.8604843678077062,1.113649496645667,0.8959396808207185,0.8168464653353114,2.108293148497143,1.4641393573687311,1.0599199228190475,0.05372957382661947
valence,emg_bsl_stats_22,8,physio_similarity_knn64,32,1200,0.7622499592105547,1.0182243072759234,0.8925660430021719,0.8898122494021761,2.108293148497143,2.2245933264189945,1.0599199228190475,-0.041695615543124065
valence,emg_bsl_stats_22,16,locked_kernel_residual_shrink4,32,800,0.8498861847817898,1.0701416029586968,0.8710666430178977,0.8658310535082431,2.067606934961286,2.0517020179943875,1.0701416029586968,0.0
valence,emg_bsl_stats_22,16,physio_residual_ridge100,32,800,0.9073136925697327,1.1083451024243534,0.8906308200764214,0.8684880322341246,2.067606934961286,2.202687462281221,1.0701416029586968,0.0382034994656566
valence,emg_bsl_stats_22,16,physio_context_ridge100,32,800,0.8722596102952958,1.0784521424664224,0.8906471836174545,0.8692292643192633,2.067606934961286,2.099045499951353,1.0701416029586968,0.008310539507725645
valence,emg_bsl_stats_22,16,physio_residual_ridge1000,32,800,0.9045098961889744,1.1043282702181967,0.8902706910022927,0.8689113332676092,2.067606934961286,2.1957689706759322,1.0701416029586968,0.034186667259499925
valence,emg_bsl_stats_22,16,physio_context_ridge1000,32,800,0.8525428891181945,1.106867435858166,0.8904162705934465,0.814377191687997,2.067606934961286,1.459803569225907,1.0701416029586968,0.03672583289946929
valence,emg_bsl_stats_22,16,physio_similarity_knn64,32,800,0.7894291378557682,1.0498945921089513,0.8850706128572444,0.8802882442357142,2.067606934961286,2.214642358600761,1.0701416029586968,-0.02024701084974545
valence,emg_bsl_stats_22,4,locked_kernel_residual_shrink4,33,1400,0.6383491266625269,0.7666861669768854,0.9321918214393505,0.9291071229360299,1.963079629728009,2.1048698253755016,0.7666861669768854,0.0
valence,emg_bsl_stats_22,4,physio_residual_ridge100,33,1400,0.6772099977731705,0.801144224075723,0.9344563482808312,0.926590090851127,1.963079629728009,2.2081442750360742,0.7666861669768854,0.03445805709883765
valence,emg_bsl_stats_22,4,physio_context_ridge100,33,1400,0.6340465256146022,0.7590783143065821,0.9343442075220044,0.9305298016641786,1.963079629728009,2.1039242875173594,0.7666861669768854,-0.007607852670303283
valence,emg_bsl_stats_22,4,physio_residual_ridge1000,33,1400,0.6780991029739379,0.7982962045251842,0.9348802518112018,0.9270214274256265,1.963079629728009,2.2054572241988533,0.7666861669768854,0.03161003754829883
valence,emg_bsl_stats_22,4,physio_context_ridge1000,33,1400,0.6686740161691394,0.8022513149387362,0.9340395374487644,0.8931728482321751,1.963079629728009,1.467376521447394,0.7666861669768854,0.03556514796185084
valence,emg_bsl_stats_22,4,physio_similarity_knn64,33,1400,0.6631876686641148,0.7844983146403578,0.9352244419626289,0.9290888413927004,1.963079629728009,2.1960535797431233,0.7666861669768854,0.01781214766347239
valence,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,33,1200,0.637510774632295,0.7652320016991702,0.9295950320948853,0.9272353205684453,1.9430188424774018,2.065640745989551,0.7652320016991702,0.0
valence,emg_bsl_stats_22,8,physio_residual_ridge100,33,1200,0.6873695407311121,0.8126677727040924,0.9321796195558811,0.9234075276799968,1.9430188424774018,2.1979954350345414,0.7652320016991702,0.047435771004922245
valence,emg_bsl_stats_22,8,physio_context_ridge100,33,1200,0.6421848994493484,0.7693599877020146,0.9320632880736368,0.9276146110525001,1.9430188424774018,2.0942255331144644,0.7652320016991702,0.004127986002844475
valence,emg_bsl_stats_22,8,physio_residual_ridge1000,33,1200,0.6881876181562742,0.8097918371177903,0.9326857847598248,0.9238846144272819,1.9430188424774018,2.1960878385897655,0.7652320016991702,0.044559835418620186
valence,emg_bsl_stats_22,8,physio_context_ridge1000,33,1200,0.6680000813802084,0.7977161711202234,0.9318344718276005,0.8926335980134595,1.9430188424774018,1.461018925283889,0.7652320016991702,0.032484169421053255
valence,emg_bsl_stats_22,8,physio_similarity_knn64,33,1200,0.6736275560657183,0.7951432418894715,0.9329048727122862,0.9261674413825153,1.9430188424774018,2.1877010020521777,0.7652320016991702,0.029911240190301336
valence,emg_bsl_stats_22,16,locked_kernel_residual_shrink4,33,800,0.6224212668836117,0.7557513034842297,0.9281341790989392,0.9276479378680498,1.9565590810144213,2.0163055768899594,0.7557513034842297,0.0
valence,emg_bsl_stats_22,16,physio_residual_ridge100,33,800,0.677755454480648,0.8049372309629423,0.9341903710054389,0.9259395958999953,1.9565590810144213,2.215961755596959,0.7557513034842297,0.04918592747871264
valence,emg_bsl_stats_22,16,physio_context_ridge100,33,800,0.633673541545868,0.7610562866001261,0.9340898165424981,0.9301865673051319,1.9565590810144213,2.111314969266806,0.7557513034842297,0.0053049831158964444
valence,emg_bsl_stats_22,16,physio_residual_ridge1000,33,800,0.6789732436835766,0.8026457336266138,0.9344783737901377,0.9262678041254099,1.9565590810144213,2.213273002146117,0.7557513034842297,0.04689443014238415
valence,emg_bsl_stats_22,16,physio_context_ridge1000,33,800,0.6644487738609314,0.795525141370931,0.9337019664896504,0.8947427711252316,1.9565590810144213,1.4723899665818254,0.7557513034842297,0.0397738378867013
valence,emg_bsl_stats_22,16,physio_similarity_knn64,33,800,0.6723979887366295,0.7948165313576002,0.9343130363454231,0.9272799421225139,1.9565590810144213,2.2033072418291515,0.7557513034842297,0.03906522787337052
valence,emg_bsl_stats_22,4,locked_kernel_residual_shrink4,34,1400,0.9542303423370634,1.2085554546571007,0.8681969388494913,0.8381720913761712,2.0612538288475735,2.113650705170686,1.2085554546571007,0.0
valence,emg_bsl_stats_22,4,physio_residual_ridge100,34,1400,1.2040024151120867,1.4256720934732559,0.8460613433336003,0.7966637406312624,2.0612538288475735,2.283159200137593,1.2085554546571007,0.21711663881615517
valence,emg_bsl_stats_22,4,physio_context_ridge100,34,1400,1.1779280948638915,1.4016260815946224,0.8430288339514425,0.7943410321463386,2.0612538288475735,2.183332027769604,1.2085554546571007,0.19307062693752175
valence,emg_bsl_stats_22,4,physio_residual_ridge1000,34,1400,1.1387583481413976,1.3445756446961827,0.8765531127891364,0.8144848896772925,2.0612538288475735,2.196516732438971,1.2085554546571007,0.13602019003908206
valence,emg_bsl_stats_22,4,physio_context_ridge1000,34,1400,1.0673456059183393,1.341584367353805,0.8736661472087038,0.7456169196907049,2.0612538288475735,1.4647264758680663,1.2085554546571007,0.13302891269670436
valence,emg_bsl_stats_22,4,physio_similarity_knn64,34,1400,1.0896275357689176,1.3168098144761111,0.8827194034156965,0.8238866084209607,2.0612538288475735,2.229138375436717,1.2085554546571007,0.10825435981901044
valence,emg_bsl_stats_22,8,locked_kernel_residual_shrink4,34,1200,0.9338490878045559,1.1911898808956698,0.8633941307447653,0.835889841226009,2.0431102039673625,2.048541148321998,1.1911898808956698,0.0
valence,emg_bsl_stats_22,8,physio_residual_ridge100,34,1200,1.213192029297352,1.4343659025806386,0.8467778290901614,0.7934955777799995,2.0431102039673625,2.284776866466841,1.1911898808956698,0.24317602168496877
valence,emg_bsl_stats_22,8,physio_context_ridge100,34,1200,1.1877068869272869,1.4097548923569496,0.8436859348958665,0.7912434298382104,2.0431102039673625,2.185015828101343,1.1911898808956698,0.21856501146127982
valence,emg_bsl_stats_22,8,physio_residual_ridge1000,34,1200,1.1485136871536572,1.353580686068864,0.8780027792685922,0.81137776748705,2.0431102039673625,2.1967510431691255,1.1911898808956698,0.16239080517319415
