augmentation_config,target,model,test_subject,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,best_epoch,best_val_rmse_scaled,fit_subjects,val_subjects,outer_train_subjects,y_outer_mean,y_outer_std,final_train_last_loss,oracle_test_checkpoint_selection,arch_config,arch_description
gaussian_0p10,valence,eeg_oracle_arch_A6_stem_moe,32,32,0.8231822781697518,1.0018121020736466,0.8979258206798164,0.8818286210475361,0.875,0.8423645320197044,0.9291666666666667,0.8231822781697518,1.0018121020736466,0.17127150162952395,0.21869844547125342,0.6875,-0.4178427419354839,0.982104106391065,-0.19353090324064803,0.037528905857772445,1,0.7945715170074968,54,8,62,-2.1488187573390126e-17,1.2608205407211317,0.2771945658230012,True,A6_stem_moe,Use lightweight MoE-style gate over temporal branches.
gaussian_0p10,valence,eeg_oracle_arch_A6_stem_moe,33,32,0.6787960303903076,0.793376306458044,0.9337880654179366,0.9288589407597684,0.8299595141700404,0.8117647058823529,0.9757085020242915,0.6787960303903076,0.793376306458044,-0.2920508618296278,-0.3022914807896872,0.5625,-0.13205645161290325,0.7908206698619183,-0.1370863948955482,0.008551702144661204,1,0.6276494588108205,54,8,62,-1.4325458382260084e-17,1.2640436579705532,0.30070642526111296,True,A6_stem_moe,Use lightweight MoE-style gate over temporal branches.
gaussian_0p10,valence,eeg_oracle_arch_A6_stem_moe,34,32,0.8315140681711051,1.1104950260672333,0.8755842802173902,0.8710111978822582,0.8863636363636364,0.8358974358974359,0.9409090909090909,0.8315140681711051,1.1104950260672333,0.14904131517292088,0.18241819371602652,0.84375,-0.8623991935483872,1.0638972447601784,-0.559225300120364,0.344441464968959,12,0.8853302603731381,54,8,62,-3.581364595565021e-17,1.2560221770406572,0.1967622295262352,True,A6_stem_moe,Use lightweight MoE-style gate over temporal branches.
gaussian_0p10,valence,eeg_oracle_arch_A6_stem_moe,35,32,0.6475398526993259,0.835827814096701,0.928010154688302,0.9222377486681205,0.8947368421052632,0.8745098039215686,0.9676113360323887,0.6475398526993259,0.835827814096701,0.4193386888883578,0.36803519061583573,0.625,-0.22731854838709678,0.8615394651342101,-0.11304195110224613,0.6329746248129906,24,0.6755703672058384,54,8,62,-1.0744093786695063e-17,1.263063290831486,0.11927597753463252,True,A6_stem_moe,Use lightweight MoE-style gate over temporal branches.
gaussian_0p10,valence,eeg_oracle_arch_A6_stem_moe,36,32,0.7864066854852053,0.9561957566671244,0.9568214572236864,0.9572203871173185,0.8947368421052632,0.8745098039215686,0.9838056680161943,0.7864066854852053,0.9561957566671244,0.2726826810148873,0.2207351811397949,0.65625,-0.2590725806451613,0.9870053317530504,-0.2842190794144487,0.15989460317623408,7,0.7580092971680793,54,8,62,-2.1488187573390126e-17,1.2614565023775044,0.208010183467019,True,A6_stem_moe,Use lightweight MoE-style gate over temporal branches.
gaussian_0p10,valence,eeg_oracle_arch_A6_stem_moe,37,32,1.1075589353135746,1.2149704495867923,0.9317170813833932,0.926733298709204,0.8260869565217391,0.7408906882591093,0.966183574879227,1.1075589353135746,1.2149704495867923,-0.11209079286899824,-0.1945004615632857,0.5625,-0.1955645161290323,1.2103811796934416,-0.1582553561959417,0.032094128169659765,1,0.9654496612731129,54,8,62,-1.0744093786695063e-17,1.2584503402206213,0.2751814384133585,True,A6_stem_moe,Use lightweight MoE-style gate over temporal branches.
gaussian_0p10,valence,eeg_oracle_arch_A6_stem_moe,38,32,1.2763826501384719,1.4795622090524145,0.7206175788389224,0.699919615679911,0.7878787878787878,0.746031746031746,0.8787878787878788,1.2763826501384719,1.4795622090524145,0.3865321791226833,0.3406361848486204,0.625,-0.22731854838709678,1.5946821551965669,-0.2874340149712421,0.4666519369888059,11,1.1824016088951297,54,8,62,7.162729191130042e-18,1.2513195131750618,0.1751437596976757,True,A6_stem_moe,Use lightweight MoE-style gate over temporal branches.
gaussian_0p10,valence,eeg_oracle_arch_A6_stem_moe,39,32,0.9913502595065343,1.175419519990037,0.9249236464000573,0.8966807219693513,0.9411764705882353,0.9375,0.9686274509803922,0.9913502595065343,1.175419519990037,-0.06353136622053593,-0.02309384164222874,0.5,-0.22731854838709678,1.1533481731760573,-0.03161811880436769,0.06262849170333229,3,0.933434990841596,54,8,62,-2.865091676452017e-17,1.2592409027541316,0.26245443546964276,True,A6_stem_moe,Use lightweight MoE-style gate over temporal branches.
gaussian_0p10,valence,eeg_oracle_arch_A6_stem_moe,40,32,1.2237465344945302,1.4095289065772048,0.9335192733996897,0.9137579433591277,0.8784313725490196,0.875,0.9568627450980393,1.2237465344945302,1.4095289065772048,0.050225466368051426,0.015397305536209913,0.5,0.21723790322580638,1.4100396784327782,0.16803049835776002,0.036850306287306685,1,1.123149696208158,54,8,62,-2.865091676452017e-17,1.2549786635030455,0.29772700681801767,True,A6_stem_moe,Use lightweight MoE-style gate over temporal branches.
gaussian_0p10,valence,eeg_oracle_arch_A6_stem_moe,41,32,1.2556863431932848,1.5322302871826394,0.7445782809072958,0.7881418282413277,0.8571428571428572,0.8095238095238095,0.9567099567099567,1.2556863431932848,1.5322302871826394,0.0217558808070813,-0.009715857175168843,0.4375,0.248991935483871,1.5120641797562273,-0.0008107402051604415,0.041402653045303564,1,1.2229151774389138,54,8,62,-1.0744093786695063e-17,1.2529325986453486,0.2608667113367588,True,A6_stem_moe,Use lightweight MoE-style gate over temporal branches.
