target,k_calibration,model,subject_id,n,mae,rmse,pearson,spearman,ccc,y_true_mean,y_true_std,y_pred_mean,y_pred_std,residual_mean,residual_std,residual_rmse,residual_mae
arousal,0,stimulus_plus_fewshot_bias,9,32,1.3839285714285714,1.8017140365184912,0.5205044338367428,0.47503436862829834,0.4544882142928911,5.34375,1.96229099205495,4.754464285714286,1.3239524040207205,0.5892857142857143,1.7026202795475363,1.8017140365184912,1.3839285714285714
arousal,0,stimulus_plus_fewshot_bias_shrink4,1,32,1.9464285714285714,2.256792468282797,0.4359892083549862,0.4357077134085129,0.35221621183162566,4.40625,2.4348944407304396,4.888392857142857,1.3042974372615084,-0.4821428571428571,2.204688302278597,2.256792468282797,1.9464285714285714
arousal,0,stimulus_plus_fewshot_bias_shrink4,2,32,2.2232142857142856,2.5696918738499783,0.6812594080825531,0.6874169442479939,0.37195195923814145,6.5,2.3048861143232218,4.589285714285714,1.245271669400796,1.9107142857142856,1.7182803161585594,2.5696918738499783,2.2232142857142856
arousal,0,stimulus_plus_fewshot_bias_shrink4,3,32,2.0446428571428568,2.3170287976155133,0.6882071528018303,0.666239601617513,0.3415335275827678,3.0625,1.5194057226429023,5.080357142857143,1.3314951987467751,-2.017857142857143,1.1388041973930374,2.3170287976155133,2.0446428571428568
arousal,0,stimulus_plus_fewshot_bias_shrink4,5,32,1.4375,1.660234185595637,0.6357245777272718,0.6619895620730529,0.5519966829925625,5.1875,2.0832291640623697,4.7767857142857135,1.2822062757893011,0.4107142857142857,1.6086302640851353,1.660234185595637,1.4375
arousal,0,stimulus_plus_fewshot_bias_shrink4,6,32,3.276785714285714,3.6071428571428568,0.1404534248431647,0.23365836911420124,0.041695656641272914,7.53125,1.39159025488827,4.441964285714286,1.4482393317369182,3.0892857142857144,1.8622012155905543,3.6071428571428568,3.276785714285714
arousal,0,stimulus_plus_fewshot_bias_shrink4,7,32,1.7857142857142858,2.0531831931149727,0.6660658489864572,0.7089478980950042,0.2868461688885293,3.28125,0.909477013178453,5.049107142857142,1.3995304310003116,-1.767857142857143,1.0441467075745512,2.0531831931149727,1.7857142857142858
arousal,0,stimulus_plus_fewshot_bias_shrink4,8,32,2.2142857142857144,2.4951483535297956,0.7389059386402063,0.7801270662164757,0.4165757743280192,3.3125,2.4929588343973914,5.044642857142858,1.2066131022707438,-1.7321428571428572,1.7959527912980977,2.4951483535297956,2.2142857142857144
arousal,0,stimulus_plus_fewshot_bias_shrink4,9,32,1.3839285714285714,1.8017140365184912,0.5205044338367428,0.47503436862829834,0.4544882142928911,5.34375,1.96229099205495,4.754464285714286,1.3239524040207205,0.5892857142857143,1.7026202795475363,1.8017140365184912,1.3839285714285714
arousal,1,stimulus_only,1,1550,1.9469124423963133,2.2581751124989573,0.4397850409415476,0.4392964851562058,0.3546228581466334,4.4148387096774195,2.4455698867052695,4.887834101382488,1.3026203333459492,-0.47299539170506893,2.208082923745267,2.2581751124989573,1.9469124423963133
arousal,1,stimulus_only,2,1550,2.2164976958525346,2.563487482142132,0.6814269565160558,0.6867572393592469,0.37367384113630414,6.489032258064516,2.306136770751256,4.58700460829493,1.2474414819147523,1.9020276497695852,1.7186503107413664,2.563487482142132,2.2164976958525346
arousal,1,stimulus_only,3,1550,2.0503225806451613,2.321482806881515,0.6886858178238447,0.6665073174928869,0.3399468260229706,3.0606451612903225,1.5164260518942834,5.0853456221198154,1.3288949097170975,-2.024700460829493,1.135724643812626,2.321482806881515,2.0503225806451613
arousal,1,stimulus_only,5,1550,1.4308755760368663,1.6546023749201821,0.6394661782851605,0.6663979780409742,0.5551547185489872,5.1974193548387095,2.0808791066276733,4.77778801843318,1.283801590021768,0.4196313364055299,1.600505720264072,1.6546023749201821,1.4308755760368663
arousal,1,stimulus_only,6,1550,3.2736405529953916,3.602835179386125,0.13743649232873503,0.23169523308600326,0.04104455600297174,7.521935483870967,1.3992519184626977,4.44110599078341,1.4445013540686549,3.080829493087557,1.8678626727744505,3.602835179386125,3.2736405529953916
arousal,1,stimulus_only,7,1550,1.779078341013825,2.047522949911611,0.6649285537456068,0.7084421022279298,0.28559286656905325,3.2748387096774194,0.9019400987467889,5.0362211981566825,1.3972575202157569,-1.7613824884792628,1.0439741183062665,2.047522949911611,1.779078341013825
arousal,1,stimulus_only,8,1550,2.2137327188940095,2.4933644658266476,0.7401736779136688,0.7808882635709737,0.4186471947637753,3.304516129032258,2.495191296189245,5.036221198156682,1.2120274771841006,-1.731705069124424,1.793896293829657,2.4933644658266476,2.2137327188940095
arousal,1,stimulus_only,9,1550,1.3815668202764977,1.8001536032771495,0.5212918122478581,0.4769752581272807,0.4549192690809261,5.348387096774194,1.959570553305467,4.7544700460829485,1.3237952771250951,0.5939170506912443,1.6993573880411144,1.8001536032771495,1.3815668202764977
arousal,1,stimulus_plus_fewshot_bias,1,1550,2.4901382488479267,3.09077073335044,0.214510714939774,0.2180120524065678,0.21299041311727662,4.4148387096774195,2.4455698867052695,4.122119815668203,2.4640785692933553,0.2927188940092166,3.0768781866082437,3.09077073335044,2.4901382488479267
arousal,1,stimulus_plus_fewshot_bias,2,1550,1.986359447004608,2.460152481130945,0.3850300624118298,0.40465586016621397,0.3801429027923197,6.489032258064516,2.306136770751256,6.767004608294931,2.090112506613303,-0.2779723502304148,2.444398004196969,2.460152481130945,1.9863594470046082
arousal,1,stimulus_plus_fewshot_bias,3,1550,1.3981566820276496,1.7029579656540927,0.4945044377621331,0.4784649523160205,0.4828946694960774,3.0606451612903225,1.5164260518942834,3.27963133640553,1.8057591638148687,-0.21898617511520735,1.6888193769296755,1.7029579656540927,1.3981566820276496
arousal,1,stimulus_plus_fewshot_bias,5,1550,2.0512442396313366,2.4847765591789988,0.34602321733055286,0.34578144223601065,0.3421977854196102,5.1974193548387095,2.0808791066276733,4.912073732718894,2.2303573972899,0.2853456221198156,2.4683379884007945,2.4847765591789988,2.0512442396313366
arousal,1,stimulus_plus_fewshot_bias,6,1550,1.9972350230414744,2.545832671144503,0.08140979797721945,0.14207169638242298,0.07258449839608988,7.521935483870967,1.3992519184626977,7.792534562211983,2.2265202870179785,-0.2705990783410138,2.5314106992480987,2.545832671144503,1.9972350230414744
arousal,1,stimulus_plus_fewshot_bias,7,1550,1.2084792626728111,1.5036667931708783,0.5272772240575782,0.5664649512540242,0.42438192728252794,3.2748387096774194,0.9019400987467889,3.0676497695852536,1.7525845317510726,0.20718894009216596,1.4893241984162742,1.5036667931708783,1.2084792626728111
arousal,1,stimulus_plus_fewshot_bias,8,1550,2.1069124423963133,2.6258751950214303,0.38191712022741015,0.40551659708309146,0.3790898002720063,3.304516129032258,2.495191296189245,3.290506912442396,2.208810699637193,0.014009216589861812,2.62583782471031,2.6258751950214303,2.1069124423963133
arousal,1,stimulus_plus_fewshot_bias,9,1550,2.0206451612903225,2.5178127753714272,0.2879172825531912,0.2723559755863099,0.2847166434809985,5.348387096774194,1.959570553305467,5.200184331797235,2.2362634516986053,0.1482027649769585,2.513447256712731,2.5178127753714272,2.0206451612903225
arousal,1,stimulus_plus_fewshot_bias_shrink4,1,1550,1.9305069124423964,2.2816927756201784,0.4111660327461421,0.41651975600616253,0.3463576208186485,4.4148387096774195,2.4455698867052695,4.734691244239631,1.371739286564749,-0.3198525345622119,2.259162738372657,2.2816927756201784,1.9305069124423964
arousal,1,stimulus_plus_fewshot_bias_shrink4,2,1550,1.977548387096774,2.2919743767718703,0.6518490943915507,0.6678438022542685,0.42475349921294075,6.489032258064516,2.306136770751256,5.02300460829493,1.290150494910549,1.466027649769585,1.761791552338093,2.2919743767718703,1.977548387096774
arousal,1,stimulus_plus_fewshot_bias_shrink4,3,1550,1.7503778801843315,2.0334534620259075,0.6732205667351814,0.6536253447196866,0.4004810735230291,3.0606451612903225,1.5164260518942834,4.724202764976958,1.3528167307548091,-1.6635576036866357,1.1694054392902085,2.0334534620259075,1.7503778801843315
arousal,1,stimulus_plus_fewshot_bias_shrink4,5,1550,1.4515391705069123,1.7004040103903773,0.6074940855110168,0.6354403241807676,0.5386361621541197,5.1974193548387095,2.0808791066276733,4.804645161290323,1.335172251030658,0.39277419354838705,1.6544190011705298,1.7004040103903773,1.4515391705069123
arousal,1,stimulus_plus_fewshot_bias_shrink4,6,1550,2.751705069124424,3.0732237385952614,0.1308663143887836,0.22261251208938496,0.05464275780866134,7.521935483870967,1.3992519184626977,5.111391705069124,1.4906347265650943,2.410543778801843,1.9063008256687,3.0732237385952614,2.751705069124424
arousal,1,stimulus_plus_fewshot_bias_shrink4,7,1550,1.4746175115207374,1.7367978071088597,0.6551718960419927,0.6932828889104582,0.3569142053880809,3.2748387096774194,0.9019400987467889,4.642506912442396,1.416545374846017,-1.3676682027649771,1.0704906865189259,1.7367978071088597,1.4746175115207374
arousal,1,stimulus_plus_fewshot_bias_shrink4,8,1550,2.0254377880184333,2.304837515104606,0.7011332148403718,0.7497506963443712,0.45435521344901925,3.304516129032258,2.495191296189245,4.687078341013825,1.2642464712276114,-1.382562211981567,1.8441251858358783,2.304837515104606,2.0254377880184333
arousal,1,stimulus_plus_fewshot_bias_shrink4,9,1550,1.4124239631336404,1.8201794759186878,0.4956777479023076,0.46181780592451727,0.44610332492190247,5.348387096774194,1.959570553305467,4.843612903225806,1.3735510487300706,0.504774193548387,1.7487871048481585,1.8201794759186878,1.4124239631336404
arousal,2,stimulus_only,1,1500,1.9351428571428573,2.244658057682365,0.4381190289781484,0.43862995792073106,0.3548469871243327,4.4126666666666665,2.428656601681038,4.87695238095238,1.302238561032989,-0.46428571428571425,2.1961167025976946,2.244658057682365,1.9351428571428573
arousal,2,stimulus_only,2,1500,2.232285714285714,2.578922941348765,0.6759686960646552,0.6825159192979264,0.36879915567214155,6.501333333333333,2.3026068318803845,4.583904761904762,1.248310746096845,1.9174285714285713,1.7246191495180476,2.578922941348765,2.232285714285714
arousal,2,stimulus_only,3,1500,2.0455238095238095,2.3188843200547797,0.6852751459622864,0.6624418195166574,0.3398979900835285,3.0553333333333335,1.514905350912136,5.073428571428571,1.3335682072040058,-2.018095238095238,1.142154148866624,2.3188843200547797,2.0455238095238095
arousal,2,stimulus_only,5,1500,1.4353333333333333,1.6561860949037042,0.637535629543616,0.6637128309397453,0.5538549620449091,5.186,2.0799208318266986,4.76952380952381,1.2839762503013321,0.4164761904761905,1.6029659895702157,1.6561860949037042,1.4353333333333333
arousal,2,stimulus_only,6,1500,3.2802857142857142,3.6106550557998185,0.13628369066408008,0.2290928845277497,0.040381362599638565,7.54,1.393939262187082,4.44847619047619,1.4438981597369012,3.09152380952381,1.865290987251099,3.6106550557998185,3.2802857142857142
arousal,2,stimulus_only,7,1500,1.8018095238095235,2.062832739599754,0.6729863885670676,0.7155292989060684,0.28594380048972273,3.2853333333333334,0.906229306277145,5.070380952380953,1.3970178117833394,-1.785047619047619,1.0338684197213164,2.062832739599754,1.8018095238095235
arousal,2,stimulus_only,8,1500,2.21152380952381,2.4959150299508783,0.7386326831545931,0.7814810182405374,0.41688823604803993,3.3133333333333335,2.492753943377128,5.0473333333333334,1.2094544074576854,-1.734,1.7952258456068124,2.4959150299508783,2.21152380952381
arousal,2,stimulus_only,9,1500,1.3868571428571428,1.8061874003463947,0.5176676807232131,0.4697061629367568,0.4528824418586628,5.347333333333333,1.9653734731314783,4.765238095238095,1.3271020206610455,0.5820952380952381,1.709818136222948,1.8061874003463947,1.3868571428571428
arousal,2,stimulus_plus_fewshot_bias,1,1500,2.358857142857143,2.904796643039744,0.2229159329884936,0.22027661483994704,0.2201567597560972,4.4126666666666665,2.428656601681038,4.126952380952381,2.199981160504781,0.2857142857142857,2.8907111381723603,2.904796643039744,2.358857142857143
arousal,2,stimulus_plus_fewshot_bias,2,1500,1.6841904761904762,2.0986373940165617,0.48024029280824604,0.5079918782599409,0.455473719324434,6.501333333333333,2.3026068318803845,6.393904761904762,1.6657541828650548,0.10742857142857144,2.0958859734263795,2.0986373940165617,1.6841904761904762
arousal,2,stimulus_plus_fewshot_bias,3,1500,1.134952380952381,1.3814613183689437,0.5860718266028163,0.5746968283498204,0.5860641482471459,3.0553333333333335,1.514905350912136,3.0591428571428576,1.5216796394675418,-0.003809523809523829,1.381456065779149,1.3814613183689437,1.134952380952381
arousal,2,stimulus_plus_fewshot_bias,5,1500,1.6297142857142857,1.993695846725799,0.45938859742996757,0.4811482073796163,0.4496318150165942,5.186,2.0799208318266986,5.093809523809523,1.699278291516178,0.09219047619047618,1.9915632165089499,1.993695846725799,1.6297142857142857
arousal,2,stimulus_plus_fewshot_bias,6,1500,1.6500952380952378,2.1530756358933494,0.09909658581504265,0.18280721897453314,0.09612473792441499,7.54,1.393939262187082,7.504190476190476,1.784484183301582,0.03580952380952386,2.1527778268744053,2.1530756358933494,1.6500952380952378
arousal,2,stimulus_plus_fewshot_bias,7,1500,1.1376190476190478,1.3791375595506292,0.5711378201287943,0.6086164961488746,0.47250403702249394,3.2853333333333334,0.906229306277145,3.5603809523809518,1.6458586631995544,-0.275047619047619,1.3514322829574188,1.3791375595506292,1.1376190476190478
arousal,2,stimulus_plus_fewshot_bias,8,1500,1.777047619047619,2.215503505371392,0.4951272298944213,0.5334869918506185,0.4609169206652177,3.3133333333333335,2.492753943377128,3.343047619047619,1.7001436407236215,-0.02971428571428574,2.2153042327268313,2.215503505371392,1.777047619047619
arousal,2,stimulus_plus_fewshot_bias,9,1500,1.6648571428571428,2.0528692381258815,0.38265797064229606,0.3580623175886486,0.3780174950304492,5.347333333333333,1.9653734731314783,5.4623809523809514,1.7028267148661012,-0.11504761904761904,2.0496429333410764,2.0528692381258815,1.6648571428571428
arousal,2,stimulus_plus_fewshot_bias_shrink4,1,1500,1.9327619047619047,2.3138295650794656,0.37972771063546884,0.38728509948935214,0.3303846015321484,4.4126666666666665,2.428656601681038,4.62695238095238,1.4321506305453446,-0.21428571428571422,2.3038856067280964,2.313829565079465,1.9327619047619047
arousal,2,stimulus_plus_fewshot_bias_shrink4,2,1500,1.9078412698412697,2.2126553137384426,0.6386701095705796,0.6578729816497888,0.4381948719203266,6.501333333333333,2.3026068318803845,5.187238095238095,1.2983229859952874,1.3140952380952382,1.7801677568786558,2.2126553137384426,1.9078412698412697
arousal,2,stimulus_plus_fewshot_bias_shrink4,3,1500,1.5105396825396826,1.7891104213472244,0.6684663577377963,0.6480677466190307,0.4618025779165598,3.0553333333333335,1.514905350912136,4.402,1.356107070067673,-1.3466666666666667,1.1778815681816792,1.7891104213472244,1.5105396825396826
arousal,2,stimulus_plus_fewshot_bias_shrink4,5,1500,1.4400317460317458,1.6900650070015522,0.6027691891013864,0.6285153339465737,0.5399607781700811,5.186,2.0799208318266986,4.877619047619048,1.3370459366583836,0.3083809523809524,1.6616921845214816,1.6900650070015522,1.4400317460317462
arousal,2,stimulus_plus_fewshot_bias_shrink4,6,1500,2.4978412698412695,2.816911594229612,0.12746882780907715,0.21983145343965535,0.06261798873102846,7.54,1.393939262187082,5.4670476190476185,1.4915956058017754,2.072952380952381,1.907317319170848,2.816911594229612,2.4978412698412695
arousal,2,stimulus_plus_fewshot_bias_shrink4,7,1500,1.4288888888888887,1.6779880783038077,0.6557245440850603,0.6906691118012497,0.37701100877874405,3.2853333333333334,0.906229306277145,4.56704761904762,1.4337118120775538,-1.2817142857142858,1.0829831396312795,1.6779880783038077,1.4288888888888887
arousal,2,stimulus_plus_fewshot_bias_shrink4,8,1500,1.9126666666666667,2.1939480767022053,0.6908646310177966,0.7427160461974962,0.4757491648466389,3.3133333333333335,2.492753943377128,4.479238095238095,1.2682043155347813,-1.165904761904762,1.858513989571536,2.1939480767022053,1.9126666666666667
arousal,2,stimulus_plus_fewshot_bias_shrink4,9,1500,1.419873015873016,1.7947504705949182,0.49111248639787963,0.4542573096050572,0.4517380013195173,5.347333333333333,1.9653734731314783,4.997619047619048,1.3748349725745483,0.3497142857142857,1.7603491614074827,1.7947504705949182,1.419873015873016
arousal,4,stimulus_only,1,1400,1.9588775510204082,2.270090094666041,0.4387628417474193,0.43760503892363817,0.35458470207437626,4.383571428571429,2.44847213917711,4.886734693877551,1.3176859773331713,-0.5031632653061224,2.2136250283973924,2.270090094666041,1.9588775510204082
arousal,4,stimulus_only,2,1400,2.1993877551020407,2.546237148256295,0.6851678233860733,0.6943674145653111,0.377092541665119,6.4871428571428575,2.2843830945025356,4.585102040816326,1.2537940920088053,1.9020408163265308,1.692797787152457,2.546237148256295,2.1993877551020407
arousal,4,stimulus_only,3,1400,2.0522448979591834,2.3227484473903384,0.6902718884456492,0.6660326336618437,0.34225978232805937,3.084285714285714,1.519411137277081,5.109795918367347,1.3383827821181131,-2.0255102040816326,1.136867961997087,2.3227484473903384,2.0522448979591834
arousal,4,stimulus_only,5,1400,1.4356122448979591,1.6588001916450785,0.6345637907241672,0.6590555381319971,0.5504128696135155,5.203571428571428,2.076910848705208,4.787142857142857,1.2780261064872556,0.4164285714285714,1.6056790839703021,1.6588001916450785,1.4356122448979591
arousal,4,stimulus_only,6,1400,3.263571428571429,3.5938743640542605,0.15562333023429614,0.24415340286484746,0.04592422379242841,7.539285714285715,1.377326417819861,4.451020408163266,1.4502509512980646,3.088265306122449,1.8380833342389107,3.5938743640542605,3.263571428571429
arousal,4,stimulus_only,7,1400,1.7826530612244897,2.0584250539244575,0.6507770685966606,0.6951955116302335,0.279953862112153,3.287857142857143,0.9051414930545276,5.051326530612245,1.3983553401142914,-1.7634693877551022,1.0617388667061936,2.0584250539244575,1.7826530612244897
arousal,4,stimulus_only,8,1400,2.2014285714285715,2.486265479586889,0.7414107681071573,0.7807727645523481,0.4202487924162639,3.335,2.4999835713745915,5.052959183673469,1.2087424451162343,-1.7179591836734696,1.7972568759688776,2.486265479586889,2.2014285714285715
arousal,4,stimulus_only,9,1400,1.3868367346938777,1.7910491737685883,0.5386569995341347,0.49587317784250584,0.4712456371439735,5.3221428571428575,1.9888463223380408,4.746938775510205,1.3343349701548304,0.5752040816326531,1.696171396802304,1.7910491737685883,1.3868367346938777
arousal,4,stimulus_plus_fewshot_bias,1,1400,2.0400510204081637,2.46524160697446,0.32484407881126004,0.33252724630869873,0.2982920812426544,4.383571428571429,2.44847213917711,4.551734693877551,1.6240679927467803,-0.1681632653061224,2.4594993996664445,2.4652416069744603,2.040051020408163
arousal,4,stimulus_plus_fewshot_bias,2,1400,1.5295408163265305,1.9262457632723768,0.5476547521473486,0.5728189645897134,0.49947764056196164,6.4871428571428575,2.2843830945025356,6.556530612244898,1.4798243448559993,-0.06938775510204075,1.924995605181134,1.9262457632723768,1.5295408163265305
arousal,4,stimulus_plus_fewshot_bias,3,1400,1.067551020408163,1.2901736724008392,0.6232050210970491,0.6059500933299364,0.6219057080754993,3.084285714285714,1.519411137277081,3.1455102040816323,1.445721127791228,-0.061224489795918366,1.2887201662135568,1.2901736724008392,1.067551020408163
arousal,4,stimulus_plus_fewshot_bias,5,1400,1.5398469387755103,1.864497798554969,0.49892075324107366,0.5263513193996445,0.47544859378512455,5.203571428571428,2.076910848705208,5.157857142857143,1.5204069339811495,0.045714285714285714,1.8639372963965175,1.864497798554969,1.5398469387755103
arousal,4,stimulus_plus_fewshot_bias,6,1400,1.640765306122449,2.1351348951314906,0.1020125629759895,0.18274320428118926,0.09877337475396894,7.539285714285715,1.377326417819861,7.547448979591836,1.7780173039403195,-0.008163265306122441,2.1351192897605755,2.1351348951314906,1.640765306122449
arousal,4,stimulus_plus_fewshot_bias,7,1400,0.9918367346938775,1.1959601580773729,0.6072466692957539,0.6446945528675201,0.5362569593949298,3.287857142857143,0.9051414930545276,3.2527551020408163,1.504587151638715,0.03510204081632655,1.1954449156857807,1.1959601580773729,0.9918367346938775
arousal,4,stimulus_plus_fewshot_bias,8,1400,1.6314285714285715,2.02786708093977,0.586677747068978,0.6221965808731765,0.5070302019231205,3.335,2.4999835713745915,3.221530612244898,1.4418687222934674,0.11346938775510204,2.0246899999757164,2.02786708093977,1.6314285714285715
arousal,4,stimulus_plus_fewshot_bias,9,1400,1.6285714285714286,1.9881032832131815,0.41244671802959376,0.3888882580440727,0.4036886270707806,5.3221428571428575,1.9888463223380408,5.434795918367347,1.630993509231521,-0.11265306122448983,1.9849090539669023,1.9881032832131815,1.6285714285714286
arousal,4,stimulus_plus_fewshot_bias_shrink4,1,1400,1.9598724489795918,2.31600720962689,0.3945450895105234,0.40108552372465744,0.3354297691459218,4.383571428571429,2.44847213917711,4.719234693877551,1.4012600135866293,-0.3356632653061224,2.2915539634422237,2.31600720962689,1.9598724489795918
arousal,4,stimulus_plus_fewshot_bias_shrink4,2,1400,1.6897959183673465,1.9904518803645184,0.6369328290707658,0.6575268410754088,0.49047418799682796,6.4871428571428575,2.2843830945025356,5.570816326530612,1.3105716392695375,0.9163265306122449,1.7669873732833445,1.9904518803645184,1.689795918367347
arousal,4,stimulus_plus_fewshot_bias_shrink4,3,1400,1.3144132653061222,1.5791230913419414,0.6673895764550625,0.6454688761099615,0.5264925616679614,3.084285714285714,1.519411137277081,4.12765306122449,1.367139030035679,-1.0433673469387754,1.1853329983389773,1.5791230913419414,1.3144132653061222
arousal,4,stimulus_plus_fewshot_bias_shrink4,5,1400,1.4465816326530612,1.704521779586447,0.5852201805713099,0.6128471414506843,0.5287438859719452,5.203571428571428,2.076910848705208,4.9725,1.3409924295327473,0.23107142857142857,1.6887866922683004,1.704521779586447,1.4465816326530612
arousal,4,stimulus_plus_fewshot_bias_shrink4,6,1400,2.1102551020408162,2.4720273619896798,0.1313054921134929,0.21749039824462152,0.08403877292362871,7.539285714285715,1.377326417819861,5.999234693877551,1.5500988509879734,1.5400510204081632,1.9336913230827282,2.4720273619896798,2.1102551020408162
arousal,4,stimulus_plus_fewshot_bias_shrink4,7,1400,1.1957908163265307,1.402255055966106,0.6367134557697381,0.6750727318051654,0.4563675837668154,3.287857142857143,0.9051414930545276,4.152040816326531,1.4320987793395825,-0.864183673469388,1.104312374507984,1.402255055966106,1.1957908163265307
arousal,4,stimulus_plus_fewshot_bias_shrink4,8,1400,1.7506377551020407,2.0345342086247014,0.6884044908103724,0.7347418376152997,0.5127058017780117,3.335,2.4999835713745915,4.137244897959183,1.2653076654039308,-0.8022448979591836,1.8696878268209907,2.0345342086247014,1.750637755102041
arousal,4,stimulus_plus_fewshot_bias_shrink4,9,1400,1.454795918367347,1.8042312896763626,0.4902833759494574,0.4597682344316334,0.4594963356497587,5.3221428571428575,1.9888463223380408,5.090867346938776,1.419023017772708,0.23127551020408163,1.7893468598980669,1.8042312896763626,1.454795918367347
arousal,8,stimulus_only,1,1200,1.9502380952380955,2.2608619149871703,0.4214554806471569,0.4182791601961965,0.34393024368155556,4.405,2.4206008207330125,4.859999999999999,1.3132988013002214,-0.4549999999999999,2.214604162968962,2.2608619149871703,1.9502380952380955
arousal,8,stimulus_only,2,1200,2.2090476190476194,2.560200353554412,0.6798975993005134,0.684166267546701,0.37087712081590807,6.48,2.287560563861279,4.571428571428571,1.2422138455576954,1.9085714285714286,1.7064527395685332,2.560200353554412,2.2090476190476194
arousal,8,stimulus_only,3,1200,2.0595238095238098,2.329279763722485,0.6883461177861185,0.6646787653665269,0.3385385652541082,3.0775,1.5220032030189685,5.109642857142857,1.3252398865121442,-2.032142857142857,1.1383934407094676,2.329279763722485,2.0595238095238098
arousal,8,stimulus_only,5,1200,1.4398809523809522,1.6586149044791996,0.6433621523524743,0.6697781367628927,0.5600975757616906,5.194166666666667,2.0939912381754504,4.771190476190476,1.2999842795142282,0.4229761904761904,1.6037750913550173,1.6586149044791996,1.4398809523809522
