target,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,y_true_mean,y_true_std,y_pred_mean,y_pred_std,residual_mean,residual_std,stimulus_rmse_reference,lift_vs_stimulus_rmse,locked_reference_model,locked_reference_rmse,lift_vs_locked_reference_rmse,rmse_wins_vs_locked,rmse_losses_vs_locked,rmse_win_margin_vs_locked,mean_delta_rmse_model_minus_locked,median_delta_rmse_model_minus_locked,worst_regression_delta_rmse,best_gain_delta_rmse
arousal,2,bias_mean,4800,1.6265178571428571,2.0647398165880566,0.6392479480280383,0.6420356403778054,0.6386103178332354,4.82625,2.4748355374650655,4.880535714285714,2.3809219871571963,-0.05428571428571426,2.0640260588055983,2.4078951770526618,0.34315536046460515,bias_shrink4,2.0619662780881725,-0.002773538499884154,4,4,0,-0.018425990407117315,0.011029455111538855,0.4363147815497088,-0.41113508409984423
arousal,2,bias_median,4800,1.6265178571428571,2.0647398165880566,0.6392479480280383,0.6420356403778054,0.6386103178332354,4.82625,2.4748355374650655,4.880535714285714,2.3809219871571963,-0.05428571428571426,2.0640260588055983,2.4078951770526618,0.34315536046460515,bias_shrink4,2.0619662780881725,-0.002773538499884154,4,4,0,-0.018425990407117315,0.011029455111538855,0.4363147815497088,-0.41113508409984423
arousal,2,bias_trimmed_mean,4800,1.6265178571428571,2.0647398165880566,0.6392479480280383,0.6420356403778054,0.6386103178332354,4.82625,2.4748355374650655,4.880535714285714,2.3809219871571963,-0.05428571428571426,2.0640260588055983,2.4078951770526618,0.34315536046460515,bias_shrink4,2.0619662780881725,-0.002773538499884154,4,4,0,-0.018425990407117315,0.011029455111538855,0.4363147815497088,-0.41113508409984423
arousal,1,kernel_residual_shrink4,4960,1.879316176254411,2.2393425645361953,0.44477088578337004,0.44992211308752733,0.37455957311824073,4.822983870967742,2.484085630386902,4.817105183130302,1.3590740266508938,0.005878687837440635,2.2393348482022186,2.4157487114215117,0.17640614688531642,bias_shrink4,2.231847703988458,-0.007494860547737403,3,5,-2,0.005912443566151171,0.000284995960490253,0.03022112555058154,-0.0010126089326263354
arousal,2,affine_residual_ridge4,4800,1.6199540839526645,2.0743853739555935,0.6383215361713857,0.6346051815243062,0.6379536346203558,4.82625,2.4748355374650655,4.861330406615977,2.399871404387776,-0.03508040661597693,2.0740887263452703,2.4078951770526618,0.33350980309706824,bias_shrink4,2.0619662780881725,-0.01241909586742107,4,4,0,-0.011767688557914213,0.029470458975429548,0.5149739936341149,-0.5849008783545213
arousal,4,bias_huber,4480,1.5472471900091012,1.9496822003861807,0.6678705949398861,0.6679736650390751,0.6643358320511339,4.8176339285714285,2.481629240523306,4.940043111224944,2.269609455295047,-0.12240918265351497,1.9458357264951216,2.4022271235379105,0.4525449231517298,bias_shrink4,1.9368991091859824,-0.012783091200198271,4,4,0,0.0020788669686507555,0.012675311688914892,0.19349520859228742,-0.24302527861785972
arousal,4,bias_median,4480,1.560905612244898,1.970978856573866,0.6621483501203936,0.6612527712007881,0.6590761042260289,4.8176339285714285,2.481629240523306,4.937117346938776,2.285177081180394,-0.11948341836734695,1.9673538994793178,2.4022271235379105,0.4312482669640445,bias_shrink4,1.9368991091859824,-0.03407974738788355,3,5,-2,0.021879626287450465,0.04670059228277901,0.2341146099927469,-0.2455977848191928
arousal,16,bias_shrink8,2560,1.513392857142857,1.8402825642773502,0.6732631056965249,0.6703161178252871,0.6144898361136439,4.85625,2.4867696792224243,4.813002232142857,1.6121205680413755,0.04324776785714289,1.8397743195725378,2.4400937926310813,0.5998112283537311,bias_shrink4,1.785586825808255,-0.054695738469095145,3,5,-2,0.058777523107078206,0.06115699933205576,0.18629815021341223,-0.020698667839191387
arousal,16,kernel_residual_shrink4,2560,1.511182970265655,1.8429172981827489,0.6740090004866414,0.6709353354140585,0.6024916596209704,4.85625,2.4867696792224243,4.812494121564171,1.5356252051329393,0.0437558784358292,1.8423977830651859,2.4400937926310813,0.5971764944483324,bias_shrink4,1.785586825808255,-0.057330472374493846,2,6,-4,0.05315076447929949,0.046231615669362625,0.1768885715931836,-0.09934026567685839
arousal,1,bias_shrink8,4960,1.941263440860215,2.304331309158867,0.39838218645635914,0.3983559444401712,0.3321012841025387,4.822983870967742,2.484085630386902,4.820807731694828,1.3339922872003565,0.0021761392729134988,2.3043302816193,2.4157487114215117,0.11141740226264485,bias_shrink4,2.231847703988458,-0.07248360517040897,3,5,-2,0.06550134248303283,0.061086828299751206,0.18472725074000484,-0.03197165168354399
arousal,2,kernel_residual_shrink4,4800,1.795369924553169,2.136921654460055,0.5072382545956354,0.5108073658532934,0.4327124044909139,4.82625,2.4748355374650655,4.833446121938026,1.3873464243571079,-0.00719612193802656,2.136909537890959,2.4078951770526618,0.27097352259260665,bias_shrink4,2.0619662780881725,-0.07495537637188265,1,7,-6,0.0689915988754797,0.04190641017696639,0.2432960923023737,-0.0055895455511270065
