target,block,k_calibration,model,label_policy,binary_n,accuracy,balanced_accuracy,macro_f1,auroc,n_low,n_high,true_high_rate,pred_high_rate,lift_vs_fewshot_accuracy,lift_vs_fewshot_balanced_accuracy,lift_vs_fewshot_macro_f1,lift_vs_fewshot_auroc,fewshot_reference_model
valence,emg_existing_22,2,stimulus_plus_fewshot_bias_shrink4,midpoint_as_low,189000,0.864026455026455,0.8776874866070257,0.8637719591824482,0.9475204666017396,108844,80156,0.4241058201058201,0.5326719576719576,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,2,stimulus_plus_fewshot_bias_shrink4,midpoint_as_high,189000,0.8875343915343915,0.8961851268178462,0.8855939990250256,0.9556387315393922,76086,112914,0.5974285714285714,0.5328042328042328,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,2,stimulus_plus_fewshot_bias_shrink4,discard_midpoint,156242,0.9545448726974821,0.9541933457264052,0.9544779196836877,0.9827439384992761,76086,80156,0.5130246668629433,0.5253260966961508,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,2,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_low,189000,0.8637142857142858,0.8772832839437428,0.863452720193071,0.9470731869123263,108844,80156,0.4241058201058201,0.5321269841269841,-0.0003121693121692637,-0.0004042026632828932,-0.00031923898937724626,-0.00044727968941327134,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,2,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_high,189000,0.8871216931216931,0.8958933152652289,0.8851947277297594,0.955770425871326,76086,112914,0.5974285714285714,0.5321269841269841,-0.0004126984126984201,-0.00029181155261737146,-0.0003992712952661792,0.0001316943319338293,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,2,stimulus_plus_fewshot_bias_shrink4_plus_physio,discard_midpoint,156242,0.9541288513971915,0.9537932251715915,0.9540634585368774,0.9826002818345668,76086,80156,0.5130246668629433,0.5247052649095634,-0.00041602130029061435,-0.0004001205548137543,-0.00041446114681031876,-0.00014365666470927962,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,2,stimulus_plus_physio,midpoint_as_low,189000,0.8654814814814815,0.8788455397205687,0.8652042024239939,0.9446114245388777,108844,80156,0.4241058201058201,0.5305396825396825,0.0014550264550264869,0.0011580531135430006,0.001432243241545672,-0.0029090420628619107,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,2,stimulus_plus_physio,midpoint_as_high,189000,0.8873862433862434,0.896489811115472,0.8855113923705566,0.9544032363377165,76086,112914,0.5974285714285714,0.5305396825396825,-0.0001481481481481195,0.0003046842976257569,-8.260665446890858e-05,-0.0012354952016756515,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,2,stimulus_plus_physio,discard_midpoint,156242,0.955357714314973,0.9550492828446454,0.9552974435809594,0.981767488969414,76086,80156,0.5130246668629433,0.5236940131334724,0.0008128416174908448,0.0008559371182401687,0.0008195238972716901,-0.000976449529862089,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_only,midpoint_as_low,176400,0.8656632653061225,0.8792259074230635,0.8653992153628123,0.9431248200184676,101599,74801,0.4240419501133787,0.5316666666666666,0.002335600907029556,0.0021104444453187154,0.0023187299025442254,-0.0050936940758153915,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_only,midpoint_as_high,176400,0.8884297052154195,0.8973906684005644,0.8865336370475505,0.9531628481168509,70983,105417,0.5976020408163265,0.5316666666666666,0.00013605442176878313,0.0005417958413003188,0.00019777492263894914,-0.0032825709030823713,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_only,discard_midpoint,145784,0.956229764583219,0.9558996885434135,0.9561676712833541,0.9818985380878782,70983,74801,0.5130947154694616,0.5245431597431817,0.001563957635954516,0.0015891200807005568,0.0015693605571273084,-0.0012302990355383958,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,4,stimulus_plus_fewshot_bias,midpoint_as_low,176400,0.855969387755102,0.8693876531354325,0.8556932113316313,0.9389694150357182,101599,74801,0.4240419501133787,0.5322108843537415,-0.007358276643990913,-0.00772780984231225,-0.007387274128636712,-0.009249099058564858,stimulus_plus_fewshot_bias_shrink4
