target,model,test_subject,n,mae,rmse,pearson,spearman,ccc,y_true_std,y_pred_std,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_std,pred_dev_std
arousal,physio_emg_bsl_stats_22_ridge,1,32,1.9247018624115921,2.2233589528071738,0.47490138561956935,0.47446236481354104,0.3888996857575977,2.4348944407304396,1.3602874201911004,1.9247018624115924,2.2233589528071738,0.2869022610534801,0.2586682431053153,0.53125,2.204688302278597,0.21702872637108073
arousal,physio_emg_bsl_stats_22_ridge,2,32,2.509398244136471,2.9967436767572395,0.5875504713004049,0.5934740879324465,0.36811259775265726,2.3048861143232218,1.9315925976272088,2.5386169440444406,3.004897757859404,0.13218800816591564,0.09603394816255102,0.4375,1.7182803161585594,1.1938795144527292
arousal,physio_emg_bsl_stats_22_ridge,3,32,1.7597761560999616,2.029318744451004,0.6887159111904596,0.6644784600438459,0.4035375023176399,1.5194057226429023,1.331243262142394,1.7597761560999616,2.029318744451004,0.06513139650046622,0.04735252719693432,0.90625,1.1388041973930374,0.13161217096038721
arousal,physio_emg_bsl_stats_22_ridge,5,32,2.148822601760159,2.679150577942922,0.5707223224000775,0.6033851455171962,0.3098570208495403,2.0832291640623697,1.355266213058417,2.268267975919751,2.786811594499787,0.020550044020605833,0.015593475648192764,0.625,1.6086302640851353,0.704285633224982
arousal,physio_emg_bsl_stats_22_ridge,6,32,3.1993077265381547,3.5417629199168,0.11595474119601838,0.20793908692398944,0.036060067017581694,1.39159025488827,1.4540711097451937,3.1993077265381547,3.5417629199168,-0.07113159037578147,0.07707842660361194,0.71875,1.8622012155905543,0.2299427386713927
arousal,physio_emg_bsl_stats_22_ridge,7,32,2.455678870239372,2.663880925193789,0.7024951930012598,0.7388315035366875,0.20627363749671387,0.909477013178453,1.4432363509117685,2.455678870239372,2.663880925193789,0.1513423744673877,0.12252050338085836,0.03125,1.0441467075745512,0.1831631401943622
arousal,physio_emg_bsl_stats_22_ridge,8,32,2.011434744701247,2.511467312524831,0.5398370243185165,0.5758711458386195,0.4407621915509574,2.4929588343973914,1.8469498317291595,2.033495546061859,2.513062466904415,-0.10975429297903393,-0.15479141199139487,0.625,1.7959527912980977,1.0408301162412388
arousal,physio_emg_bsl_stats_22_ridge,9,32,1.3625160875957807,1.71008334282564,0.5456345860213788,0.5172474920260798,0.4782280692991964,1.96229099205495,1.2516808495569494,1.3625160875957807,1.7100833428256401,0.2721911638722449,0.2617388818897605,0.5625,1.7026202795475363,0.23362066328924522
arousal,physio_emg_existing_22_ridge,1,32,1.9435109476325307,2.2533213175967055,0.4758337194473932,0.46631072715176985,0.39519758383453607,2.4348944407304396,1.4317977169868463,1.9435109476325307,2.2533213175967055,0.24554874566143065,0.28820412050953925,0.46875,2.204688302278597,0.23574683249694003
arousal,physio_emg_existing_22_ridge,2,32,2.723283696232532,3.092805473570493,0.652372029020683,0.6548937088603405,0.33783221372905803,2.3048861143232218,1.622794104913,2.723283696232532,3.092805473570493,0.1670946778112762,0.22052920027385048,0.25,1.7182803161585594,0.7294977145606076
arousal,physio_emg_existing_22_ridge,3,32,1.0738773983088885,1.3763603396766237,0.6565908276811852,0.6303160081432866,0.5938387199621727,1.5194057226429023,1.3881478567914152,1.0740913201028148,1.3763608716596953,0.0634722222633783,0.00789208786615572,0.9375,1.1388041973930374,0.48997791130768853
arousal,physio_emg_existing_22_ridge,5,32,2.0374238395358275,2.47144175362471,0.41914307274846085,0.43694251323492106,0.31768920203294865,2.0832291640623697,1.6285145129916656,2.0867028273073656,2.523290148340257,-0.0710338375461879,-0.0768666623128561,0.5625,1.6086302640851353,1.186456607783309
arousal,physio_emg_existing_22_ridge,6,32,3.288300663386008,3.6263343399403696,0.1190435891998101,0.2222075512600363,0.03441096197688941,1.39159025488827,1.4144668877790467,3.288300663386008,3.62633433994037,0.07923892175349616,0.07561026609687646,0.53125,1.8622012155905543,0.2978231453998688
arousal,physio_emg_existing_22_ridge,7,32,2.70037608862349,2.8958393877265807,0.6707777481191828,0.7112646228807802,0.17016273328058074,0.909477013178453,1.4093539937414417,2.70037608862349,2.8958393877265807,0.08927908642242091,0.17946406567181203,0.03125,1.0441467075745512,0.20413686282018842
arousal,physio_emg_existing_22_ridge,8,32,2.0601686992907586,2.4553649262132113,0.5498702786960007,0.57220404851976,0.3986770293402964,2.4929588343973914,1.4579417276747373,2.0601686992907586,2.455364926213211,-0.19869281778515738,-0.16616234509976746,0.6875,1.7959527912980977,0.7590529789632803
arousal,physio_emg_existing_22_ridge,9,32,1.2828990431426035,1.684851621531018,0.5662907140727566,0.5135222670204905,0.5004749136871067,1.96229099205495,1.2797215524710048,1.2828990431426035,1.684851621531018,0.3518997558551052,0.4088409024052391,0.5625,1.7026202795475363,0.27632450158498756
arousal,physio_emg_lagged_interaction_experimental_ridge,1,32,2.0787020160332683,2.374413261391573,0.47499658775944276,0.46390228875170114,0.3540083899081845,2.4348944407304396,1.3356684638351606,2.0787020160332683,2.374413261391573,0.3724313126937396,0.3562650553975335,0.34375,2.204688302278597,0.16027072564982314
arousal,physio_emg_lagged_interaction_experimental_ridge,2,32,2.1957756730424975,2.5322168087831045,0.594729401192107,0.6041151772725376,0.3836590121836976,2.3048861143232218,1.4558856072852224,2.1957756730424975,2.5322168087831045,-0.19194188659569408,-0.11311073053180005,0.625,1.7182803161585594,0.44283628007769577
arousal,physio_emg_lagged_interaction_experimental_ridge,3,32,1.9816927155849922,2.2575512684799737,0.6897349431624299,0.6856892131469404,0.35764877796310895,1.5194057226429023,1.3538590498160792,1.9816927155849922,2.2575512684799737,-0.006317344379819969,0.06478853527332487,0.84375,1.1388041973930374,0.0767752431262369
arousal,physio_emg_lagged_interaction_experimental_ridge,5,32,1.4311297342890652,1.6601015110632036,0.6437553539154984,0.6642225711215501,0.5593275924174158,2.0832291640623697,1.304162712984782,1.4311297342890652,1.6601015110632036,0.14346960576581327,0.1608879781584124,0.625,1.6086302640851353,0.13991785716754773
arousal,physio_emg_lagged_interaction_experimental_ridge,6,32,3.2381338445638725,3.5652493606367575,0.14161040141201628,0.24446635562426938,0.04284318058116402,1.39159025488827,1.443583467022089,3.2381338445638725,3.5652493606367575,0.1600198038894404,0.2018720696761265,0.84375,1.8622012155905543,0.028721331509102048
arousal,physio_emg_lagged_interaction_experimental_ridge,7,32,3.3002307212636097,3.4763554735428,0.5347915115443547,0.5681514552203264,0.09227271949668653,0.909477013178453,1.2628741167478073,3.3112260476974393,3.4926879839570057,0.09241219086145837,0.14309366136984805,0.03125,1.0441467075745512,0.4885629896371655
arousal,physio_emg_lagged_interaction_experimental_ridge,8,32,2.125853970913008,2.466730758632095,0.65470641368266,0.6962323196749739,0.3907364760834847,2.4929588343973914,1.1954476912311938,2.125853970913008,2.466730758632095,-0.230292924416479,-0.2831729148278598,0.59375,1.7959527912980977,0.41540353508226835
arousal,physio_emg_lagged_interaction_experimental_ridge,9,32,1.4580076843085394,1.948671740445192,0.4917680053333099,0.4384589831578653,0.40392773516781916,1.96229099205495,1.3333017778046419,1.4580076843085392,1.948671740445192,-0.2589238029756234,-0.2991563534423261,0.46875,1.7026202795475363,0.1511482244216549
arousal,stimulus_only,1,32,1.9464285714285716,2.256792468282797,0.4359892083549862,0.4357077134085129,0.3522162118316257,2.4348944407304396,1.3042974372615084,1.9464285714285716,2.256792468282797,,,0.0,2.204688302278597,0.0
arousal,stimulus_only,2,32,2.223214285714286,2.5696918738499783,0.6812594080825531,0.6874169442479939,0.37195195923814145,2.3048861143232218,1.245271669400796,2.223214285714286,2.5696918738499783,,,0.0,1.7182803161585594,0.0
arousal,stimulus_only,3,32,2.044642857142857,2.3170287976155133,0.6882071528018303,0.666239601617513,0.3415335275827678,1.5194057226429023,1.3314951987467751,2.044642857142857,2.3170287976155133,,,0.0,1.1388041973930374,0.0
arousal,stimulus_only,5,32,1.4375,1.660234185595637,0.6357245777272719,0.6619895620730529,0.5519966829925627,2.0832291640623697,1.2822062757893011,1.4375,1.660234185595637,,,0.0,1.6086302640851353,0.0
arousal,stimulus_only,6,32,3.2767857142857144,3.607142857142857,0.14045342484316467,0.23365836911420124,0.04169565664127294,1.39159025488827,1.4482393317369182,3.2767857142857144,3.607142857142857,,,0.0,1.8622012155905543,0.0
arousal,stimulus_only,7,32,1.7857142857142858,2.0531831931149727,0.6660658489864569,0.7089478980950042,0.2868461688885292,0.909477013178453,1.3995304310003116,1.7857142857142858,2.0531831931149727,,,0.0,1.0441467075745512,0.0
arousal,stimulus_only,8,32,2.2142857142857144,2.4951483535297956,0.7389059386402065,0.7801270662164757,0.4165757743280193,2.4929588343973914,1.2066131022707438,2.2142857142857144,2.4951483535297956,,,0.0,1.7959527912980977,0.0
arousal,stimulus_only,9,32,1.3839285714285714,1.8017140365184912,0.520504433836743,0.47503436862829834,0.45448821429289116,1.96229099205495,1.3239524040207205,1.3839285714285714,1.8017140365184912,,,0.0,1.7026202795475363,0.0
valence,physio_eeg_bandpower_ridge,1,32,1.035394179768637,1.2021829837363245,0.8907877104417253,0.8898626660554444,0.8785115217216147,2.4746764308692963,2.3704504839992833,1.035394179768637,1.2021829837363245,0.31678547164107296,0.23949368266122278,0.5,1.1776156162096427,0.16197826533557796
valence,physio_eeg_bandpower_ridge,2,32,1.1270827133777601,1.4862420267626697,0.8571822487342834,0.7974171354687428,0.8409925413178436,2.839282204624965,2.4001699727093913,1.1277675632489794,1.4867077959293555,0.050783495279787406,-0.01982380991914004,0.65625,1.4602445869875809,0.19368585231737692
valence,physio_eeg_bandpower_ridge,3,32,2.025977759728518,2.4035987416899403,0.8707982936694233,0.8960213511490791,0.6446364909691239,2.6485181588012567,2.272037380962342,2.4094075749437605,2.852112780592831,-0.1517010733413789,0.005133376305576626,0.4375,1.2863264291764975,0.6658387102750487
valence,physio_eeg_bandpower_ridge,5,32,1.3293702506101823,1.7105622453075986,0.817900320956087,0.803485040672598,0.79358505644505,2.8870332414954976,2.382033977309896,1.3716437327460826,1.722015584919096,0.021384044829483,0.07921519123359418,0.6129032258064516,1.4898613032111825,0.7694194221955045
valence,physio_eeg_bandpower_ridge,6,32,0.8954959741743697,1.078818782525637,0.9559245059621148,0.9237992223665835,0.9203790368990693,3.0458732327528013,2.310313280655411,0.8954959741743695,1.078818782525637,-0.0028325082478957942,-0.01908082798804326,0.59375,1.0636529608727978,0.17022538771120826
valence,physio_eeg_bandpower_ridge,7,32,0.8244698413910803,0.9947898341211451,0.9347711712546394,0.9386891379109306,0.8990964869307314,1.8874586088176875,2.4989061652911593,0.829489815263722,1.0002265574468032,0.18152448078981653,0.21557666236491183,0.5483870967741935,1.016750259680923,0.16234974683414102
valence,physio_eeg_bandpower_ridge,8,32,0.857173917671442,1.1751539053926265,0.9035289768328278,0.896674904046292,0.893579555727523,2.692582403567252,2.383178479883313,0.8719458317120178,1.1905936467419114,0.13381508628743954,0.1124771323824256,0.59375,1.1509115591963774,0.40467851511665043
valence,physio_eeg_bandpower_ridge,9,32,1.437538402796326,1.8967801248618859,0.8089432504497334,0.7910091525231344,0.7514939318189399,2.5600216673887743,2.6268227451505917,1.467923705186704,1.9217698396673808,-0.19119700833863346,-0.17041187132051813,0.375,1.177344802697483,0.9025546315472296
valence,physio_eeg_entropy_complexity_ridge,1,32,1.0249066067744692,1.282127960860864,0.892838666341074,0.9081969852936314,0.8656315092228001,2.4746764308692963,2.396497346067367,1.0249066067744694,1.2821279608608638,0.2899457733900117,0.25123896671510654,0.65625,1.1776156162096427,0.2579559524872411
valence,physio_eeg_entropy_complexity_ridge,2,32,1.0309460077996053,1.4401902206842605,0.8621276516262184,0.8157775080846607,0.8512957825068944,2.839282204624965,2.4254190266080586,1.0679332928368415,1.4537329115280282,0.1754995547075979,0.21182108006192227,0.59375,1.4602445869875809,0.47080964318532975
valence,physio_eeg_entropy_complexity_ridge,3,32,1.5060165156209862,1.819357870077905,0.8588318777497712,0.8290628763094492,0.7669251674894098,2.6485181588012567,2.394157791364535,1.5541158330396123,1.907559495965115,-0.32962187986448654,-0.29480246783454334,0.4375,1.2863264291764975,0.3444333583482388
valence,physio_eeg_entropy_complexity_ridge,5,32,1.2187858833713467,1.4794590787969903,0.8621037155856608,0.8417396273826668,0.8451251807711053,2.8870332414954976,2.3994121128864765,1.2187858833713467,1.4794590787969906,0.31864305730823866,0.27211885136725406,0.6774193548387096,1.4898613032111825,0.08240060707234471
valence,physio_eeg_entropy_complexity_ridge,6,32,0.943409981519312,1.097180220040722,0.9519889291302376,0.9068333839739783,0.9184901243346331,3.0458732327528013,2.3390875728610743,0.943409981519312,1.097180220040722,-0.23464501735512774,-0.23007075285582934,0.3125,1.0636529608727978,0.08893777798974092
valence,physio_eeg_entropy_complexity_ridge,7,32,0.8269170376298298,0.9882384969037699,0.9342764462959492,0.9418603849984676,0.8998134778767728,1.8874586088176875,2.4870464502196516,0.8301767922373908,0.9917030140021722,0.2686996940088221,0.2524540318418031,0.6129032258064516,1.016750259680923,0.11729817726486917
valence,physio_eeg_entropy_complexity_ridge,8,32,0.9697435795760647,1.2587958603702465,0.8982781617378375,0.8896551993998645,0.8805894545115762,2.692582403567252,2.4156364244487305,0.9697435795760647,1.2587958603702465,-0.0131501917777181,-0.02018349846992955,0.625,1.1509115591963774,0.2598006470023276
valence,physio_eeg_entropy_complexity_ridge,9,32,1.629905510237792,2.0389957427364847,0.8583178359738881,0.8032642940713047,0.712850917356477,2.5600216673887743,2.3485626160408506,1.7556300300353624,2.1502242216431924,0.04533217036119233,-0.015041736758108165,0.375,1.177344802697483,0.7052821287467766
valence,physio_emg_bsl_stats_22_ridge,1,32,0.9917052266480851,1.2040297864351643,0.8806741243932719,0.8888329535580489,0.880320923357762,2.4746764308692963,2.446434555753761,1.0000630466618559,1.2044941159917666,-0.15069546492677838,-0.2180218352502166,0.59375,1.1776156162096427,0.1266026394640179
valence,physio_emg_bsl_stats_22_ridge,2,32,1.1412287277615945,1.52668483785541,0.8528691178755983,0.812242459855798,0.8356282895032419,2.839282204624965,2.4466052279695947,1.1431937360381026,1.5267253041652438,-0.08044013532175621,0.01982380991914004,0.5,1.4602445869875809,0.16775323904266107
valence,physio_emg_bsl_stats_22_ridge,3,32,1.2961550546383172,1.5843013310858964,0.8757291338434287,0.8645308068467519,0.8161202552629316,2.6485181588012567,2.4015580570666555,1.3018138135119424,1.5873240511116338,0.10336759552594305,0.07883399326421248,0.4375,1.2863264291764975,0.19549539403468502
valence,physio_emg_bsl_stats_22_ridge,5,32,1.2361307620541409,1.5038781536391514,0.855964391277484,0.8239642195012906,0.8406608220854664,2.8870332414954976,2.4142712288121033,1.2361307620541409,1.5038781536391514,-0.1007517300405664,0.10250299050828506,0.5161290322580645,1.4898613032111825,0.03490433801204034
valence,physio_emg_bsl_stats_22_ridge,6,32,0.9033082951154283,1.0828679930310374,0.953678029234347,0.9213755311676399,0.9202295418601756,3.0458732327528013,2.3284210764571243,0.9033082951154283,1.0828679930310374,-0.13593479297705371,-0.02880471148194992,0.5625,1.0636529608727978,0.10304802548532757
valence,physio_emg_bsl_stats_22_ridge,7,32,0.8302516544638648,1.0189852829261847,0.9343303279633447,0.9442854563007016,0.8933081771961836,1.8874586088176875,2.464893271895491,0.8302516544638647,1.0189852829261847,0.4344078702202953,0.48949662569326363,0.4838709677419355,1.016750259680923,0.11645239777997222
valence,physio_emg_bsl_stats_22_ridge,8,32,0.9547610877661403,1.2480152603750234,0.9015422201686244,0.9025862342748625,0.8838715306733381,2.692582403567252,2.4417723216755336,0.9547610877661403,1.2480152603750234,-0.10673655798047864,-0.08678904342069707,0.5,1.1509115591963774,0.09636894076009178
valence,physio_emg_bsl_stats_22_ridge,9,32,1.0052237565840068,1.307834954417161,0.8902903798361117,0.8421662127494403,0.8664745421258461,2.5600216673887743,2.434962600501456,1.0052237565840068,1.307834954417161,0.05073181119263694,0.08493078193907416,0.65625,1.177344802697483,0.030938826839082768
valence,physio_emg_existing_22_ridge,1,32,1.149161485065301,1.360769425406989,0.8685612379509536,0.8468973926891876,0.8507683326450645,2.4746764308692963,2.455673076485357,1.1491614850653007,1.360769425406989,-0.38253131623502146,-0.3453847592095183,0.21875,1.1776156162096427,0.19296583486378988
valence,physio_emg_existing_22_ridge,2,32,1.3081964900970702,1.6316565410810375,0.8444678688423782,0.8037178983332413,0.8124342134067696,2.839282204624965,2.404752518686173,1.3081964900970702,1.6316565410810375,-0.09849246803007797,-0.1796991658410935,0.375,1.4602445869875809,0.30457676830505076
valence,physio_emg_existing_22_ridge,3,32,1.18432752005469,1.4522479478950738,0.8673947864217054,0.8408084556674053,0.8415927234192822,2.6485181588012567,2.4387014098201827,1.18432752005469,1.4522479478950738,-0.12932066611009296,-0.1182509898963187,0.46875,1.2863264291764975,0.19426032945018412
valence,physio_emg_existing_22_ridge,5,32,1.23656209402802,1.5037003414995578,0.8549116510965861,0.8208164910222969,0.8392196407939397,2.8870332414954976,2.3909044786867173,1.23656209402802,1.5037003414995578,-0.07648538324926069,0.0647290798737471,0.4838709677419355,1.4898613032111825,0.09201322776949708
valence,physio_emg_existing_22_ridge,6,32,1.0431412735352552,1.1934784805249905,0.9444147189182082,0.9021724393606252,0.9056009224576292,3.0458732327528013,2.3751646675049867,1.0431412735352552,1.1934784805249905,-0.15565505201664837,-0.181451335386296,0.40625,1.0636529608727978,0.22194366015744912
valence,physio_emg_existing_22_ridge,7,32,0.905545764729487,1.08559429804257,0.9340151498330771,0.9413007531594905,0.8836040837930107,1.8874586088176875,2.5374279864469185,0.9055457647294871,1.08559429804257,-0.06675194953596025,-0.048252478469763244,0.3870967741935484,1.016750259680923,0.09127343283692028
valence,physio_emg_existing_22_ridge,8,32,0.9607905568666996,1.2405794758751958,0.9041201705582956,0.8972290912552205,0.8845028643031909,2.692582403567252,2.420761793302557,0.9607905568666995,1.2405794758751958,0.025418670593037394,0.051376177923457035,0.375,1.1509115591963774,0.03657654549821193
valence,physio_emg_existing_22_ridge,9,32,1.030199683008302,1.3348748766744831,0.8892524272029055,0.8347101152483384,0.8606476190273955,2.5600216673887743,2.4170932243282217,1.030199683008302,1.3348748766744831,-0.052377144637216946,-0.0487939265567899,0.375,1.177344802697483,0.031396117552459434
valence,physio_emg_lagged_interaction_experimental_ridge,1,32,1.1078799687003185,1.3084143430519366,0.8765016307221808,0.8602314430442329,0.8578945004798819,2.4746764308692963,2.3823877353441794,1.1078799687003185,1.3084143430519366,-0.09290764302084675,-0.14186100896331436,0.4375,1.1776156162096427,0.19044489069770967
valence,physio_emg_lagged_interaction_experimental_ridge,2,32,1.1450497956654626,1.5092916455888923,0.8586661520403681,0.8228055034815751,0.8401786612152254,2.839282204624965,2.4559545145618595,1.1450497956654628,1.5092916455888923,0.0855727254433624,0.018906040941402073,0.53125,1.4602445869875809,0.1613412703399487
valence,physio_emg_lagged_interaction_experimental_ridge,3,32,1.2027580817032741,1.4708885548086175,0.8704887083798006,0.8650057113116121,0.8426613592272408,2.6485181588012567,2.5129342771198333,1.2039165989241312,1.4709031544788447,-0.0912061261319493,-0.05371711634049826,0.4375,1.2863264291764975,0.19888738029749234
valence,physio_emg_lagged_interaction_experimental_ridge,5,32,1.234650290410504,1.5087722287765302,0.8564963492039818,0.8289635529679276,0.8395402550380872,2.8870332414954976,2.408327220444516,1.234650290410504,1.5087722287765302,-0.027718442927681202,0.02915559121792008,0.5806451612903226,1.4898613032111825,0.04066179409249391
valence,physio_emg_lagged_interaction_experimental_ridge,6,32,0.9056121627159052,1.0740803969562478,0.9542704825690252,0.9234263467975153,0.9217355652290808,3.0458732327528013,2.337233821448671,0.9056121627159051,1.0740803969562478,-0.22447119861803494,-0.18420337788457145,0.625,1.0636529608727978,0.042145573550164885
valence,physio_emg_lagged_interaction_experimental_ridge,7,32,0.8493288933950582,1.036620648949077,0.9267327953988076,0.9293619405946456,0.8881902326914926,1.8874586088176875,2.4400796108128806,0.8794653901872813,1.0788503294976077,0.07181512217424263,0.13301538741664773,0.5483870967741935,1.016750259680923,0.2204240851183302
valence,physio_emg_lagged_interaction_experimental_ridge,8,32,0.9213777429215166,1.2138838646447185,0.9029322195854346,0.8985221947427204,0.888292512052931,2.692582403567252,2.4097602910339,0.9213777429215169,1.2138838646447185,-0.11220486622431795,-0.16844046904904844,0.65625,1.1509115591963774,0.048940384728356386
valence,physio_emg_lagged_interaction_experimental_ridge,9,32,1.0065935505902617,1.289437388116143,0.8877922536424958,0.8335917006231732,0.8697475568435685,2.5600216673887743,2.44243417863453,1.0065935505902617,1.289437388116143,-0.11507518676392875,-0.0007337432564930812,0.65625,1.177344802697483,0.08641990898135055
valence,stimulus_only,1,32,1.0580357142857144,1.2674798231296687,0.8855087098137513,0.895477849753758,0.8696633573715357,2.4746764308692963,2.4458256556335125,1.0580357142857144,1.2674798231296687,,,0.0,1.1776156162096427,0.0
valence,stimulus_only,2,32,1.15625,1.5133335955527358,0.8576632747995098,0.8164765368461204,0.8366242038216559,2.839282204624965,2.4080011187196537,1.15625,1.5133335955527358,,,0.0,1.4602445869875809,0.0
valence,stimulus_only,3,32,1.1026785714285714,1.2992835545415176,0.8751036417434427,0.8622741062095268,0.8695054691110771,2.6485181588012567,2.426584665276508,1.1026785714285714,1.2992835545415176,,,0.0,1.2863264291764975,0.0
valence,stimulus_only,5,32,1.2366071428571428,1.509958439757836,0.8569177944374268,0.8338781109938547,0.8390482461323745,2.8870332414954976,2.4021507954076387,1.2366071428571428,1.509958439757836,,,0.0,1.4898613032111825,0.0
valence,stimulus_only,6,32,0.9151785714285714,1.0663570447738298,0.9551780961004994,0.927141683811243,0.9230781675519725,3.0458732327528013,2.3451356448193015,0.9151785714285714,1.0663570447738298,,,0.0,1.0636529608727978,0.0
valence,stimulus_only,7,32,0.8616071428571428,1.0273678474030377,0.9319164264674973,0.9389975641570957,0.8932567964139442,1.8874586088176875,2.5107509586327974,0.8616071428571428,1.0273678474030377,,,0.0,1.016750259680923,0.0
valence,stimulus_only,8,32,0.9419642857142856,1.2265660543624568,0.9040858743340715,0.8986996090739887,0.8863981122534975,2.692582403567252,2.4111069455347938,0.9419642857142856,1.2265660543624568,,,0.0,1.1509115591963774,0.0
valence,stimulus_only,9,32,1.0223214285714286,1.3226345847958003,0.8900274132756972,0.8393617238500255,0.8637306407342549,2.5600216673887743,2.4332282033948065,1.0223214285714286,1.3226345847958003,,,0.0,1.177344802697483,0.0
