epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_fit_mean,y_fit_std,early_stop,y_outer_mean,y_outer_std
2,0.4310087609675623,,gaussian_0p05,final,2,arousal,,,,-7.162729191130042e-18,1.9288502402018097
3,0.41843128204345703,,gaussian_0p05,final,2,arousal,,,,-7.162729191130042e-18,1.9288502402018097
1,0.4402964893314574,1.1071976284335963,gaussian_0p05,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
2,0.42428349179250224,1.1234045182574173,gaussian_0p05,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
3,0.4163749400112364,1.160010966360169,gaussian_0p05,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
4,0.39922238996735326,1.1762449767488055,gaussian_0p05,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
5,0.38727255827850765,1.213538129391018,gaussian_0p05,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
6,0.36277453546170835,1.2292410794145747,gaussian_0p05,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
7,0.3295989754023375,1.204920203371761,gaussian_0p05,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
8,0.2997647300362587,1.2648050241406432,gaussian_0p05,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
9,0.2588666674715501,1.288045337217392,gaussian_0p05,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,True,,
1,0.43700156673308344,,gaussian_0p05,final,3,arousal,,,,2.865091676452017e-17,1.9459122563827091
1,0.44316480998639707,1.167225878151355,gaussian_0p05,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
2,0.4232224115618953,1.212740367916293,gaussian_0p05,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
3,0.4110274265209834,1.2134592003224862,gaussian_0p05,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
4,0.3889044592225993,1.1393567567765344,gaussian_0p05,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
5,0.3696681327290005,1.2418061268893061,gaussian_0p05,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
6,0.3395676052680722,1.1989119000875017,gaussian_0p05,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
7,0.30393832011355293,1.2261165438174044,gaussian_0p05,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
8,0.27768274755389605,1.251629966824431,gaussian_0p05,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
9,0.2331355666672742,1.3432039404380203,gaussian_0p05,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
10,0.2195023619742305,1.2869596850828755,gaussian_0p05,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
11,0.19649441029738496,1.3478844494951658,gaussian_0p05,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
12,0.17586105799785368,1.3025012729829122,gaussian_0p05,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,True,,
1,0.44383408465693075,,gaussian_0p05,final,5,arousal,,,,-7.162729191130042e-18,1.9474092830945495
2,0.4367370970787541,,gaussian_0p05,final,5,arousal,,,,-7.162729191130042e-18,1.9474092830945495
3,0.4187060599365542,,gaussian_0p05,final,5,arousal,,,,-7.162729191130042e-18,1.9474092830945495
4,0.40424257396690305,,gaussian_0p05,final,5,arousal,,,,-7.162729191130042e-18,1.9474092830945495
1,0.4542902961925224,0.9439318728224685,gaussian_0p05,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
2,0.42981175360856233,0.9498252416806237,gaussian_0p05,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
3,0.42224561561036994,0.9626964784758782,gaussian_0p05,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
4,0.405002357783141,0.9841386416145844,gaussian_0p05,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
5,0.38691791781672724,0.9953768984918708,gaussian_0p05,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
6,0.3685325011610985,1.0383499204920332,gaussian_0p05,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
7,0.3382011047667927,1.049932069882296,gaussian_0p05,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
8,0.3178585723594383,1.1184368436371184,gaussian_0p05,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,,,
9,0.2964190520622112,1.1216231929385816,gaussian_0p05,inner,6,arousal,-8.22387425648264e-18,1.9152134222666124,True,,
1,0.43507297337055206,,gaussian_0p05,final,6,arousal,,,,1.7906822977825105e-17,1.9011711549146475
1,0.4394882293762984,0.9272641742705247,gaussian_0p05,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
2,0.426570451369992,0.9162406897876934,gaussian_0p05,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
3,0.4124397458853545,0.9371118344834033,gaussian_0p05,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
4,0.39220680075663106,0.9864793054864147,gaussian_0p05,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
5,0.36975009049530383,0.9664480674187187,gaussian_0p05,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
6,0.343525363891213,0.9946756365165362,gaussian_0p05,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
7,0.3128152721458011,1.176040805439937,gaussian_0p05,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
8,0.2954086760679881,1.1954373491725787,gaussian_0p05,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
9,0.24550986165801683,1.1002339621171136,gaussian_0p05,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
10,0.2196839937457332,1.071188801349591,gaussian_0p05,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,True,,
1,0.4366673106147397,,gaussian_0p05,final,7,arousal,,,,7.162729191130042e-18,1.949252022010084
2,0.4260044645878576,,gaussian_0p05,final,7,arousal,,,,7.162729191130042e-18,1.949252022010084
1,0.44343333774142796,1.0056332790677398,gaussian_0p10,inner,1,arousal,0.0,1.941835675873948,,,
2,0.4288907509159159,1.021320569284148,gaussian_0p10,inner,1,arousal,0.0,1.941835675873948,,,
3,0.41784978106066034,1.0170718375497874,gaussian_0p10,inner,1,arousal,0.0,1.941835675873948,,,
4,0.40332604144458417,1.0519902456102734,gaussian_0p10,inner,1,arousal,0.0,1.941835675873948,,,
5,0.3827442667550511,1.0311582494181393,gaussian_0p10,inner,1,arousal,0.0,1.941835675873948,,,
6,0.3615246221975044,1.0646957398708552,gaussian_0p10,inner,1,arousal,0.0,1.941835675873948,,,
7,0.33876510985471586,1.117128598079748,gaussian_0p10,inner,1,arousal,0.0,1.941835675873948,,,
8,0.31690980273264424,1.1976316080255853,gaussian_0p10,inner,1,arousal,0.0,1.941835675873948,,,
9,0.27243564001939913,1.1243694078228332,gaussian_0p10,inner,1,arousal,0.0,1.941835675873948,True,,
1,0.44146689772605896,,gaussian_0p10,final,1,arousal,,,,7.162729191130042e-18,1.9455604821992014
1,0.4385982823592645,1.0088481440291182,gaussian_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
2,0.43205131010876763,0.92292712112329,gaussian_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
3,0.4202277235410832,0.9306214004313421,gaussian_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
4,0.4047417050158536,0.9691776836786608,gaussian_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
5,0.394159785023442,0.9553969602264734,gaussian_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
6,0.37108879784742993,0.9753353629871161,gaussian_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
7,0.3442115115898627,1.0069266922945508,gaussian_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
8,0.33492712014251286,1.0678194762995779,gaussian_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
9,0.2914635508700653,1.1380106779011063,gaussian_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
10,0.26298010128515736,1.1123840990921368,gaussian_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,True,,
1,0.4541593443962835,,gaussian_0p10,final,2,arousal,,,,-7.162729191130042e-18,1.9288502402018097
2,0.4319373523035357,,gaussian_0p10,final,2,arousal,,,,-7.162729191130042e-18,1.9288502402018097
1,0.4401643618389412,1.1185072851511175,gaussian_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
2,0.42920185322010956,1.184790818025311,gaussian_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
3,0.4121436446353241,1.1310690605617206,gaussian_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
