target,decision,input_cache_policy,architecture,evaluation_subset,n_predictions_high,n_subjects,zero_residual_rmse_high,deep_model_residual_rmse_high,deep_lift_vs_zero_residual_rmse_high,deep_residual_pearson_high,deep_residual_sign_acc_high,fixed_reference_block,fixed_reference_model,fixed_reference_residual_rmse,fixed_reference_lift_vs_zero,fixed_reference_residual_pearson,deep_minus_fixed_lift,mean_subject_improvement_zero_minus_deep,ci95_low_mean_subject_improvement,ci95_high_mean_subject_improvement,signflip_p_one_sided_mean_gt_zero,wins_vs_zero,losses_vs_zero,win_margin_vs_zero,passes_06a1_gate,reason
arousal,NO_GO_PREVIOUS_DEEP_MODEL_UNDER_LOSO_HIGH_DISAGREEMENT,baseline_corrected,previous_EEGSegmentEncoder_lite_plus_residual_head,high_disagreement_q75,492,63,3.2753110500069416,3.3316704162047404,-0.0563593661977988,0.10141855600556735,0.5630081300813008,eeg_bandpower,physio_eeg_bandpower_ridge,3.1684144111057955,0.0717248010176145,0.2129723962280969,-0.1280841672154133,0.0421239280291469,-0.14259674368812672,0.21981835093592356,0.3280671932806719,35,28,7,False,deep residual lift vs zero is <= 0.02; deep model does not beat fixed EEG-bandpower 05ajb reference; paired subject-level evidence is not stable
