scope,run_group,test_subject,n,subjects,mae,rmse,accuracy,balanced_accuracy,macro_f1,mcc,pred_dev_std,true_dev_std,dev_pearson,auroc,tn,fp,fn,tp
subject,stimulus_only_clean_file,7,32,1,0.6224798387096775,0.7714954244234683,0.84375,0.875,0.8423645320197044,0.7276068751089989,0.0,0.7539040491205143,,0.9958333333333333,15,5,0,12
subject,stimulus_only_clean_file,8,32,1,0.830141129032258,1.0246974566824736,0.96875,0.96875,0.9687194525904204,0.9393364366277243,0.0,0.9651393883815917,,1.0,15,1,0,16
subject,stimulus_only_clean_file,9,32,1,0.9334677419354838,1.1748826518327367,0.84375,0.8583333333333334,0.8398398398398399,0.6952687917708212,0.0,1.061751339195067,,0.9708333333333333,11,1,4,16
subject,stimulus_only_clean_file,10,32,1,0.7928427419354838,1.0004185843498665,0.84375,0.875,0.8423645320197044,0.7276068751089989,0.0,0.9997417263296526,,0.9666666666666667,15,5,0,12
subject,stimulus_only_clean_file,11,32,1,1.206149193548387,1.4491157957492957,0.90625,0.9166666666666667,0.906158357771261,0.828416869579514,0.0,1.4456403474452697,,0.9642857142857143,15,3,0,14
subject,stimulus_only_clean_file,12,32,1,0.9526209677419355,1.1831362535147223,0.90625,0.9166666666666667,0.906158357771261,0.828416869579514,0.0,1.156639274123462,,0.9523809523809523,15,3,0,14
subject,stimulus_only_clean_file,13,32,1,0.8724798387096775,1.0503664627335452,0.8125,0.8571428571428572,0.8095238095238095,0.6798418006783489,0.0,0.933579727266912,,0.9653679653679654,15,6,0,11
subject,stimulus_only_clean_file,14,32,1,0.752016129032258,0.8964680958217212,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.0,0.8364190183117242,,0.9574898785425101,15,4,0,13
subject,stimulus_only_clean_file,15,32,1,0.856350806451613,1.1124100414937979,0.78125,0.8409090909090908,0.7757757757757757,0.6333004963811235,0.0,1.1002827935536357,,0.8954545454545455,15,7,0,10
subject,stimulus_only_clean_file,16,32,1,0.7721774193548387,1.0159129954676442,0.8125,0.8299595141700404,0.8117647058823529,0.6494848686351458,0.0,0.9396886306748992,,0.8947368421052633,14,5,1,12
subject,stimulus_only_clean_file,17,32,1,1.0090725806451613,1.1960522994491878,0.90625,0.9166666666666667,0.906158357771261,0.828416869579514,0.0,1.1698479042515253,,0.9503968253968255,15,3,0,14
subject,stimulus_only_clean_file,18,32,1,1.4475806451612905,1.8032716105902833,0.8125,0.8299595141700404,0.8117647058823529,0.6494848686351458,0.0,1.7488893829746277,,0.9352226720647774,14,5,1,12
subject,stimulus_only_clean_file,19,32,1,1.028225806451613,1.3182709089508333,0.84375,0.8531746031746033,0.8435972629521017,0.7021819180245404,0.0,1.3051566660738005,,0.9484126984126984,14,4,1,13
subject,stimulus_only_clean_file,20,32,1,0.7580645161290323,1.0229465993184748,0.8125,0.8571428571428572,0.8095238095238095,0.6798418006783489,0.0,0.9188484563256268,,0.9307359307359307,15,6,0,11
subject,stimulus_only_clean_file,21,32,1,0.8966733870967741,1.0523150671354522,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.0,1.0394869532102124,,0.9919028340080972,15,4,0,13
subject,stimulus_only_clean_file,22,32,1,1.0065524193548387,1.1928363994523645,0.8125,0.8571428571428572,0.8095238095238095,0.6798418006783489,0.0,1.1568399012334067,,0.9199134199134198,15,6,0,11
subject,stimulus_only_clean_file,23,32,1,0.8432459677419354,1.045968830053902,0.90625,0.9166666666666667,0.906158357771261,0.828416869579514,0.0,1.0231610268410265,,0.9841269841269841,15,3,0,14
subject,stimulus_only_clean_file,24,32,1,0.9450604838709676,1.1811866652165217,0.78125,0.8409090909090908,0.7757757757757757,0.6333004963811235,0.0,1.0480127617606025,,0.8772727272727272,15,7,0,10
subject,stimulus_only_clean_file,25,32,1,1.2711693548387097,1.5424217245211227,0.90625,0.9166666666666667,0.906158357771261,0.828416869579514,0.0,1.5408977561477415,,0.9761904761904762,15,3,0,14
subject,stimulus_only_clean_file,26,32,1,1.295866935483871,1.5439152284274675,0.84375,0.875,0.8423645320197044,0.7276068751089989,0.0,1.502704617996618,,0.9291666666666667,15,5,0,12
subject,stimulus_only_clean_file,27,32,1,1.0403225806451613,1.3065636152706914,0.84375,0.8452380952380952,0.8423645320197044,0.6864025490801687,0.0,1.2826189990847694,,0.9603174603174603,12,2,3,15
subject,stimulus_only_clean_file,28,32,1,1.0181451612903225,1.2752203396559423,0.84375,0.875,0.8423645320197044,0.7276068751089989,0.0,1.2733766266500448,,0.9750000000000001,15,5,0,12
subject,stimulus_only_clean_file,29,32,1,0.7414314516129032,0.9792037966849636,0.96875,0.96875,0.9687194525904204,0.9393364366277243,0.0,0.8583382261787255,,1.0,15,1,0,16
subject,stimulus_only_clean_file,30,32,1,0.8356854838709676,0.9805105223786827,0.9375,0.9372549019607843,0.9372549019607843,0.8745098039215686,0.0,0.980497567382806,,0.9921568627450981,14,1,1,16
subject,stimulus_only_clean_file,31,32,1,1.438508064516129,1.6415104177594801,0.96875,0.96875,0.9687194525904204,0.9393364366277243,0.0,1.5157854873086032,,1.0,15,1,0,16
subject,stimulus_only_clean_file,32,32,1,0.888608870967742,1.067296131717133,0.84375,0.875,0.8423645320197044,0.7276068751089989,0.0,0.982104106391065,,0.9291666666666667,15,5,0,12
subject,stimulus_only_clean_file,33,32,1,0.686491935483871,0.8017706893454289,0.8125,0.8299595141700404,0.8117647058823529,0.6494848686351458,0.0,0.7908206698619183,,0.9757085020242916,14,5,1,12
subject,stimulus_only_clean_file,34,32,1,1.164818548387097,1.3695290126321555,0.78125,0.8409090909090908,0.7757757757757757,0.6333004963811235,0.0,1.0638972447601784,,0.9727272727272728,15,7,0,10
subject,stimulus_only_clean_file,35,32,1,0.7444556451612903,0.8910241143900415,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.0,0.8615394651342101,,0.979757085020243,15,4,0,13
subject,stimulus_only_clean_file,36,32,1,0.871975806451613,1.0204401633369262,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.0,0.9870053317530504,,0.9878542510121457,15,4,0,13
subject,stimulus_only_clean_file,37,32,1,1.122983870967742,1.2260783336006187,0.75,0.8260869565217391,0.7408906882591093,0.5875955600576714,0.0,1.2103811796934416,,0.963768115942029,15,8,0,9
subject,stimulus_only_clean_file,38,32,1,1.385584677419355,1.6108025634891396,0.75,0.7878787878787878,0.746031746031746,0.5479936938801236,0.0,1.5946821551965669,,0.8917748917748918,14,7,1,10
subject,stimulus_only_clean_file,39,32,1,0.9924395161290323,1.1755363588632064,0.9375,0.9411764705882353,0.9375,0.8823529411764706,0.0,1.1533481731760573,,0.9686274509803922,15,2,0,15
subject,stimulus_only_clean_file,40,32,1,1.2253024193548385,1.426675927235319,0.875,0.8784313725490196,0.875,0.7568627450980392,0.0,1.4100396784327782,,0.9568627450980391,14,3,1,14
subject,stimulus_only_clean_file,41,32,1,1.2570564516129032,1.5324278343980433,0.8125,0.8571428571428572,0.8095238095238095,0.6798418006783489,0.0,1.5120641797562273,,0.9567099567099567,15,6,0,11
subject,stimulus_only_clean_file,42,32,1,0.8825604838709677,1.0730391028443886,0.96875,0.96875,0.9687194525904204,0.9393364366277243,0.0,1.05081901849707,,0.99609375,15,1,0,16
subject,stimulus_only_clean_file,43,32,1,0.9420362903225805,1.0653749285080085,0.96875,0.96875,0.9687194525904204,0.9393364366277243,0.0,1.0277185606429846,,0.98046875,15,1,0,16
subject,stimulus_only_clean_file,44,32,1,1.3150201612903225,1.551526240789527,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.0,1.3715575366482073,,0.951417004048583,15,4,0,13
subject,stimulus_only_clean_file,45,32,1,0.7525201612903227,0.9413358052974866,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.0,0.9359767748222355,,0.9676113360323887,15,4,0,13
subject,stimulus_only_clean_file,46,32,1,1.1199596774193548,1.3444300634951423,0.84375,0.875,0.8423645320197044,0.7276068751089989,0.0,1.28779955889462,,0.9416666666666668,15,5,0,12
subject,stimulus_only_clean_file,47,32,1,1.5519153225806452,1.8138910213562776,0.8125,0.8299595141700404,0.8117647058823529,0.6494848686351458,0.0,1.813517800521661,,0.945344129554656,14,5,1,12
subject,stimulus_only_clean_file,48,32,1,0.8351814516129032,1.0440083806940523,0.875,0.8784313725490196,0.875,0.7568627450980392,0.0,0.9610845807699395,,0.9607843137254901,14,3,1,14
subject,stimulus_only_clean_file,49,32,1,1.1310483870967742,1.3329525449140025,0.8125,0.8571428571428572,0.8095238095238095,0.6798418006783489,0.0,1.3316696325086343,,0.906926406926407,15,6,0,11
subject,stimulus_only_clean_file,50,32,1,1.1547379032258065,1.2866157693255633,0.9375,0.9411764705882353,0.9375,0.8823529411764706,0.0,1.2860895432780775,,1.0,15,2,0,15
subject,stimulus_only_clean_file,52,32,1,1.2358870967741935,1.5125805677667,0.75,0.7878787878787878,0.746031746031746,0.5479936938801236,0.0,1.3983624472285212,,0.8506493506493505,14,7,1,10
subject,stimulus_only_clean_file,53,32,1,0.9208669354838709,1.117921278029436,0.90625,0.9166666666666667,0.906158357771261,0.828416869579514,0.0,0.8934942463418373,,0.9761904761904762,15,3,0,14
subject,stimulus_only_clean_file,54,32,1,1.0932459677419357,1.4427400196528868,0.84375,0.8531746031746033,0.8435972629521017,0.7021819180245404,0.0,1.415160932864053,,0.9722222222222222,14,4,1,13
subject,stimulus_only_clean_file,55,32,1,1.0015120967741937,1.303620364059265,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.0,1.2154548484692485,,0.9838056680161943,15,4,0,13
subject,stimulus_only_clean_file,56,32,1,0.8644153225806452,1.0985109884654758,0.9375,0.9411764705882353,0.9375,0.8823529411764706,0.0,1.0862285750031415,,0.9921568627450981,15,2,0,15
subject,stimulus_only_clean_file,57,32,1,1.1633064516129032,1.306171564966866,0.96875,0.9722222222222222,0.9684729064039409,0.938872452190116,0.0,1.0644010927273946,,0.988095238095238,14,0,1,17
subject,stimulus_only_clean_file,58,32,1,0.8346774193548387,1.01439944967274,0.84375,0.84375,0.8435972629521017,0.6888467201936644,0.0,0.9650647612965453,,0.94140625,13,3,2,14
subject,stimulus_only_clean_file,59,32,1,1.1154233870967742,1.3881015443772842,0.78125,0.8083333333333333,0.7793103448275862,0.598254541756288,0.0,1.370997297920261,,0.9041666666666667,14,6,1,11
subject,stimulus_only_clean_file,60,32,1,1.0912298387096773,1.2498666682272446,0.90625,0.9166666666666667,0.906158357771261,0.828416869579514,0.0,1.2403764851994616,,0.988095238095238,15,3,0,14
subject,stimulus_only_clean_file,61,32,1,1.486391129032258,1.796584786883719,0.9375,0.9473684210526316,0.9365079365079365,0.8805899139163632,0.0,1.4155227972469693,,0.9797570850202428,13,0,2,17
subject,stimulus_only_clean_file,62,32,1,1.1244959677419355,1.2933652382208536,0.96875,0.9722222222222222,0.9684729064039409,0.938872452190116,0.0,1.1466678482673742,,1.0,14,0,1,17
subject,stimulus_only_clean_file,63,32,1,0.925907258064516,1.1374506141295835,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.0,1.1368553448155883,,0.9919028340080972,15,4,0,13
subject,stimulus_only_clean_file,64,32,1,0.9959677419354839,1.2210553618366922,0.75,0.8260869565217391,0.7408906882591093,0.5875955600576714,0.0,1.076333478297336,,0.8792270531400965,15,8,0,9
subject,stimulus_only_clean_file,65,32,1,0.8140120967741935,0.9601897859684009,0.875,0.8784313725490196,0.875,0.7568627450980392,0.0,0.955941659589858,,0.9764705882352941,14,3,1,14
subject,clean_gaussian10,1,32,1,0.9699793523975906,1.1812723111939831,0.84375,0.875,0.8423645320197044,0.7276068751089989,0.06325433108585787,1.1175376128242858,0.3011946984152384,0.9291666666666667,15,5,0,12
subject,clean_gaussian10,2,32,1,1.2671633638655102,1.5745553330421718,0.84375,0.868421052631579,0.8435972629521017,0.7294955398698875,0.19628893802101555,1.499820800408392,0.12439930406647359,0.8987854251012146,14,5,0,13
subject,clean_gaussian10,3,32,1,1.0465386398872487,1.1856105879596155,0.84375,0.875,0.8423645320197044,0.7276068751089989,0.04310729674934707,1.1803897435466537,0.2756778578449133,0.9708333333333333,15,5,0,12
subject,clean_gaussian10,5,32,1,1.210356643606148,1.4816434725634,0.90625,0.90625,0.906158357771261,0.8140915784106943,0.05129029654373859,1.4829722032698982,0.3268937857749453,0.96875,14,2,1,15
subject,clean_gaussian10,6,32,1,1.0737493570477208,1.1897360786159055,0.9375,0.9411764705882353,0.9375,0.8823529411764706,0.06540748071771754,1.1527374217875292,-0.39744266111489984,0.9803921568627451,15,2,0,15
subject,clean_gaussian10,7,32,1,0.6204030902488916,0.7913480327247022,0.84375,0.875,0.8423645320197044,0.7276068751089989,0.08004145057518676,0.7539040491205143,0.17811481960794165,0.9958333333333333,15,5,0,12
subject,clean_gaussian10,8,32,1,0.858879235720335,1.044974059677513,0.96875,0.96875,0.9687194525904204,0.9393364366277243,0.10901441351248471,0.9651393883815917,0.13431323505105022,1.0,15,1,0,16
subject,clean_gaussian10,9,32,1,0.9341110870464218,1.1703537941189819,0.84375,0.8583333333333334,0.8398398398398399,0.6952687917708212,0.13582760273847644,1.061751339195067,0.04248032987543344,0.9625,11,1,4,16
subject,clean_gaussian10,10,32,1,0.8095833175603204,1.0185585667170145,0.84375,0.875,0.8423645320197044,0.7276068751089989,0.049263602508089276,0.9997417263296526,-0.22134050713452097,0.9666666666666667,15,5,0,12
subject,clean_gaussian10,11,32,1,1.2133289628346178,1.4625807164903686,0.90625,0.9166666666666667,0.906158357771261,0.828416869579514,0.10187309016070213,1.4456403474452697,-0.11218807791536983,0.9563492063492064,15,3,0,14
subject,clean_gaussian10,12,32,1,0.9343131650446164,1.1692507995200265,0.90625,0.9166666666666667,0.906158357771261,0.828416869579514,0.108024643971671,1.156639274123462,0.126587601710853,0.9563492063492063,15,3,0,14
subject,clean_gaussian10,13,32,1,0.8550905724759585,1.029098248682179,0.8125,0.8571428571428572,0.8095238095238095,0.6798418006783489,0.027807902861465252,0.933579727266912,-0.3280129916381823,0.9696969696969697,15,6,0,11
subject,clean_gaussian10,14,32,1,0.738029371856852,0.8861029239868682,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.061642804459577344,0.8364190183117242,0.01154134980308746,0.9554655870445344,15,4,0,13
subject,clean_gaussian10,15,32,1,0.8549083305218123,1.0986454953754865,0.78125,0.8409090909090908,0.7757757757757757,0.6333004963811235,0.01926017245620488,1.1002827935536357,0.31266194020196036,0.8954545454545455,15,7,0,10
subject,clean_gaussian10,16,32,1,0.8696132329128459,1.136521288195692,0.8125,0.8299595141700404,0.8117647058823529,0.6494848686351458,0.04898482731700953,0.9396886306748992,-0.20388764258234887,0.8987854251012146,14,5,1,12
subject,clean_gaussian10,17,32,1,1.0072845143885387,1.189281491491979,0.90625,0.9166666666666667,0.906158357771261,0.828416869579514,0.04220366364029771,1.1698479042515253,0.00768898741172826,0.9484126984126984,15,3,0,14
subject,clean_gaussian10,18,32,1,1.3868026959214816,1.7339226200635378,0.8125,0.8299595141700404,0.8117647058823529,0.6494848686351458,0.14655097228306546,1.7488893829746277,0.26440342271264905,0.9392712550607287,14,5,1,12
subject,clean_gaussian10,19,32,1,1.0175221822022857,1.303924985932093,0.84375,0.8531746031746033,0.8435972629521017,0.7021819180245404,0.045058536255363546,1.3051566660738005,0.19377665431808902,0.9484126984126984,14,4,1,13
subject,clean_gaussian10,20,32,1,0.8491126455027295,1.1714626588189354,0.78125,0.8333333333333333,0.7793103448275862,0.6382847385042254,0.08883513203780884,0.9188484563256268,0.06630790324222988,0.935064935064935,14,7,0,11
subject,clean_gaussian10,21,32,1,0.8709954920137141,1.0387259985291395,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.07520787397771515,1.0394869532102124,0.16143487840978935,0.9919028340080972,15,4,0,13
subject,clean_gaussian10,22,32,1,1.0152318959907651,1.1997782881135437,0.8125,0.8571428571428572,0.8095238095238095,0.6798418006783489,0.016001880814867035,1.1568399012334067,-0.12331612870961171,0.9177489177489176,15,6,0,11
subject,clean_gaussian10,23,32,1,0.8282000130812848,1.0378614035580012,0.90625,0.9166666666666667,0.906158357771261,0.828416869579514,0.12298455268721661,1.0231610268410265,0.08542067592857445,0.988095238095238,15,3,0,14
subject,clean_gaussian10,24,32,1,0.977395326616414,1.2142310501335862,0.78125,0.8409090909090908,0.7757757757757757,0.6333004963811235,0.046443697668107894,1.0480127617606025,0.008684644463241598,0.8818181818181818,15,7,0,10
subject,clean_gaussian10,25,32,1,1.3060170091098515,1.6220251466893536,0.875,0.8888888888888888,0.875,0.7777777777777778,0.2863842573970675,1.5408977561477415,-0.11891936593889872,0.9841269841269841,14,4,0,14
subject,clean_gaussian10,26,32,1,1.4352359428750867,1.7307361736369342,0.78125,0.825,0.7810361681329423,0.6407232755171874,0.23277861887879014,1.502704617996618,0.08959224294859958,0.9375,13,7,0,12
subject,clean_gaussian10,27,32,1,1.074460166215791,1.3279602657731375,0.84375,0.8452380952380952,0.8423645320197044,0.6864025490801687,0.09699730193270023,1.2826189990847694,0.19759822959289708,0.9642857142857142,12,2,3,15
subject,clean_gaussian10,28,32,1,1.0837776491943973,1.3212926234077855,0.84375,0.875,0.8423645320197044,0.7276068751089989,0.07018613610713759,1.2733766266500448,-0.20978255007590077,0.9708333333333333,15,5,0,12
subject,clean_gaussian10,29,32,1,0.7668400214729245,1.040073171494501,0.96875,0.96875,0.9687194525904204,0.9393364366277243,0.15825906590704558,0.8583382261787255,0.06222088657659742,1.0,15,1,0,16
subject,clean_gaussian10,30,32,1,0.9024707937413095,1.036030346199727,0.9375,0.9372549019607843,0.9372549019607843,0.8745098039215686,0.19289642661612336,0.980497567382806,-0.19689996303626,0.9843137254901961,14,1,1,16
subject,clean_gaussian10,31,32,1,1.414614942026314,1.606460078638769,0.96875,0.96875,0.9687194525904204,0.9393364366277243,0.13486680846744814,1.5157854873086032,0.17802049561934857,0.99609375,15,1,0,16
subject,clean_gaussian10,32,32,1,0.9057375968999803,1.0963933615992882,0.84375,0.875,0.8423645320197044,0.7276068751089989,0.07122178142305652,0.982104106391065,0.11072202415646251,0.9291666666666667,15,5,0,12
subject,clean_gaussian10,33,32,1,0.6886356371674999,0.7945871707446163,0.8125,0.8299595141700404,0.8117647058823529,0.6494848686351458,0.05128136760395621,0.7908206698619183,-0.027525469511243822,0.9757085020242916,14,5,1,12
subject,clean_gaussian10,34,32,1,1.1940835314385243,1.3949869907652495,0.78125,0.8409090909090908,0.7757757757757757,0.6333004963811235,0.07921883195856111,1.0638972447601784,-0.00860540682626848,0.9681818181818181,15,7,0,10
subject,clean_gaussian10,35,32,1,0.7571852322711872,0.9125976196656315,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.06893561306833577,0.8615394651342101,-0.030345730885688843,0.9838056680161944,15,4,0,13
subject,clean_gaussian10,36,32,1,0.824306352923438,0.9574415344475593,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.2215815022210465,0.9870053317530504,0.35844209858726894,0.9757085020242915,15,4,0,13
subject,clean_gaussian10,37,32,1,1.1163023767276756,1.2201711554257646,0.75,0.8260869565217391,0.7408906882591093,0.5875955600576714,0.09560355293519546,1.2103811796934416,0.0355031088607113,0.966183574879227,15,8,0,9
subject,clean_gaussian10,38,32,1,1.3749314642944306,1.5907126789445198,0.75,0.7878787878787878,0.746031746031746,0.5479936938801236,0.031635845714490886,1.5946821551965669,0.14670370268800154,0.8961038961038961,14,7,1,10
subject,clean_gaussian10,39,32,1,0.9918701353135714,1.1660454502531248,0.9375,0.9411764705882353,0.9375,0.8823529411764706,0.1134626025373585,1.1533481731760573,0.09887689474022537,0.9686274509803922,15,2,0,15
subject,clean_gaussian10,40,32,1,1.236084001234007,1.4591320699366452,0.875,0.8784313725490196,0.875,0.7568627450980392,0.036674135136473884,1.4100396784327782,-0.36560371928708535,0.9568627450980391,14,3,1,14
subject,clean_gaussian10,41,32,1,1.2567923106248537,1.5525579310248998,0.84375,0.8809523809523809,0.8398398398398399,0.7237468644557459,0.2828885287614437,1.5120641797562273,0.1239516897703972,0.9350649350649352,16,5,0,11
subject,clean_gaussian10,42,32,1,0.8905245086588801,1.0858840571790003,0.96875,0.96875,0.9687194525904204,0.9393364366277243,0.034884093348801506,1.05081901849707,0.2505689496951594,0.99609375,15,1,0,16
subject,clean_gaussian10,43,32,1,0.9461867936592252,1.0823575981861413,0.96875,0.96875,0.9687194525904204,0.9393364366277243,0.16293031570953098,1.0277185606429846,-0.16715573882737672,0.984375,15,1,0,16
subject,clean_gaussian10,44,32,1,1.2987133175872145,1.5390346241529402,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.0389900338765688,1.3715575366482073,-0.039303284038383,0.951417004048583,15,4,0,13
subject,clean_gaussian10,45,32,1,0.7566463352117425,0.9437319006196846,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.021814292347034796,0.9359767748222355,-0.338061586814741,0.9676113360323887,15,4,0,13
subject,clean_gaussian10,46,32,1,1.0836355611282165,1.3144155528172958,0.84375,0.875,0.8423645320197044,0.7276068751089989,0.05988530021856804,1.28779955889462,0.24011929923233993,0.9500000000000001,15,5,0,12
subject,clean_gaussian10,47,32,1,1.5692328276961378,1.8223947317960634,0.8125,0.8299595141700404,0.8117647058823529,0.6494848686351458,0.07401510151253596,1.813517800521661,-0.09345188322949476,0.9433198380566803,14,5,1,12
subject,clean_gaussian10,48,32,1,0.8760011165800979,1.0703046534275178,0.875,0.8784313725490196,0.875,0.7568627450980392,0.19721840917750535,0.9610845807699395,-0.2510363421927194,0.9529411764705882,14,3,1,14
subject,clean_gaussian10,49,32,1,1.1358991742472644,1.3378379370058668,0.8125,0.8571428571428572,0.8095238095238095,0.6798418006783489,0.057599717608232764,1.3316696325086343,-0.01954233713693768,0.9047619047619047,15,6,0,11
subject,clean_gaussian10,50,32,1,1.1542009041538122,1.2882134954794606,0.9375,0.9411764705882353,0.9375,0.8823529411764706,0.02098805504127103,1.2860895432780775,-0.09225477740157513,1.0,15,2,0,15
subject,clean_gaussian10,52,32,1,1.258322997722196,1.537862035785565,0.75,0.7878787878787878,0.746031746031746,0.5479936938801236,0.18385510836492405,1.3983624472285212,0.12628290686713667,0.8354978354978355,14,7,1,10
subject,clean_gaussian10,53,32,1,0.8188687507018377,1.0174285597614883,0.90625,0.9166666666666667,0.906158357771261,0.828416869579514,0.03920980098447093,0.8934942463418373,-0.03512590249079941,0.9761904761904762,15,3,0,14
subject,clean_gaussian10,54,32,1,1.0363045625527172,1.414223555258335,0.84375,0.8531746031746033,0.8435972629521017,0.7021819180245404,0.23818125753458008,1.415160932864053,0.15522987595257742,0.9642857142857143,14,4,1,13
subject,clean_gaussian10,55,32,1,0.9765080588086847,1.2668809981853466,0.875,0.8947368421052632,0.8745098039215686,0.7769911005144381,0.033974828612413625,1.2154548484692485,0.1633290999638169,0.9838056680161943,15,4,0,13
subject,clean_gaussian10,56,32,1,0.8566399099936499,1.0811238707137032,0.9375,0.9411764705882353,0.9375,0.8823529411764706,0.022920049153610924,1.0862285750031415,0.24126975143425658,0.9921568627450981,15,2,0,15
subject,clean_gaussian10,57,32,1,1.1635107911038718,1.307105813935815,0.96875,0.9722222222222222,0.9684729064039409,0.938872452190116,0.10770133821750458,1.0644010927273946,0.37409620589045656,0.988095238095238,14,0,1,17
subject,clean_gaussian10,58,32,1,0.8181194113746477,0.9956389019818135,0.84375,0.84375,0.8435972629521017,0.6888467201936644,0.03187027231026943,0.9650647612965453,0.22429360065740558,0.9453125,13,3,2,14
subject,clean_gaussian10,59,32,1,1.0688091540300617,1.3710783346125681,0.78125,0.8083333333333333,0.7793103448275862,0.598254541756288,0.1434266738374958,1.370997297920261,0.07129098051960907,0.9041666666666666,14,6,1,11
subject,clean_gaussian10,60,32,1,1.0842080316123979,1.234482231059942,0.90625,0.9166666666666667,0.906158357771261,0.828416869579514,0.11052094862998241,1.2403764851994616,0.10019864221325858,0.996031746031746,15,3,0,14
subject,clean_gaussian10,61,32,1,1.4299016609513329,1.7332259438072757,0.9375,0.9473684210526316,0.9365079365079365,0.8805899139163632,0.029248666460919164,1.4155227972469693,0.10307371551708233,0.9797570850202428,13,0,2,17
subject,clean_gaussian10,62,32,1,1.0891276590601344,1.263120281653011,0.96875,0.9722222222222222,0.9684729064039409,0.938872452190116,0.044128325957337435,1.1466678482673742,-0.0326978907424566,1.0,14,0,1,17
subject,clean_gaussian10,63,32,1,1.0085382482717917,1.2209901679603694,0.84375,0.868421052631579,0.8435972629521017,0.7294955398698875,0.2291378274437977,1.1368553448155883,-0.23468559200008593,0.9959514170040487,14,5,0,13
subject,clean_gaussian10,64,32,1,0.961415847697339,1.190589849347343,0.75,0.8260869565217391,0.7408906882591093,0.5875955600576714,0.060631719460061365,1.076333478297336,0.08947999425897582,0.8792270531400965,15,8,0,9
subject,clean_gaussian10,65,32,1,0.8113030941605958,0.9712516949970911,0.875,0.8784313725490196,0.875,0.7568627450980392,0.07744457718386445,0.955941659589858,-0.010154324988764249,0.9764705882352941,14,3,1,14
