target,model,test_subject,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,pred_dev_std,best_epoch,best_val_dev_rmse,fit_subjects,val_subjects,outer_train_subjects,final_train_last_loss
arousal,eeg_bc_residual_huber_smoke,1,32,1.514577558063226,1.8788075688968535,0.6488205170451706,0.6723248426038033,0.7166666666666667,0.722943722943723,0.7833333333333333,1.514577558063226,1.8788075688968535,0.22474031611636325,0.16075520184828682,0.59375,0.09833602676298896,1,1.9572220223227426,54,8,62,1.1486486821405348
arousal,eeg_bc_residual_huber_smoke,2,32,2.5519934267391475,2.9620267822373947,0.7372815023958527,0.7956547853941764,0.7272727272727273,0.625,0.8772727272727273,2.5519934267391475,2.9620267822373947,0.42262180338125643,0.28445747800586507,0.09375,0.060056686307035714,1,1.7454428686653412,54,8,62,1.137131711167674
arousal,eeg_bc_residual_huber_smoke,3,32,1.6064538235415613,1.8106297666662827,0.6326267564516352,0.63050371392296,0.8548387096774194,0.5060034305317325,0.967741935483871,1.6064538235415613,1.8106297666662827,0.06634397429157447,0.03225806451612903,0.71875,0.07231518953237687,1,2.1752365566513863,54,8,62,1.153913329685888
arousal,eeg_bc_residual_huber_smoke,5,32,1.5330594752900182,1.8875188330615666,0.6694358513776894,0.7063895096253341,0.7777777777777778,0.746031746031746,0.8650793650793651,1.5330594752900182,1.8875188330615666,-0.013870750368160175,-0.08760997067448678,0.4375,0.43613873800519626,4,2.2286830080047237,54,8,62,1.0476460620280235
arousal,eeg_bc_residual_huber_smoke,6,32,3.558417774691817,3.9591235858906555,0.3214576778938688,0.38829247613162166,0.6666666666666666,0.3333333333333333,0.5,3.558417774691817,3.9591235858906555,-0.13528766797318245,-0.24743401759530786,0.0625,0.06070817446646251,1,1.8153384374406787,54,8,62,1.1217543675053505
arousal,eeg_bc_residual_huber_smoke,7,32,1.1576876776112663,1.4367453905488659,0.6620706803411057,0.6774414288845254,0.6875,0.4074074074074074,,1.1576876776112663,1.4367453905488659,-0.056635503596858004,-0.0032994226149021238,0.8125,0.06944171214419967,1,1.7989393613844138,54,8,62,1.1501408113587288
