target,k_calibration,model,locked_reference_model,subjects,candidate_rmse_pooled,locked_reference_rmse_pooled,pooled_lift_vs_locked_reference_rmse,lift_vs_stimulus_rmse,mean_subject_improvement_locked_minus_model,median_subject_improvement_locked_minus_model,ci95_low_mean_subject_improvement,ci95_high_mean_subject_improvement,signflip_p_one_sided_mean_gt_zero,wins,losses,ties,win_margin,sign_test_p_one_sided_wins_gt_losses,passes_confirmatory_metric,pearson,spearman,ccc
valence,0,stimulus_only,stimulus_only,8,1.2899236648827286,1.2899236648827286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,8,0,,False,0.8760178069121297,0.8417748694245343,0.8719698633546693
valence,4,bias_shrink4,bias_shrink4,8,1.302229267818113,1.302229267818113,0.0,-0.0129555667038618,0.0,0.0,0.0,0.0,1.0,0,0,8,0,,False,0.8736146731576241,0.8437360590078627,0.8704135633198602
valence,8,bias_shrink4,bias_shrink4,8,1.3023793881117096,1.3023793881117096,0.0,-0.0080116012415809,0.0,0.0,0.0,0.0,1.0,0,0,8,0,,False,0.8740341857822962,0.8423995072104051,0.8701776789350163
valence,2,bias_shrink4,bias_shrink4,8,1.3033034079762973,1.3033034079762973,0.0,-0.0087537397374093,0.0,0.0,0.0,0.0,1.0,0,0,8,0,,False,0.8732854987433954,0.8421068460252035,0.8697127502979525
valence,1,bias_shrink4,bias_shrink4,8,1.304540230869309,1.304540230869309,0.0,-0.0144730346975054,0.0,0.0,0.0,0.0,1.0,0,0,8,0,,False,0.8732611444535646,0.8418706171088628,0.8694618535012145
valence,16,affine_residual_ridge4,bias_shrink4,8,1.278749881041169,1.2754789766585566,-0.0032709043826124,0.0024052299299213,0.014028888651962654,-0.04741559173797327,-0.058755685370186855,0.10996919458162824,0.42422878856057195,2,6,0,-4,0.96484375,False,0.8780497887260227,0.8582255078849295,0.8736905375197955
valence,16,bias_shrink2,bias_shrink4,8,1.2803195690348623,1.2754789766585566,-0.0048405923763057,0.000835541936228,-0.004991741444058173,-0.0048170003899752345,-0.006930343362571936,-0.003012820880350292,1.0,0,8,0,-8,1.0,False,0.878302249146638,0.8506251328768766,0.8750783510306244
valence,16,affine_residual_ridge1,bias_shrink4,8,1.2808300645174704,1.2754789766585566,-0.0053510878589138,0.0003250464536199,0.012067346669589446,-0.049163270995374764,-0.060942918263683137,0.10816349279145174,0.43717814109294534,2,6,0,-4,0.96484375,False,0.8776380432044395,0.8581394587688227,0.873291964648105
valence,16,stimulus_only,bias_shrink4,8,1.2811551109710904,1.2754789766585566,-0.0056761343125337,0.0,-0.004842598223450678,-0.00469554801016947,-0.033383720214963164,0.02399068611653235,0.6144692765361732,4,4,0,0,0.63671875,False,0.8776346949891505,0.8443767574963518,0.8737890709370543
valence,16,bias_shrink1,bias_shrink4,8,1.2836674265561432,1.2754789766585566,-0.0081884498975866,-0.0025123155850528,-0.00843694653448343,-0.007834238047981223,-0.011724195615163108,-0.005270031384893403,1.0,0,8,0,-8,1.0,False,0.8777114812905745,0.8504472169914661,0.8745732780439235
valence,16,bias_huber,bias_shrink4,8,1.2864809506003128,1.2754789766585566,-0.0110019739417561,-0.0053258396292223,-0.012075107434540155,-0.016992504411746046,-0.02234148560923735,3.480352000170598e-05,0.952652367381631,2,6,0,-4,0.96484375,False,0.8771616402510936,0.8504099277272767,0.8742363882236497
valence,16,bias_trimmed_mean,bias_shrink4,8,1.2866329803096177,1.2754789766585566,-0.0111540036510608,-0.0054778693385271,-0.012175202608482955,-0.01775626064207736,-0.023236720364961105,0.0010078222222658917,0.9469026548672567,2,6,0,-4,0.96484375,False,0.8771031294870072,0.85034422767025,0.8742859567710307
valence,8,bias_shrink2,bias_shrink4,8,1.3145269415009997,1.3023793881117096,-0.01214755338929,-0.020159154630871,-0.012268420434545846,-0.013882791087187152,-0.015253044979147645,-0.007806025721559989,0.9955002249887506,1,7,0,-6,0.99609375,False,0.8718441569497448,0.8413428969223539,0.8682534232883944
valence,16,bias_mean,bias_shrink4,8,1.2878725374941546,1.2754789766585566,-0.012393560835598,-0.0067174265230642,-0.01275752127437732,-0.011389854211027228,-0.01770126459886871,-0.00821601293227392,1.0,0,8,0,-8,1.0,False,0.8769668426799657,0.8502034093164827,0.8739296555271269
valence,16,bias_median,bias_shrink4,8,1.2942979836220727,1.2754789766585566,-0.0188190069635161,-0.0131428726509823,-0.019095565330524644,-0.01983832903106697,-0.04284607861504794,0.0042075539437445575,0.9151042447877606,3,5,0,-2,0.85546875,False,0.8756193008279426,0.848563594477199,0.8728680503192804
valence,8,bias_shrink1,bias_shrink4,8,1.324496162353516,1.3023793881117096,-0.0221167742418062,-0.0301283754833872,-0.022327390950296178,-0.025149360311380042,-0.027423779400461257,-0.015148959588518113,0.9961001949902505,1,7,0,-6,0.99609375,False,0.8700376796724995,0.8404083834812531,0.8666415915486394
valence,4,bias_shrink2,bias_shrink4,8,1.3278861032021614,1.302229267818113,-0.0256568353840482,-0.0386124020879101,-0.02487634005923911,-0.0208353660430719,-0.031849345611497354,-0.018786084376035045,1.0,0,8,0,-8,1.0,False,0.8688613138088405,0.8408611770212261,0.8662375009270344
valence,2,bias_shrink2,bias_shrink4,8,1.3348657223101654,1.3033034079762973,-0.0315623143338681,-0.0403160540712774,-0.030222900258086688,-0.03099865646254263,-0.043733474642976694,-0.015350162045267346,0.9959002049897505,1,7,0,-6,0.99609375,False,0.8673519786732082,0.8386511390511003,0.8645046742368756
valence,8,bias_trimmed_mean,bias_shrink4,8,1.3385646206904511,1.3023793881117096,-0.0361852325787417,-0.0441968338203226,-0.037639947494237574,-0.03423475323409708,-0.051518095593285546,-0.024462675577146153,1.0,0,8,0,-8,1.0,False,0.8676498559847496,0.8395282276246531,0.8643867459021461
valence,8,bias_mean,bias_shrink4,8,1.339004186680265,1.3023793881117096,-0.0366247985685557,-0.0446363998101366,-0.03695543658782596,-0.04173908688675887,-0.044809688775906215,-0.026146473772738904,1.0,0,8,0,-8,1.0,False,0.8674021331363252,0.8390035023201503,0.8642633352604309
valence,1,bias_shrink2,bias_shrink4,8,1.3417528905325422,1.304540230869309,-0.0372126596632331,-0.0516856943607386,-0.03582371549424271,-0.030014633148187753,-0.04914706852326098,-0.023908079096385954,1.0,0,8,0,-8,1.0,False,0.8662789179233061,0.8381069713852622,0.863145620188883
valence,8,bias_huber,bias_shrink4,8,1.3427566222932037,1.3023793881117096,-0.040377234181494,-0.048388835423075,-0.04125736519852949,-0.04316236158341957,-0.05339429104627549,-0.028323909817599253,1.0,0,8,0,-8,1.0,False,0.8669804294325184,0.8387549895849925,0.8636239777514867
valence,4,bias_shrink1,bias_shrink4,8,1.355555193779259,1.302229267818113,-0.0533259259611458,-0.0662814926650077,-0.05183933193739776,-0.0422608496964374,-0.06450479139960766,-0.04123941603710609,1.0,0,8,0,-8,1.0,False,0.8637309809360755,0.837465590710099,0.8616233121306862
valence,8,affine_residual_ridge4,bias_shrink4,8,1.358894386775145,1.3023793881117096,-0.0565149986634354,-0.0645265999050164,-0.03682236597724563,-0.09167774038452825,-0.11991984439822811,0.06597894583264034,0.7541622918854057,2,6,0,-4,0.96484375,False,0.8626977380663591,0.8445453058366539,0.8590142340817022
valence,8,bias_median,bias_shrink4,8,1.370598241942666,1.3023793881117096,-0.0682188538309562,-0.0762304550725372,-0.06972867173611677,-0.08356831143400245,-0.09693811727262722,-0.04148839820508515,1.0,0,8,0,-8,1.0,False,0.861822358795817,0.8346827225099309,0.8587060143909925
valence,8,affine_residual_ridge1,bias_shrink4,8,1.3711096400926164,1.3023793881117096,-0.0687302519809067,-0.0767418532224877,-0.04898239512538198,-0.100268792379401,-0.13369613283696866,0.05488823699790111,0.8205089745512725,2,6,0,-4,0.96484375,False,0.860294056369871,0.8437177688447898,0.8568429520711843
valence,2,bias_shrink1,bias_shrink4,8,1.3831355895055684,1.3033034079762973,-0.079832181529271,-0.0885859212666804,-0.07666564618915728,-0.07667871665677584,-0.10446359066263,-0.04721388993093581,1.0,0,8,0,-8,1.0,False,0.8582699616313569,0.8327029735920372,0.8562914045593725
valence,4,bias_huber,bias_shrink4,8,1.4036295338542175,1.302229267818113,-0.1014002660361046,-0.1143558327399665,-0.10002366110672267,-0.09171178074039366,-0.11831539451623985,-0.08275683936618547,1.0,0,8,0,-8,1.0,False,0.8548269474243785,0.8310564809161118,0.8533806604297413
valence,4,bias_mean,bias_shrink4,8,1.408075224621334,1.302229267818113,-0.1058459568032208,-0.1188015235070827,-0.10318742029150199,-0.090051339793355,-0.12570557694130327,-0.08537855868769972,1.0,0,8,0,-8,1.0,False,0.8540051465678337,0.8309625423823006,0.852681912542185
valence,4,bias_trimmed_mean,bias_shrink4,8,1.408075224621334,1.302229267818113,-0.1058459568032208,-0.1188015235070827,-0.10318742029150199,-0.090051339793355,-0.12619363617444948,-0.08519635463235528,1.0,0,8,0,-8,1.0,False,0.8540051465678337,0.830959142286283,0.852681912542185
valence,4,bias_median,bias_shrink4,8,1.4085393981538477,1.302229267818113,-0.1063101303357345,-0.1192656970395964,-0.1056570277276371,-0.10115535364145711,-0.12488777839592197,-0.08788022082472119,1.0,0,8,0,-8,1.0,False,0.8539604807781844,0.8304597793434279,0.852531157633991
valence,1,bias_shrink1,bias_shrink4,8,1.416339118764172,1.304540230869309,-0.111798887894863,-0.1262719225923685,-0.10782075687138645,-0.08955883088783045,-0.14239421787719192,-0.07812525035627219,1.0,0,8,0,-8,1.0,False,0.8522355386946645,0.829125080394914,0.8501275176967039
valence,2,bias_huber,bias_shrink4,8,1.522908960076167,1.3033034079762973,-0.2196055520998696,-0.228359291837279,-0.2118719685869044,-0.2058666356077241,-0.27039285410117275,-0.15403836813129887,1.0,0,8,0,-8,1.0,False,0.8320959588113156,0.8149539421383327,0.8316771478035909
valence,2,bias_mean,bias_shrink4,8,1.522908960076167,1.3033034079762973,-0.2196055520998696,-0.228359291837279,-0.2118719685869044,-0.2058666356077241,-0.27082890999321774,-0.15407114130730126,1.0,0,8,0,-8,1.0,False,0.8320959588113156,0.8149539421383327,0.8316771478035909
valence,2,bias_median,bias_shrink4,8,1.522908960076167,1.3033034079762973,-0.2196055520998696,-0.228359291837279,-0.2118719685869044,-0.2058666356077241,-0.27041285069254734,-0.15401831563473362,1.0,0,8,0,-8,1.0,False,0.8320959588113156,0.8149539421383327,0.8316771478035909
valence,2,bias_trimmed_mean,bias_shrink4,8,1.522908960076167,1.3033034079762973,-0.2196055520998696,-0.228359291837279,-0.2118719685869044,-0.2058666356077241,-0.2708572230784553,-0.15452760144337926,1.0,0,8,0,-8,1.0,False,0.8320959588113156,0.8149539421383327,0.8316771478035909
valence,4,affine_residual_ridge4,bias_shrink4,8,1.57318855421063,1.302229267818113,-0.2709592863925167,-0.2839148530963786,-0.249613078859115,-0.2989501728672178,-0.34863020922393234,-0.12196490735081292,0.9960001999900004,1,7,0,-6,0.99609375,False,0.8222303402075599,0.8160813088658588,0.821931606872469
valence,2,affine_residual_ridge4,bias_shrink4,8,1.6551101765599368,1.3033034079762973,-0.3518067685836394,-0.3605605083210488,-0.33562364154132995,-0.3661522772586875,-0.4378320915445606,-0.24112578417741484,1.0,0,8,0,-8,1.0,False,0.8058238048901195,0.7989129907097896,0.8057961359735465
valence,1,affine_residual_ridge1,bias_shrink4,8,1.781564302162188,1.304540230869309,-0.477024071292879,-0.4914971059903845,-0.46094979634402566,-0.39313637345205255,-0.5856007919987491,-0.3628537855459898,1.0,0,8,0,-8,1.0,False,0.7843234834156348,0.7807627297229126,0.7829837724138233
valence,1,affine_residual_ridge4,bias_shrink4,8,1.781564302162188,1.304540230869309,-0.477024071292879,-0.4914971059903845,-0.46094979634402566,-0.39313637345205255,-0.5819395020864341,-0.36360811791455655,1.0,0,8,0,-8,1.0,False,0.7843234834156348,0.7807627297229126,0.7829837724138233
valence,1,bias_huber,bias_shrink4,8,1.781564302162188,1.304540230869309,-0.477024071292879,-0.4914971059903845,-0.46094979634402566,-0.39313637345205255,-0.585557554823956,-0.3637249759683402,1.0,0,8,0,-8,1.0,False,0.7843234834156348,0.7807627297229126,0.7829837724138233
valence,1,bias_mean,bias_shrink4,8,1.781564302162188,1.304540230869309,-0.477024071292879,-0.4914971059903845,-0.46094979634402566,-0.39313637345205255,-0.5820119715403324,-0.363410813266256,1.0,0,8,0,-8,1.0,False,0.7843234834156348,0.7807627297229126,0.7829837724138233
valence,1,bias_median,bias_shrink4,8,1.781564302162188,1.304540230869309,-0.477024071292879,-0.4914971059903845,-0.46094979634402566,-0.39313637345205255,-0.5856311052072241,-0.36440300862046726,1.0,0,8,0,-8,1.0,False,0.7843234834156348,0.7807627297229126,0.7829837724138233
valence,1,bias_trimmed_mean,bias_shrink4,8,1.781564302162188,1.304540230869309,-0.477024071292879,-0.4914971059903845,-0.46094979634402566,-0.39313637345205255,-0.5848935954963419,-0.363605368581385,1.0,0,8,0,-8,1.0,False,0.7843234834156348,0.7807627297229126,0.7829837724138233
valence,4,affine_residual_ridge1,bias_shrink4,8,1.7899059405997184,1.302229267818113,-0.4876766727816053,-0.5006322394854672,-0.45145435831576775,-0.4815837290379067,-0.6447274661465301,-0.2592479385458556,0.9952002399880006,1,7,0,-6,0.99609375,False,0.7815666204355425,0.7897463052518876,0.781186220429012
valence,2,affine_residual_ridge1,bias_shrink4,8,1.9298581712551817,1.3033034079762973,-0.6265547632788846,-0.6353085030162939,-0.6018110980251805,-0.6312964363927762,-0.7608957603525962,-0.4515029919152007,1.0,0,8,0,-8,1.0,False,0.755697656516821,0.7628866662322665,0.754241673484611
