augmentation_config,target,subset,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,lift_vs_stimulus_pearson,lift_vs_stimulus_spearman,lift_vs_stimulus_balanced_accuracy,lift_vs_stimulus_macro_f1,lift_vs_stimulus_auroc,lift_vs_stimulus_dev_mae,lift_vs_stimulus_dev_rmse,lift_vs_stimulus_dev_pearson,lift_vs_stimulus_dev_spearman,lift_vs_stimulus_dev_sign_acc,lift_vs_stimulus_true_dev_std,lift_vs_stimulus_pred_dev_std
gaussian_0p10,arousal,top25_train_entropy,eeg_bc_residual_huber_norm_gaussian10_full_loso,504,1.7728031982788253,2.126716812262472,0.3406143835862792,0.30824061552030396,0.6332723644828733,0.6356141130824879,0.6492184901895577,1.7728031982788253,2.126716812262472,-0.040235235848759494,-0.03995165693132954,0.4742063492063492,0.039362519201228865,2.0760091529690836,-0.05654760330765021,0.3756974697977135,-0.026963464535865622,-0.05033452300808694,-0.05203725165991108,0.040806241865096626,-0.014166943797805143,-0.01548315268202649,0.026005986032590633,-0.026963464535865844,-0.05033452300808694,,,0.4742063492063492,0.0,0.3756974697977135
gaussian_0p10,arousal,top25_train_entropy,stimulus_only,504,1.7458397337429596,2.076382289254385,0.3926516352461903,0.26743437365520734,0.6474393082806784,0.6510972657645144,0.623212504156967,1.7458397337429594,2.076382289254385,,,0.0,0.03936251920122887,2.0760091529690836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
gaussian_0p10,arousal,top25_train_score_std,eeg_bc_residual_huber_norm_gaussian10_full_loso,504,1.9274057997621832,2.307299775740436,0.3557226323888074,0.35682793830000353,0.6466032608695652,0.6514790626200537,0.698624320652174,1.9274057997621832,2.307299775740436,-0.006123250055775001,-0.00198249795295765,0.4880952380952381,-0.018849206349206334,2.273886292612929,-0.05624610668107302,0.37577980150599943,-0.016979532481077086,-0.0333353599430013,-0.025604318329193354,0.05413391674082324,-0.003192934782608736,-0.0037940679835140045,0.028617527173913082,-0.016979532481077086,-0.0333353599430013,,,0.4880952380952381,0.0,0.37577980150599943
gaussian_0p10,arousal,top25_train_score_std,stimulus_only,504,1.910426267281106,2.2739644157974346,0.38132695071800077,0.3026940215591803,0.649796195652174,0.6552731306035677,0.6700067934782609,1.910426267281106,2.2739644157974346,,,0.0,-0.018849206349206334,2.273886292612929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
