target,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,y_true_mean,y_true_std,y_pred_mean,y_pred_std,residual_mean,residual_std,residual_mae,residual_rmse,residual_pearson,residual_spearman,residual_ccc,residual_y_true_mean,residual_y_true_std,residual_y_pred_mean,residual_y_pred_std,residual_residual_mean,residual_residual_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,lift_vs_stimulus_residual_mae,lift_vs_stimulus_residual_rmse,lift_vs_stimulus_pearson,lift_vs_stimulus_spearman,lift_vs_stimulus_ccc
arousal,16,stimulus_plus_fewshot_bias,6400,1.3916852678571427,1.7516664236906534,0.7148390182054318,0.7146963205983591,0.7020610243695086,4.82421875,2.472891971386627,4.856674107142856,2.0450642840753144,-0.03245535714285713,1.7513657269907772,1.3916852678571427,1.7516664236906534,0.6865243321459656,0.6570557479933397,0.6561534028643594,-0.016227678571428577,2.4024703069369013,0.01622767857142847,1.7750046976832687,-0.03245535714285714,1.7513657269907772,0.6443191964285717,0.6508586882000227,0.6443191964285717,0.6508586882000227,0.3920511641407961,0.3932897889717588,0.43162094421627545
arousal,16,stimulus_plus_fewshot_bias_shrink4,6400,1.4326964285714285,1.762086487169488,0.7020376257179879,0.701741409963245,0.6667452385761672,4.82421875,2.472891971386627,4.853428571428571,1.7891323658267937,-0.02920982142857144,1.7618443673030308,1.4326964285714285,1.762086487169488,0.6865243321459659,0.657063614143543,0.6013739917338533,-0.016227678571428577,2.4024703069369013,0.01298214285714284,1.4200037581466152,-0.029209821428571408,1.7618443673030308,0.6033080357142859,0.6404386247211882,0.6033080357142859,0.6404386247211882,0.37924977165335216,0.3803348783366447,0.39630515842293407
valence,0,stimulus_only,256,1.0368303571428572,1.2899236648827286,0.8760178069121297,0.8417748694245343,0.8719698633546693,4.87890625,2.668717867012348,4.87890625,2.423659992200344,-5.551115123125783e-17,1.2899236648827286,1.0368303571428572,1.2899236648827286,,,0.0,-5.551115123125783e-17,1.2899236648827286,0.0,0.0,-5.551115123125783e-17,1.2899236648827286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valence,0,stimulus_plus_fewshot_bias,256,1.0368303571428572,1.2899236648827286,0.8760178069121297,0.8417748694245343,0.8719698633546693,4.87890625,2.668717867012348,4.87890625,2.423659992200344,-5.551115123125783e-17,1.2899236648827286,1.0368303571428572,1.2899236648827286,,,0.0,-5.551115123125783e-17,1.2899236648827286,0.0,0.0,-5.551115123125783e-17,1.2899236648827286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valence,0,stimulus_plus_fewshot_bias_shrink4,256,1.0368303571428572,1.2899236648827286,0.8760178069121297,0.8417748694245343,0.8719698633546693,4.87890625,2.668717867012348,4.87890625,2.423659992200344,-5.551115123125783e-17,1.2899236648827286,1.0368303571428572,1.2899236648827286,,,0.0,-5.551115123125783e-17,1.2899236648827286,0.0,0.0,-5.551115123125783e-17,1.2899236648827286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valence,1,stimulus_only,12400,1.0366820276497697,1.288328116237814,0.8763604467059027,0.8416935076428403,0.8722383513285012,4.8852419354838705,2.669234807505,4.880771889400922,2.422077845467821,0.004470046082949283,1.2883203614694951,1.0366820276497697,1.288328116237814,,,0.0,0.004470046082949283,1.2883203614694951,0.0,0.0,0.004470046082949283,1.2883203614694951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valence,1,stimulus_plus_fewshot_bias,12400,1.4337327188940092,1.820564989097067,0.7773023303998854,0.7728240052882916,0.7757613200381721,4.8852419354838705,2.669234807505,4.742200460829492,2.7632693620876085,0.1430414746543779,1.8149369179270955,1.4337327188940092,1.820564989097067,0.04023140398931077,0.037478716557694726,0.039971498099129615,0.004470046082949283,1.2883203614694951,-0.1385714285714286,1.3312499880233784,0.14304147465437786,1.8149369179270955,-0.39705069124423953,-0.532236872859253,-0.39705069124423953,-0.532236872859253,-0.09905811630601735,-0.0688695023545487,-0.09647703129032914
valence,1,stimulus_plus_fewshot_bias_shrink4,12400,1.0412073732718894,1.3054096186820934,0.8732328138808453,0.8411186713289078,0.8695439652659185,4.8852419354838705,2.669234807505,4.853057603686636,2.436543482106832,0.032184331797235004,1.3050128127089382,1.0412073732718894,1.3054096186820934,0.04023140398931077,0.03748349893669552,0.015938133262969535,0.004470046082949283,1.2883203614694951,-0.02771428571428572,0.26624999760467566,0.032184331797235,1.3050128127089382,-0.004525345622119703,-0.017081502444279417,-0.004525345622119703,-0.017081502444279417,-0.003127632825057458,-0.0005748363139325141,-0.0026943860625827654
valence,2,stimulus_only,12000,1.0367142857142857,1.2893902477079444,0.8760992221543004,0.8417079338261412,0.8721230993142107,4.882833333333333,2.668165157098705,4.884142857142858,2.4252608205343704,-0.001309523809523834,1.2893895827218962,1.0367142857142857,1.2893902477079444,,,0.0,-0.001309523809523834,1.2893895827218962,0.0,0.0,-0.001309523809523834,1.2893895827218962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valence,2,stimulus_plus_fewshot_bias,12000,1.2183214285714286,1.537111767255073,0.8296976155609239,0.8120096025105051,0.829334268877638,4.882833333333333,2.668165157098705,4.903785714285714,2.5931738534764195,-0.02095238095238096,1.5369689595975708,1.2183214285714283,1.5371117672550731,0.07070350031946637,0.07156371503315968,0.06713815322865614,-0.001309523809523834,1.2893895827218962,0.01964285714285709,0.932626790089067,-0.020952380952380955,1.536968959597571,-0.18160714285714286,-0.2477215195471285,-0.18160714285714263,-0.24772151954712873,-0.04640160659337644,-0.02969833131563604,-0.04278883043657278
valence,2,stimulus_plus_fewshot_bias_shrink4,12000,1.037031746031746,1.3048177342939093,0.8733010229737004,0.841901797966535,0.86992176800416,4.882833333333333,2.668165157098705,4.890690476190476,2.4432539034290555,-0.007857142857142889,1.304794077636013,1.037031746031746,1.3048177342939093,0.07070350031946639,0.07156516653775277,0.03221950493884179,-0.001309523809523834,1.2893895827218962,0.006547619047619027,0.31087559669635567,-0.00785714285714288,1.304794077636013,-0.0003174603174602719,-0.015427486585964933,-0.0003174603174602719,-0.015427486585964933,-0.0027981991805999806,0.00019386414039379574,-0.002201331310050736
valence,4,stimulus_only,11200,1.0383545918367345,1.2920203910782906,0.875450595623426,0.8404906747123225,0.8715159786962541,4.876607142857143,2.6667173351638276,4.878864795918368,2.4250815459102832,-0.0022576530612245247,1.2920184185857237,1.0383545918367345,1.2920203910782906,,,0.0,-0.0022576530612245247,1.2920184185857237,0.0,0.0,-0.0022576530612245247,1.2920184185857237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valence,4,stimulus_plus_fewshot_bias,11200,1.1015880102040816,1.3919880530363464,0.8569689255447687,0.8317466037184447,0.855284538715286,4.876607142857143,2.6667173351638276,4.894668367346938,2.5055013994146487,-0.018061224489795916,1.391870874745875,1.1015880102040816,1.3919880530363464,0.08907072109277704,0.09310811830564875,0.07120499152711342,-0.0022576530612245247,1.2920184185857237,0.015803571428571417,0.6453984429724994,-0.01806122448979591,1.391870874745875,-0.06323341836734708,-0.09996766195805584,-0.06323341836734708,-0.09996766195805584,-0.01848167007865731,-0.008744070993877862,-0.0162314399809681
valence,4,stimulus_plus_fewshot_bias_shrink4,11200,1.0354942602040815,1.3035629979459,0.8734571023481963,0.8422194658056077,0.8701516995461522,4.876607142857143,2.6667173351638276,4.886766581632654,2.4444107870494793,-0.010159438775510229,1.3035234080819067,1.0354942602040815,1.3035629979459,0.08907072109277704,0.09310811830564875,0.04187822335209775,-0.0022576530612245247,1.2920184185857237,0.007901785714285708,0.3226992214862497,-0.010159438775510208,1.3035234080819067,0.0028603316326529793,-0.01154260686760944,0.0028603316326529793,-0.01154260686760944,-0.0019934932752296852,0.0017287910932851647,-0.0013642791501018436
valence,8,stimulus_only,9600,1.0349255952380951,1.288689513911441,0.87648590770717,0.8418253758054711,0.8723652174826708,4.8746875,2.671302917556103,4.874642857142858,2.423973211682089,4.4642857142811464e-05,1.2886895131381808,1.0349255952380951,1.288689513911441,,,0.0,4.4642857142811464e-05,1.2886895131381808,0.0,0.0,4.4642857142811464e-05,1.2886895131381808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valence,8,stimulus_plus_fewshot_bias,9600,1.0585714285714285,1.3348011226358014,0.8681318966248516,0.8415894272822098,0.8655639027897122,4.8746875,2.671302917556103,4.874508928571429,2.4733041119851107,0.0001785714285714235,1.3348011106910427,1.0585714285714285,1.3348011226358014,0.12032971075317556,0.12981237939567805,0.08532094545673477,4.4642857142811464e-05,1.2886895131381808,-0.00013392857142862388,0.5358816535429759,0.0001785714285714235,1.3348011106910427,-0.023645833333333366,-0.04611160872436049,-0.023645833333333366,-0.04611160872436049,-0.00835401108231848,-0.0002359485232613645,-0.006801314692958638
valence,8,stimulus_plus_fewshot_bias_shrink4,9600,1.029107142857143,1.295204311753043,0.8754800260630142,0.8456060530276042,0.8720278860358652,4.8746875,2.671302917556103,4.874553571428572,2.4439494330517104,0.00013392857142855281,1.2952043048287059,1.029107142857143,1.295204311753043,0.12032971075317557,0.12981699808178818,0.06195493859088926,4.4642857142811464e-05,1.2886895131381808,-8.92857142857295e-05,0.3572544356953173,0.00013392857142856466,1.2952043048287059,0.005818452380952133,-0.006514797841602027,0.005818452380952133,-0.006514797841602027,-0.001005881644155826,0.0037806772221330442,-0.0003373314468055888
valence,16,stimulus_only,6400,1.0417410714285713,1.2929262017862064,0.8756190320739434,0.8436119570181183,0.8711658690133588,4.88015625,2.6722848324207393,4.880424107142857,2.415402203531952,-0.000267857142857153,1.292926174040056,1.0417410714285713,1.2929262017862064,,,0.0,-0.000267857142857153,1.292926174040056,0.0,0.0,-0.000267857142857153,1.292926174040056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valence,16,stimulus_plus_fewshot_bias,6400,1.0265094866071427,1.294166784389217,0.8757812419679603,0.8489454292012437,0.8723302543596341,4.88015625,2.6722848324207393,4.880691964285714,2.4449222844868355,-0.0005357142857142927,1.2941666735110013,1.0265094866071427,1.294166784389217,0.1526864836128258,0.1619929531041993,0.08671811371663014,-0.000267857142857153,1.292926174040056,0.0002678571428570997,0.40279230061686194,-0.0005357142857142861,1.2941666735110013,0.015231584821428612,-0.0012405826030106315,0.015231584821428612,-0.0012405826030106315,0.00016220989401682928,0.0053334721831254095,0.0011643853462752762
valence,16,stimulus_plus_fewshot_bias_shrink4,6400,1.0203348214285715,1.2838485470789516,0.8776558013322621,0.849583941369194,0.8738323016818372,4.88015625,2.6722848324207393,4.8806383928571435,2.4337195567114684,-0.00048214285714287097,1.2838484565457873,1.0203348214285715,1.2838485470789516,0.15268648361282583,0.16201951719968116,0.07165665092051288,-0.000267857142857153,1.292926174040056,0.00021428571428569576,0.3222338404934896,-0.00048214285714287097,1.2838484565457873,0.02140624999999985,0.009077654707254856,0.02140624999999985,0.009077654707254856,0.002036769258318638,0.00597198435107571,0.0026664326684784356
