target,model,test_subject,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,best_epoch,best_val_rmse_scaled,best_val_bce,best_val_objective,fit_subjects,val_subjects,outer_train_subjects,y_outer_mean,y_outer_std,final_train_last_loss,final_train_last_huber,final_train_last_bce,aux_binary_prob_mean,aux_binary_prob_std
arousal,eeg_bc_residual_huber_norm_multitask_smoke,1,32,1.4632481979001732,1.7971708936897877,0.6784437944175146,0.7038198062970098,0.7166666666666667,0.722943722943723,0.8,1.4632481979001732,1.7971708936897877,0.3636955141070427,0.44707176431923784,0.75,0.09979838709677412,1.8730758315387523,-0.05728382973634578,0.28021973133383765,2,1.0135914985574142,0.6192333698272705,1.1683998410142318,54,8,62,7.162729191130042e-18,1.9455604821992014,0.5932657430248875,0.43162140009864686,0.6465773582458496,0.3422109208448273,0.01852214543406926
arousal,eeg_bc_residual_huber_norm_multitask_smoke,2,32,2.340907460360449,2.7581770815875903,0.7448014972280023,0.8049890742889931,0.7272727272727273,0.625,0.8818181818181818,2.340907460360449,2.7581770815875903,0.37671917955626955,0.2628299120234604,0.34375,2.2273185483870965,1.5829340702617387,-0.061571897788754715,0.12894538656744056,1,0.9385885319229763,0.5994433164596558,1.0884493610378903,54,8,62,-7.162729191130042e-18,1.9288502402018097,0.6127198127008253,0.44973638846028235,0.6519336921553458,0.32547804574685346,0.006456921573418652
arousal,eeg_bc_residual_huber_norm_multitask_smoke,3,32,1.882642090824303,2.1398911198177935,0.6374476544419161,0.6201798960409229,0.8387096774193548,0.48717948717948717,0.9354838709677419,1.882642090824303,2.1398911198177935,0.09185316038822151,0.03885630498533724,0.21875,-1.265625,1.353914241378173,0.39598852753053926,0.1479504991201489,2,1.1130873946742734,0.601327121257782,1.263419174988719,54,8,62,2.865091676452017e-17,1.9459122563827091,0.5994521744789616,0.4368629926635373,0.6503567431242235,0.3533358854256654,0.01217132847165429
arousal,eeg_bc_residual_huber_norm_multitask_smoke,5,32,1.4269793020605104,1.786646485164473,0.696122982594825,0.7422127494161591,0.7777777777777778,0.746031746031746,0.8611111111111112,1.4269793020605104,1.786646485164473,0.05758102246607863,0.003299120234604105,0.34375,0.893649193548387,1.5102454224184472,-0.06482632538114602,0.07465680715179494,1,1.1527868875014193,0.690514862537384,1.3254156031357653,54,8,62,-7.162729191130042e-18,1.9474092830945495,0.6155012312435335,0.44859950917382396,0.6676068902015686,0.31871638074733033,0.006137853465388377
arousal,eeg_bc_residual_huber_norm_multitask_smoke,6,32,3.6508142593341137,4.035375133241279,0.3226933117624041,0.37440450417786936,0.6666666666666666,0.3333333333333333,0.5,3.6508142593341137,4.035375133241279,-0.021668672938926162,-0.016495601173020527,0.0625,3.2752016129032255,1.790167901902087,-0.3391531085558916,0.09348189924443077,1,0.9583216346038744,0.6090850234031677,1.1105928904546665,54,8,62,1.7906822977825105e-17,1.9011711549146475,0.6009550772366985,0.44055750245048153,0.6415902828016589,0.3201123275133213,0.006762275962099394
arousal,eeg_bc_residual_huber_norm_multitask_smoke,7,32,1.1884085094174481,1.480042335029337,0.685731444793428,0.6815471345141287,0.6875,0.4074074074074074,,1.1884085094174481,1.480042335029337,0.15218199251903428,0.10484831865133416,0.78125,-1.0433467741935485,1.2461858921407156,-0.22268803009310895,0.18405546772673867,2,0.9044157506912948,0.6728962659835815,1.07263981718719,54,8,62,7.162729191130042e-18,1.949252022010084,0.5919541418552399,0.4305836130534449,0.6454821152071799,0.346402190350062,0.023094039380871085
