epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_fit_mean,y_fit_std,early_stop,y_outer_mean,y_outer_std
1,0.434831446243657,0.8901549404736168,none,inner,13,arousal,0.0,1.961836060887117,,,
2,0.4354020274347729,0.9155053553949057,none,inner,13,arousal,0.0,1.961836060887117,,,
3,0.4134421980491391,0.8860711074481232,none,inner,13,arousal,0.0,1.961836060887117,,,
4,0.4015699831975831,0.8984716280638466,none,inner,13,arousal,0.0,1.961836060887117,,,
5,0.3824834398649357,0.8831073339230856,none,inner,13,arousal,0.0,1.961836060887117,,,
6,0.36355475143150046,0.9231844390591729,none,inner,13,arousal,0.0,1.961836060887117,,,
7,0.33923716594775516,0.8844613300297092,none,inner,13,arousal,0.0,1.961836060887117,,,
8,0.30937570057533403,1.076627623154081,none,inner,13,arousal,0.0,1.961836060887117,,,
9,0.27214573806634657,1.0542179509854281,none,inner,13,arousal,0.0,1.961836060887117,,,
10,0.23355006481762286,1.0524701365652493,none,inner,13,arousal,0.0,1.961836060887117,,,
11,0.20731524654008723,1.1941211593826946,none,inner,13,arousal,0.0,1.961836060887117,,,
12,0.19385433693726858,1.1241294351703652,none,inner,13,arousal,0.0,1.961836060887117,,,
13,0.168451818327109,1.0671905973078035,none,inner,13,arousal,0.0,1.961836060887117,True,,
1,0.43886391241704265,,none,final,13,arousal,,,,2.1488187573390126e-17,1.9357390828385963
2,0.436648283273943,,none,final,13,arousal,,,,2.1488187573390126e-17,1.9357390828385963
3,0.4230148770636128,,none,final,13,arousal,,,,2.1488187573390126e-17,1.9357390828385963
4,0.4106001801067783,,none,final,13,arousal,,,,2.1488187573390126e-17,1.9357390828385963
5,0.39994039025998884,,none,final,13,arousal,,,,2.1488187573390126e-17,1.9357390828385963
1,0.44662976761658985,1.1253348104055756,none,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
2,0.43273124319535716,1.1170262107909457,none,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
3,0.4265273359638673,1.1194234421305922,none,inner,14,arousal,-3.289549702593056e-17,1.9164444771404843,,,
