augmentation_config,target,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,lift_vs_stimulus_pearson,lift_vs_stimulus_spearman,lift_vs_stimulus_balanced_accuracy,lift_vs_stimulus_macro_f1,lift_vs_stimulus_auroc,lift_vs_stimulus_dev_mae,lift_vs_stimulus_dev_rmse,lift_vs_stimulus_dev_pearson,lift_vs_stimulus_dev_spearman,lift_vs_stimulus_dev_sign_acc,lift_vs_stimulus_true_dev_std,lift_vs_stimulus_pred_dev_std
gaussian_0p10,valence,eeg_bc_residual_huber_norm_gaussian10_valence_full_loso,2016,1.0258818471307745,1.2644734140506642,0.8648113678848652,0.8528645459518768,0.8774060474182873,0.8633483451321915,0.9473744654487208,1.0258818471307745,1.2644734140506642,0.02839310087968841,0.04331811464191878,0.5133928571428571,-1.409807015397024e-17,1.257773694673858,0.018374104644620706,0.1692639350079303,-0.0038164349443945422,-0.006699719376806135,-0.0014958555816041441,0.01150749120040262,-0.0021533161068044704,-0.0024556328213192202,0.00408853025472089,-0.0038164349443945422,-0.006699719376806135,,,0.5133928571428571,0.0,0.1692639350079303
gaussian_0p10,valence,stimulus_only,2016,1.02206541218638,1.257773694673858,0.8663072234664694,0.8413570547514742,0.8795593635250918,0.8658039779535107,0.943285935194,1.02206541218638,1.257773694673858,,,0.0,-2.4671622769447922e-17,1.257773694673858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
