target,decision,best_lower_k_feature_block,best_lower_k_model,best_lower_k,best_lower_k_rmse,locked_B2_k16_rmse,pooled_delta_rmse_candidate_minus_locked_B2,pooled_lift_vs_locked_B2_rmse,subjects_with_pair,ci95_high_mean_delta_candidate_minus_locked_B2,wins_vs_locked_B2,losses_vs_locked_B2,win_margin_vs_locked_B2,passes_sample_reduction_gate,reason
arousal,NO_GO_PHYSIOLOGY_ASSISTED_SAMPLE_REDUCTION,eeg_entropy_complexity,physio_residual_ridge1000,4,1.9407191366008123,1.6576672767528169,0.2830518598479954,-0.2830518598479954,63,0.35904185147997714,9,54,-45,False,pooled candidate RMSE is not within +0.020 of locked k=16 B2; bootstrap upper CI for subject delta is not <= +0.020; win margin vs locked B2 is below -3
valence,NO_GO_PHYSIOLOGY_ASSISTED_SAMPLE_REDUCTION,emg_lagged_interaction_experimental,physio_residual_ridge1000,4,1.2579121498487642,1.1591886890005123,0.0987234608482519,-0.0987234608482519,63,0.14641000949056393,16,47,-31,False,pooled candidate RMSE is not within +0.020 of locked k=16 B2; bootstrap upper CI for subject delta is not <= +0.020; win margin vs locked B2 is below -3
