target,k_calibration,model,subject_id,n,rmse,mae,pearson,stimulus_rmse_reference,lift_vs_stimulus_rmse
arousal,1,bias_empirical_bayes,7,620,1.411978543445381,1.1816213555009794,0.6167197943468503,2.0489082498877775,0.6369297064423964
arousal,1,bias_empirical_bayes,8,620,2.447861158256396,2.026039899166245,0.48589202202433546,2.4908390415695756,0.04297788331317953
arousal,1,bias_empirical_bayes,9,620,1.95209272325255,1.5410417285598184,0.43617468535267667,1.8126902524379997,-0.13940247081455026
arousal,1,bias_huber,1,620,3.200148120337567,2.6032258064516127,0.19300104653185668,2.256867217609331,-0.9432809027282358
arousal,1,bias_huber,2,620,2.2629628053346007,1.8529953917050692,0.4303967290306157,2.5840575694155854,0.3210947640809847
arousal,1,bias_huber,3,620,1.573480018305052,1.2829493087557602,0.5316374736757994,2.317485129874395,0.7440051115693429
arousal,1,bias_huber,5,620,2.2897429933601434,1.8599078341013824,0.3982792747782689,1.6582329959511397,-0.6315099974090037
arousal,1,bias_huber,6,620,2.5285206587108044,1.9294930875576035,0.06765067213573923,3.6204015577149278,1.0918808990041233
arousal,1,bias_huber,7,620,1.5091557309993435,1.2193548387096773,0.5278554639461869,2.0489082498877775,0.539752518888434
arousal,1,bias_huber,8,620,2.973351026456616,2.4294930875576037,0.3184779614939284,2.4908390415695756,-0.4825119848870405
arousal,1,bias_huber,9,620,2.235567419095047,1.7718894009216593,0.3514529847599526,1.8126902524379997,-0.42287716665704744
arousal,1,bias_mean,1,620,3.200148120337567,2.6032258064516127,0.19300104653185668,2.256867217609331,-0.9432809027282358
arousal,1,bias_mean,2,620,2.2629628053346007,1.8529953917050692,0.4303967290306157,2.5840575694155854,0.3210947640809847
arousal,1,bias_mean,3,620,1.573480018305052,1.2829493087557602,0.5316374736757994,2.317485129874395,0.7440051115693429
arousal,1,bias_mean,5,620,2.2897429933601434,1.8599078341013824,0.3982792747782689,1.6582329959511397,-0.6315099974090037
arousal,1,bias_mean,6,620,2.5285206587108044,1.9294930875576035,0.06765067213573923,3.6204015577149278,1.0918808990041233
arousal,1,bias_mean,7,620,1.5091557309993435,1.2193548387096773,0.5278554639461869,2.0489082498877775,0.539752518888434
arousal,1,bias_mean,8,620,2.973351026456616,2.4294930875576037,0.3184779614939284,2.4908390415695756,-0.4825119848870405
arousal,1,bias_mean,9,620,2.235567419095047,1.7718894009216593,0.3514529847599526,1.8126902524379997,-0.42287716665704744
arousal,1,bias_median,1,620,3.200148120337567,2.6032258064516127,0.19300104653185668,2.256867217609331,-0.9432809027282358
arousal,1,bias_median,2,620,2.2629628053346007,1.8529953917050692,0.4303967290306157,2.5840575694155854,0.3210947640809847
arousal,1,bias_median,3,620,1.573480018305052,1.2829493087557602,0.5316374736757994,2.317485129874395,0.7440051115693429
arousal,1,bias_median,5,620,2.2897429933601434,1.8599078341013824,0.3982792747782689,1.6582329959511397,-0.6315099974090037
arousal,1,bias_median,6,620,2.5285206587108044,1.9294930875576035,0.06765067213573923,3.6204015577149278,1.0918808990041233
arousal,1,bias_median,7,620,1.5091557309993435,1.2193548387096773,0.5278554639461869,2.0489082498877775,0.539752518888434
arousal,1,bias_median,8,620,2.973351026456616,2.4294930875576037,0.3184779614939284,2.4908390415695756,-0.4825119848870405
arousal,1,bias_median,9,620,2.235567419095047,1.7718894009216593,0.3514529847599526,1.8126902524379997,-0.42287716665704744
arousal,1,bias_shrink1,1,620,2.5291373133350734,2.095506912442396,0.3102506998472984,2.256867217609331,-0.27227009572574223
arousal,1,bias_shrink1,2,620,2.195936309154795,1.8529953917050692,0.57727047744621,2.5840575694155854,0.3881212602607902
arousal,1,bias_shrink1,3,620,1.6116832944082575,1.327073732718894,0.6341771432353165,2.317485129874395,0.7058018354661373
arousal,1,bias_shrink1,5,620,1.8043748495702565,1.4925115207373272,0.5412183207822044,1.6582329959511397,-0.1461418536191168
arousal,1,bias_shrink1,6,620,2.6907541691286747,2.2870967741935484,0.10123619679331111,3.6204015577149278,0.9296473885862531
arousal,1,bias_shrink1,7,620,1.431080745473795,1.2006912442396311,0.6218050444840006,2.0489082498877775,0.6178275044139825
arousal,1,bias_shrink1,8,620,2.408233490568441,2.0135944700460833,0.5183473768856032,2.4908390415695756,0.08260555100113454
arousal,1,bias_shrink1,9,620,1.9072813598545058,1.4993087557603688,0.45545942365255926,1.8126902524379997,-0.094591107416506
arousal,1,bias_shrink2,1,620,2.3832339298937044,2.0073732718894006,0.3621556096211363,2.256867217609331,-0.12636671228437324
arousal,1,bias_shrink2,2,620,2.280613869034563,1.9637480798771123,0.6234592559973228,2.5840575694155854,0.3034437003810222
arousal,1,bias_shrink2,3,620,1.7964724575978783,1.5069124423963132,0.6613236029312815,2.317485129874395,0.5210126722765165
arousal,1,bias_shrink2,5,620,1.7095385714076246,1.4407066052227342,0.5893851821693145,1.6582329959511397,-0.05130557545648484
arousal,1,bias_shrink2,6,620,2.939056200478665,2.594009216589862,0.11328040312786518,3.6204015577149278,0.6813453572362627
arousal,1,bias_shrink2,7,620,1.581224413514023,1.3370199692780338,0.646190188866659,2.0489082498877775,0.46768383637375455
arousal,1,bias_shrink2,8,620,2.3561845404110326,2.0211981566820274,0.6116643364668517,2.4908390415695756,0.13465450115854294
arousal,1,bias_shrink2,9,620,1.8461884971305915,1.4417818740399386,0.4876085449351295,1.8126902524379997,-0.03349824469259177
arousal,1,bias_shrink4,1,620,2.3042840143870813,1.9631336405529958,0.4009760786277649,2.256867217609331,-0.047416796777750125
arousal,1,bias_shrink4,2,620,2.3825987549018355,2.0622119815668203,0.6519449091206557,2.5840575694155854,0.20145881451374992
arousal,1,bias_shrink4,3,620,1.9857663355575945,1.7024884792626724,0.6772750532288455,2.317485129874395,0.3317187943168003
arousal,1,bias_shrink4,5,620,1.6656574517420377,1.423410138248848,0.6204463500079176,1.6582329959511397,-0.00742445579089801
arousal,1,bias_shrink4,6,620,3.1871615402022386,2.8606451612903223,0.12187453668299282,3.6204015577149278,0.43324001751268915
arousal,1,bias_shrink4,7,620,1.7471293110394228,1.4842396313364057,0.6605224061181126,2.0489082498877775,0.3017789388483547
arousal,1,bias_shrink4,8,620,2.372528754843847,2.07741935483871,0.6828809129139068,2.4908390415695756,0.11831028672572863
arousal,1,bias_shrink4,9,620,1.8181355431300743,1.4135483870967742,0.5076693482240382,1.8126902524379997,-0.005445290692074556
arousal,1,bias_shrink8,1,620,2.2723123627035373,1.9480286738351256,0.4208392560459566,2.256867217609331,-0.015445145094206136
arousal,1,bias_shrink8,2,620,2.4655481783235196,2.1332309267793135,0.6645625221886942,2.5840575694155854,0.11850939109206582
arousal,1,bias_shrink8,3,620,2.127280626788062,1.846543778801843,0.68432666337095,2.317485129874395,0.19020450308633263
arousal,1,bias_shrink8,5,620,1.6535386213467198,1.4256528417818741,0.6348198763781587,1.6582329959511397,0.004694374604419904
arousal,1,bias_shrink8,6,620,3.3718887909422435,3.044086021505376,0.12661091674335115,3.6204015577149278,0.2485127667726843
arousal,1,bias_shrink8,7,620,1.8747256292453804,1.6006144393241168,0.6669346840052583,2.0489082498877775,0.1741826206423971
arousal,1,bias_shrink8,8,620,2.4117529880216653,2.1314388120839736,0.7188101256567024,2.4908390415695756,0.07908605354791032
arousal,1,bias_shrink8,9,620,1.8102252482972663,1.400512032770097,0.5168506725822082,1.8126902524379997,0.0024650041407334733
arousal,1,bias_trimmed_mean,1,620,3.200148120337567,2.6032258064516127,0.19300104653185668,2.256867217609331,-0.9432809027282358
arousal,1,bias_trimmed_mean,2,620,2.2629628053346007,1.8529953917050692,0.4303967290306157,2.5840575694155854,0.3210947640809847
arousal,1,bias_trimmed_mean,3,620,1.573480018305052,1.2829493087557602,0.5316374736757994,2.317485129874395,0.7440051115693429
arousal,1,bias_trimmed_mean,5,620,2.2897429933601434,1.8599078341013824,0.3982792747782689,1.6582329959511397,-0.6315099974090037
arousal,1,bias_trimmed_mean,6,620,2.5285206587108044,1.9294930875576035,0.06765067213573923,3.6204015577149278,1.0918808990041233
arousal,1,bias_trimmed_mean,7,620,1.5091557309993435,1.2193548387096773,0.5278554639461869,2.0489082498877775,0.539752518888434
arousal,1,bias_trimmed_mean,8,620,2.973351026456616,2.4294930875576037,0.3184779614939284,2.4908390415695756,-0.4825119848870405
arousal,1,bias_trimmed_mean,9,620,2.235567419095047,1.7718894009216593,0.3514529847599526,1.8126902524379997,-0.42287716665704744
arousal,1,kernel_residual_shrink4,1,620,2.303271405454455,1.9643648336319246,0.4013984858090609,2.256867217609331,-0.04640418784512379
arousal,1,kernel_residual_shrink4,2,620,2.390883385173635,2.0724949963558745,0.6507780306524099,2.5840575694155854,0.19317418424195054
arousal,1,kernel_residual_shrink4,3,620,1.9960564869547208,1.714985559014263,0.6763104531118411,2.317485129874395,0.321428642919674
arousal,1,kernel_residual_shrink4,5,620,1.665206285382594,1.4226693898929208,0.6209938244907717,1.6582329959511397,-0.006973289431454255
arousal,1,kernel_residual_shrink4,6,620,3.21738266575282,2.88458760010998,0.11704785585888432,3.6204015577149278,0.4030188919621076
arousal,1,kernel_residual_shrink4,7,620,1.7473936754324781,1.4838110354992886,0.6594968088913932,2.0489082498877775,0.3015145744552994
arousal,1,kernel_residual_shrink4,8,620,2.372834382371772,2.0787909076714963,0.6837301477695629,2.4908390415695756,0.11800465919780345
arousal,1,kernel_residual_shrink4,9,620,1.817532967810866,1.4128250878595412,0.507159822054885,1.8126902524379997,-0.004842715372866291
arousal,1,stimulus_only,1,620,2.256867217609331,1.9458525345622122,0.43406203652946157,2.256867217609331,0.0
arousal,1,stimulus_only,2,620,2.5840575694155854,2.2391705069124423,0.671645473717577,2.5840575694155854,0.0
arousal,1,stimulus_only,3,620,2.317485129874395,2.043548387096774,0.6886109525012797,2.317485129874395,0.0
arousal,1,stimulus_only,5,620,1.6582329959511397,1.439400921658986,0.6435652641910738,1.6582329959511397,0.0
arousal,1,stimulus_only,6,620,3.6204015577149278,3.286635944700461,0.13100088668595494,3.6204015577149278,0.0
arousal,1,stimulus_only,7,620,2.0489082498877775,1.7806451612903227,0.6710192413226534,2.0489082498877775,0.0
arousal,1,stimulus_only,8,620,2.4908390415695756,2.2096774193548385,0.7400090780010304,2.4908390415695756,0.0
arousal,1,stimulus_only,9,620,1.8126902524379997,1.3953917050691245,0.5225634198070822,1.8126902524379997,0.0
arousal,2,affine_residual_ridge1,1,600,3.008841432477292,2.4630303208122695,0.22472172452916184,2.278746821134356,-0.7300946113429361
arousal,2,affine_residual_ridge1,2,600,2.30013089503205,1.8271799116250114,0.5084864840234048,2.577809543161854,0.2776786481298039
arousal,2,affine_residual_ridge1,3,600,1.690919023727541,1.37268462951397,0.4578946556531071,2.312462538766256,0.621543515038715
arousal,2,affine_residual_ridge1,5,600,2.204160938322569,1.7554918688903665,0.40416240872989173,1.6677717424857676,-0.5363891958368012
arousal,2,affine_residual_ridge1,6,600,2.09343503710601,1.5382140524452361,0.035589118795816825,3.576501159543736,1.4830661224377257
arousal,2,affine_residual_ridge1,7,600,1.0961508003187475,0.862876341311206,0.5936682314535184,2.045926764703618,0.9497759643848704
arousal,2,affine_residual_ridge1,8,600,2.5452138528839705,2.048223745984461,0.43545114451306477,2.4956083876461457,-0.04960546523782483
arousal,2,affine_residual_ridge1,9,600,2.4304864935884205,1.929071956241385,0.29038509245743066,1.7921218374519376,-0.6383646561364829
arousal,2,affine_residual_ridge4,1,600,2.8636927064298243,2.361330217389428,0.23529084727957147,2.278746821134356,-0.5849458852954683
arousal,2,affine_residual_ridge4,2,600,2.160692953601748,1.7348756708518802,0.5010797345250394,2.577809543161854,0.4171165895601061
arousal,2,affine_residual_ridge4,3,600,1.4473583631486768,1.1897368986044143,0.5503651161394624,2.312462538766256,0.8651041756175792
arousal,2,affine_residual_ridge4,5,600,1.9087162031322968,1.5411063077789948,0.4926777423010393,1.6677717424857676,-0.2409444606465292
arousal,2,affine_residual_ridge4,6,600,2.09551224511575,1.5822574462907752,0.05770369780807834,3.576501159543736,1.4809889144279857
arousal,2,affine_residual_ridge4,7,600,1.182047532504965,0.9626756182192768,0.6042438346578252,2.045926764703618,0.8638792321986528
arousal,2,affine_residual_ridge4,8,600,2.3395040785583667,1.880006044279844,0.46727225702655334,2.4956083876461457,0.15610430908777895
arousal,2,affine_residual_ridge4,9,600,2.1343702662014703,1.7076444682067025,0.35374516463283845,1.7921218374519376,-0.34224842874953265
arousal,2,bias_empirical_bayes,1,600,2.5948247515212453,2.1605472213257584,0.2889558663193437,2.278746821134356,-0.31607793038688925
arousal,2,bias_empirical_bayes,2,600,2.079677795092599,1.7260433210941277,0.544719908302468,2.577809543161854,0.49813174806925486
arousal,2,bias_empirical_bayes,3,600,1.3863497011908668,1.1504543316927442,0.639749130293894,2.312462538766256,0.9261128375753893
arousal,2,bias_empirical_bayes,5,600,1.7433450860474813,1.451368673462699,0.5613859841394138,1.6677717424857676,-0.07557334356171364
arousal,2,bias_empirical_bayes,6,600,2.201388007631556,1.7859526708802855,0.1059993432231611,3.576501159543736,1.37511315191218
arousal,2,bias_empirical_bayes,7,600,1.2216595379815838,1.0375820438272885,0.6301708418566843,2.045926764703618,0.8242672267220341
arousal,2,bias_empirical_bayes,8,600,2.1470595803715007,1.779867122200194,0.5447918628515379,2.4956083876461457,0.348548807274645
arousal,2,bias_empirical_bayes,9,600,1.903204648702596,1.5187147031490291,0.43566320263077135,1.7921218374519376,-0.11108281125065833
arousal,2,bias_huber,1,600,2.7850334943454182,2.3,0.24473659118976637,2.278746821134356,-0.5062866732110622
arousal,2,bias_huber,2,600,2.1462275082122124,1.7526190476190473,0.46939229624508294,2.577809543161854,0.43158203494964154
arousal,2,bias_huber,3,600,1.3562277616597436,1.1088095238095237,0.5988812838580636,2.312462538766256,0.9562347771065125
arousal,2,bias_huber,5,600,1.8368071603240463,1.5007142857142857,0.5204809343490352,1.6677717424857676,-0.1690354178382787
arousal,2,bias_huber,6,600,2.3163203871775644,1.792857142857143,0.0835502363179526,3.576501159543736,1.2601807723661715
arousal,2,bias_huber,7,600,1.2857738081460075,1.0504761904761906,0.6000076063148443,2.045926764703618,0.7601529565576104
arousal,2,bias_huber,8,600,2.3170875162201208,1.877142857142857,0.45464149022238903,2.4956083876461457,0.1785208714260249
arousal,2,bias_huber,9,600,2.03515029781436,1.6295238095238094,0.3910409491245638,1.7921218374519376,-0.24302846036242243
arousal,2,bias_mean,1,600,2.7850334943454182,2.3,0.24473659118976637,2.278746821134356,-0.5062866732110622
arousal,2,bias_mean,2,600,2.1462275082122124,1.7526190476190473,0.46939229624508294,2.577809543161854,0.43158203494964154
arousal,2,bias_mean,3,600,1.3562277616597436,1.1088095238095237,0.5988812838580636,2.312462538766256,0.9562347771065125
arousal,2,bias_mean,5,600,1.8368071603240463,1.5007142857142857,0.5204809343490352,1.6677717424857676,-0.1690354178382787
arousal,2,bias_mean,6,600,2.3163203871775644,1.792857142857143,0.0835502363179526,3.576501159543736,1.2601807723661715
arousal,2,bias_mean,7,600,1.2857738081460075,1.0504761904761906,0.6000076063148443,2.045926764703618,0.7601529565576104
arousal,2,bias_mean,8,600,2.3170875162201208,1.877142857142857,0.45464149022238903,2.4956083876461457,0.1785208714260249
arousal,2,bias_mean,9,600,2.03515029781436,1.6295238095238094,0.3910409491245638,1.7921218374519376,-0.24302846036242243
arousal,2,bias_median,1,600,2.7850334943454182,2.3,0.24473659118976637,2.278746821134356,-0.5062866732110622
arousal,2,bias_median,2,600,2.1462275082122124,1.7526190476190473,0.46939229624508294,2.577809543161854,0.43158203494964154
arousal,2,bias_median,3,600,1.3562277616597436,1.1088095238095237,0.5988812838580636,2.312462538766256,0.9562347771065125
arousal,2,bias_median,5,600,1.8368071603240463,1.5007142857142857,0.5204809343490352,1.6677717424857676,-0.1690354178382787
arousal,2,bias_median,6,600,2.3163203871775644,1.792857142857143,0.0835502363179526,3.576501159543736,1.2601807723661715
arousal,2,bias_median,7,600,1.2857738081460075,1.0504761904761906,0.6000076063148443,2.045926764703618,0.7601529565576104
arousal,2,bias_median,8,600,2.3170875162201208,1.877142857142857,0.45464149022238903,2.4956083876461457,0.1785208714260249
arousal,2,bias_median,9,600,2.03515029781436,1.6295238095238094,0.3910409491245638,1.7921218374519376,-0.24302846036242243
arousal,2,bias_shrink1,1,600,2.524094772739072,2.1092857142857144,0.31018522055588316,2.278746821134356,-0.24534795160471612
arousal,2,bias_shrink1,2,600,2.084240618766485,1.7352380952380952,0.5560949705802414,2.577809543161854,0.4935689243953689
arousal,2,bias_shrink1,3,600,1.3979252524144015,1.1588888888888889,0.6417921842256071,2.312462538766256,0.9145372863518546
arousal,2,bias_shrink1,5,600,1.7223125570632314,1.4407142857142856,0.5723554449054169,1.6677717424857676,-0.054540814577463737
arousal,2,bias_shrink1,6,600,2.1700862601328166,1.7479365079365081,0.10342789628154732,3.576501159543736,1.4064148994109194
arousal,2,bias_shrink1,7,600,1.2319306235435865,1.0481746031746033,0.6324893556761181,2.045926764703618,0.8139961411600314
arousal,2,bias_shrink1,8,600,2.1338195661871424,1.7815079365079365,0.5634561829984802,2.4956083876461457,0.36178882145900326
arousal,2,bias_shrink1,9,600,1.872173606695021,1.4925396825396826,0.44882666430375745,1.7921218374519376,-0.08005176924308333
arousal,2,bias_shrink2,1,600,2.424338923848535,2.046190476190476,0.3469010870073727,2.278746821134356,-0.1455921027141791
arousal,2,bias_shrink2,2,600,2.136850708959555,1.8041666666666667,0.5994535101884552,2.577809543161854,0.440958834202299
arousal,2,bias_shrink2,3,600,1.5514723093019134,1.2864285714285715,0.6596274659009141,2.312462538766256,0.7609902294643427
arousal,2,bias_shrink2,5,600,1.6856373570017151,1.4248809523809525,0.5946157297719961,1.6677717424857676,-0.01786561451594748
arousal,2,bias_shrink2,6,600,2.357014787285602,1.9786904761904762,0.11376185058156818,3.576501159543736,1.219486372258134
arousal,2,bias_shrink2,7,600,1.3480664535790905,1.1467857142857145,0.6455547695715813,2.045926764703618,0.6978603111245274
arousal,2,bias_shrink2,8,600,2.135092081686153,1.825,0.6221974878271606,2.4956083876461457,0.3605163059599925
arousal,2,bias_shrink2,9,600,1.8191115047370423,1.442142857142857,0.4760821442194871,1.7921218374519376,-0.026989667285104657
arousal,2,bias_shrink4,1,600,2.3487187127957094,2.0045238095238096,0.38243125816153556,2.278746821134356,-0.06997189166135342
arousal,2,bias_shrink4,2,600,2.2413527458923714,1.925555555555556,0.6378367781815583,2.577809543161854,0.3364567972694825
arousal,2,bias_shrink4,3,600,1.7673628457595878,1.492936507936508,0.6738828499846578,2.312462538766256,0.5450996930066683
arousal,2,bias_shrink4,5,600,1.663999566653528,1.4202380952380953,0.6126111638187702,1.6677717424857676,0.0037721758322395438
arousal,2,bias_shrink4,6,600,2.6804131234702715,2.3505555555555557,0.12358480069139903,3.576501159543736,0.8960880360734644
arousal,2,bias_shrink4,7,600,1.536832372608216,1.3011111111111113,0.6557577905185225,2.045926764703618,0.5090943920954019
arousal,2,bias_shrink4,8,600,2.199903368316884,1.9133333333333333,0.6766598316678021,2.4956083876461457,0.29570501932926163
arousal,2,bias_shrink4,9,600,1.7874531216598435,1.4050793650793652,0.4995288902668978,1.7921218374519376,0.004668715792094158
arousal,2,bias_shrink8,1,600,2.3072209923375335,1.9807619047619047,0.4063610470768556,2.278746821134356,-0.028474171203177523
arousal,2,bias_shrink8,2,600,2.3577993313839984,2.035619047619048,0.6615601380947784,2.577809543161854,0.2200102117778555
arousal,2,bias_shrink8,3,600,1.9714440993177296,1.696095238095238,0.6821775045165684,2.312462538766256,0.3410184394485265
arousal,2,bias_shrink8,5,600,1.6579257182017626,1.4264761904761907,0.6230767857160989,1.6677717424857676,0.00984602428400505
arousal,2,bias_shrink8,6,600,3.008578438014717,2.696380952380952,0.13053397959053092,3.576501159543736,0.567922721529019
arousal,2,bias_shrink8,7,600,1.7244904600892332,1.4595238095238097,0.66153014693127,2.045926764703618,0.32143630461438466
arousal,2,bias_shrink8,8,600,2.2940613956637756,2.021714285714286,0.7111296401281917,2.4956083876461457,0.20154699198237003
arousal,2,bias_shrink8,9,600,1.7783314047257934,1.3853333333333333,0.5139503844574949,1.7921218374519376,0.01379043272614422
arousal,2,bias_trimmed_mean,1,600,2.7850334943454182,2.3,0.24473659118976637,2.278746821134356,-0.5062866732110622
arousal,2,bias_trimmed_mean,2,600,2.1462275082122124,1.7526190476190473,0.46939229624508294,2.577809543161854,0.43158203494964154
arousal,2,bias_trimmed_mean,3,600,1.3562277616597436,1.1088095238095237,0.5988812838580636,2.312462538766256,0.9562347771065125
arousal,2,bias_trimmed_mean,5,600,1.8368071603240463,1.5007142857142857,0.5204809343490352,1.6677717424857676,-0.1690354178382787
arousal,2,bias_trimmed_mean,6,600,2.3163203871775644,1.792857142857143,0.0835502363179526,3.576501159543736,1.2601807723661715
arousal,2,bias_trimmed_mean,7,600,1.2857738081460075,1.0504761904761906,0.6000076063148443,2.045926764703618,0.7601529565576104
arousal,2,bias_trimmed_mean,8,600,2.3170875162201208,1.877142857142857,0.45464149022238903,2.4956083876461457,0.1785208714260249
arousal,2,bias_trimmed_mean,9,600,2.03515029781436,1.6295238095238094,0.3910409491245638,1.7921218374519376,-0.24302846036242243
arousal,2,kernel_residual_shrink4,1,600,2.3431291672445824,2.0051605281949847,0.38693613418621503,2.278746821134356,-0.06438234611022642
arousal,2,kernel_residual_shrink4,2,600,2.2907079811754563,1.9577631761337526,0.6412792387465114,2.577809543161854,0.2871015619863977
arousal,2,kernel_residual_shrink4,3,600,1.9054623819757697,1.6269931252667007,0.66754420747446,2.312462538766256,0.4070001567904864
arousal,2,kernel_residual_shrink4,5,600,1.6821958340896233,1.4353158109185353,0.6038366644679335,1.6677717424857676,-0.014424091603855604
arousal,2,kernel_residual_shrink4,6,600,2.923709215772645,2.6258484725240243,0.11517283393810258,3.576501159543736,0.6527919437710907
arousal,2,kernel_residual_shrink4,7,600,1.6035723701657476,1.3541708302443782,0.6593654714516215,2.045926764703618,0.4423543945378703
arousal,2,kernel_residual_shrink4,8,600,2.234360953387732,1.9550943761755082,0.694185827697758,2.4956083876461457,0.2612474342584137
arousal,2,kernel_residual_shrink4,9,600,1.794830744348693,1.4026130769674654,0.4989049130389507,1.7921218374519376,-0.002708906896755403
arousal,2,stimulus_only,1,600,2.278746821134356,1.966904761904762,0.42740558558290737,2.278746821134356,0.0
arousal,2,stimulus_only,2,600,2.577809543161854,2.2304761904761903,0.6799415242797918,2.577809543161854,0.0
arousal,2,stimulus_only,3,600,2.312462538766256,2.0423809523809524,0.688729338446203,2.312462538766256,0.0
arousal,2,stimulus_only,5,600,1.6677717424857676,1.4445238095238095,0.6311108192900583,1.6677717424857676,0.0
arousal,2,stimulus_only,6,600,3.576501159543736,3.2485714285714287,0.1384654097821847,3.576501159543736,0.0
arousal,2,stimulus_only,7,600,2.045926764703618,1.7716666666666667,0.6657678514013022,2.045926764703618,0.0
arousal,2,stimulus_only,8,600,2.4956083876461457,2.215,0.7367948289350231,2.4956083876461457,0.0
arousal,2,stimulus_only,9,600,1.7921218374519376,1.3747619047619049,0.5259363292040712,1.7921218374519376,0.0
arousal,4,affine_residual_ridge1,1,560,2.88826095171161,2.3750725800415005,0.2079279099660895,2.287722332230849,-0.6005386194807607
arousal,4,affine_residual_ridge1,2,560,2.2372750244678614,1.7922348048108196,0.4816126199614001,2.5693727609748747,0.33209773650701324
arousal,4,affine_residual_ridge1,3,560,1.3853902541624261,1.1572688531832316,0.52618793916593,2.3012624878315977,0.9158722336691716
arousal,4,affine_residual_ridge1,5,560,2.169613019893892,1.7376587143648956,0.3672378862995015,1.6582904189865608,-0.5113226009073311
arousal,4,affine_residual_ridge1,6,560,1.867019873600342,1.3751499947700698,-0.03156101945830245,3.5375845393683303,1.6705646657679882
arousal,4,affine_residual_ridge1,7,560,1.0475249397138617,0.8176440124529202,0.4829782952955434,2.053316310683796,1.0057913709699344
arousal,4,affine_residual_ridge1,8,560,2.22240479887672,1.7674688491499275,0.5461885208112623,2.5018724766088356,0.27946767773211567
