test_subject,scope,model_group,task,n,subjects,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,mcc,cohen_kappa,auroc,average_precision,true_high_rate,pred_high_rate,majority_class_accuracy,accuracy_lift_vs_majority,valence_mae_score,valence_rmse_score,valence_pearson_score,valence_spearman_score,valence_true_score_std,valence_pred_score_std,valence_pred_over_true_std_ratio,valence_mae_deviation,valence_rmse_deviation,valence_pearson_deviation,valence_spearman_deviation,valence_sign_accuracy_deviation,valence_true_deviation_std,valence_pred_deviation_std,valence_pred_over_true_deviation_std_ratio,valence_mean_abs_true_deviation,valence_mean_abs_pred_deviation,arousal_mae_score,arousal_rmse_score,arousal_pearson_score,arousal_spearman_score,arousal_true_score_std,arousal_pred_score_std,arousal_pred_over_true_std_ratio,arousal_mae_deviation,arousal_rmse_deviation,arousal_pearson_deviation,arousal_spearman_deviation,arousal_sign_accuracy_deviation,arousal_true_deviation_std,arousal_pred_deviation_std,arousal_pred_over_true_deviation_std_ratio,arousal_mean_abs_true_deviation,arousal_mean_abs_pred_deviation,dimension_hamming_accuracy,both_dimensions_correct_rate,only_valence_correct_rate,only_arousal_correct_rate,neither_dimension_correct_rate,true_rate_LV_LA,pred_rate_LV_LA,true_rate_LV_HA,pred_rate_LV_HA,true_rate_HV_LA,pred_rate_HV_LA,true_rate_HV_HA,pred_rate_HV_HA
17,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.90625,0.94,0.85,0.94,0.8798498122653317,0.9115300375469337,0.7848566748139434,0.7623762376237624,0.9885714285714287,0.9682539682539683,0.21875,0.3125,0.78125,0.125,,,,,,,,,,,,,,,,,,1.1273875598173884,1.3909673869484818,0.8577343325149556,0.7888522953401228,2.3747943989954163,1.6548000717994198,0.696818247718091,1.1273875598173884,1.3909673869484818,0.253031574805305,0.2597378802953506,0.6875,1.3129056407007988,0.4844757244529417,0.3690103153140317,1.1703629032258065,0.379967089356564,,,,,,,,,,,,,
17,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.8125,0.8311688311688311,0.66875,0.6233766233766234,0.6346743295019157,0.8335967432950191,0.7299678367116,0.7180616740088106,,,,,0.4375,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90625,0.8125,0.09375,0.09375,0.0,0.34375,0.21875,0.21875,0.25,0.4375,0.46875,0.0,0.0625
18,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.8125,0.8299595141700404,0.8196078431372549,0.8299595141700404,0.8117647058823529,0.8139705882352941,0.6494848686351458,0.6293436293436294,0.9311740890688259,0.8934102447260341,0.40625,0.53125,0.59375,0.21875,1.3719236836269735,1.7304689841866248,0.7966156917630549,0.7682691295062903,2.857111467461499,2.213588276064334,0.7747644084850143,1.3719236836269735,1.7304689841866248,0.15333622028637242,0.14246425600332227,0.625,1.7488893829746277,0.2723427342348298,0.15572324749976776,1.4475806451612905,0.3638686832859923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.8125,0.8125,0.8333333333333333,0.8125,0.8095238095238095,0.8095238095238095,0.6454972243679028,0.625,0.8203125,0.8853277197975964,0.5,0.375,0.5,0.3125,,,,,,,,,,,,,,,,,,1.7672291376074742,2.0851556429129623,0.7387349974464706,0.747147118672654,2.9679275176459416,1.6917972986366803,0.57002648770142,1.7672291376074742,2.0851556429129623,0.24264461189299913,0.2346041055718475,0.625,2.1200614760696554,0.6633145753955632,0.3128751608773899,1.862399193548387,0.5858519153173186,,,,,,,,,,,,,
18,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.71875,0.7068181818181819,0.7506868131868132,0.7068181818181819,0.7105263157894736,0.7269736842105262,0.6342301899817585,0.6190476190476191,,,,,0.34375,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.71875,0.09375,0.09375,0.09375,0.25,0.21875,0.34375,0.25,0.25,0.40625,0.15625,0.125
19,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.84375,0.8531746031746033,0.8490196078431372,0.8531746031746033,0.8435972629521017,0.844208211143695,0.7021819180245404,0.689922480620155,0.9404761904761905,0.9264117826617827,0.4375,0.53125,0.5625,0.28125,0.993121051963693,1.2769933374834395,0.8213407431842769,0.821430978391981,2.005607373715005,2.1930678955008127,1.0934682053135252,0.993121051963693,1.2769933374834395,0.26871064601593103,0.20071487573987923,0.5625,1.3051566660738005,0.1883941683313192,0.14434601854956317,1.028225806451613,0.1552266835150135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.6875,0.7142857142857143,0.7454545454545455,0.7142857142857143,0.6825396825396826,0.6775793650793651,0.458682472293863,0.4029850746268657,0.8849206349206349,0.9127964312948833,0.5625,0.3125,0.5625,0.125,,,,,,,,,,,,,,,,,,1.3498700763260891,1.694347134944853,0.6870396309995632,0.7598362190654578,1.9354828209002528,1.665836938225406,0.8606828850331583,1.3498700763260891,1.694347134944853,0.18279894062365382,0.18348455763983482,0.71875,1.4699453361764527,0.2211169536843986,0.15042529013997646,1.478326612903226,0.2801998238550778,,,,,,,,,,,,,
19,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.625,0.6041666666666667,0.7092261904761905,0.6041666666666667,0.5892976588628762,0.6167015050167224,0.5194252637387757,0.4907161803713528,,,,,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765625,0.625,0.21875,0.0625,0.09375,0.1875,0.21875,0.375,0.25,0.25,0.46875,0.1875,0.0625
20,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.8125,0.8571428571428572,0.8235294117647058,0.8571428571428572,0.8095238095238095,0.8169642857142857,0.6798418006783489,0.632183908045977,0.9307359307359307,0.8792790542790543,0.34375,0.53125,0.65625,0.15625,0.7479793149058196,1.0091824962415774,0.9195777886394113,0.8986524014908023,2.358288243090738,2.2025371387331267,0.9339558661606097,0.7479793149058196,1.0091824962415774,-0.07383554270498617,-0.06893391038917183,0.46875,0.9188484563256268,0.0737175860881393,0.08022823086937267,0.7580645161290323,0.07479318453765486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.75,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.75,0.75,0.5238095238095238,0.5076923076923077,0.880952380952381,0.920801513656373,0.5625,0.4375,0.5625,0.1875,,,,,,,,,,,,,,,,,,1.0398070913240378,1.2727219043871152,0.8073435255661557,0.812425506134897,2.1423920626253263,1.8235371428192706,0.8511687354665717,1.0398070913240378,1.2727219043871152,0.13398329681705012,0.21134634861011942,0.75,1.2400897101370107,0.477224390303468,0.3848305379861246,1.2222782258064515,0.9141749479026406,,,,,,,,,,,,,
20,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.5625,0.5833333333333334,0.5711538461538461,0.5833333333333334,0.5278499278499279,0.5550685425685427,0.44358677008471153,0.4181818181818182,,,,,0.375,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,0.5625,0.25,0.1875,0.0,0.28125,0.15625,0.375,0.3125,0.15625,0.40625,0.1875,0.125
21,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.875,0.8947368421052632,0.8823529411764706,0.8947368421052632,0.8745098039215686,0.8759803921568627,0.7769911005144381,0.752895752895753,1.0,1.0,0.40625,0.53125,0.59375,0.28125,0.8397308501439531,1.0305489141383934,0.9568415813381466,0.9443087319662787,2.850438562747845,2.1651829914416982,0.7595964423641832,0.8397308501439531,1.0305489141383937,0.2706293952585497,0.25355212252187403,0.625,1.0394869532102124,0.31138323684077024,0.2995547331102486,0.8966733870967741,0.26427008063928237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.96875,0.9782608695652174,0.95,0.9782608695652174,0.9625730994152046,0.9692251461988304,0.9278305692406299,0.9252336448598131,0.9903381642512078,0.9765432098765432,0.28125,0.3125,0.71875,0.25,,,,,,,,,,,,,,,,,,1.2875824411819057,1.5903063625048233,0.8619114082542724,0.7626492640095238,2.745557491202834,1.5981028541393179,0.5820686178523997,1.2875824411819057,1.5903063625048233,0.2272307344654883,0.11400293255131963,0.5,1.631799589761145,0.3146773313654777,0.19284067316829379,1.277217741935484,0.2587744092097646,,,,,,,,,,,,,
21,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.84375,0.8958333333333334,0.9020833333333333,0.8958333333333334,0.8790823211875843,0.8338478407557355,0.7998313916843082,0.7762237762237763,,,,,0.375,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921875,0.84375,0.03125,0.125,0.0,0.375,0.21875,0.21875,0.25,0.34375,0.46875,0.0625,0.0625
22,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.8125,0.8571428571428572,0.8235294117647058,0.8571428571428572,0.8095238095238095,0.8169642857142857,0.6798418006783489,0.632183908045977,0.9264069264069263,0.8873418248418248,0.34375,0.53125,0.65625,0.15625,0.9857726310571212,1.1741916758874187,0.8494157654378998,0.854046092838944,1.9324531042175384,2.1957274658487513,1.1362384220633794,0.9857726310571212,1.1741916758874187,-0.07629627319278164,-0.07735313019381648,0.65625,1.1568399012334067,0.04106337143149792,0.035496157582117646,1.0065524193548387,0.11330867996355065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.84375,0.8318181818181818,0.8160173160173161,0.8318181818181818,0.82281284606866,0.8456533776301218,0.6476427756840265,0.6460176991150443,0.9227272727272727,0.9127090301003344,0.3125,0.34375,0.6875,0.15625,,,,,,,,,,,,,,,,,,2.00988275885189,2.2498490562806315,0.709451857359208,0.6827345456651701,3.0355961111452228,1.6117799253376164,0.5309599387808605,2.00988275885189,2.2498490562806315,-0.2221406600453107,-0.23240469208211137,0.375,2.143575596227557,0.23249697069056263,0.10846222129959947,1.9672379032258065,0.19913037017288443,,,,,,,,,,,,,
22,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.75,0.6346153846153846,0.6607142857142857,0.6346153846153846,0.6206521739130435,0.754483695652174,0.6813031161473088,0.6526458616010855,,,,,0.40625,0.34375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828125,0.75,0.0625,0.09375,0.09375,0.40625,0.21875,0.25,0.25,0.28125,0.4375,0.0625,0.09375
23,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.875,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.875,0.875,0.7777777777777778,0.7538461538461538,0.9841269841269841,0.9815476190476191,0.4375,0.5625,0.5625,0.3125,0.8180923725420921,1.008164860635037,0.9185170046696812,0.920368240608577,2.521780125229002,2.170149755689266,0.8605626374707569,0.8180923725420921,1.008164860635037,0.18189449196904678,0.17418409678655877,0.59375,1.0231610268410265,0.2433407535969765,0.23783231301141777,0.8432459677419354,0.2929785821716602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.90625,0.8846153846153846,0.9318181818181819,0.8846153846153846,0.8981972428419936,0.9035657476139979,0.8150678894028793,0.7983193277310925,0.9271255060728746,0.934319526627219,0.40625,0.3125,0.59375,0.3125,,,,,,,,,,,,,,,,,,1.2262249753435461,1.4383320695241033,0.8331450953781688,0.8007796635152875,2.108159371940366,1.6096198464399647,0.7635190526215742,1.2262249753435461,1.4383320695241033,-0.12068766078263644,-0.12482815559713037,0.53125,1.1590966729438268,0.09884681643355046,0.08527918226390732,1.2278225806451613,0.08915686830783626,,,,,,,,,,,,,
23,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.78125,0.7361111111111112,0.8645833333333334,0.7361111111111112,0.7609351432880844,0.7759238310708899,0.7189473105250607,0.6931506849315068,,,,,0.3125,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.890625,0.78125,0.09375,0.125,0.0,0.28125,0.1875,0.28125,0.25,0.3125,0.5,0.125,0.0625
24,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.78125,0.8409090909090908,0.7941176470588236,0.8409090909090908,0.7757757757757757,0.7889139139139139,0.6333004963811235,0.5725190839694656,0.8727272727272727,0.6941766566766566,0.3125,0.53125,0.6875,0.09375,0.912712303459882,1.1574183633680324,0.8831810273953247,0.846167232805399,2.1028254801575903,2.2413581382549967,1.065879294027747,0.9127123034598819,1.1574183633680324,-0.042235267239539895,-0.16131989271978456,0.59375,1.0480127617606025,0.11065181320550468,0.10558250552169829,0.9450604838709677,0.10572611858067396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.90625,0.8852813852813852,0.9045454545454545,0.8852813852813852,0.893687707641196,0.905107973421927,0.7895918772038132,0.7876106194690266,0.9783549783549783,0.9674931129476584,0.34375,0.3125,0.65625,0.25,,,,,,,,,,,,,,,,,,1.242696362115141,1.4557811133896201,0.8884318083884137,0.832178688277634,2.706870598587971,1.6608074242455815,0.6135525743680994,1.2426963621151408,1.4557811133896201,0.23073459803286098,0.17395289230789532,0.78125,1.4823221092336485,0.2113366249720221,0.14257132350345855,1.310483870967742,0.221640752879246,,,,,,,,,,,,,
24,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.71875,0.7083333333333334,0.7416666666666667,0.7083333333333334,0.6757575757575757,0.718371212121212,0.6672467285582607,0.6165113182423436,,,,,0.4375,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84375,0.71875,0.0625,0.1875,0.03125,0.4375,0.21875,0.25,0.25,0.21875,0.46875,0.09375,0.0625
25,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.9375,0.9444444444444444,0.9375,0.9444444444444444,0.9372549019607843,0.9377450980392157,0.8819171036881969,0.875,0.9761904761904762,0.9713435374149659,0.4375,0.5,0.5625,0.375,1.1561709024509161,1.5182748096166883,0.8400641577535687,0.8319075001785959,2.785109681412924,2.4661139767343503,0.8854638627669311,1.1561709024509161,1.5182748096166883,0.26299204410415894,0.28668316498371793,0.59375,1.5408977561477415,0.7029365665263586,0.4561863781820607,1.2711693548387097,0.6206892619821522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.84375,0.8376623376623377,0.825,0.8376623376623377,0.8303287380699894,0.8452412513255567,0.6625413488689132,0.6610169491525424,0.9134199134199135,0.9012626262626262,0.34375,0.375,0.65625,0.1875,,,,,,,,,,,,,,,,,,1.6336653495435718,2.1380268204222466,0.7251136313101564,0.7054279327169739,3.0413812651491097,1.8149094484492565,0.5967385507517684,1.633665349543572,2.1380268204222466,0.23266468247198943,0.2166422287390029,0.59375,2.18923247648393,0.5841356892539923,0.26682213767991,1.7767137096774193,0.5111563573323563,,,,,,,,,,,,,
25,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.8125,0.8402777777777778,0.7604166666666666,0.8402777777777778,0.7781862745098038,0.8155637254901961,0.7393954549341306,0.7362637362637363,,,,,0.375,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.890625,0.8125,0.125,0.03125,0.03125,0.28125,0.25,0.28125,0.25,0.375,0.375,0.0625,0.125
26,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.8125,0.85,0.8333333333333333,0.85,0.8117647058823529,0.8147058823529412,0.6831300510639732,0.6363636363636364,0.9416666666666667,0.891836173086173,0.375,0.5625,0.625,0.1875,1.2583874660174303,1.4856740552366166,0.8722421731549181,0.8589082678875065,2.80554696093293,2.234290711594843,0.7963832873612198,1.2583874660174303,1.4856740552366166,0.41044845704933675,0.44652186055008747,0.53125,1.502704617996618,0.39248435277306526,0.26118529754440895,1.295866935483871,0.32507415942888385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.75,0.625,0.6538461538461539,0.625,0.6342857142857142,0.7371428571428571,0.2773500981126145,0.2727272727272727,0.8125,0.5066242784992785,0.25,0.1875,0.75,0.0,,,,,,,,,,,,,,,,,,1.441518927676921,1.8552037533529504,0.6433502131260036,0.6739320739053936,2.381569860407206,1.872228437218312,0.7861320670632806,1.441518927676921,1.8552037533529504,0.1407044048427413,0.21737536656891493,0.75,1.7189293581328962,0.9792196910490794,0.5696683731739504,1.861391129032258,1.2988034822591081,,,,,,,,,,,,,
26,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.5625,0.5333333333333333,0.6490196078431373,0.5333333333333333,0.5230769230769231,0.5384615384615384,0.3967029913006545,0.36723163841807904,,,,,0.46875,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,0.5625,0.25,0.1875,0.0,0.46875,0.28125,0.15625,0.15625,0.28125,0.53125,0.09375,0.03125
27,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.84375,0.8452380952380952,0.8411764705882353,0.8452380952380952,0.8423645320197044,0.8442118226600985,0.6864025490801687,0.6850393700787402,0.9603174603174602,0.9688985194467651,0.5625,0.53125,0.5625,0.28125,0.894416793570423,1.253220219072106,0.8687144088862333,0.8753661566173259,2.5262295892297675,2.19775569002862,0.8699746449798463,0.8944167935704233,1.253220219072106,0.21974018023701555,0.3746677680477746,0.75,1.2826189990847694,0.28669636100382295,0.22352418076465075,1.0403225806451613,0.3695709003000469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.8125,0.8056680161943319,0.8056680161943319,0.8056680161943319,0.8056680161943319,0.8125,0.611336032388664,0.611336032388664,0.8744939271255061,0.87112889525933,0.40625,0.40625,0.59375,0.21875,,,,,,,,,,,,,,,,,,0.9383643204232751,1.2006198901465575,0.7611469253768752,0.7227493477006531,1.71277370075559,1.6232830056446017,0.9477510104969166,0.9383643204232751,1.2006198901465575,0.5331131728410359,0.4065621866584951,0.6875,1.3302540014938895,0.9728758336215569,0.7313459177933503,1.2263104838709675,0.9092800601821447,,,,,,,,,,,,,
27,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.6875,0.6136217948717948,0.638095238095238,0.6136217948717948,0.6140572390572391,0.6717697811447811,0.5577625378210528,0.5536959553695955,,,,,0.40625,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828125,0.6875,0.15625,0.125,0.03125,0.1875,0.15625,0.25,0.3125,0.40625,0.4375,0.15625,0.09375
28,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.84375,0.875,0.8529411764705883,0.875,0.8423645320197044,0.8460591133004927,0.7276068751089989,0.6923076923076923,0.9750000000000001,0.9613858363858363,0.375,0.53125,0.625,0.21875,1.0309348416114625,1.2792626371173195,0.8187640960912914,0.8144242471063576,1.5832990676116752,2.16764002575897,1.3690654343827624,1.0309348416114625,1.2792626371173195,0.15310197173740642,0.15824701396896243,0.4375,1.2733766266500448,0.23951792932925237,0.18809669057549747,1.0181451612903225,0.23507413309155417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.96875,0.9791666666666667,0.9444444444444444,0.9791666666666667,0.9599499374217773,0.9693366708385482,0.9229582069908973,0.92,1.0,1.0,0.25,0.28125,0.75,0.21875,,,,,,,,,,,,,,,,,,1.0430601248438667,1.3234512130533145,0.852166133317204,0.7426470479022276,2.346664854106781,1.7258273398449295,0.7354383549163017,1.0430601248438667,1.3234512130533145,0.2092221522406406,0.1983137829912023,0.75,1.2832399966930983,0.35932900554638547,0.280016993292053,1.3870967741935485,0.765426139498958,,,,,,,,,,,,,
28,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.84375,0.8472222222222222,0.7,0.6354166666666666,0.6555555555555556,0.8666666666666667,0.7858412257336472,0.7687861271676301,,,,,0.375,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90625,0.84375,0.0,0.125,0.03125,0.375,0.25,0.25,0.21875,0.375,0.46875,0.0,0.0625
29,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.96875,0.96875,0.9705882352941176,0.96875,0.9687194525904204,0.9687194525904204,0.9393364366277243,0.9375,1.0,1.0,0.5,0.53125,0.5,0.46875,0.675916427748044,0.9166602080823534,0.927535897155312,0.9287393750599368,2.2603926650031405,2.2019006104525607,0.9741230559375078,0.6759164277480438,0.9166602080823534,0.13465296354004977,0.157117981924256,0.71875,0.8583382261787255,0.07861968610479772,0.09159522867193814,0.7414314516129032,0.13807032956687382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.875,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.875,0.7090909090909091,0.7090909090909091,0.9272727272727272,0.8701515151515151,0.3125,0.3125,0.6875,0.1875,,,,,,,,,,,,,,,,,,1.0802356852156814,1.410305253150803,0.7528917499110732,0.7715011887565275,2.0832291640623697,1.6617236318548216,0.7976672276484478,1.0802356852156814,1.410305253150803,-0.20579314981529215,-0.27602639296187675,0.625,1.3387930792556502,0.13929001891532639,0.10404148413484898,1.0892137096774193,0.207901345078235,,,,,,,,,,,,,
29,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.84375,0.8,0.8875,0.8,0.8090569561157795,0.834733893557423,0.7919109022629232,0.7771587743732591,,,,,0.375,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921875,0.84375,0.125,0.03125,0.0,0.3125,0.21875,0.1875,0.25,0.375,0.46875,0.125,0.0625
30,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.9375,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9375,0.8745098039215686,0.8745098039215686,0.9921568627450981,0.9932718185313341,0.53125,0.53125,0.53125,0.40625,0.8349867333360883,0.9852886300469541,0.9374595490431268,0.8761767398839324,2.6734735714983233,2.1852971648017787,0.8173999504233856,0.8349867333360883,0.9852886300469541,-0.08285334879960259,-0.10358420045181406,0.53125,0.980497567382806,0.03836470858959441,0.039127795790417225,0.8356854838709677,0.05047015844199186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.9375,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9375,0.8545454545454545,0.8545454545454545,0.9681818181818181,0.9187698412698413,0.3125,0.3125,0.6875,0.25,,,,,,,,,,,,,,,,,,0.7653995297493665,0.9309807019071883,0.898311874208373,0.8603871217436209,2.0707694071286644,1.6668289221832666,0.8049321747000754,0.7653995297493665,0.9309807019071883,0.2317557646408906,0.03977637263520894,0.40625,0.9561639397658943,0.22240047411383787,0.23259659234592917,0.7550403225806451,0.1772398375350427,,,,,,,,,,,,,
30,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.875,0.880654761904762,0.880654761904762,0.880654761904762,0.880654761904762,0.875,0.8123167155425219,0.8123167155425219,,,,,0.46875,0.40625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9375,0.875,0.0625,0.0625,0.0,0.21875,0.21875,0.25,0.25,0.46875,0.46875,0.0625,0.0625
31,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.96875,0.96875,0.9705882352941176,0.96875,0.9687194525904204,0.9687194525904204,0.9393364366277243,0.9375,1.0,1.0,0.5,0.53125,0.5,0.46875,1.3819798877591996,1.556532653500878,0.9630516272743005,0.9121007697186548,3.4998604882909263,2.187590882137242,0.6250508811580873,1.3819798877591996,1.5565326535008779,0.0654010057782059,0.06820057091694659,0.59375,1.5157854873086032,0.10593940992210617,0.0698907667404443,1.438508064516129,0.26265840676096797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.875,0.8666666666666667,0.9047619047619048,0.8666666666666667,0.8704453441295547,0.8719635627530364,0.7704873741021288,0.7450199203187251,0.9176470588235295,0.9307539682539682,0.46875,0.34375,0.53125,0.34375,,,,,,,,,,,,,,,,,,1.9218025505643488,2.259916976226791,0.7879763453846201,0.7679543468174415,3.2379584617471546,1.7414830125105354,0.5378336482952654,1.9218025505643486,2.259916976226791,0.23353837411835007,0.25036656891495596,0.6875,2.1966185537351026,0.2510628413672381,0.11429514739380658,2.011592741935484,0.2276294162949442,,,,,,,,,,,,,
31,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.84375,0.8193181818181818,0.8571428571428571,0.8193181818181818,0.8222479275110853,0.8469370541738962,0.7879493264338533,0.7780859916782247,,,,,0.375,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921875,0.84375,0.125,0.03125,0.0,0.15625,0.21875,0.34375,0.25,0.375,0.4375,0.125,0.09375
32,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.84375,0.875,0.8529411764705883,0.875,0.8423645320197044,0.8460591133004927,0.7276068751089989,0.6923076923076923,0.9249999999999999,0.8152158027158027,0.375,0.53125,0.625,0.21875,0.8324075143694352,1.0046376344253751,0.8917190559654206,0.8816428164497596,2.091650066335189,2.2010647438338187,1.0523102211304802,0.8324075143694352,1.0046376344253753,-0.024506234666106116,-0.07241063366399421,0.65625,0.982104106391065,0.18816418109913594,0.1915929073857462,0.888608870967742,0.405182404486701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.875,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.875,0.7090909090909091,0.7090909090909091,0.9590909090909091,0.9041777666777666,0.3125,0.3125,0.6875,0.1875,,,,,,,,,,,,,,,,,,1.0319355316335235,1.2537164386594128,0.781352041396154,0.7553772947139517,1.9833289565778038,1.7155305807860597,0.8649753108759678,1.0319355316335235,1.2537164386594128,0.2276864788093252,0.23297589686336667,0.53125,1.2823728733282098,0.2727432804741773,0.21268640825667154,1.0398185483870965,0.20840182999230006,,,,,,,,,,,,,
32,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.75,0.7145833333333333,0.74375,0.7145833333333333,0.7079605263157895,0.7513157894736842,0.6687345054224639,0.6454293628808865,,,,,0.375,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859375,0.75,0.09375,0.125,0.03125,0.375,0.21875,0.25,0.25,0.3125,0.46875,0.0625,0.0625
33,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.8125,0.8299595141700404,0.8196078431372549,0.8299595141700404,0.8117647058823529,0.8139705882352941,0.6494848686351458,0.6293436293436294,0.9635627530364372,0.9647788109326572,0.40625,0.53125,0.59375,0.21875,0.5776661437314605,0.7201465457444592,0.9425851858130613,0.9413031617217568,1.9483065563457924,2.1441001344566395,1.1004942356078569,0.5776661437314604,0.7201465457444592,0.46240595259590944,0.4960586701133375,0.71875,0.7908206698619183,0.5279915742090026,0.6676501947028334,0.686491935483871,0.4663848626981698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
