target,k_calibration,model,subject_id,n,mae,rmse,pearson,spearman,ccc,y_true_mean,y_true_std,y_pred_mean,y_pred_std,residual_mean,residual_std,residual_rmse,residual_mae
arousal,4,stimulus_plus_fewshot_bias,24,5600,1.421120391705069,1.6562981069694063,0.8117788537060244,0.772745448155116,0.7347657878888489,4.29625,2.713376956659095,4.228577188940092,1.7251169133728905,0.06767281105990786,1.6549150460956261,1.6562981069694063,1.4211203917050692
arousal,4,stimulus_plus_fewshot_bias,25,5600,1.9866604262672811,2.489478283756922,0.5772614134314032,0.5739662902284358,0.5195900990119229,4.251785714285714,3.043053627962061,4.26676267281106,1.9078906150319601,-0.014976958525345628,2.489433231884446,2.489478283756922,1.9866604262672811
arousal,4,stimulus_plus_fewshot_bias,26,5600,1.530823732718894,1.9367073286078913,0.6042204355228759,0.6284042967750494,0.582002698954883,3.1358928571428573,2.3855811487123715,3.1137039170506915,1.8115899946825909,0.022188940092165883,1.9365802146105648,1.9367073286078913,1.530823732718894
arousal,4,stimulus_plus_fewshot_bias,27,5600,1.162049251152074,1.5016744345820534,0.6279297740152505,0.579898965520889,0.6275432081875619,5.06125,1.7133921685400237,5.092701612903226,1.7657184723255277,-0.031451612903225803,1.5013450314711525,1.5016744345820534,1.162049251152074
arousal,4,stimulus_plus_fewshot_bias,28,5600,1.185894297235023,1.4619321472193691,0.7833096077522899,0.6805000243259134,0.7485033929572805,3.1558928571428573,2.3455469030131746,3.1559619815668203,1.7310455839201928,-6.912442396314627e-05,1.4619321455851668,1.4619321472193691,1.185894297235023
arousal,4,stimulus_plus_fewshot_bias,29,5600,1.138211405529954,1.4838048824757777,0.7115167749987518,0.7182384223105432,0.698778845037286,3.81,2.0838597430180923,3.7969124423963136,1.7223612522765874,0.013087557603686635,1.483747163466514,1.4838048824757777,1.138211405529954
arousal,4,stimulus_plus_fewshot_bias,30,5600,0.8792281105990783,1.0991838174204374,0.8487501246858948,0.8191335685647534,0.8311847734794021,4.338214285714286,2.0737914786542007,4.364988479262673,1.689863721175016,-0.02677419354838707,1.098857682795547,1.0991838174204371,0.8792281105990783
arousal,4,stimulus_plus_fewshot_bias,31,5600,2.1130457949308754,2.5232416796343964,0.6300779560691518,0.6291156153417137,0.5539949254405716,5.1525,3.239978091857148,4.991739631336405,1.93694518896084,0.16076036866359447,2.5181153027038605,2.5232416796343964,2.1130457949308754
arousal,4,stimulus_plus_fewshot_bias,32,5600,1.1777131336405529,1.4494894222633898,0.7054726574784177,0.6690216536217775,0.6995193513764717,4.4383928571428575,1.986415721114751,4.4101670506912445,1.7451509599503778,0.028225806451612913,1.4492145766254259,1.4494894222633898,1.1777131336405529
arousal,4,stimulus_plus_fewshot_bias,33,5600,1.492474078341014,1.7703691040901086,0.48060242802186376,0.47538644002222996,0.47751328558282624,3.590357142857143,1.6315132812008284,3.613122119815668,1.8265488064736435,-0.022764976958525338,1.7702227319015227,1.7703691040901084,1.492474078341014
arousal,4,stimulus_plus_fewshot_bias,34,5600,1.1702044930875577,1.4495494005962135,0.798590834801054,0.7976552821348779,0.7559903815198948,3.8676785714285713,2.381061806265243,3.760766129032258,1.7117895842013189,0.10691244239631337,1.4456013262409857,1.4495494005962135,1.1702044930875575
arousal,4,stimulus_plus_fewshot_bias,35,5600,1.379673099078341,1.7484786744067147,0.48680786153232936,0.4555738602703083,0.4813776712045717,4.600535714285714,1.5846021578694411,4.570627880184332,1.8392788983389639,0.02990783410138251,1.7482228680332565,1.7484786744067147,1.379673099078341
arousal,4,stimulus_plus_fewshot_bias,36,5600,1.4664602534562212,1.7299808600676445,0.7326440272419592,0.735360297815371,0.6868816042655658,4.8758928571428575,2.5380231879961466,4.882091013824885,1.7653763493979533,-0.006198156682027626,1.729969756687709,1.7299808600676445,1.4664602534562212
arousal,4,stimulus_plus_fewshot_bias,37,5600,1.3986031105990784,1.6722170969479735,0.4602308069129818,0.49062381789242626,0.44197008279550104,4.755714285714285,1.3478698235454676,4.668317972350231,1.7851186051206023,0.08739631336405528,1.6699317063088177,1.6722170969479735,1.3986031105990784
arousal,4,stimulus_plus_fewshot_bias,38,5600,1.2671947004608295,1.5683050111498151,0.6535834563013421,0.6589473106133177,0.6484479160688701,4.5042857142857144,1.975379581193427,4.419009216589862,1.7569721433537218,0.08527649769585254,1.5659848424995533,1.5683050111498151,1.2671947004608295
arousal,4,stimulus_plus_fewshot_bias,39,5600,1.8868879608294933,2.281841689782906,0.6318206487075936,0.5309777660751732,0.574009817984342,3.8410714285714285,2.9436539966580337,3.8508179723502307,1.8861671657094625,-0.00974654377880183,2.2818208742396227,2.281841689782906,1.8868879608294933
arousal,4,stimulus_plus_fewshot_bias,40,5600,2.5494513248847923,3.065120118065653,0.33457190535913867,0.37353906185867736,0.3105612964446296,5.371071428571429,3.056693871402465,5.421486175115207,2.069070347234371,-0.0504147465437788,3.0647054820164583,3.065120118065653,2.5494513248847923
arousal,4,stimulus_plus_fewshot_bias,41,5600,1.3966373847926268,1.6979174222897644,0.3893439804925597,0.41600413891940297,0.28808238349829085,2.3760714285714286,0.8170060293784963,2.515771889400922,1.8337130226543361,-0.13970046082949308,1.692160558031993,1.6979174222897644,1.3966373847926268
arousal,4,stimulus_plus_fewshot_bias,42,5600,1.4801339285714286,1.8553993467485563,0.6009846944128306,0.6203767910409276,0.5854103704981083,6.3498214285714285,2.255853489948371,6.323600230414746,1.7927200602291748,0.02622119815668201,1.855214053601955,1.8553993467485563,1.4801339285714286
arousal,4,stimulus_plus_fewshot_bias,43,5600,1.7519196428571429,2.066829643096002,0.7372683631402854,0.7125560231028161,0.6516763865629442,4.177142857142857,2.9978049792936083,4.267281105990783,1.8080043058952615,-0.09013824884792625,2.0648631600362717,2.066829643096002,1.7519196428571429
arousal,4,stimulus_plus_fewshot_bias,44,5600,2.1103024193548383,2.7196493476612806,0.39740873963452616,0.3446241644489247,0.37430397329478304,3.8114285714285714,2.809958965493109,3.7924423963133638,1.9811596696340372,0.01898617511520734,2.7195830745518554,2.7196493476612806,2.1103024193548388
arousal,4,stimulus_plus_fewshot_bias,45,5600,1.2838162442396313,1.6511412303014894,0.5450789230940378,0.5656716935165339,0.5437035357627805,4.687142857142857,1.6659335802719,4.68479262672811,1.788695568152075,0.0023502304147465327,1.6511395576445118,1.6511412303014894,1.2838162442396313
arousal,4,stimulus_plus_fewshot_bias,46,5600,1.74832517281106,2.2106236595148863,0.3280933052704418,0.3488749527537155,0.32796281365740415,4.4105357142857144,1.8851477013399633,4.377932027649769,1.92791631769907,0.032603686635944706,2.2103832164637724,2.2106236595148863,1.74832517281106
arousal,4,stimulus_plus_fewshot_bias,47,5600,2.1966388248847926,2.6978250945740503,0.40112374557520775,0.4119588423725097,0.3810318429063832,4.972321428571429,2.777675988426957,4.947597926267281,2.010622748631556,0.024723502304147413,2.697711806206753,2.6978250945740503,2.1966388248847926
arousal,4,stimulus_plus_fewshot_bias,48,5600,1.1890221774193548,1.4779869109758403,0.7311531486644608,0.751234792372277,0.714756889632224,4.410357142857142,2.1504567324555186,4.348652073732719,1.740665427461444,0.061705069124423986,1.4766982743472874,1.4779869109758403,1.1890221774193548
arousal,4,stimulus_plus_fewshot_bias,49,5600,1.5759634216589862,1.9608765633142051,0.3172589136418981,0.3150351304898031,0.3020942770231227,2.65375,1.3834236290811286,2.677597926267281,1.8960388516740736,-0.02384792626728111,1.9607315402593184,1.9608765633142051,1.5759634216589862
arousal,4,stimulus_plus_fewshot_bias,50,5600,1.3294815668202764,1.575095206902489,0.8244375196068067,0.8067787292146167,0.752709895389315,4.292678571428572,2.657244135694662,4.324199308755761,1.7235159468393328,-0.03152073732718893,1.5747797795011038,1.575095206902489,1.3294815668202764
arousal,4,stimulus_plus_fewshot_bias,52,5600,1.7310743087557603,2.1719267267326323,0.4120523037596978,0.4098293362215345,0.40723830883192624,4.79625,2.126303014372263,4.924107142857143,1.8494872377884095,-0.12785714285714286,2.168160108782544,2.171926726732632,1.7310743087557603
arousal,4,stimulus_plus_fewshot_bias,53,5600,0.9839904953917052,1.1905927038704665,0.8426210837374256,0.8272592113008077,0.8138111592615712,3.976785714285714,2.1887285180008513,3.941624423963134,1.6797405733741522,0.03516129032258066,1.1900733885657806,1.1905927038704665,0.9839904953917052
arousal,4,stimulus_plus_fewshot_bias,54,5600,1.6400979262672812,1.9373774759016669,0.5507590302685468,0.5655594608460285,0.5422413590293664,4.428214285714286,2.1932991353070777,4.475334101382487,1.8403273981591464,-0.047119815668202766,1.936804380184666,1.9373774759016669,1.6400979262672812
arousal,4,stimulus_plus_fewshot_bias,55,5600,0.8958539746543777,1.1335933421616375,0.7573211384061793,0.6761714381181657,0.7159904311592461,2.0975,1.235686983595996,2.1387442396313365,1.730893201394645,-0.041244239631336395,1.1328427861316082,1.1335933421616375,0.8958539746543777
arousal,4,stimulus_plus_fewshot_bias,56,5600,1.2991114631336405,1.5036203198490041,0.8015036406687085,0.7762565524331857,0.7488750756996767,4.841607142857143,2.470558985898965,4.808289170506913,1.7024140994638695,0.03331797235023041,1.5032511363645433,1.5036203198490041,1.2991114631336405
arousal,4,stimulus_plus_fewshot_bias,57,5600,2.046153513824885,2.490276325182724,0.2839521154502622,0.2847731530565679,0.28319858746075766,4.40375,2.153324723786784,4.380731566820277,2.0035615051931117,0.023018433179723487,2.4901699394819468,2.490276325182724,2.046153513824885
arousal,4,stimulus_plus_fewshot_bias,58,5600,1.0282790898617513,1.2746286508113467,0.8497835401967192,0.8005172759303717,0.8068463598297412,3.2360714285714285,2.3499207270606783,3.195311059907834,1.6992754254912974,0.04076036866359447,1.2739767618820848,1.2746286508113467,1.0282790898617513
arousal,4,stimulus_plus_fewshot_bias,59,5600,1.5599164746543777,1.8809858462346143,0.569043249541745,0.5506478238284034,0.5609066582588248,5.531071428571429,2.1693725875168117,5.509758064516129,1.8306080992868246,0.02131336405529953,1.8808650919849608,1.8809858462346145,1.5599164746543777
arousal,4,stimulus_plus_fewshot_bias,60,5600,1.9741388248847926,2.348366956662606,0.6864899532844112,0.7139411760875787,0.5964741715846469,5.537678571428572,3.195925134935461,5.500743087557604,1.8577678717599655,0.03693548387096773,2.3480764751549317,2.348366956662606,1.9741388248847924
arousal,4,stimulus_plus_fewshot_bias,61,5600,1.519184907834101,1.8652114604962575,0.7867920140346153,0.7673415732686577,0.6990354061518794,3.438214285714286,2.903649862760695,3.4657949308755764,1.7685027198534087,-0.027580645161290315,1.865007533598476,1.8652114604962575,1.5191849078341013
arousal,4,stimulus_plus_fewshot_bias,62,5600,1.8463911290322579,2.339648781538134,0.6568715004149033,0.6189672316548563,0.5800348495476012,3.9194642857142856,3.0916557743862625,4.025063364055299,1.8614039068658572,-0.10559907834101383,2.3372644813128027,2.339648781538134,1.8463911290322579
arousal,4,stimulus_plus_fewshot_bias,63,5600,1.9506466013824886,2.428172659725372,0.652593630510357,0.6400049894370546,0.5697943290254865,4.04125,3.192554710628644,4.018577188940092,1.8740878558052958,0.022672811059907788,2.4280668049039402,2.428172659725372,1.9506466013824886
arousal,4,stimulus_plus_fewshot_bias,64,5600,1.3869642857142856,1.6981873320708778,0.6890199662487897,0.6682304761825554,0.6620422267508242,4.430714285714286,2.3312748329913346,4.508294930875576,1.7584870182232144,-0.07758064516129032,1.6964142944170106,1.6981873320708778,1.3869642857142856
arousal,4,stimulus_plus_fewshot_bias,65,5600,1.663847926267281,2.005497886626774,0.7818451080494976,0.7735876282587192,0.6818301051310881,3.2751785714285715,3.0675999757089234,3.3228283410138246,1.796850981904432,-0.047649769585253465,2.0049317376716167,2.0054978866267743,1.663847926267281
arousal,4,stimulus_plus_fewshot_bias_shrink4,1,5600,1.6113976094470046,1.9438532011270708,0.6094493311340587,0.6060501814283582,0.5709227401631966,4.393035714285714,2.437868228334848,4.410843894009217,1.691963318808992,-0.01780817972350234,1.943771626572138,1.9438532011270708,1.6113976094470046
arousal,4,stimulus_plus_fewshot_bias_shrink4,2,5600,1.5645593317972348,1.9562746096444927,0.7030002287088658,0.7456850450835572,0.586141246466618,6.4992857142857146,2.3048860036444143,5.432855702764977,1.672533641862902,1.0664300115207372,1.640041883266276,1.956274609644493,1.5645593317972353
arousal,4,stimulus_plus_fewshot_bias_shrink4,3,5600,1.3150792050691245,1.5563986429123706,0.6194620151352308,0.602649173381212,0.5692190486636809,3.067857142857143,1.5274987892042364,3.723014112903226,1.6913717389468885,-0.655156970046083,1.4117882561699913,1.5563986429123706,1.3150792050691245
arousal,4,stimulus_plus_fewshot_bias_shrink4,5,5600,1.369372839861751,1.6630230801765622,0.6633504585538017,0.7027854209334321,0.6253901242643101,5.206428571428572,2.073014048408249,4.689654377880184,1.678777249541878,0.5167741935483872,1.5806929487039394,1.6630230801765622,1.369372839861751
arousal,4,stimulus_plus_fewshot_bias_shrink4,6,5600,2.057272465437788,2.460043508985203,0.29513730913848074,0.34166483096527206,0.1893517739380914,7.5285714285714285,1.3884362074077499,5.927740495391705,1.7248148327524708,1.6008309331797232,1.8679278330479383,2.460043508985203,2.057272465437788
arousal,4,stimulus_plus_fewshot_bias_shrink4,7,5600,1.1402397753456222,1.398059068797018,0.6471258563606711,0.6743830790242832,0.5029740143867144,3.2760714285714285,0.9056561918052026,3.7906293202764973,1.6874673787527183,-0.5145578917050692,1.2999228192202872,1.398059068797018,1.1402397753456222
arousal,4,stimulus_plus_fewshot_bias_shrink4,8,5600,1.4913990495391707,1.7697364605409227,0.7375799711885257,0.7532759245146289,0.6615027905745167,3.3160714285714286,2.486698671052093,3.8498631912442396,1.6685203650566813,-0.533791762672811,1.6873154695760264,1.7697364605409227,1.4913990495391707
arousal,4,stimulus_plus_fewshot_bias_shrink4,9,5600,1.6419830069124426,2.059597942805539,0.4274564801212173,0.4346028152707421,0.4039217220073171,5.355,1.9624265227373119,4.7807445276497695,1.713339811671583,0.5742554723502304,1.9779217220316434,2.059597942805539,1.6419830069124426
arousal,4,stimulus_plus_fewshot_bias_shrink4,10,5600,1.489093461981567,1.7914702613968099,0.7225658731244896,0.6265068990775456,0.6598146434643922,4.1875,2.575125690413688,4.25785138248848,1.6727062044333223,-0.07035138248847926,1.790088372246218,1.7914702613968099,1.489093461981567
arousal,4,stimulus_plus_fewshot_bias_shrink4,11,5600,1.6853614631336404,2.0009754717365578,0.4031309013951755,0.4108450723983155,0.3941599653939931,4.998392857142857,1.8861802640576029,4.656265841013825,1.7129267474160839,0.34212701612903224,1.9715100667574552,2.0009754717365578,1.6853614631336407
arousal,4,stimulus_plus_fewshot_bias_shrink4,12,5600,1.065296658986175,1.3080384963258291,0.6500725408125947,0.5802156782733421,0.5968326876920071,4.807321428571429,1.1559705122774984,4.5477030529953915,1.685271069997415,0.25961837557603684,1.2820152132223688,1.3080384963258291,1.065296658986175
arousal,4,stimulus_plus_fewshot_bias_shrink4,13,5600,1.4480465149769586,1.7719140906522945,0.5375649832000009,0.45453398129667605,0.4211592726198262,2.3832142857142857,1.2512580913722358,3.370570276497696,1.6981057952958967,-0.9873559907834101,1.4713285466258916,1.7719140906522948,1.4480465149769588
arousal,4,stimulus_plus_fewshot_bias_shrink4,14,5600,0.9709043778801844,1.182556998108687,0.8540325477020878,0.801374635261007,0.7676263898068835,2.75875,1.64257372361182,3.5390437788018434,1.646561541213113,-0.7802937788018434,0.8885846456804037,1.182556998108687,0.9709043778801844
arousal,4,stimulus_plus_fewshot_bias_shrink4,15,5600,1.3862708813364055,1.7107158426453308,0.6525578887368993,0.6499084926829962,0.6236333042036768,3.8032142857142857,2.215495032672364,4.037247983870968,1.6770810350440148,-0.23403369815668204,1.694631795525161,1.7107158426453308,1.3862708813364055
arousal,4,stimulus_plus_fewshot_bias_shrink4,16,5600,1.1436693548387098,1.4433147615089814,0.8252435532726902,0.7562130843693948,0.7622410994207578,4.057142857142857,2.453485650403257,4.205725806451612,1.6492330393258374,-0.1485829493087558,1.435646407707845,1.4433147615089814,1.1436693548387098
arousal,4,stimulus_plus_fewshot_bias_shrink4,17,5600,1.1469621255760367,1.3932069796784294,0.8269187565693316,0.7787298123431105,0.7691714011584079,3.724107142857143,2.3694011274594518,3.9896486175115204,1.650567792687517,-0.26554147465437794,1.3676671427884308,1.3932069796784294,1.1469621255760367
arousal,4,stimulus_plus_fewshot_bias_shrink4,18,5600,1.9008712557603686,2.2281848073593005,0.6769239131055984,0.6588440225489137,0.5773836590800185,4.932142857142857,2.966606234575194,4.62420650921659,1.688849164375904,0.30793634792626734,2.2068037387526416,2.2281848073593005,1.9008712557603686
arousal,4,stimulus_plus_fewshot_bias_shrink4,19,5600,1.3228168202764978,1.627776603706838,0.6492226257764703,0.7096210339907649,0.6141905044030443,5.43,1.9387293334995033,4.881031105990783,1.6756332347587468,0.5489688940092166,1.53241307257073,1.6277766037068377,1.3228168202764978
arousal,4,stimulus_plus_fewshot_bias_shrink4,20,5600,1.0900626440092167,1.4029115311467057,0.7966753659306265,0.7878502719122832,0.7405169321594336,5.320357142857143,2.1379763164244445,4.776857718894009,1.648816272700915,0.5434994239631337,1.293355767132979,1.4029115311467057,1.0900626440092165
arousal,4,stimulus_plus_fewshot_bias_shrink4,21,5600,1.3553924251152074,1.709411962418905,0.8127651010705754,0.6926750155446375,0.7187112461836397,4.364107142857143,2.7585770638305243,4.285162730414747,1.6650043989150276,0.07894441244239633,1.7075880759143807,1.709411962418905,1.3553924251152074
arousal,4,stimulus_plus_fewshot_bias_shrink4,22,5600,1.9420413306451614,2.2411693547350704,0.6882557908955592,0.6418700617431424,0.5832041585141999,3.8130357142857143,3.0245793211871734,4.043842165898617,1.688113866113272,-0.23080645161290322,2.2292528924501753,2.2411693547350704,1.9420413306451614
arousal,4,stimulus_plus_fewshot_bias_shrink4,23,5600,1.080935339861751,1.3006661868410248,0.8195153739687342,0.8003467775050355,0.7718936933039023,5.171964285714286,2.109815428321073,4.698116359447005,1.655466265202211,0.473847926267281,1.2112805919207028,1.3006661868410248,1.0809353398617512
arousal,4,stimulus_plus_fewshot_bias_shrink4,24,5600,1.3506019585253457,1.540784418143212,0.8623456113416175,0.8173473115628164,0.7640518901887853,4.29625,2.713376956659095,4.271792914746544,1.642739204890896,0.02445708525345621,1.5405903005581405,1.540784418143212,1.3506019585253457
arousal,4,stimulus_plus_fewshot_bias_shrink4,25,5600,1.8459043778801847,2.2868402795737763,0.6694865538717647,0.6587673494899966,0.568788098277401,4.251785714285714,3.043053627962061,4.289696140552995,1.6929727460076547,-0.037910426267281146,2.2865260251878397,2.2868402795737763,1.8459043778801842
arousal,4,stimulus_plus_fewshot_bias_shrink4,26,5600,1.593467741935484,1.8809069641123732,0.6639495352847948,0.6742070279657633,0.6006216849588539,3.1358928571428573,2.3855811487123715,3.724470046082949,1.6795459704597062,-0.5885771889400921,1.7864456051908786,1.8809069641123732,1.593467741935484
arousal,4,stimulus_plus_fewshot_bias_shrink4,27,5600,1.1063673675115209,1.4331598045971212,0.6662418126025872,0.61945728563478,0.650963826824823,5.06125,1.7133921685400237,4.695625,1.6778649338580107,0.365625,1.385736405269003,1.4331598045971212,1.1063673675115209
arousal,4,stimulus_plus_fewshot_bias_shrink4,28,5600,1.1742533122119816,1.4635295764663088,0.8299071529406674,0.7160945383654793,0.750117592840171,3.1558928571428573,2.3455469030131746,3.74111319124424,1.6515550419684124,-0.5852203341013825,1.3414305728385345,1.4635295764663088,1.1742533122119816
arousal,4,stimulus_plus_fewshot_bias_shrink4,29,5600,1.06369383640553,1.4094463193754554,0.7472556029116162,0.7615772519141661,0.7215290725674833,3.81,2.0838597430180923,4.054402361751152,1.6527356411136724,-0.2444023617511521,1.3880945258776425,1.4094463193754556,1.06369383640553
arousal,4,stimulus_plus_fewshot_bias_shrink4,30,5600,0.7931451612903225,1.0010870184798257,0.8802815753194527,0.8494789636442915,0.8566933119710772,4.338214285714286,2.0737914786542007,4.335129608294931,1.6409142388705513,0.0030846774193548474,1.0010822660171568,1.0010870184798257,0.7931451612903225
arousal,4,stimulus_plus_fewshot_bias_shrink4,31,5600,2.0084504608294926,2.348032760141025,0.7380567675140146,0.7216082739745416,0.5958433858983448,5.1525,3.239978091857148,4.647001728110599,1.6995302547857527,0.5054982718894009,2.292973907355317,2.348032760141025,2.008450460829493
arousal,4,stimulus_plus_fewshot_bias_shrink4,32,5600,1.0844520449308757,1.3361982299891264,0.7465906682774974,0.7003733989222054,0.7342107059604938,4.4383928571428575,1.986415721114751,4.3567396313364055,1.662808809989294,0.0816532258064516,1.333701038667015,1.3361982299891264,1.0844520449308757
arousal,4,stimulus_plus_fewshot_bias_shrink4,33,5600,1.441961405529954,1.6637142409625552,0.5255340461625116,0.5314481977572264,0.5120944802144287,3.590357142857143,1.6315132812008284,3.966065668202765,1.6941441703369906,-0.3757085253456221,1.6207369248475305,1.6637142409625552,1.441961405529954
arousal,4,stimulus_plus_fewshot_bias_shrink4,34,5600,1.1413731278801844,1.3510477594148405,0.8400052951966815,0.8465145617457135,0.7829465677326461,3.8676785714285713,2.381061806265243,4.043427419354839,1.6459785900060675,-0.17574884792626727,1.3395679865809162,1.3510477594148405,1.1413731278801844
arousal,4,stimulus_plus_fewshot_bias_shrink4,35,5600,1.2414681739631337,1.6004798855661242,0.5326973147371442,0.4990840102377692,0.5287633316819882,4.600535714285714,1.5846021578694411,4.438551267281106,1.7025189247812773,0.16198444700460832,1.592261568659611,1.6004798855661242,1.2414681739631337
arousal,4,stimulus_plus_fewshot_bias_shrink4,36,5600,1.4026015264976959,1.6061204045527742,0.7955723120983419,0.8007803254892589,0.7212593989845764,4.8758928571428575,2.5380231879961466,4.591324884792627,1.6528833736104114,0.2845679723502304,1.580709911094773,1.6061204045527742,1.402601526497696
arousal,4,stimulus_plus_fewshot_bias_shrink4,37,5600,1.3317223502304147,1.5888709997569777,0.48834984522021435,0.5227133142440213,0.46856141112259747,4.755714285714285,1.3478698235454676,4.482007488479263,1.6907590041262117,0.27370679723502306,1.565118411819401,1.5888709997569777,1.3317223502304147
arousal,4,stimulus_plus_fewshot_bias_shrink4,38,5600,1.1701756912442398,1.4537222138205785,0.6965640392730084,0.6990965131256502,0.6843146166211731,4.5042857142857144,1.975379581193427,4.358787442396314,1.664648677817058,0.14549827188940093,1.4464226656937458,1.4537222138205785,1.1701756912442398
arousal,4,stimulus_plus_fewshot_bias_shrink4,39,5600,1.75609375,2.0938099955849157,0.723323622590578,0.5896365444790048,0.6212283634266743,3.8410714285714285,2.9436539966580337,4.082440956221198,1.6884918084017713,-0.2413695276497696,2.079851208315978,2.0938099955849157,1.75609375
arousal,4,stimulus_plus_fewshot_bias_shrink4,40,5600,2.434092741935484,2.8666458603270764,0.4164890825963142,0.4388874514062478,0.3520792456133314,5.371071428571429,3.056693871402465,4.857343029953917,1.7538040092248777,0.5137283986175115,2.8202378660290783,2.8666458603270764,2.434092741935484
arousal,4,stimulus_plus_fewshot_bias_shrink4,41,5600,1.467330789170507,1.8839251461152728,0.4190738087291032,0.4402514759111883,0.2482161223644471,2.3760714285714286,0.8170060293784963,3.4367597926267277,1.7112698097025818,-1.0606883640552995,1.5569566951341791,1.883925146115273,1.4673307891705067
arousal,4,stimulus_plus_fewshot_bias_shrink4,42,5600,1.609969758064516,2.0172398466404386,0.651891237272059,0.6645234508482596,0.5479016900436622,6.3498214285714285,2.255853489948371,5.300797811059908,1.6767518867712086,1.0490236175115206,1.72302235875713,2.0172398466404386,1.609969758064516
arousal,4,stimulus_plus_fewshot_bias_shrink4,43,5600,1.6516971486175116,1.891420156415099,0.8223782651418781,0.7830705216903502,0.6952693776065063,4.177142857142857,2.9978049792936083,4.2890855414746545,1.6554193712379903,-0.11194268433179726,1.8881046166772404,1.891420156415099,1.6516971486175116
arousal,4,stimulus_plus_fewshot_bias_shrink4,44,5600,1.983055875576037,2.5188078180051696,0.4733183513312188,0.3763338717121604,0.42028286686735866,3.8114285714285714,2.809958965493109,4.0525129608294925,1.7291485261339703,-0.2410843894009217,2.507243733910038,2.5188078180051696,1.983055875576037
arousal,4,stimulus_plus_fewshot_bias_shrink4,45,5600,1.1762161578341015,1.5393454047115298,0.5844163733331186,0.6026098133247773,0.5804844988095855,4.687142857142857,1.6659335802719,4.493028513824885,1.6838551145092333,0.1941143433179723,1.5270572670089149,1.5393454047115298,1.1762161578341015
arousal,4,stimulus_plus_fewshot_bias_shrink4,46,5600,1.563336693548387,2.016473580150128,0.3791658429763789,0.42549820993300624,0.3773889755565604,4.4105357142857144,1.8851477013399633,4.342296947004608,1.7240620396509778,0.068238767281106,2.01531862743424,2.016473580150128,1.563336693548387
arousal,4,stimulus_plus_fewshot_bias_shrink4,47,5600,2.0308561347926264,2.4851910663255765,0.48463362704710766,0.45839978848050394,0.430519913064319,4.972321428571429,2.777675988426957,4.622728974654378,1.734239778504894,0.3495924539170507,2.460479577706084,2.4851910663255765,2.0308561347926264
arousal,4,stimulus_plus_fewshot_bias_shrink4,48,5600,1.0954759504608294,1.3625488765930107,0.7746615798275779,0.8072254045187222,0.7484691729890259,4.410357142857142,2.1504567324555186,4.325748847926268,1.6581131262818738,0.08460829493087554,1.359919437883644,1.3625488765930107,1.0954759504608294
arousal,4,stimulus_plus_fewshot_bias_shrink4,49,5600,1.6335555875576036,1.976366693677509,0.3578565587252129,0.3300988532620336,0.30411332211076886,2.65375,1.3834236290811286,3.5063781682027653,1.7240021762098379,-0.8526281682027648,1.7829892076692349,1.976366693677509,1.6335555875576036
arousal,4,stimulus_plus_fewshot_bias_shrink4,50,5600,1.2495082085253457,1.4524347471914583,0.8763584856831913,0.8530655264894472,0.783870873303748,4.292678571428572,2.657244135694662,4.324017857142858,1.6427869338316596,-0.03133928571428574,1.452096602853968,1.4524347471914583,1.2495082085253457
arousal,4,stimulus_plus_fewshot_bias_shrink4,52,5600,1.6552505760368663,2.0251913680802827,0.4616143104938849,0.4624144802027496,0.4479670148793014,4.79625,2.126303014372263,4.6118692396313365,1.6954255713101352,0.18438076036866358,2.0167805563701666,2.0251913680802827,1.6552505760368663
arousal,4,stimulus_plus_fewshot_bias_shrink4,53,5600,0.9191064228110599,1.1158637672870162,0.8720860187018151,0.8574314140026817,0.8337255055781692,3.976785714285714,2.1887285180008513,4.129386520737327,1.6354549577146518,-0.15260080645161292,1.1053799984685309,1.1158637672870162,0.9191064228110599
arousal,4,stimulus_plus_fewshot_bias_shrink4,54,5600,1.5286052707373272,1.7709529261712067,0.6113084657149731,0.6420132117370145,0.5909808342425457,4.428214285714286,2.1932991353070777,4.388942972350231,1.6898785741169222,0.039271313364055295,1.7705174471495677,1.7709529261712067,1.5286052707373272
arousal,4,stimulus_plus_fewshot_bias_shrink4,55,5600,1.296363767281106,1.5515920239943866,0.7823138579259737,0.6841008287744407,0.5730709555837086,2.0975,1.235686983595996,3.2456998847926273,1.6714303451168289,-1.1481998847926267,1.0435874824302922,1.5515920239943866,1.296363767281106
arousal,4,stimulus_plus_fewshot_bias_shrink4,56,5600,1.2531293202764975,1.427140871207924,0.8449471238492225,0.813069314237023,0.7700376414492002,4.841607142857143,2.470558985898965,4.5506883640553,1.63355640064432,0.2909187788018433,1.3971747673117192,1.427140871207924,1.2531293202764977
arousal,4,stimulus_plus_fewshot_bias_shrink4,57,5600,1.8949791186635945,2.2661960551294134,0.34022474222770105,0.34444293199599685,0.33279917555140265,4.40375,2.153324723786784,4.340902937788018,1.7482969892152154,0.06284706221198157,2.2653244374825077,2.2661960551294134,1.8949791186635945
arousal,4,stimulus_plus_fewshot_bias_shrink4,58,5600,1.05155025921659,1.2905278730787413,0.8851461099076849,0.8359519078408926,0.8043573785184592,3.2360714285714285,2.3499207270606783,3.7665711405529954,1.6459710102564113,-0.5304997119815668,1.176448998801314,1.2905278730787413,1.05155025921659
