target,subset,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,lift_vs_stimulus_pearson,lift_vs_stimulus_spearman,lift_vs_stimulus_balanced_accuracy,lift_vs_stimulus_macro_f1,lift_vs_stimulus_auroc,lift_vs_stimulus_dev_mae,lift_vs_stimulus_dev_rmse,lift_vs_stimulus_dev_pearson,lift_vs_stimulus_dev_spearman,lift_vs_stimulus_dev_sign_acc,lift_vs_stimulus_true_dev_std,lift_vs_stimulus_pred_dev_std
arousal,top25_train_entropy,eeg_bc_residual_huber_norm_stabilized_smoke,48,1.8492857879916957,2.047615539592293,0.29381772020223235,0.2853644793723568,0.6216931216931216,0.6177985948477751,0.5326278659611993,1.8492857879916957,2.047615539592293,-0.1750438880628006,-0.2697801028143259,0.4583333333333333,0.2086693548387096,1.9477974295798677,-0.191634822792901,0.25471603161844747,-0.06400352992717973,-0.08867252706570516,-0.06500459648981943,0.013995102933596515,0.0,0.0,-0.00793650793650802,-0.06400352992717973,-0.08867252706570516,,,0.4583333333333333,0.0,0.25471603161844747
arousal,top25_train_entropy,stimulus_only,48,1.785282258064516,1.9589430125265879,0.3588223166920518,0.2713693764387603,0.6216931216931216,0.6177985948477751,0.5405643738977073,1.785282258064516,1.9589430125265879,,,0.0,0.2086693548387096,1.9477974295798677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
arousal,top25_train_score_std,eeg_bc_residual_huber_norm_stabilized_smoke,48,2.05808555054394,2.4775211766767384,0.31204389644894603,0.27981156297522997,0.6164021164021164,0.6075036075036075,0.6613756613756614,2.05808555054394,2.4775211766767384,0.24390271339685518,0.08997611622199489,0.5208333333333334,0.6875,2.375543334257332,-0.1695456500640351,0.2694274994690809,0.009118750531328601,-0.004494208984221704,0.048246612190828375,0.11042736108891918,0.0,0.0,0.05291005291005291,0.009118750531328601,-0.004494208984221704,,,0.5208333333333334,0.0,0.2694274994690809
arousal,top25_train_score_std,stimulus_only,48,2.0672043010752685,2.4730269676925167,0.26379728425811766,0.1693842018863108,0.6164021164021164,0.6075036075036075,0.6084656084656085,2.0672043010752685,2.4730269676925167,,,0.0,0.6875,2.375543334257332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
