augmentation_config,target,model,test_subject,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,best_epoch,best_val_rmse_scaled,fit_subjects,val_subjects,outer_train_subjects,y_outer_mean,y_outer_std,final_train_last_loss,oracle_test_checkpoint_selection,arch_config,arch_description
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,1,32,1.5170382925653287,1.825604175317017,0.6633820991598125,0.701781896881567,0.7166666666666667,0.722943722943723,0.8041666666666667,1.5170382925653287,1.825604175317017,0.2254808185762483,0.16625423953979038,0.65625,0.09979838709677412,1.8730758315387523,0.1264874382986596,0.3767514317167525,3,0.9383435648811467,54,8,62,7.162729191130042e-18,1.9455604821992014,0.22319867978653601,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,2,32,2.053221485567665,2.448268543398614,0.7607050209564732,0.8186171360754256,0.75,0.6559139784946236,0.8772727272727273,2.053221485567665,2.448268543398614,0.3691397119204723,0.31634897360703806,0.84375,2.2273185483870965,1.5829340702617387,0.2910995613801334,0.30001948520281346,2,1.2692890868337496,54,8,62,-7.162729191130042e-18,1.9288502402018097,0.23103203336077352,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,3,32,1.0374739287284007,1.431447797987428,0.6123074102701742,0.6020551607748752,0.8870967741935484,0.5474747474747474,0.9032258064516129,1.0374739287284007,1.431447797987428,-0.05979220125410157,-0.059017595307917885,0.8125,-1.265625,1.353914241378173,-1.425892582051163,0.3626981509336432,6,0.7459946330814113,54,8,62,2.865091676452017e-17,1.9459122563827091,0.18671254717534588,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,5,32,1.2526101644362115,1.5170567924862817,0.686421120487156,0.7545269880942553,0.8531746031746033,0.8435972629521017,0.8928571428571429,1.2526101644362115,1.5170567924862817,0.20598608304842536,0.2034457478005865,0.59375,0.893649193548387,1.5102454224184472,0.856029429174691,0.6516501507919952,8,0.7790128244890298,54,8,62,-7.162729191130042e-18,1.9474092830945495,0.16003023580678047,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,6,32,2.978789239318174,3.406019259929218,0.23999033927198893,0.3489115145641323,0.48333333333333334,0.36374269005847953,0.45,2.978789239318174,3.406019259929218,-0.2488861009121076,-0.16165689149560114,0.8125,3.2752016129032255,1.790167901902087,0.568855670104548,0.6816036597818165,7,1.7915374145769944,54,8,62,1.7906822977825105e-17,1.9011711549146475,0.1501461661631061,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,7,32,1.148144407296377,1.474217929334194,0.6607705666778754,0.6997295451595142,0.6875,0.4074074074074074,,1.148144407296377,1.474217929334194,-0.05974861964713711,0.04179268645542691,0.75,-1.0433467741935485,1.2461858921407156,-0.38825437954864367,0.36909273796176273,3,0.7562993027107111,54,8,62,7.162729191130042e-18,1.949252022010084,0.23824369042150437,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,8,32,1.6736858362064497,1.894392458969659,0.7439594836107485,0.791916706777846,0.7291666666666667,0.7196495619524406,0.9166666666666666,1.6736858362064497,1.894392458969659,-0.02348894128188357,-0.00439882697947214,0.53125,-1.0115927419354838,1.630470033705313,-0.13492110932326215,0.36568694066198876,5,0.974044865944382,54,8,62,7.162729191130042e-18,1.9448718565923315,0.23011230268786032,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,9,32,1.6782357557558794,2.0615512541268712,0.44662775134990035,0.4276558306416562,0.7568627450980392,0.7490196078431373,0.7568627450980392,1.6782357557558794,2.0615512541268712,-0.04820703960250751,-0.06947117616932806,0.5625,1.0524193548387095,1.898183074793325,0.5258393961419501,0.5232961684865949,3,1.062365373465316,54,8,62,-3.581364595565021e-18,1.9405294107485496,0.1987609969031426,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,10,32,1.4248413100181265,1.7110478939399747,0.7545104966772257,0.6295976208337001,0.8852813852813852,0.893687707641196,0.8787878787878788,1.4248413100181265,1.7110478939399747,0.05118614634342284,0.11621299654710816,0.5625,-0.12247983870967742,1.7129972872947774,-0.14109293839426806,0.11350473012104151,1,0.8783807866664195,54,8,62,-7.162729191130042e-18,1.9479568986533093,0.288655289959523,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
gaussian_0p10,arousal,eeg_oracle_arch_A0_current,11,32,1.6656656643689183,2.046234094399272,0.42613728672497075,0.40875899145941,0.5607287449392713,0.5588547189819725,0.5708502024291497,1.6656656643689183,2.046234094399272,-0.08928715671954285,-0.14957382520889628,0.5,0.703125,1.9006477694544373,-0.01210085836946724,0.13338607793470583,1,1.0530884878003506,54,8,62,1.7906822977825105e-17,1.9430789912245294,0.24114182182858068,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
