test_subject,oracle_test_checkpoint_rmse,clean_gaussian10_rmse,stimulus_only_oracle_file_rmse,delta_oracle_minus_clean_rmse,delta_oracle_minus_stimulus_rmse,oracle_test_checkpoint_mae,clean_gaussian10_mae,stimulus_only_oracle_file_mae,delta_oracle_minus_clean_mae,delta_oracle_minus_stimulus_mae,oracle_test_checkpoint_accuracy,clean_gaussian10_accuracy,stimulus_only_oracle_file_accuracy,delta_oracle_minus_clean_accuracy,delta_oracle_minus_stimulus_accuracy,oracle_test_checkpoint_balanced_accuracy,clean_gaussian10_balanced_accuracy,stimulus_only_oracle_file_balanced_accuracy,delta_oracle_minus_clean_balanced_accuracy,delta_oracle_minus_stimulus_balanced_accuracy,oracle_test_checkpoint_macro_f1,clean_gaussian10_macro_f1,stimulus_only_oracle_file_macro_f1,delta_oracle_minus_clean_macro_f1,delta_oracle_minus_stimulus_macro_f1,oracle_test_checkpoint_mcc,clean_gaussian10_mcc,stimulus_only_oracle_file_mcc,delta_oracle_minus_clean_mcc,delta_oracle_minus_stimulus_mcc,oracle_test_checkpoint_auroc,clean_gaussian10_auroc,stimulus_only_oracle_file_auroc,delta_oracle_minus_clean_auroc,delta_oracle_minus_stimulus_auroc,oracle_test_checkpoint_dev_pearson,clean_gaussian10_dev_pearson,stimulus_only_oracle_file_dev_pearson,delta_oracle_minus_clean_dev_pearson,oracle_test_checkpoint_pred_dev_std,clean_gaussian10_pred_dev_std,stimulus_only_oracle_file_pred_dev_std,delta_oracle_minus_clean_pred_dev_std,delta_oracle_minus_stimulus_pred_dev_std,failure_score
14,1.5532953630760504,1.5556950500457907,1.7966571854818605,-0.0023996869697402445,-0.24336182240581006,1.23980960798249,1.3636695567640231,1.610383064516129,-0.12385994878153306,-0.37057345653363893,0.78125,0.75,0.75,0.03125,0.03125,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.016666666666666607,0.016666666666666607,0.6157804459691252,0.5897435897435898,0.5897435897435898,0.02603685622553542,0.02603685622553542,0.4127594582445936,0.38297084310253526,0.38297084310253526,0.029788615142058328,0.029788615142058328,0.9500000000000001,0.9166666666666667,0.9333333333333333,0.033333333333333326,0.01666666666666672,0.342233476860633,0.04542680152898638,,0.2968066753316466,0.8159834433169757,0.20066580986592394,0.0,0.6153176334510517,0.8159834433169757,0.0
11,1.7907789586846892,2.120586136259715,2.026535642212376,-0.32980717757502576,-0.23575668352768697,1.3578986925072751,1.7096971147224076,1.671875,-0.35179842221513247,-0.31397630749272487,0.5625,0.59375,0.59375,-0.03125,-0.03125,0.5708502024291497,0.5607287449392713,0.5607287449392713,0.010121457489878471,0.010121457489878471,0.5607843137254902,0.5588547189819725,0.5588547189819725,0.0019295947435177263,0.0019295947435177263,0.13945994111797608,0.1286949299057178,0.1286949299057178,0.010765011212258285,0.010765011212258285,0.5708502024291499,0.5910931174089069,0.5870445344129556,-0.020242914979757054,-0.01619433198380571,0.35009866415422836,0.06034421796408764,,0.28975444619014074,0.8239002050739741,0.22721336605724238,0.0,0.5966868390167317,0.8239002050739741,0.0
17,1.3909673869484818,2.1189025925116183,1.443007647866153,-0.7279352055631365,-0.05204026091767133,1.1273875598173884,1.78065285102258,1.1703629032258065,-0.6532652912051917,-0.04297534340841813,0.90625,0.75,0.90625,0.15625,0.0,0.94,0.8400000000000001,0.94,0.09999999999999987,0.0,0.8798498122653317,0.722943722943723,0.8798498122653317,0.15690608932160865,0.0,0.7848566748139434,0.5633234713140696,0.7848566748139434,0.22153320349987382,0.0,0.9885714285714287,0.9771428571428572,0.9828571428571429,0.011428571428571455,0.005714285714285783,0.253031574805305,0.19298312983278185,,0.06004844497252318,0.4844757244529417,0.5992040409393705,0.0,-0.11472831648642884,0.4844757244529417,0.0
8,1.740985124636254,1.7915225264836387,1.9187893074403857,-0.050537401847384755,-0.17780418280413168,1.5213265562217364,1.5729662122081574,1.7182459677419355,-0.05163965598642095,-0.1969194115201991,0.8125,0.8125,0.8125,0.0,0.0,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.0,0.0,0.7681159420289855,0.7681159420289855,0.7681159420289855,0.0,0.0,0.5449492609130661,0.5449492609130661,0.5449492609130661,0.0,0.0,0.9166666666666667,0.90625,0.90625,0.01041666666666674,0.01041666666666674,0.33289803212068997,0.18291503789377542,,0.14998299422691455,0.18676981482777485,0.1502316732815107,0.0,0.03653814154626414,0.18676981482777485,0.0
7,1.4837481967440393,1.8531043693078315,1.6252851346734933,-0.36935617256379216,-0.141536937929454,1.1756451051536903,1.5730026788659055,1.3487903225806452,-0.39735757371221525,-0.173145217426955,0.6875,0.625,0.6875,0.0625,0.0,0.6875,0.625,0.6875,0.0625,0.0,0.4074074074074074,0.38461538461538464,0.4074074074074074,0.022792022792022748,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.08298682627355125,0.1470691054099421,,-0.06408227913639086,0.2091590109605234,0.2900083452996128,0.0,-0.08084933433908939,0.2091590109605234,0.0
5,1.611708964266102,1.8938427579561918,1.7548362080449438,-0.28213379369008984,-0.14312724377884178,1.3036843618286262,1.5174295222801983,1.4047379032258065,-0.2137451604515721,-0.10105354139718026,0.78125,0.75,0.75,0.03125,0.03125,0.7976190476190477,0.7777777777777778,0.7777777777777778,0.019841269841269882,0.019841269841269882,0.7810361681329423,0.746031746031746,0.746031746031746,0.03500442210119625,0.03500442210119625,0.6012325878048522,0.5945883900105632,0.5945883900105632,0.006644197794289042,0.006644197794289042,0.9007936507936508,0.8690476190476191,0.8650793650793651,0.031746031746031744,0.0357142857142857,0.11843923295157104,0.006781162305216313,,0.11165807064635472,0.5031739350601053,0.17601683966709192,0.0,0.3271570953930134,0.5031739350601053,0.0
9,1.9993583955913357,2.179154763332932,2.170411362822948,-0.17979636774159635,-0.17105296723161256,1.573139379767873,1.7691064696146166,1.6965725806451613,-0.1959670898467436,-0.12343320087728826,0.6875,0.6875,0.65625,0.0,0.03125,0.6980392156862745,0.6980392156862745,0.6686274509803922,0.0,0.02941176470588225,0.6825396825396826,0.6825396825396826,0.6476476476476476,0.0,0.03489203489203496,0.4161455870818984,0.4161455870818984,0.36309228459184417,0.0,0.053053302490054244,0.7764705882352941,0.7803921568627451,0.7686274509803921,-0.0039215686274509665,0.007843137254902044,0.12617617889924052,-0.060008784697948556,,0.18618496359718906,0.11722164517516528,0.7150762848217298,0.0,-0.5978546396465645,0.11722164517516528,0.0
12,1.3155074830995257,1.4469887840194147,1.3301654805004859,-0.13148130091988897,-0.014657997400960188,1.0733851541547463,1.1973394422910384,1.0922379032258065,-0.12395428813629206,-0.01885274907106016,0.84375,0.84375,0.84375,0.0,0.0,0.8236714975845411,0.8236714975845411,0.8236714975845411,0.0,0.0,0.8128654970760234,0.8128654970760234,0.8128654970760234,0.0,0.0,0.6279257387790121,0.6279257387790121,0.6279257387790121,0.0,0.0,0.927536231884058,0.9275362318840579,0.9347826086956522,1.1102230246251565e-16,-0.007246376811594235,0.09810806379188511,-0.011416962969232473,,0.10952502676111758,0.16196176974582233,0.1326607951448318,0.0,0.029300974600990515,0.16196176974582233,0.0
3,1.5997173909733127,1.612569274731476,1.8533457350509737,-0.012851883758163263,-0.253628344077661,1.3338498223533874,1.4121148826032686,1.645665322580645,-0.07826506024988111,-0.31181550022725757,0.75,0.71875,0.71875,0.03125,0.03125,0.8709677419354839,0.8548387096774194,0.8548387096774194,0.016129032258064502,0.016129032258064502,0.5259259259259259,0.5060034305317325,0.5060034305317325,0.01992249539419344,0.01992249539419344,0.28711892307136966,0.26639771383306554,0.26639771383306554,0.020721209238304117,0.020721209238304117,0.967741935483871,0.967741935483871,0.967741935483871,0.0,0.0,-0.12449243746521367,-0.021981146001508536,,-0.10251129146370513,0.48724659723451913,0.04732324640691918,0.0,0.4399233508275999,0.48724659723451913,0.0
2,2.5765813016556005,3.1332119461665555,2.7325131631493744,-0.556630644510955,-0.15593186149377392,2.1181599383009315,2.739687910515928,2.326108870967742,-0.6215279722149964,-0.20794893266681047,0.75,0.625,0.625,0.125,0.125,0.8181818181818181,0.7272727272727273,0.7272727272727273,0.09090909090909083,0.09090909090909083,0.746031746031746,0.625,0.625,0.12103174603174605,0.12103174603174605,0.5945883900105632,0.45454545454545453,0.45454545454545453,0.14004293546510865,0.14004293546510865,0.7818181818181819,0.8681818181818182,0.8681818181818182,-0.08636363636363631,-0.08636363636363631,0.1441251484506853,0.31770197931389715,,-0.17357683086321185,1.2249258080333723,0.17661716244773762,0.0,1.0483086455856347,1.2249258080333723,0.0
