augmentation_config,target,model,test_subject,n,mae,rmse,pearson,balanced_accuracy,auroc,dev_mae,dev_rmse,dev_pearson,dev_sign_acc,true_dev_mean,pred_dev_mean,true_dev_std,pred_dev_std,std_ratio_pred_over_true,mean_abs_true_dev,mean_abs_pred_dev,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,lift_vs_stimulus_pearson,lift_vs_stimulus_balanced_accuracy,lift_vs_stimulus_auroc,lift_vs_stimulus_dev_mae,lift_vs_stimulus_dev_rmse,lift_vs_stimulus_dev_sign_acc,lift_vs_stimulus_pred_dev_std
gaussian_0p10,arousal,stimulus_only,33,32,1.466733870967742,1.7088498453534822,0.5550418725169379,0.75,0.8482142857142857,1.466733870967742,1.7088498453534822,,0.0,-0.7258064516129032,0.0,1.5470529366384678,0.0,0.0,1.466733870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,34,32,1.22940120815512,1.418120348159529,0.8565615288220045,0.8236714975845411,0.9130434782608695,1.22940120815512,1.418120348159529,-0.010574016601580588,0.4375,-0.4717741935483871,0.08546982716508389,1.2872001029750018,0.19578247246216898,0.15209948477281865,1.1975806451612905,0.15707297456753597,-0.031820562993829515,-0.04718818543334713,-0.0011804781029176592,0.0,0.0,-0.031820562993829515,-0.04718818543334713,0.4375,0.19578247246216898
gaussian_0p10,arousal,stimulus_only,34,32,1.1975806451612905,1.370932162726182,0.8577420069249222,0.8236714975845411,0.9130434782608695,1.1975806451612905,1.370932162726182,,0.0,-0.4717741935483871,0.0,1.2872001029750018,0.0,0.0,1.1975806451612905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,35,32,1.2331876144067004,1.5515586446228775,0.5440813592535452,0.8019323671497585,0.8695652173913043,1.2331876144067002,1.5515586446228775,-0.3172131097548742,0.53125,0.29032258064516125,0.36166088175710764,1.5253824941246354,0.07253210807929945,0.047550111764509,1.1804435483870968,0.36166088175710764,-0.052744066019603686,0.001206293870505526,-0.008335771688218307,-0.021739130434782594,0.0,-0.052744066019603464,0.001206293870505526,0.53125,0.07253210807929945
gaussian_0p10,arousal,stimulus_only,35,32,1.1804435483870968,1.552764938493383,0.5524171309417635,0.8236714975845411,0.8695652173913043,1.1804435483870968,1.552764938493383,,0.0,0.29032258064516125,0.0,1.5253824941246354,0.0,0.0,1.1804435483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,36,32,1.4350887133551247,1.7085582613298138,0.8280217708223584,0.819838056680162,0.9149797570850202,1.4350887133551247,1.7085582613298138,0.06486290552064762,0.4375,0.576108870967742,-0.2298683179385369,1.5074025758264082,0.18065655165277103,0.11984625378101749,1.3986895161290323,0.2438592699306138,-0.036399197226092195,-0.09481604002685207,-0.00014707878063746627,0.0,-0.004048582995951455,-0.03639919722609242,-0.09481604002685229,0.4375,0.18065655165277103
gaussian_0p10,arousal,stimulus_only,36,32,1.3986895161290325,1.6137422213029617,0.8281688496029959,0.819838056680162,0.9190283400809717,1.3986895161290323,1.6137422213029615,,0.0,0.576108870967742,0.0,1.5074025758264082,0.0,0.0,1.3986895161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,37,32,1.2714281715849622,1.5729953848607852,0.5110003110899549,0.759090909090909,0.8363636363636363,1.2714281715849622,1.5729953848607854,0.271294049119685,0.5625,0.4490927419354839,-0.0752104847945977,1.513886625498777,0.1345756584456097,0.08889414582230187,1.2988911290322582,0.12659093609972544,0.027462957447295988,0.0060983443786177816,0.007430382834228921,0.04999999999999993,0.004545454545454519,0.027462957447295988,0.0060983443786175595,0.5625,0.1345756584456097
gaussian_0p10,arousal,stimulus_only,37,32,1.2988911290322582,1.579093729239403,0.503569928255726,0.7090909090909091,0.8318181818181818,1.2988911290322582,1.579093729239403,,0.0,0.4490927419354839,0.0,1.513886625498777,0.0,0.0,1.2988911290322582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,38,32,1.2959728534584973,1.5401822662597522,0.6762950002991576,0.8666666666666667,0.9375,1.2959728534584973,1.5401822662597522,0.03571712472003603,0.375,0.19506048387096772,0.048498372091508035,1.3855566244123854,0.7077911240900931,0.5108352207472983,1.1134072580645162,0.578838285617725,-0.18256559539398132,-0.14096257235138676,-0.04662935281614822,0.01666666666666672,-0.01666666666666672,-0.1825655953939811,-0.14096257235138676,0.375,0.7077911240900931
gaussian_0p10,arousal,stimulus_only,38,32,1.113407258064516,1.3992196939083654,0.7229243531153058,0.85,0.9541666666666667,1.1134072580645162,1.3992196939083654,,0.0,0.19506048387096772,0.0,1.3855566244123854,0.0,0.0,1.1134072580645162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,39,32,1.7400433460013387,2.0079003000226785,0.7826184965563692,0.9009661835748792,0.9227053140096618,1.7400433460013387,2.0079003000226785,0.08207074492787707,0.5,-0.47177419354838707,-0.19078573270700694,1.9867742000953235,0.34201036033686,0.17214354823023095,1.719758064516129,0.2984212493493158,-0.020285281485209694,0.03411894862867637,0.014977971610178664,0.0,-0.009661835748792313,-0.020285281485209694,0.03411894862867637,0.5,0.34201036033686
gaussian_0p10,arousal,stimulus_only,39,32,1.719758064516129,2.042019248651355,0.7676405249461905,0.9009661835748792,0.9323671497584541,1.719758064516129,2.042019248651355,,0.0,-0.47177419354838707,0.0,1.9867742000953235,0.0,0.0,1.719758064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,40,32,2.5946356646186866,3.058590524473479,0.4514578187081243,0.6686274509803922,0.7294117647058823,2.5946356646186866,3.058590524473479,-0.1311743005697997,0.34375,1.0841733870967742,-0.2748707300044799,2.710396573079377,0.18124322579171614,0.06686963361443911,2.499495967741935,0.2799723149214962,-0.09513969687675106,-0.13939859576284297,-0.01696477588078249,0.0,-0.013725490196078494,-0.0951396968767515,-0.13939859576284297,0.34375,0.18124322579171614
gaussian_0p10,arousal,stimulus_only,40,32,2.4994959677419355,2.919191928710636,0.4684225945889068,0.6686274509803922,0.7431372549019608,2.499495967741935,2.919191928710636,,0.0,1.0841733870967742,0.0,2.710396573079377,0.0,0.0,2.499495967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,41,32,2.013011646907574,2.4932913617112757,0.45765021901370434,0.6875,,2.013011646907574,2.4932913617112757,0.09310907368661368,0.5,-1.9642137096774193,0.025265681180010838,1.4959771670373037,0.33910727170029914,0.22667944349154392,2.0055443548387095,0.28949383081961766,-0.007467292068864317,-0.02426661870409319,0.027942658857848857,0.0,,-0.007467292068864317,-0.02426661870409319,0.5,0.33910727170029914
gaussian_0p10,arousal,stimulus_only,41,32,2.0055443548387095,2.4690247430071826,0.4297075601558555,0.6875,,2.0055443548387095,2.4690247430071826,,0.0,-1.9642137096774193,0.0,1.4959771670373037,0.0,0.0,2.0055443548387095,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,42,32,2.1991094213661198,2.60635049069771,0.670999217103664,0.7272727272727273,0.8454545454545455,2.1991094213661198,2.60635049069771,-0.28562045120977547,0.8125,2.0685483870967745,0.07500939173833412,1.660115463055621,0.062225257930781694,0.03748248800490776,2.253024193548387,0.08051914361782328,0.05391477218226726,0.04598353435212266,-0.008398440696390397,0.0,0.0,0.05391477218226726,0.04598353435212266,0.8125,0.062225257930781694
gaussian_0p10,arousal,stimulus_only,42,32,2.253024193548387,2.6523340250498326,0.6793976578000543,0.7272727272727273,0.8454545454545455,2.253024193548387,2.6523340250498326,,0.0,2.0685483870967745,0.0,1.660115463055621,0.0,0.0,2.253024193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,43,32,1.586018635592131,1.9119929292285744,0.8421975939543227,0.9272727272727272,0.9681818181818181,1.586018635592131,1.9119929292285747,-0.06527725891957753,0.5625,-0.12247983870967742,0.36714327442010986,1.802734417937777,0.30656623097823527,0.17005623675214404,1.5972782258064515,0.41593670337681643,0.011259590214320436,-0.10510259151911505,-0.02169728996427156,0.0,-0.022727272727272818,0.011259590214320436,-0.10510259151911505,0.5625,0.30656623097823527
gaussian_0p10,arousal,stimulus_only,43,32,1.5972782258064515,1.8068903377094594,0.8638948839185943,0.9272727272727272,0.990909090909091,1.5972782258064515,1.8068903377094596,,0.0,-0.12247983870967741,0.0,1.802734417937777,0.0,0.0,1.5972782258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,44,32,1.9630102640715494,2.4368811914891952,0.5321901394417545,0.8545454545454545,0.8772727272727273,1.9630102640715494,2.4368811914891952,0.2230843308239681,0.625,-0.5035282258064517,-0.004518114483763478,2.4099202277826843,0.12446448983913251,0.051646726063458936,1.9823588709677418,0.09843614233997405,0.019348606896192333,0.0250806641170076,0.013550217018864275,0.0,0.00909090909090915,0.019348606896192333,0.0250806641170076,0.625,0.12446448983913251
gaussian_0p10,arousal,stimulus_only,44,32,1.9823588709677418,2.461961855606203,0.5186399224228903,0.8545454545454545,0.8681818181818182,1.9823588709677418,2.461961855606203,,0.0,-0.5035282258064517,0.0,2.4099202277826843,0.0,0.0,1.9823588709677418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,45,32,1.101885871681234,1.46782868168204,0.621659163302624,0.7467532467532467,0.7489177489177489,1.101885871681234,1.46782868168204,0.2383167576840623,0.5625,0.38558467741935476,0.05550181376299797,1.4722953086219466,0.3188651667449164,0.21657690877460878,1.142641129032258,0.2491044857480115,0.04075525735102392,0.0541204039482186,0.017706056377752466,0.0,-0.030303030303030387,0.04075525735102392,0.0541204039482186,0.5625,0.3188651667449164
gaussian_0p10,arousal,stimulus_only,45,32,1.142641129032258,1.5219490856302587,0.6039531069248716,0.7467532467532467,0.7792207792207793,1.142641129032258,1.5219490856302587,,0.0,0.38558467741935476,0.0,1.4722953086219466,0.0,0.0,1.142641129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,46,32,1.513527943476411,1.9689339496901408,0.40196056035326655,0.5833333333333334,0.7041666666666667,1.513527943476411,1.9689339496901408,-0.21141092831124877,0.46875,0.09979838709677419,-0.19662504591650704,1.9285807571028841,0.07771324419247236,0.04029556133764031,1.4858870967741935,0.19662504591650704,-0.02764084670221756,-0.03777278222258529,-0.007717319751148699,0.0,0.0,-0.02764084670221756,-0.03777278222258529,0.46875,0.07771324419247236
gaussian_0p10,arousal,stimulus_only,46,32,1.4858870967741935,1.9311611674675555,0.40967788010441525,0.5833333333333334,0.7041666666666667,1.4858870967741935,1.9311611674675555,,0.0,0.09979838709677419,0.0,1.9285807571028841,0.0,0.0,1.4858870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,47,32,1.978954447725027,2.464586832397346,0.5039121959516893,0.803921568627451,0.7764705882352941,1.978954447725027,2.4645868323973463,-0.033635038173855644,0.53125,0.6713709677419355,0.15351330612160918,2.3476946080537613,0.46928438219907015,0.19989157899370352,2.015120967741935,0.4145520787677155,0.036166520016908565,-0.02278238711278391,-0.03315467667466687,-0.02941176470588225,-0.0019607843137254832,0.03616652001690812,-0.022782387112784352,0.53125,0.46928438219907015
gaussian_0p10,arousal,stimulus_only,47,32,2.0151209677419355,2.441804445284562,0.5370668726263562,0.8333333333333333,0.7784313725490196,2.015120967741935,2.441804445284562,,0.0,0.6713709677419355,0.0,2.3476946080537613,0.0,0.0,2.015120967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,48,32,1.1879190132921127,1.4301274403949227,0.7537676594664885,0.8160173160173161,0.9090909090909091,1.1879190132921125,1.4301274403949227,-0.07758115169885366,0.46875,0.09979838709677409,-0.04071228637704808,1.300879429561996,0.4850963728082192,0.37289879583319835,1.0493951612903225,0.40562914475603185,-0.13852385200179018,-0.1254255555474062,-0.04300539391432634,0.0,-0.030303030303030387,-0.13852385200178996,-0.12542555554740642,0.46875,0.4850963728082192
gaussian_0p10,arousal,stimulus_only,48,32,1.0493951612903225,1.3047018848475165,0.7967730533808148,0.8160173160173161,0.9393939393939394,1.0493951612903225,1.3047018848475163,,0.0,0.09979838709677409,0.0,1.300879429561996,0.0,0.0,1.0493951612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,49,32,2.0269083035521067,2.354524964875116,0.38969649207545654,0.8548387096774194,0.8064516129032258,2.0269083035521067,2.354524964875116,-0.16704788915671162,0.625,-1.6784274193548387,-0.062464627770923285,1.692520509403907,0.10166854616176738,0.06006931413641433,2.065524193548387,0.09516111133650632,0.038615889996280295,0.029116005740006834,0.0020791831673056538,0.0,0.0,0.038615889996280295,0.029116005740006834,0.625,0.10166854616176738
gaussian_0p10,arousal,stimulus_only,49,32,2.065524193548387,2.3836409706151227,0.3876173089081509,0.8548387096774194,0.8064516129032258,2.065524193548387,2.3836409706151227,,0.0,-1.6784274193548387,0.0,1.692520509403907,0.0,0.0,2.065524193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,50,32,1.1943104991930196,1.3809071201409593,0.9006736765618071,0.9166666666666667,0.9916666666666667,1.1943104991930196,1.3809071201409593,0.30162911746992993,0.65625,-0.027217741935483958,0.04089699818136659,1.3910614610751582,0.04108214550350295,0.02953294779061798,1.2056451612903225,0.04718327350398632,0.011334662097302939,0.010420588906991934,0.002815526934607515,0.0,0.0,0.011334662097302939,0.010420588906991934,0.65625,0.04108214550350295
gaussian_0p10,arousal,stimulus_only,50,32,1.2056451612903225,1.3913277090479512,0.8978581496271996,0.9166666666666667,0.9916666666666667,1.2056451612903225,1.3913277090479512,,0.0,-0.027217741935483958,0.0,1.3910614610751582,0.0,0.0,1.2056451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,52,32,1.684366844799208,1.9981959845096742,0.4832714817535305,0.6666666666666667,0.75,1.684366844799208,1.9981959845096742,-0.0669849356545405,0.625,0.5126008064516129,0.11806560258092799,1.9522573515044046,0.07640362695977888,0.03913604264359066,1.702116935483871,0.12258117446777556,0.017750090684663045,0.020236167750548706,-0.004877191053193841,0.0,-0.003968253968253954,0.017750090684663045,0.020236167750548706,0.625,0.07640362695977888
gaussian_0p10,arousal,stimulus_only,52,32,1.702116935483871,2.018432152260223,0.48814867280672436,0.6666666666666667,0.753968253968254,1.702116935483871,2.018432152260223,,0.0,0.5126008064516129,0.0,1.9522573515044046,0.0,0.0,1.702116935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,53,32,0.9667819984187842,1.178208349935856,0.862864352939062,0.9772727272727273,0.9954545454545455,0.9667819984187842,1.178208349935856,-0.11709426808490225,0.375,-0.34475806451612906,-0.033423977227668905,1.0633145558549586,0.2951470677754802,0.27757267701267335,0.8991935483870968,0.23881779079977344,-0.06758845003168745,-0.06039979399171069,-0.022222917442929258,0.050000000000000044,0.0,-0.06758845003168745,-0.06039979399171069,0.375,0.2951470677754802
gaussian_0p10,arousal,stimulus_only,53,32,0.8991935483870968,1.1178085559441453,0.8850872703819913,0.9272727272727272,0.9954545454545455,0.8991935483870968,1.1178085559441453,,0.0,-0.34475806451612906,0.0,1.0633145558549586,0.0,0.0,0.8991935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,54,32,1.4990905848552138,1.7809010083903267,0.6415768840791495,0.6774891774891775,0.7965367965367965,1.4990905848552138,1.7809010083903267,0.0038586748064658874,0.5,0.13155241935483875,-0.39692524853236044,1.6942831997212953,0.15407390967199164,0.09093751841324131,1.4773185483870968,0.3992768991549812,-0.021772036468117095,-0.08151829696363277,-0.00149675277495942,0.0,0.0021645021645021467,-0.021772036468117095,-0.081518296963633,0.5,0.15407390967199164
gaussian_0p10,arousal,stimulus_only,54,32,1.4773185483870968,1.699382711426694,0.6430736368541089,0.6774891774891775,0.7943722943722944,1.4773185483870968,1.6993827114266937,,0.0,0.13155241935483875,0.0,1.6942831997212953,0.0,0.0,1.4773185483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,55,32,2.2168898493877602,2.422953327283694,0.8088370325591955,0.6875,,2.2168898493877602,2.422953327283694,0.24237335657703316,0.59375,-2.25,-0.033110150612239785,0.9986088789050975,0.10988459063572316,0.11003766635451273,2.25,0.09124134355925707,0.033110150612239764,0.03869646361429124,0.013790446257903932,0.0,,0.033110150612239764,0.03869646361429124,0.59375,0.10988459063572316
gaussian_0p10,arousal,stimulus_only,55,32,2.25,2.4616497908979853,0.7950465863012915,0.6875,,2.25,2.4616497908979853,,0.0,-2.25,0.0,0.9986088789050975,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,56,32,1.2430797898698103,1.4906910865769958,0.8605806923027659,0.8571428571428572,0.9722222222222222,1.2430797898698103,1.4906910865769958,-0.06838928405421975,0.46875,0.5443548387096774,-0.08138592593459054,1.3444179697621401,0.08582683598632736,0.06383939958898968,1.2288306451612905,0.10050675260778222,-0.014249144708520012,-0.040249130535322974,-0.005089583134492037,0.0,0.005952380952380931,-0.01424914470851979,-0.040249130535322974,0.46875,0.08582683598632736
gaussian_0p10,arousal,stimulus_only,56,32,1.2288306451612903,1.4504419560416728,0.8656702754372579,0.8571428571428572,0.9662698412698413,1.2288306451612905,1.4504419560416728,,0.0,0.5443548387096774,0.0,1.3444179697621401,0.0,0.0,1.2288306451612905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,57,32,1.7291363098673656,2.1115094860262418,0.44256553714615443,0.6041666666666667,0.5885416666666666,1.7291363098673656,2.1115094860262418,0.22740689974127304,0.59375,0.09979838709677427,0.2018250206553879,2.1643328274237774,0.5694602980049787,0.2631112418520901,1.836693548387097,0.5132461204664411,0.10755723851973142,0.05512299456000713,0.06944276136935235,0.0625,0.04166666666666663,0.10755723851973142,0.05512299456000713,0.59375,0.5694602980049787
gaussian_0p10,arousal,stimulus_only,57,32,1.836693548387097,2.166632480586249,0.3731227757768021,0.5416666666666667,0.546875,1.836693548387097,2.166632480586249,,0.0,0.0997983870967743,0.0,2.1643328274237774,0.0,0.0,1.836693548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,58,32,1.329845631561792,1.6118790856223517,0.8970987327266399,0.9583333333333333,0.9947916666666666,1.3298456315617917,1.6118790856223517,-0.041819330964604634,0.4375,-1.1068548387096775,0.03579987310405192,1.133263600349544,0.054852678620950404,0.04840240046886111,1.3074596774193548,0.045891595033744875,-0.02238595414243716,-0.027766077705227987,-0.0017657008053638679,0.0,0.0,-0.022385954142436937,-0.02776607770522821,0.4375,0.054852678620950404
gaussian_0p10,arousal,stimulus_only,58,32,1.3074596774193548,1.5841130079171237,0.8988644335320037,0.9583333333333333,0.9947916666666666,1.3074596774193548,1.5841130079171235,,0.0,-1.1068548387096775,0.0,1.133263600349544,0.0,0.0,1.3074596774193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,59,32,1.7646504617671241,2.2672399585154603,0.6609341707446904,0.763157894736842,0.8906882591093117,1.7646504617671241,2.2672399585154603,0.05548255137645972,0.375,1.2429435483870965,-0.274593785561859,1.6408958852975948,0.4824572923887576,0.29402066073251476,1.5524193548387097,0.41404925160212275,-0.2122311069284144,-0.2087337110477283,0.0016460972722545097,0.0,0.010121457489878471,-0.2122311069284144,-0.2087337110477283,0.375,0.4824572923887576
gaussian_0p10,arousal,stimulus_only,59,32,1.5524193548387097,2.058506247467732,0.6592880734724359,0.763157894736842,0.8805668016194332,1.5524193548387097,2.058506247467732,,0.0,1.2429435483870965,0.0,1.6408958852975948,0.0,0.0,1.5524193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,60,32,2.2271521841569886,2.600909303514089,0.816912553746389,0.7777777777777778,0.9444444444444444,2.2271521841569886,2.600909303514089,-0.2544483551905654,0.34375,1.2429435483870968,-0.2639634093260963,2.0713483906629713,0.16667745070645137,0.0804680909583843,2.089717741935484,0.26980296105619106,-0.13743444222150458,-0.18525352919954718,-0.011556906621588037,0.0,0.001984126984126977,-0.13743444222150458,-0.18525352919954718,0.34375,0.16667745070645137
gaussian_0p10,arousal,stimulus_only,60,32,2.089717741935484,2.415655774314542,0.8284694603679771,0.7777777777777778,0.9424603174603174,2.089717741935484,2.415655774314542,,0.0,1.2429435483870968,0.0,2.0713483906629713,0.0,0.0,2.089717741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,61,32,1.5755784503790857,1.811359016225626,0.8876410804470675,0.9583333333333333,1.0,1.5755784503790857,1.811359016225626,0.08543825623805726,0.625,-0.8845766129032258,-0.10904993119155883,1.641778371653087,0.20207273612523147,0.12308161662627079,1.611391129032258,0.16788449608373507,0.03581267865317228,0.05355706921178749,-0.0019065345517639276,0.0,0.0,0.03581267865317228,0.05355706921178749,0.625,0.20207273612523147
gaussian_0p10,arousal,stimulus_only,61,32,1.611391129032258,1.8649160854374134,0.8895476149988314,0.9583333333333333,1.0,1.611391129032258,1.8649160854374134,,0.0,-0.8845766129032258,0.0,1.641778371653087,0.0,0.0,1.611391129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,62,32,1.7857707375357812,2.1593547865315337,0.7927781684841068,0.9545454545454546,0.9090909090909091,1.7857707375357812,2.159354786531534,0.09638084275342902,0.46875,-0.37651209677419356,0.3015206243136528,2.058781133828381,0.2607027756564867,0.12662967003761758,1.742439516129032,0.34986644731985683,-0.043331221406749165,-0.06642833870185072,-0.0043118859785473695,0.0,-0.006493506493506551,-0.043331221406749165,-0.06642833870185116,0.46875,0.2607027756564867
gaussian_0p10,arousal,stimulus_only,62,32,1.742439516129032,2.092926447829683,0.7970900544626541,0.9545454545454546,0.9155844155844156,1.742439516129032,2.092926447829683,,0.0,-0.37651209677419356,0.0,2.058781133828381,0.0,0.0,1.742439516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,63,32,1.8553248199913184,2.197503911286077,0.7800190200927131,0.8852813852813852,0.922077922077922,1.8553248199913184,2.197503911286077,-0.11071054060123466,0.5,-0.28125,-0.12580483680978016,2.1644511428246234,0.18160024131629007,0.08390128921053705,1.8578629032258065,0.19596130236617476,0.00253808323448812,-0.014856364801574262,-0.004430620915125805,0.0,0.00649350649350644,0.00253808323448812,-0.014856364801574706,0.5,0.18160024131629007
gaussian_0p10,arousal,stimulus_only,63,32,1.8578629032258065,2.1826475464845028,0.7844496410078389,0.8852813852813852,0.9155844155844156,1.8578629032258065,2.1826475464845023,,0.0,-0.28125,0.0,2.1644511428246234,0.0,0.0,1.8578629032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,64,32,1.2858091161886835,1.5348372730656112,0.7548936407445386,0.7922077922077921,0.8744588744588745,1.2858091161886835,1.5348372730656112,-0.3310533534083744,0.46875,0.13155241935483863,0.1756753793284499,1.5037030977647274,0.08568901681708327,0.056985329713295146,1.2545362903225805,0.18064855592044293,-0.03127282586610303,-0.02539067074231305,-0.012264022882503167,-0.023809523809523947,-0.017316017316017285,-0.03127282586610303,-0.02539067074231305,0.46875,0.08568901681708327
gaussian_0p10,arousal,stimulus_only,64,32,1.2545362903225805,1.5094466023232982,0.7671576636270417,0.8160173160173161,0.8917748917748918,1.2545362903225805,1.5094466023232982,,0.0,0.13155241935483863,0.0,1.5037030977647274,0.0,0.0,1.2545362903225805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian_0p10,arousal,eeg_bc_residual_huber_norm_gaussian10_full_loso,65,32,1.815137359447876,1.9312417013465712,0.9055540581890507,0.9583333333333333,1.0,1.815137359447876,1.9312417013465712,-0.10887628387264041,0.65625,-1.0433467741935485,-0.28361621707651685,1.7398221083540357,0.2123270332119599,0.12203950748315902,1.908266129032258,0.2943463855829844,0.0931287695843821,0.09744098944998725,-0.0046544962267671686,0.0,0.0,0.0931287695843821,0.09744098944998725,0.65625,0.2123270332119599
gaussian_0p10,arousal,stimulus_only,65,32,1.908266129032258,2.0286826907965585,0.9102085544158178,0.9583333333333333,1.0,1.908266129032258,2.0286826907965585,,0.0,-1.0433467741935485,0.0,1.7398221083540357,0.0,0.0,1.908266129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
