target,model,n,mae,rmse,pearson,spearman,ccc,y_true_std,y_pred_std,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_std,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,lift_vs_stimulus_pearson,lift_vs_stimulus_spearman,lift_vs_stimulus_ccc,lift_vs_stimulus_dev_mae,lift_vs_stimulus_dev_rmse,lift_vs_stimulus_dev_pearson,lift_vs_stimulus_dev_spearman,lift_vs_stimulus_dev_sign_acc,lift_vs_stimulus_pred_dev_std
arousal,physio_eeg_entropy_complexity_ridge,128,2.561149214511187,3.170780799509822,0.13505169244861287,0.13174425048901942,0.12134547080692523,2.4547541365875625,2.0941116413347687,2.924262071508838,3.870311196961733,-0.25563775073925543,-0.20026916624166025,0.5158730158730159,2.497915797886977,2.06213560514032,-0.46219088117785345,-0.6728650016228452,-0.1866322326056451,-0.18999951854427174,-0.18007724990156512,-0.8253037381755046,-1.3723953990747564,,,0.5158730158730159,2.06213560514032
arousal,physio_emg_existing_22_ridge,128,2.139159224381436,2.5497653327761234,0.31360379745545186,0.31801910945545964,0.294758634797142,2.4547541365875625,1.7648584305271122,2.1391592243814355,2.5497653327761234,-0.015279635871099196,-0.1606562400927022,0.40476190476190477,2.497915797886977,0.3921456061906133,-0.04020089104810243,-0.051849534889146565,-0.008080127598806108,-0.003724659577831524,-0.006664085911348372,-0.04020089104810198,-0.051849534889146565,,,0.40476190476190477,0.3921456061906133
arousal,physio_emg_lagged_interaction_experimental_ridge,128,2.182997784146968,2.6218105634723377,0.2964922208152581,0.30490563781687585,0.2846854786564667,2.4547541365875625,1.8794015990869908,2.189995465320994,2.6386496803815476,-0.10907699081108549,-0.12086866892386233,0.47619047619047616,2.497915797886977,0.5891771429309888,-0.08403945081363462,-0.12389476558536083,-0.025191704238999857,-0.01683813121641531,-0.01673724205202365,-0.09103713198766039,-0.14073388249457075,,,0.47619047619047616,0.5891771429309888
arousal,stimulus_only,128,2.0989583333333335,2.497915797886977,0.32168392505425797,0.32174376903329116,0.30142272070849035,2.4547541365875625,1.7047070729093263,2.0989583333333335,2.497915797886977,,,0.0,2.497915797886977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
valence,physio_eeg_entropy_complexity_ridge,128,1.33902875754653,1.715265026513982,0.7991524814676617,0.7787867880605209,0.790189269248781,2.7282073298001017,2.5411416659132033,1.4701030226632121,1.8448607078741492,0.10463178880635254,0.11289335647799247,0.5666666666666667,1.5297966458904848,1.088248631971305,-0.11507042421319658,-0.18546838062349713,-0.03325942388260428,-0.030078025164596123,-0.039187943337497644,-0.24614468932987865,-0.31506406198366443,,,0.5666666666666667,1.088248631971305
valence,physio_emg_existing_22_ridge,128,1.305282554828091,1.6457960339385862,0.8057711815846709,0.8000802711678915,0.802792555439938,2.7282073298001017,2.5079158257379213,1.3287078339479967,1.665646786142355,0.0230513769201108,0.042794358471081706,0.48333333333333334,1.5297966458904848,0.6933297408039403,-0.0813242214947576,-0.11599938804810139,-0.02664072376559512,-0.008784542057225564,-0.026584657146340618,-0.10474950061466326,-0.13585014025187014,,,0.48333333333333334,0.6933297408039403
valence,physio_emg_lagged_interaction_experimental_ridge,128,1.3982578749686583,1.9280416504076614,0.7497742659333104,0.7155678189346878,0.7480168620907056,2.7282073298001017,2.6973346649943815,1.8355832939649215,2.767076329832785,-0.0873453186600345,-0.07900959630712728,0.4583333333333333,1.5297966458904848,2.1663634344301004,-0.1742995416353248,-0.3982450045171766,-0.08263763941695557,-0.09329699429042926,-0.081360350495573,-0.611624960631588,-1.2372796839423001,,,0.4583333333333333,2.1663634344301004
valence,stimulus_only,128,1.2239583333333335,1.5297966458904848,0.832411905350266,0.808864813225117,0.8293772125862786,2.7282073298001017,2.504591053542696,1.2239583333333335,1.5297966458904848,,,0.0,1.5297966458904848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
