target,k_calibration,model,subject_id,ref_rmse,model_rmse,rmse_improvement,rmse_worse_than_stimulus,ref_residual_rmse,model_residual_rmse,residual_rmse_improvement,residual_worse_than_stimulus,is_best_candidate
valence,16,stimulus_plus_fewshot_bias_shrink4,8,1.2265660543624568,1.1979020776988,0.02866397666365672,False,1.2265660543624568,1.1979020776988,0.02866397666365672,False,True
valence,16,stimulus_plus_fewshot_bias_shrink4,1,1.267479823129669,1.2340149339221376,0.03346488920753132,False,1.267479823129669,1.2340149339221376,0.03346488920753132,False,True
valence,16,stimulus_plus_fewshot_bias_shrink4,2,1.5133335955527358,1.471309981351479,0.04202361420125689,False,1.5133335955527358,1.471309981351479,0.04202361420125689,False,True
valence,16,stimulus_plus_fewshot_bias_shrink4,9,1.3226345847958003,1.2424034475687085,0.08023113722709185,False,1.3226345847958003,1.2424034475687085,0.08023113722709185,False,True
arousal,1,stimulus_plus_fewshot_bias,1,2.256792468282797,3.09077073335044,-0.833978265067643,True,2.256792468282797,3.09077073335044,-0.833978265067643,True,False
arousal,1,stimulus_plus_fewshot_bias,5,1.660234185595637,2.4847765591789988,-0.8245423735833617,True,1.660234185595637,2.4847765591789988,-0.8245423735833617,True,False
arousal,1,stimulus_plus_fewshot_bias,9,1.8017140365184912,2.5178127753714272,-0.7160987388529361,True,1.8017140365184912,2.5178127753714272,-0.7160987388529361,True,False
arousal,2,stimulus_plus_fewshot_bias,1,2.256792468282797,2.904796643039744,-0.6480041747569469,True,2.256792468282797,2.904796643039744,-0.6480041747569469,True,False
arousal,2,stimulus_plus_fewshot_bias,5,1.660234185595637,1.993695846725799,-0.33346166113016196,True,1.660234185595637,1.993695846725799,-0.33346166113016196,True,False
arousal,2,stimulus_plus_fewshot_bias,9,1.8017140365184912,2.052869238125881,-0.2511552016073899,True,1.8017140365184912,2.052869238125881,-0.2511552016073899,True,False
arousal,4,stimulus_plus_fewshot_bias,1,2.256792468282797,2.46524160697446,-0.20844913869166293,True,2.256792468282797,2.4652416069744603,-0.20844913869166337,True,False
arousal,4,stimulus_plus_fewshot_bias,5,1.660234185595637,1.864497798554969,-0.20426361295933204,True,1.660234185595637,1.864497798554969,-0.20426361295933204,True,False
arousal,4,stimulus_plus_fewshot_bias,9,1.8017140365184912,1.9881032832131813,-0.18638924669469015,True,1.8017140365184912,1.9881032832131813,-0.18638924669469015,True,False
arousal,1,stimulus_plus_fewshot_bias,8,2.495148353529796,2.6258751950214303,-0.13072684149163427,True,2.495148353529796,2.6258751950214303,-0.13072684149163427,True,False
arousal,8,stimulus_plus_fewshot_bias,1,2.256792468282797,2.3615579142407084,-0.10476544595791148,True,2.256792468282797,2.3615579142407084,-0.10476544595791148,True,False
arousal,8,stimulus_plus_fewshot_bias,5,1.660234185595637,1.722986969956377,-0.06275278436073983,True,1.660234185595637,1.722986969956377,-0.06275278436073983,True,False
arousal,4,stimulus_plus_fewshot_bias_shrink4,1,2.256792468282797,2.31600720962689,-0.0592147413440931,True,2.256792468282797,2.31600720962689,-0.0592147413440931,True,False
arousal,2,stimulus_plus_fewshot_bias_shrink4,1,2.256792468282797,2.3138295650794656,-0.057037096796668685,True,2.256792468282797,2.313829565079465,-0.05703709679666824,True,False
arousal,8,stimulus_plus_fewshot_bias,9,1.8017140365184912,1.8522847401259344,-0.0505707036074432,True,1.8017140365184912,1.8522847401259344,-0.0505707036074432,True,False
arousal,4,stimulus_plus_fewshot_bias_shrink4,5,1.660234185595637,1.704521779586447,-0.04428759399080984,True,1.660234185595637,1.704521779586447,-0.04428759399080984,True,False
arousal,1,stimulus_plus_fewshot_bias_shrink4,5,1.660234185595637,1.7004040103903773,-0.04016982479474018,True,1.660234185595637,1.7004040103903773,-0.04016982479474018,True,False
arousal,8,stimulus_plus_fewshot_bias_shrink4,1,2.256792468282797,2.294151096092121,-0.03735862780932431,True,2.256792468282797,2.294151096092121,-0.03735862780932431,True,False
arousal,8,stimulus_only,8,2.495148353529796,2.525852721911774,-0.030704368381977876,True,2.495148353529796,2.525852721911774,-0.030704368381977876,True,False
arousal,2,stimulus_plus_fewshot_bias_shrink4,5,1.660234185595637,1.6900650070015522,-0.029830821405915087,True,1.660234185595637,1.6900650070015522,-0.029830821405915087,True,False
arousal,16,stimulus_only,5,1.660234185595637,1.6891309201202027,-0.028896734524565648,True,1.660234185595637,1.6891309201202027,-0.028896734524565648,True,False
arousal,16,stimulus_plus_fewshot_bias_shrink4,5,1.660234185595637,1.6875504527605223,-0.027316267164885222,True,1.660234185595637,1.6875504527605223,-0.027316267164885222,True,False
arousal,16,stimulus_only,3,2.3170287976155133,2.344081779237896,-0.027052981622382788,True,2.3170287976155133,2.344081779237896,-0.027052981622382788,True,False
arousal,1,stimulus_plus_fewshot_bias_shrink4,1,2.256792468282797,2.2816927756201784,-0.024900307337381467,True,2.256792468282797,2.2816927756201784,-0.024900307337381467,True,False
arousal,16,stimulus_plus_fewshot_bias_shrink4,1,2.256792468282797,2.279165618898141,-0.022373150615344173,True,2.256792468282797,2.279165618898141,-0.022373150615344173,True,False
arousal,16,stimulus_only,9,1.8017140365184912,1.823276373645498,-0.021562337127006836,True,1.8017140365184912,1.823276373645498,-0.021562337127006836,True,False
arousal,1,stimulus_plus_fewshot_bias_shrink4,9,1.8017140365184912,1.820179475918688,-0.018465439400196848,True,1.8017140365184912,1.820179475918688,-0.018465439400196848,True,False
arousal,8,stimulus_plus_fewshot_bias_shrink4,5,1.660234185595637,1.6770492929743477,-0.016815107378710614,True,1.660234185595637,1.6770492929743477,-0.016815107378710614,True,False
arousal,4,stimulus_only,1,2.256792468282797,2.270090094666041,-0.013297626383244054,True,2.256792468282797,2.270090094666041,-0.013297626383244054,True,False
arousal,8,stimulus_only,3,2.3170287976155133,2.329279763722485,-0.012250966106971628,True,2.3170287976155133,2.329279763722485,-0.012250966106971628,True,False
arousal,8,stimulus_only,7,2.0531831931149727,2.0638160612549457,-0.010632868139972995,True,2.0531831931149727,2.0638160612549457,-0.010632868139972995,True,False
arousal,2,stimulus_only,7,2.0531831931149727,2.062832739599754,-0.009649546484781446,True,2.0531831931149727,2.062832739599754,-0.009649546484781446,True,False
arousal,2,stimulus_only,2,2.5696918738499783,2.578922941348765,-0.009231067498786771,True,2.5696918738499783,2.578922941348765,-0.009231067498786771,True,False
arousal,16,stimulus_only,7,2.0531831931149727,2.059194165746615,-0.006010972631642186,True,2.0531831931149727,2.059194165746615,-0.006010972631642186,True,False
arousal,4,stimulus_only,3,2.3170287976155133,2.3227484473903384,-0.005719649774825086,True,2.3170287976155133,2.3227484473903384,-0.005719649774825086,True,False
arousal,4,stimulus_only,7,2.0531831931149727,2.058425053924457,-0.005241860809484411,True,2.0531831931149727,2.058425053924457,-0.005241860809484411,True,False
arousal,2,stimulus_only,9,1.8017140365184912,1.8061874003463947,-0.0044733638279035315,True,1.8017140365184912,1.8061874003463947,-0.0044733638279035315,True,False
arousal,1,stimulus_only,3,2.3170287976155133,2.321482806881515,-0.004454009266001702,True,2.3170287976155133,2.321482806881515,-0.004454009266001702,True,False
arousal,8,stimulus_only,1,2.256792468282797,2.2608619149871703,-0.0040694467043733695,True,2.256792468282797,2.2608619149871703,-0.0040694467043733695,True,False
arousal,2,stimulus_only,6,3.6071428571428568,3.6106550557998185,-0.003512198656961729,True,3.6071428571428568,3.6106550557998185,-0.003512198656961729,True,False
arousal,4,stimulus_plus_fewshot_bias_shrink4,9,1.8017140365184912,1.8042312896763624,-0.002517253157871213,True,1.8017140365184912,1.8042312896763624,-0.002517253157871213,True,False
arousal,2,stimulus_only,3,2.3170287976155133,2.31888432005478,-0.001855522439266899,True,2.3170287976155133,2.31888432005478,-0.001855522439266899,True,False
arousal,1,stimulus_only,1,2.256792468282797,2.2581751124989573,-0.0013826442161604113,True,2.256792468282797,2.2581751124989573,-0.0013826442161604113,True,False
arousal,2,stimulus_only,8,2.495148353529796,2.4959150299508783,-0.0007666764210823018,True,2.495148353529796,2.4959150299508783,-0.0007666764210823018,True,False
arousal,4,stimulus_only,5,1.660234185595637,1.6588001916450783,0.001433993950558765,False,1.660234185595637,1.6588001916450783,0.001433993950558765,False,False
arousal,1,stimulus_only,9,1.8017140365184912,1.8001536032771497,0.0015604332413414745,False,1.8017140365184912,1.8001536032771497,0.0015604332413414745,False,False
arousal,8,stimulus_only,5,1.660234185595637,1.6586149044791996,0.0016192811164374987,False,1.660234185595637,1.6586149044791996,0.0016192811164374987,False,False
arousal,1,stimulus_only,8,2.495148353529796,2.493364465826648,0.0017838877031479683,False,2.495148353529796,2.493364465826648,0.0017838877031479683,False,False
arousal,2,stimulus_only,5,1.660234185595637,1.6561860949037042,0.004048090691932904,False,1.660234185595637,1.6561860949037042,0.004048090691932904,False,False
arousal,1,stimulus_only,6,3.6071428571428568,3.602835179386125,0.004307677756731909,False,3.6071428571428568,3.602835179386125,0.004307677756731909,False,False
arousal,1,stimulus_only,5,1.660234185595637,1.654602374920182,0.005631810675455151,False,1.660234185595637,1.654602374920182,0.005631810675455151,False,False
arousal,1,stimulus_only,7,2.0531831931149727,2.047522949911611,0.00566024320336167,False,2.0531831931149727,2.047522949911611,0.00566024320336167,False,False
arousal,1,stimulus_only,2,2.5696918738499783,2.563487482142132,0.006204391707846479,False,2.5696918738499783,2.563487482142132,0.006204391707846479,False,False
arousal,8,stimulus_only,6,3.6071428571428568,3.600921083981323,0.006221773161533939,False,3.6071428571428568,3.600921083981323,0.006221773161533939,False,False
arousal,2,stimulus_plus_fewshot_bias_shrink4,9,1.8017140365184912,1.7947504705949182,0.006963565923572945,False,1.8017140365184912,1.7947504705949182,0.006963565923572945,False,False
arousal,4,stimulus_only,8,2.495148353529796,2.486265479586889,0.00888287394290721,False,2.495148353529796,2.486265479586889,0.00888287394290721,False,False
arousal,16,stimulus_plus_fewshot_bias_shrink4,9,1.8017140365184912,1.7928178709415372,0.00889616557695394,False,1.8017140365184912,1.7928178709415372,0.00889616557695394,False,False
arousal,8,stimulus_only,2,2.5696918738499783,2.560200353554412,0.009491520295566325,False,2.5696918738499783,2.560200353554412,0.009491520295566325,False,False
arousal,4,stimulus_only,9,1.8017140365184912,1.7910491737685883,0.01066486274990286,False,1.8017140365184912,1.7910491737685883,0.01066486274990286,False,False
arousal,16,stimulus_only,1,2.256792468282797,2.245471633564508,0.011320834718288708,False,2.256792468282797,2.245471633564508,0.011320834718288708,False,False
arousal,2,stimulus_only,1,2.256792468282797,2.244658057682365,0.012134410600431966,False,2.256792468282797,2.244658057682365,0.012134410600431966,False,False
arousal,4,stimulus_only,6,3.6071428571428568,3.5938743640542605,0.013268493088596234,False,3.6071428571428568,3.5938743640542605,0.013268493088596234,False,False
arousal,8,stimulus_only,9,1.8017140365184912,1.7795273774445926,0.022186659073898607,False,1.8017140365184912,1.7795273774445926,0.022186659073898607,False,False
arousal,8,stimulus_plus_fewshot_bias_shrink4,9,1.8017140365184912,1.7789873294566625,0.022726707061828666,False,1.8017140365184912,1.7789873294566625,0.022726707061828666,False,False
arousal,4,stimulus_only,2,2.5696918738499783,2.546237148256295,0.023454725593683445,False,2.5696918738499783,2.546237148256295,0.023454725593683445,False,False
arousal,16,stimulus_only,2,2.5696918738499783,2.5371675915782745,0.032524282271703786,False,2.5696918738499783,2.5371675915782745,0.032524282271703786,False,False
arousal,16,stimulus_only,8,2.495148353529796,2.4623543155911185,0.03279403793867752,False,2.495148353529796,2.4623543155911185,0.03279403793867752,False,False
arousal,16,stimulus_only,6,3.6071428571428568,3.566786268577679,0.04035658856517754,False,3.6071428571428568,3.566786268577679,0.04035658856517754,False,False
arousal,1,stimulus_plus_fewshot_bias,2,2.5696918738499783,2.460152481130945,0.10953939271903312,False,2.5696918738499783,2.460152481130945,0.10953939271903312,False,False
arousal,1,stimulus_plus_fewshot_bias_shrink4,8,2.495148353529796,2.304837515104606,0.19031083842518992,False,2.495148353529796,2.304837515104606,0.19031083842518992,False,False
arousal,1,stimulus_plus_fewshot_bias_shrink4,2,2.5696918738499783,2.2919743767718703,0.277717497078108,False,2.5696918738499783,2.2919743767718703,0.277717497078108,False,False
arousal,2,stimulus_plus_fewshot_bias,8,2.495148353529796,2.215503505371392,0.2796448481584042,False,2.495148353529796,2.215503505371392,0.2796448481584042,False,False
arousal,1,stimulus_plus_fewshot_bias_shrink4,3,2.3170287976155133,2.0334534620259075,0.2835753355896058,False,2.3170287976155133,2.0334534620259075,0.2835753355896058,False,False
arousal,2,stimulus_plus_fewshot_bias_shrink4,8,2.495148353529796,2.1939480767022053,0.30120027682759076,False,2.495148353529796,2.1939480767022053,0.30120027682759076,False,False
arousal,1,stimulus_plus_fewshot_bias_shrink4,7,2.0531831931149727,1.7367978071088597,0.316385386006113,False,2.0531831931149727,1.7367978071088597,0.316385386006113,False,False
arousal,2,stimulus_plus_fewshot_bias_shrink4,2,2.5696918738499783,2.2126553137384426,0.35703656011153573,False,2.5696918738499783,2.2126553137384426,0.35703656011153573,False,False
arousal,2,stimulus_plus_fewshot_bias_shrink4,7,2.0531831931149727,1.6779880783038077,0.37519511481116496,False,2.0531831931149727,1.6779880783038077,0.37519511481116496,False,False
arousal,4,stimulus_plus_fewshot_bias_shrink4,8,2.495148353529796,2.0345342086247014,0.46061414490509467,False,2.495148353529796,2.0345342086247014,0.46061414490509467,False,False
arousal,4,stimulus_plus_fewshot_bias,8,2.495148353529796,2.02786708093977,0.46728127259002594,False,2.495148353529796,2.02786708093977,0.46728127259002594,False,False
arousal,2,stimulus_plus_fewshot_bias,2,2.5696918738499783,2.0986373940165617,0.47105447983341664,False,2.5696918738499783,2.0986373940165617,0.47105447983341664,False,False
arousal,8,stimulus_plus_fewshot_bias_shrink4,8,2.495148353529796,1.977670128793474,0.5174782247363221,False,2.495148353529796,1.977670128793474,0.5174782247363221,False,False
arousal,2,stimulus_plus_fewshot_bias_shrink4,3,2.3170287976155133,1.7891104213472244,0.5279183762682889,False,2.3170287976155133,1.7891104213472244,0.5279183762682889,False,False
arousal,1,stimulus_plus_fewshot_bias_shrink4,6,3.6071428571428568,3.073223738595261,0.5339191185475958,False,3.6071428571428568,3.073223738595261,0.5339191185475958,False,False
arousal,1,stimulus_plus_fewshot_bias,7,2.0531831931149727,1.5036667931708785,0.5495163999440942,False,2.0531831931149727,1.5036667931708785,0.5495163999440942,False,False
arousal,8,stimulus_plus_fewshot_bias,8,2.495148353529796,1.916904747118075,0.5782436064117211,False,2.495148353529796,1.916904747118075,0.5782436064117211,False,False
arousal,4,stimulus_plus_fewshot_bias_shrink4,2,2.5696918738499783,1.9904518803645184,0.57923999348546,False,2.5696918738499783,1.9904518803645184,0.57923999348546,False,False
arousal,1,stimulus_plus_fewshot_bias,3,2.3170287976155133,1.7029579656540927,0.6140708319614205,False,2.3170287976155133,1.7029579656540927,0.6140708319614205,False,False
arousal,16,stimulus_plus_fewshot_bias_shrink4,8,2.495148353529796,1.874497075408304,0.6206512781214921,False,2.495148353529796,1.874497075408304,0.6206512781214921,False,False
arousal,4,stimulus_plus_fewshot_bias,2,2.5696918738499783,1.9262457632723768,0.6434461105776015,False,2.5696918738499783,1.9262457632723768,0.6434461105776015,False,False
arousal,4,stimulus_plus_fewshot_bias_shrink4,7,2.0531831931149727,1.402255055966106,0.6509281371488667,False,2.0531831931149727,1.402255055966106,0.6509281371488667,False,False
arousal,2,stimulus_plus_fewshot_bias,7,2.0531831931149727,1.3791375595506292,0.6740456335643434,False,2.0531831931149727,1.3791375595506292,0.6740456335643434,False,False
arousal,8,stimulus_plus_fewshot_bias_shrink4,2,2.5696918738499783,1.890827003554163,0.6788648702958153,False,2.5696918738499783,1.890827003554163,0.6788648702958153,False,False
arousal,8,stimulus_plus_fewshot_bias,2,2.5696918738499783,1.84670717249714,0.7229847013528383,False,2.5696918738499783,1.84670717249714,0.7229847013528383,False,False
arousal,4,stimulus_plus_fewshot_bias_shrink4,3,2.3170287976155133,1.5791230913419414,0.7379057062735719,False,2.3170287976155133,1.5791230913419414,0.7379057062735719,False,False
arousal,16,stimulus_plus_fewshot_bias_shrink4,2,2.5696918738499783,1.800882578411066,0.7688092954389123,False,2.5696918738499783,1.800882578411066,0.7688092954389123,False,False
arousal,2,stimulus_plus_fewshot_bias_shrink4,6,3.6071428571428568,2.816911594229612,0.7902312629132449,False,3.6071428571428568,2.816911594229612,0.7902312629132449,False,False
arousal,8,stimulus_plus_fewshot_bias_shrink4,7,2.0531831931149727,1.2462506126655108,0.8069325804494618,False,2.0531831931149727,1.2462506126655108,0.8069325804494618,False,False
arousal,4,stimulus_plus_fewshot_bias,7,2.0531831931149727,1.1959601580773729,0.8572230350375998,False,2.0531831931149727,1.1959601580773729,0.8572230350375998,False,False
arousal,16,stimulus_plus_fewshot_bias_shrink4,7,2.0531831931149727,1.1429305779978278,0.9102526151171448,False,2.0531831931149727,1.1429305779978278,0.9102526151171448,False,False
arousal,8,stimulus_plus_fewshot_bias_shrink4,3,2.3170287976155133,1.390398725826533,0.9266300717889804,False,2.3170287976155133,1.3903987258265325,0.9266300717889808,False,False
arousal,2,stimulus_plus_fewshot_bias,3,2.3170287976155133,1.3814613183689437,0.9355674792465696,False,2.3170287976155133,1.3814613183689437,0.9355674792465696,False,False
arousal,8,stimulus_plus_fewshot_bias,7,2.0531831931149727,1.1100202624246087,0.9431629306903639,False,2.0531831931149727,1.1100202624246087,0.9431629306903639,False,False
arousal,4,stimulus_plus_fewshot_bias,3,2.3170287976155133,1.2901736724008392,1.026855125214674,False,2.3170287976155133,1.2901736724008392,1.026855125214674,False,False
arousal,16,stimulus_plus_fewshot_bias_shrink4,3,2.3170287976155133,1.2641390148949567,1.0528897827205566,False,2.3170287976155133,1.2641390148949567,1.0528897827205566,False,False
arousal,1,stimulus_plus_fewshot_bias,6,3.6071428571428568,2.545832671144503,1.0613101859983538,False,3.6071428571428568,2.545832671144503,1.0613101859983538,False,False
arousal,8,stimulus_plus_fewshot_bias,3,2.3170287976155133,1.238652576020263,1.0783762215952504,False,2.3170287976155133,1.238652576020263,1.0783762215952504,False,False
arousal,4,stimulus_plus_fewshot_bias_shrink4,6,3.6071428571428568,2.47202736198968,1.1351154951531766,False,3.6071428571428568,2.47202736198968,1.1351154951531766,False,False
arousal,8,stimulus_plus_fewshot_bias_shrink4,6,3.6071428571428568,2.179738173130287,1.4274046840125698,False,3.6071428571428568,2.179738173130287,1.4274046840125698,False,False
arousal,2,stimulus_plus_fewshot_bias,6,3.6071428571428568,2.1530756358933494,1.4540672212495074,False,3.6071428571428568,2.1530756358933494,1.4540672212495074,False,False
arousal,4,stimulus_plus_fewshot_bias,6,3.6071428571428568,2.1351348951314906,1.4720079620113662,False,3.6071428571428568,2.1351348951314906,1.4720079620113662,False,False
arousal,8,stimulus_plus_fewshot_bias,6,3.6071428571428568,2.008879099919962,1.5982637572228948,False,3.6071428571428568,2.008879099919962,1.5982637572228948,False,False
arousal,16,stimulus_plus_fewshot_bias_shrink4,6,3.6071428571428568,1.980332506609608,1.6268103505332487,False,3.6071428571428568,1.980332506609608,1.6268103505332487,False,False
valence,1,stimulus_plus_fewshot_bias,2,1.5133335955527358,2.147534066663112,-0.6342004711103764,True,1.5133335955527358,2.147534066663112,-0.6342004711103764,True,False
valence,1,stimulus_plus_fewshot_bias,5,1.509958439757836,2.1387979987661305,-0.6288395590082945,True,1.509958439757836,2.1387979987661305,-0.6288395590082945,True,False
valence,1,stimulus_plus_fewshot_bias,8,1.2265660543624568,1.8104444258500472,-0.5838783714875904,True,1.2265660543624568,1.8104444258500472,-0.5838783714875904,True,False
valence,1,stimulus_plus_fewshot_bias,1,1.267479823129669,1.7959650481694276,-0.5284852250397587,True,1.267479823129669,1.7959650481694276,-0.5284852250397587,True,False
valence,1,stimulus_plus_fewshot_bias,3,1.2992835545415178,1.822238457335292,-0.5229549027937743,True,1.2992835545415178,1.822238457335292,-0.5229549027937743,True,False
valence,1,stimulus_plus_fewshot_bias,9,1.3226345847958003,1.8156731151539431,-0.4930385303581428,True,1.3226345847958003,1.8156731151539431,-0.4930385303581428,True,False
valence,1,stimulus_plus_fewshot_bias,6,1.0663570447738298,1.4767988439672888,-0.410441799193459,True,1.0663570447738298,1.4767988439672888,-0.410441799193459,True,False
valence,1,stimulus_plus_fewshot_bias,7,1.0273678474030377,1.4240573843206077,-0.39668953691757003,True,1.0273678474030377,1.4240573843206077,-0.39668953691757003,True,False
valence,2,stimulus_plus_fewshot_bias,5,1.509958439757836,1.8686675379389823,-0.35870909818114627,True,1.509958439757836,1.8686675379389823,-0.35870909818114627,True,False
valence,2,stimulus_plus_fewshot_bias,6,1.0663570447738298,1.3555153148184946,-0.2891582700446649,True,1.0663570447738298,1.3555153148184949,-0.2891582700446651,True,False
valence,2,stimulus_plus_fewshot_bias,8,1.2265660543624568,1.507732901876642,-0.2811668475141853,True,1.2265660543624568,1.507732901876642,-0.2811668475141853,True,False
valence,2,stimulus_plus_fewshot_bias,3,1.2992835545415178,1.5640215041060408,-0.264737949564523,True,1.2992835545415178,1.5640215041060408,-0.264737949564523,True,False
valence,2,stimulus_plus_fewshot_bias,1,1.267479823129669,1.505389411053354,-0.23790958792368522,True,1.267479823129669,1.5053894110533543,-0.23790958792368544,True,False
valence,2,stimulus_plus_fewshot_bias,7,1.0273678474030377,1.2540004014364274,-0.22663255403338978,True,1.0273678474030377,1.2540004014364274,-0.22663255403338978,True,False
valence,2,stimulus_plus_fewshot_bias,2,1.5133335955527358,1.7161378883122067,-0.20280429275947087,True,1.5133335955527358,1.7161378883122067,-0.20280429275947087,True,False
valence,4,stimulus_plus_fewshot_bias,5,1.509958439757836,1.6788579868296458,-0.16889954707180976,True,1.509958439757836,1.6788579868296458,-0.16889954707180976,True,False
valence,4,stimulus_plus_fewshot_bias,6,1.0663570447738298,1.2148513088538475,-0.14849426408001776,True,1.0663570447738298,1.2148513088538475,-0.14849426408001776,True,False
valence,4,stimulus_plus_fewshot_bias,3,1.2992835545415178,1.438048919153153,-0.13876536461163513,True,1.2992835545415178,1.438048919153153,-0.13876536461163513,True,False
valence,8,stimulus_plus_fewshot_bias,3,1.2992835545415178,1.419771258044784,-0.12048770350326632,True,1.2992835545415178,1.419771258044784,-0.12048770350326632,True,False
valence,2,stimulus_plus_fewshot_bias,9,1.3226345847958003,1.4384349961312948,-0.11580041133549446,True,1.3226345847958003,1.4384349961312948,-0.11580041133549446,True,False
valence,4,stimulus_plus_fewshot_bias,2,1.5133335955527358,1.6142608811526795,-0.10092728559994368,True,1.5133335955527358,1.6142608811526795,-0.10092728559994368,True,False
valence,4,stimulus_plus_fewshot_bias,7,1.0273678474030377,1.1234675341510965,-0.0960996867480588,True,1.0273678474030377,1.123467534151097,-0.09609968674805924,True,False
valence,8,stimulus_plus_fewshot_bias,2,1.5133335955527358,1.595995067380235,-0.08266147182749917,True,1.5133335955527358,1.595995067380235,-0.08266147182749917,True,False
valence,4,stimulus_plus_fewshot_bias,8,1.2265660543624568,1.3068403240844155,-0.08027426972195872,True,1.2265660543624568,1.3068403240844155,-0.08027426972195872,True,False
valence,8,stimulus_plus_fewshot_bias,6,1.0663570447738298,1.143778460483789,-0.07742141570995931,True,1.0663570447738298,1.143778460483789,-0.07742141570995931,True,False
valence,16,stimulus_plus_fewshot_bias,6,1.0663570447738298,1.139704776264808,-0.07334773149097829,True,1.0663570447738298,1.139704776264808,-0.07334773149097829,True,False
valence,16,stimulus_plus_fewshot_bias,5,1.509958439757836,1.5823705898661886,-0.07241215010835256,True,1.509958439757836,1.5823705898661886,-0.07241215010835256,True,False
valence,8,stimulus_plus_fewshot_bias_shrink4,3,1.2992835545415178,1.3594268583561069,-0.0601433038145891,True,1.2992835545415178,1.3594268583561069,-0.0601433038145891,True,False
valence,8,stimulus_plus_fewshot_bias,5,1.509958439757836,1.56524486793557,-0.05528642817773388,True,1.509958439757836,1.5652448679355695,-0.05528642817773344,True,False
valence,4,stimulus_plus_fewshot_bias,1,1.267479823129669,1.3182974487062116,-0.05081762557654268,True,1.267479823129669,1.3182974487062116,-0.05081762557654268,True,False
valence,4,stimulus_plus_fewshot_bias_shrink4,5,1.509958439757836,1.558669795246012,-0.048711355488175956,True,1.509958439757836,1.558669795246012,-0.048711355488175956,True,False
valence,4,stimulus_plus_fewshot_bias_shrink4,6,1.0663570447738298,1.113927941647786,-0.047570896873956325,True,1.0663570447738298,1.113927941647786,-0.047570896873956325,True,False
valence,8,stimulus_plus_fewshot_bias,7,1.0273678474030377,1.0684213750641072,-0.04105352766106951,True,1.0273678474030377,1.0684213750641072,-0.04105352766106951,True,False
valence,16,stimulus_plus_fewshot_bias,7,1.0273678474030377,1.0676174778831755,-0.040249630480137855,True,1.0273678474030377,1.0676174778831755,-0.040249630480137855,True,False
valence,2,stimulus_plus_fewshot_bias_shrink4,5,1.509958439757836,1.55009472316812,-0.04013628341028386,True,1.509958439757836,1.55009472316812,-0.04013628341028386,True,False
valence,8,stimulus_plus_fewshot_bias_shrink4,6,1.0663570447738298,1.1064219363035903,-0.04006489152976056,True,1.0663570447738298,1.1064219363035903,-0.04006489152976056,True,False
valence,8,stimulus_plus_fewshot_bias_shrink4,2,1.5133335955527358,1.5492399936172347,-0.03590639806449891,True,1.5133335955527358,1.5492399936172347,-0.03590639806449891,True,False
valence,2,stimulus_plus_fewshot_bias_shrink4,7,1.0273678474030377,1.0625089035241198,-0.03514105612108209,True,1.0273678474030377,1.0625089035241198,-0.03514105612108209,True,False
