epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_outer_mean,y_outer_std,oracle_test_checkpoint_selection,early_stop,arch_config,arch_description
1,0.4422050911572672,1.2419068383314102,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
2,0.4264681113343085,1.2731053777137762,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
3,0.42093565795690785,1.2553166422338597,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
4,0.4143355070583282,1.3534336712492254,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
5,0.40756258560765174,1.3352751931534295,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
6,0.38916650606739905,1.342209070902164,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
7,0.3729714467640846,1.3747748020820236,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
8,0.3425280612803275,1.4606956960373745,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
9,0.319735782281045,1.445011110428106,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
10,0.30536027781424985,1.589598080390843,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
11,0.276076246894175,1.5442952850542773,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
12,0.2419959872720703,1.648617678138083,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
13,0.22368632461274823,1.6801454752196343,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
14,0.19914466274842138,1.77475481936224,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
15,0.21038686676371482,1.6620231481417447,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
16,0.1771896481513977,1.708946209247909,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
17,0.1616632625340454,1.7171261026418108,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
18,0.1457300836280469,1.6752507186151269,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
19,0.13939798082555493,1.6117920983979481,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
20,0.13383759594252032,1.6444516290508273,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
21,0.12938903860988155,1.6926167388707234,gaussian_0p10,oracle_test_checkpoint_selection,2,valence,-3.581364595565021e-18,1.252604113559039,True,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
