target,quantile,feature_block,model,gamma_physio_blend,subject_id,n_samples_for_pooling,locked_rmse,candidate_rmse,improvement_locked_minus_candidate,delta_candidate_minus_locked
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,20,293,1.786699406809222,1.786699406809222,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,20,293,1.786699406809222,1.8004871504976387,-0.0137877436884166,0.0137877436884166
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,20,293,1.786699406809222,1.814357774088912,-0.0276583672796899,0.0276583672796899
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,20,293,1.786699406809222,1.842340161968376,-0.055640755159154,0.055640755159154
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,20,293,1.786699406809222,1.884889669442749,-0.0981902626335269,0.0981902626335269
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,20,293,1.786699406809222,1.9280895621879464,-0.1413901553787242,0.1413901553787242
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,20,293,1.786699406809222,2.001420013989238,-0.214720607180016,0.214720607180016
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,20,293,1.786699406809222,2.076260676517382,-0.28956126970816,0.28956126970816
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,23,275,1.92591707777804,1.92591707777804,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,23,275,1.92591707777804,1.9246083483547969,0.0013087294232427,-0.0013087294232427
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,23,275,1.92591707777804,1.923360584786372,0.0025564929916677,-0.0025564929916677
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,23,275,1.92591707777804,1.921048424593748,0.0048686531842916,-0.0048686531842916
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,23,275,1.92591707777804,1.9180402156804568,0.0078768620975828,-0.0078768620975828
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,23,275,1.92591707777804,1.9155863208316184,0.0103307569464212,-0.0103307569464212
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,23,275,1.92591707777804,1.9127338814722064,0.0131831963058333,-0.0131831963058333
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,23,275,1.92591707777804,1.9114338497393055,0.0144832280387339,-0.0144832280387339
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,26,652,2.319208705438678,2.319208705438678,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,26,652,2.319208705438678,2.3153039728739238,0.0039047325647545,-0.0039047325647545
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,26,652,2.319208705438678,2.311600969688092,0.0076077357505859,-0.0076077357505859
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,26,652,2.319208705438678,2.3048039877783597,0.0144047176603185,-0.0144047176603185
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,26,652,2.319208705438678,2.296144193394146,0.0230645120445318,-0.0230645120445318
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,26,652,2.319208705438678,2.2893454722128883,0.0298632332257895,-0.0298632332257895
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,26,652,2.319208705438678,2.2821931027618123,0.0370156026768655,-0.0370156026768655
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,26,652,2.319208705438678,2.280303761847044,0.0389049435916342,-0.0389049435916342
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,27,407,2.21675681985058,2.21675681985058,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,27,407,2.21675681985058,2.2175266325154737,-0.0007698126648936,0.0007698126648936
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,27,407,2.21675681985058,2.2184041590201997,-0.0016473391696192,0.0016473391696192
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,27,407,2.21675681985058,2.220481827056361,-0.0037250072057815,0.0037250072057815
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,27,407,2.21675681985058,2.2244024897018524,-0.0076456698512723,0.0076456698512723
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,27,407,2.21675681985058,2.229283526523296,-0.0125267066727161,0.0125267066727161
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,27,407,2.21675681985058,2.2395351384418167,-0.0227783185912366,0.0227783185912366
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,27,407,2.21675681985058,2.252400322552962,-0.0356435027023818,0.0356435027023818
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,29,245,1.7604789012123163,1.7604789012123163,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,29,245,1.7604789012123163,1.7752386376183815,-0.0147597364060654,0.0147597364060654
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,29,245,1.7604789012123163,1.7900977492141923,-0.0296188480018759,0.0296188480018759
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,29,245,1.7604789012123163,1.820104346279668,-0.0596254450673512,0.0596254450673512
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,29,245,1.7604789012123163,1.865800282324199,-0.1053213811118827,0.1053213811118827
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,29,245,1.7604789012123163,1.91226692880935,-0.1517880275970338,0.1517880275970338
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,29,245,1.7604789012123163,1.991277088594539,-0.2307981873822226,0.2307981873822226
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,29,245,1.7604789012123163,2.072049924430587,-0.3115710232182707,0.3115710232182707
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,32,252,1.849879699448313,1.849879699448313,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,32,252,1.849879699448313,1.8555253252545456,-0.0056456258062322,0.0056456258062322
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,32,252,1.849879699448313,1.8614977468376583,-0.011618047389345,0.011618047389345
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,32,252,1.849879699448313,1.8744103112432773,-0.0245306117949641,0.0245306117949641
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,32,252,1.849879699448313,1.896147801318617,-0.0462681018703037,0.0462681018703037
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,32,252,1.849879699448313,1.920640945442928,-0.0707612459946143,0.0707612459946143
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,32,252,1.849879699448313,1.9673017582219268,-0.1174220587736134,0.1174220587736134
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,32,252,1.849879699448313,2.020816230947637,-0.1709365314993236,0.1709365314993236
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,34,545,1.5411660711715287,1.5411660711715287,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,34,545,1.5411660711715287,1.5595835079028404,-0.0184174367313116,0.0184174367313116
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,34,545,1.5411660711715287,1.578736401748269,-0.0375703305767403,0.0375703305767403
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,34,545,1.5411660711715287,1.619143165084871,-0.0779770939133426,0.0779770939133426
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,34,545,1.5411660711715287,1.6846212927457238,-0.1434552215741951,0.1434552215741951
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,34,545,1.5411660711715287,1.7553557049544646,-0.2141896337829358,0.2141896337829358
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,34,545,1.5411660711715287,1.8832992009490568,-0.3421331297775281,0.3421331297775281
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,34,545,1.5411660711715287,2.021721873040901,-0.4805558018693721,0.4805558018693721
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,44,645,2.084059011954147,2.084059011954147,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,44,645,2.084059011954147,2.087648179366634,-0.0035891674124872,0.0035891674124872
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,44,645,2.084059011954147,2.0916334336778686,-0.0075744217237216,0.0075744217237216
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,44,645,2.084059011954147,2.1007829623008942,-0.0167239503467473,0.0167239503467473
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,44,645,2.084059011954147,2.11741495451909,-0.0333559425649432,0.0333559425649432
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,44,645,2.084059011954147,2.137462520278405,-0.0534035083242581,0.0534035083242581
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,44,645,2.084059011954147,2.178201890726767,-0.0941428787726201,0.0941428787726201
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,44,645,2.084059011954147,2.2276544933975675,-0.1435954814434206,0.1435954814434206
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,45,251,1.7534001696585546,1.7534001696585546,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,45,251,1.7534001696585546,1.7496536735929131,0.0037464960656412,-0.0037464960656412
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,45,251,1.7534001696585546,1.7460177880536771,0.0073823816048774,-0.0073823816048774
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,45,251,1.7534001696585546,1.739080602484445,0.0143195671741096,-0.0143195671741096
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,45,251,1.7534001696585546,1.7295211913924289,0.0238789782661259,-0.0238789782661259
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,45,251,1.7534001696585546,1.7209923318047224,0.0324078378538321,-0.0324078378538321
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,45,251,1.7534001696585546,1.7091087403592131,0.0442914292993412,-0.0442914292993412
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,45,251,1.7534001696585546,1.7001907745066702,0.0532093951518843,-0.0532093951518843
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,47,713,2.6429245629610736,2.6429245629610736,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,47,713,2.6429245629610736,2.63609039800937,0.0068341649517034,-0.0068341649517034
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,47,713,2.6429245629610736,2.629387142411239,0.0135374205498344,-0.0135374205498344
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,47,713,2.6429245629610736,2.616377364364054,0.0265471985970195,-0.0265471985970195
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,47,713,2.6429245629610736,2.597869279634967,0.0450552833261066,-0.0450552833261066
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,47,713,2.6429245629610736,2.580592069743049,0.0623324932180247,-0.0623324932180247
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,47,713,2.6429245629610736,2.5545990231069937,0.0883255398540798,-0.0883255398540798
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,47,713,2.6429245629610736,2.5322010856072983,0.1107234773537753,-0.1107234773537753
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,53,344,1.4877873727937605,1.4877873727937605,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,53,344,1.4877873727937605,1.5120913211970584,-0.0243039484032978,0.0243039484032978
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,53,344,1.4877873727937605,1.5365907059861288,-0.0488033331923682,0.0488033331923682
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,53,344,1.4877873727937605,1.5861394885556743,-0.098352115761914,0.098352115761914
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,53,344,1.4877873727937605,1.6617142427231768,-0.1739268699294163,0.1739268699294163
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,53,344,1.4877873727937605,1.7386165205644624,-0.2508291477707018,0.2508291477707018
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,53,344,1.4877873727937605,1.8692908055915105,-0.38150343279775,0.38150343279775
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,53,344,1.4877873727937605,2.002562671521847,-0.5147752987280867,0.5147752987280867
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,58,251,1.8981179327871245,1.8981179327871245,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,58,251,1.8981179327871245,1.899816765591192,-0.0016988328040676,0.0016988328040676
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,58,251,1.8981179327871245,1.9015845659747823,-0.0034666331876578,0.0034666331876578
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,58,251,1.8981179327871245,1.905326294117145,-0.0072083613300204,0.0072083613300204
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,58,251,1.8981179327871245,1.9114511229420048,-0.0133331901548803,0.0133331901548803
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,58,251,1.8981179327871245,1.9181853580526609,-0.0200674252655361,0.0200674252655361
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,58,251,1.8981179327871245,1.9307457390455995,-0.032627806258475,0.032627806258475
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,58,251,1.8981179327871245,1.944948512636799,-0.0468305798496742,0.0468305798496742
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,62,443,1.8773318310279257,1.8773318310279257,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,62,443,1.8773318310279257,1.8799874975360171,-0.0026556665080916,0.0026556665080916
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,62,443,1.8773318310279257,1.8829790143034224,-0.0056471832754965,0.0056471832754965
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,62,443,1.8773318310279257,1.8899630404006909,-0.0126312093727651,0.0126312093727651
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,62,443,1.8773318310279257,1.902912691139038,-0.0255808601111122,0.0255808601111122
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,62,443,1.8773318310279257,1.9187762347246,-0.0414444036966739,0.0414444036966739
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,62,443,1.8773318310279257,1.951491889121236,-0.0741600580933101,0.0741600580933101
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,62,443,1.8773318310279257,1.9917099953369173,-0.1143781643089918,0.1143781643089918
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.0,63,369,2.093004366205471,2.093004366205471,0.0,0.0
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.05,63,369,2.093004366205471,2.088121975706536,0.0048823904989352,-0.0048823904989352
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.1,63,369,2.093004366205471,2.0833408667734887,0.0096634994319821,-0.0096634994319821
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.2,63,369,2.093004366205471,2.0740852804183394,0.0189190857871315,-0.0189190857871315
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.35,63,369,2.093004366205471,2.0609786934527845,0.0320256727526864,-0.0320256727526864
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.5,63,369,2.093004366205471,2.0488200649846102,0.0441843012208607,-0.0441843012208607
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,0.75,63,369,2.093004366205471,2.030707905397284,0.062296460808187,-0.062296460808187
valence,0.75,emg_lagged_interaction_experimental,physio_emg_lagged_interaction_experimental_ridge,1.0,63,369,2.093004366205471,2.015347951859934,0.0776564143455367,-0.0776564143455367
