dataset,subject_id,session_id,trial_id,stimulus_id,presentation_order,valence_score,arousal_score,valence_discard_midpoint,valence_midpoint_as_low,valence_midpoint_as_high,arousal_discard_midpoint,arousal_midpoint_as_low,arousal_midpoint_as_high,eeg_available,emg_available,eeg_path,emg_path,eeg_sampling_rate,emg_sampling_rate,trial_duration_sec,chronology_verified,quality_flag,source_file,source_trial_index_0based,source_trial_index_1based,recorded_duration_sec,baseline_duration_sec,stimulus_duration_sec,eeg_channel_indices_0based,emg_channel_indices_0based,stimulus_identity_verified
DEAP,s01,session_1,deap_s01_row13,,,1.95,3.12,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,12,13,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row14,,,4.18,2.24,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,13,14,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row15,,,3.17,8.08,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,14,15,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row16,,,6.81,7.44,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,15,16,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row17,,,2.46,6.91,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,16,17,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row18,,,7.23,7.15,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,17,18,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row19,,,7.17,8.0,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,18,19,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row20,,,8.26,7.91,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,19,20,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row21,,,9.0,7.95,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,20,21,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row22,,,7.09,2.08,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,21,22,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row23,,,8.15,3.01,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,22,23,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row24,,,7.04,7.09,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,23,24,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row25,,,8.86,7.21,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,24,25,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row26,,,7.28,7.27,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,25,26,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row27,,,7.35,6.95,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,26,27,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row28,,,3.88,3.35,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,27,28,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row29,,,1.36,2.27,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,28,29,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row30,,,2.08,2.99,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,29,30,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row31,,,3.03,8.14,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,30,31,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row32,,,2.28,8.0,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,31,32,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row33,,,3.81,3.85,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,32,33,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row34,,,2.28,7.09,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,33,34,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row35,,,2.06,8.15,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,34,35,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row36,,,2.9,6.92,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,35,36,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row37,,,2.31,6.88,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,36,37,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row38,,,3.33,7.18,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,37,38,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row39,,,3.24,6.18,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,38,39,63.0,3.0,60.0,0-31,34-35,False
DEAP,s01,session_1,deap_s01_row40,,,5.1,7.12,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s01.dat,39,40,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row01,,,9.0,5.03,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,0,1,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row02,,,8.01,7.1,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,1,2,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row03,,,9.0,9.0,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,2,3,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row04,,,6.05,1.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,3,4,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row05,,,5.04,3.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,4,5,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row06,,,5.0,4.94,,0,1,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,5,6,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row07,,,4.96,1.99,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,6,7,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row08,,,9.0,9.0,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,7,8,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row09,,,9.0,7.0,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,8,9,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row10,,,4.99,1.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,9,10,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row11,,,7.08,1.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,10,11,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row12,,,8.01,6.06,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,11,12,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row13,,,9.0,4.99,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,12,13,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row14,,,8.94,9.0,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,13,14,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row15,,,9.0,8.01,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,14,15,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row16,,,6.0,5.05,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,15,16,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row17,,,9.0,3.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,16,17,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row18,,,9.0,6.15,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,17,18,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row19,,,9.0,8.32,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,18,19,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row20,,,8.97,9.0,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,19,20,63.0,3.0,60.0,0-31,34-35,False
DEAP,s02,session_1,deap_s02_row21,,,1.0,1.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,128.0,128.0,60.0,False,stimulus_identity_unresolved;presentation_order_unverified,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s02.dat,20,21,63.0,3.0,60.0,0-31,34-35,False
